year,filename,port_complex,area,category,species,check,January,February,March,April,May,June,July,August,September,October,November,December,Total,Extra
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Skate, unspecified",,805,770,670,615,730,350,267,150,85,940,495,298,"6,175",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Sole, Dover",,100,248,650,"3,258","6,988","2,722",903,"3,934",330,"6,400",180,330,"26,043",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Sole, English",,426,821,"1,049",454,574,833,"1,453","2,696",770,"2,433","1,316",57,"12,882",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Sole, petrale",,"17,775","12,708","9,208","7,390","3,242","1,783","6,333","4,244","2,946","6,985","2,950",790,"76,354",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Sole, rex",,334,154,110,48,250,0,0,126,115,872,255,0,"2,264",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Sole, rock",,91,0,0,0,0,0,0,0,0,0,0,0,91,
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Sole, sand",,0,8,0,0,0,0,0,3,0,0,0,0,11,
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Surfperch, walleye",,0,8,0,0,0,0,0,0,0,0,0,0,8,
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,Swordfish,,0,0,0,0,0,0,0,0,0,"7,251","5,014",918,"13,183",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Thornyhead, longspine",,"14,781","10,257","3,011","7,215","7,281","11,802","10,266","5,780","9,873","3,816","5,766","6,736","96,584",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Thornyhead, shortspine",,"11,005","4,590","1,829","3,691","4,738","9,342","5,097","3,704","6,725","1,794","5,580","5,138","63,232",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Tuna, albacore",,0,0,0,0,0,0,"2,382","13,796","22,498","3,903","40,410",0,"82,989",
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Tuna, bluefin",,0,0,0,0,0,0,15,0,0,355,304,0,674,
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,Turbot,,0,0,0,0,0,0,0,0,0,20,0,0,20,
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Whitefish, ocean",,5,0,0,0,0,0,0,0,0,0,0,0,5,
2009,landings09_table11.pdf,Monterey,Other Waters,Fishes,"Whiting, Pacific",,0,0,0,0,0,0,0,676,0,0,0,0,676,
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,Crustaceans,,,,,,,,,,,,,,,
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,"Crab, Dungeness",,"10,327","2,345","5,811","12,618","21,573","25,086",394,147,0,74,"37,154","47,884","163,413",
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,"Crab, red rock",,0,10,0,0,0,0,0,0,0,0,0,0,10,
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,"Crab, rock unspecified",,213,199,35,0,218,296,425,68,138,366,15,31,"2,003",
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,"Crab, spider",,0,0,0,10,0,20,0,20,10,0,0,6,66,
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,"Prawn, spot",,"5,622","5,572","3,323",985,0,0,0,"1,890","1,051","2,173","2,739","1,822","25,177",
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,"Shrimp, coonstriped",,0,0,0,0,0,265,426,268,300,472,0,0,"1,731",
2009,landings09_table11.pdf,Monterey,Other Waters,Crustaceans,"Shrimp, ocean (pink)",,0,0,0,0,0,0,0,0,11,0,0,0,11,
2009,landings09_table11.pdf,Monterey,Other Waters,Mollusks,Mollusks,,,,,,,,,,,,,,,
2009,landings09_table11.pdf,Monterey,Other Waters,Mollusks,"Octopus, unspecified",,0,0,21,0,0,125,314,82,43,166,21,0,772,
2009,landings09_table11.pdf,Monterey,Other Waters,Mollusks,"Squid, jumbo",,0,0,0,10,0,0,0,145,0,0,0,0,155,
2009,landings09_table11.pdf,Monterey,Other Waters,Mollusks,"Squid, market",,0,0,"1,386,620","444,338","343,780","1,267",0,"8,772","102,459",0,0,0,"2,287,236",
2009,landings09_table11.pdf,Monterey,Other Waters,Worms,Worms,,,,,,,,,,,,,,,
2009,landings09_table11.pdf,Monterey,Other Waters,Worms,Jellyfish,,"14,579",0,0,0,0,0,0,0,0,0,0,0,"14,579",
2009,landings09_table11.pdf,Monterey,Other Waters,Worms,Waters Area Total:,,"19,428,945","5,289,632","3,497,535","646,194","483,937","286,337","18,498,703","1,468,300","9,411,956","79,697","153,475","114,762","59,359,473",
2009,landings09_table11.pdf,Monterey,Other Waters,Worms,Grand Total:,,"19,428,945","5,289,632","3,497,535","646,194","483,937","286,337","18,498,703","1,468,300","9,411,956","79,697","153,475","114,762","59,359,473",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Anchovy, northern",,0,0,"81,884",0,"221,289","533,826","71,399","15,025","98,660","5,060",0,0,"1,027,143",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Barracuda, California",,0,0,780,447,"8,749","8,279",226,"43,074","13,886",0,0,0,"75,442",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Bass, giant sea",,129,82,217,299,78,482,294,424,72,0,28,0,"2,105",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Bonito, Pacific",,77,"19,228","2,220",0,9,116,128,420,111,331,37,92,"22,770",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Butterfish (Pacific pompano),,100,125,195,428,522,0,0,0,1,87,234,144,"1,836",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Cabezon,,775,330,0,0,"1,064",917,503,561,"1,213",320,635,286,"6,601",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Croaker, white",,"8,576","9,554","9,185","9,818","2,186","2,226",35,0,10,997,86,47,"42,720",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Eel, California moray",,0,0,0,0,20,0,0,0,0,0,0,0,20,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Fish, unspecified",,11,0,0,0,0,0,14,4,0,3,0,0,31,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Flounder, starry",,0,5,0,0,0,0,0,0,0,0,0,0,5,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Flounder, unspecified",,0,4,0,0,0,0,0,0,0,0,0,0,4,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Flyingfish,,0,0,0,0,0,0,0,2,0,0,0,0,2,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Greenling, kelp",,0,0,0,0,0,8,1,0,0,0,0,0,9,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Guitarfish, shovelnose",,"1,084",971,192,"2,244",179,342,58,208,0,42,77,221,"5,618",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Hagfishes,,"21,545","5,832","3,091","2,847",100,0,0,0,"1,508",0,81,0,"35,004",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Halfmoon,,0,0,0,0,0,0,4,0,0,8,0,0,12,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Halibut, California",,"23,054","26,930","27,207","18,331","13,658","25,601","19,896","16,474","18,014","9,932","11,858","10,878","221,833",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Jacksmelt,,6,0,0,0,0,0,0,0,0,9,0,0,14,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Lingcod,,0,0,0,0,329,282,311,151,109,53,84,0,"1,319",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Lizardfish, California",,13,52,245,97,102,0,0,0,0,27,30,5,571,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Louvar,,13,0,0,0,0,0,0,0,135,162,61,15,386,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Mackerel, Pacific",,7,0,"15,976","3,315",157,29,0,0,10,"27,420","38,601","31,400","116,915",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Mackerel, jack",,4,0,"1,400",0,5,6,"5,038",0,0,"39,211","77,216","8,420","131,300",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Mackerel, unspecified",,0,0,0,0,0,1,0,0,0,0,0,0,1,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Opah,,"6,956",0,0,0,0,0,0,606,182,"1,403","5,504","1,084","15,735",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Opaleye,,3,0,0,0,0,3,13,10,0,3,0,0,32,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Pomfret, Pacific",,0,0,0,0,0,0,0,0,0,5,0,0,5,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Queenfish,,0,0,0,0,20,0,0,0,0,0,0,0,20,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Ratfish, spotted",,0,0,0,0,0,0,0,0,0,0,0,11,11,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Ray, Pacific electric",,0,0,0,0,60,251,202,100,0,0,60,0,673,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Ray, bat",,0,0,0,0,0,0,0,0,0,0,230,347,577,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Ray, unspecified",,0,0,0,189,0,0,0,0,0,0,0,0,189,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, aurora",,2,0,17,2,4,2,9,30,33,5,15,37,156,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, bank",,26,0,0,0,0,0,0,0,0,0,0,10,36,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, black-and-yellow",,25,2,0,0,10,30,83,0,162,0,0,0,311,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, black",,0,0,0,0,0,0,0,0,0,0,8,1,9,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, blackgill",,"4,219","1,910",69,"10,312",81,"1,868","4,092","4,495","1,490","1,037","3,536","3,268","36,378",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, blue",,140,82,0,0,147,105,12,103,7,0,0,35,630,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, bocaccio",,232,256,0,8,660,251,83,105,200,141,135,97,"2,168",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, brown",,0,19,0,0,48,8,28,0,40,4,0,77,224,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, chilipepper",,29,0,200,266,1,0,7,0,0,28,0,0,530,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, copper",,326,191,0,0,553,690,690,86,583,15,50,848,"4,030",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, cowcod",,0,0,0,0,0,0,0,110,0,0,0,0,110,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, flag",,46,46,0,1,28,26,4,17,38,69,12,7,293,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, gopher",,44,0,0,0,11,36,117,17,358,0,46,204,834,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, grass",,570,514,0,0,"2,020","1,660","1,904","2,114",855,678,"2,028",123,"12,466",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, greenblotched",,0,0,0,0,0,1,0,0,5,0,0,41,47,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, greenspotted",,134,57,0,5,58,81,33,8,22,67,11,8,484,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, greenstriped",,1,1,0,0,1,0,0,0,0,0,3,0,6,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, group red",,597,95,46,0,591,422,359,271,244,118,206,617,"3,566",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, group shelf",,241,0,0,0,365,0,0,0,0,0,0,0,606,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, group slope",,0,0,0,0,0,0,0,0,0,0,6,0,6,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, kelp",,4,3,0,0,14,0,5,0,170,11,8,2,217,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, olive",,85,10,0,0,141,48,13,61,7,0,0,0,365,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, rosethorn",,0,0,0,0,0,0,0,0,2,0,0,0,2,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, rosy",,20,12,0,2,29,25,6,19,17,41,17,5,192,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, speckled",,6,58,0,0,58,8,4,0,12,25,0,4,174,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, splitnose",,0,0,0,61,0,0,0,0,6,0,0,19,86,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, starry",,85,125,0,11,216,151,40,91,132,216,30,78,"1,175",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, treefish",,15,5,0,0,8,26,61,0,222,2,6,0,344,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, unspecified",,34,0,0,0,0,0,19,289,100,0,0,82,524,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, vermilion",,"1,521","1,095",0,19,"1,397","1,932",743,986,"1,233",682,250,983,"10,840",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, widow",,0,0,0,611,10,0,0,0,0,5,0,0,626,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Rockfish, yellowtail",,20,22,0,0,1,0,0,4,0,0,42,120,208,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Sablefish,,368,257,283,82,121,856,"6,984","14,392","13,355","10,591","27,152","30,226","104,665",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Salmon,,0,0,0,0,0,0,0,0,32,0,0,0,32,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sanddab, Pacific",,0,0,0,0,264,0,0,0,0,0,0,0,264,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Sanddab,,70,64,120,405,156,31,9,9,45,127,17,81,"1,133",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sardine, Pacific",,"10,654","10,105","52,071","2,855",1,"17,279","33,862",629,"35,601","72,290","67,583","12,229","315,159",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Sargo,,0,0,0,0,0,0,2,0,0,0,0,0,2,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Scorpionfish, California",,66,1,0,0,62,16,2,0,0,17,11,14,188,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sculpin, staghorn",,0,0,0,0,8,0,0,0,0,0,0,0,8,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Seabass, white",,"4,336","7,816","29,728","1,992","1,930","152,152","57,690","14,274","2,903","3,676","6,786",289,"283,570",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shad, American",,0,0,0,0,0,0,0,0,0,0,1,0,1,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, Pacific angel",,"1,632","1,663","1,604","2,338","1,993",725,184,661,374,198,383,299,"12,056",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, bigeye thresher",,0,0,0,0,0,0,0,318,0,0,341,0,659,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, blue",,0,0,0,0,0,0,"2,120",0,0,0,0,0,"2,120",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, brown smoothhound",,61,22,18,0,0,0,15,5,0,22,47,105,295,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, gray smoothhound",,0,0,0,0,0,0,0,0,25,0,0,0,25,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, leopard",,136,0,23,63,126,40,19,48,154,0,442,63,"1,114",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, sevengill",,14,14,0,0,0,0,0,0,13,0,12,31,84,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, shortfin mako",,0,0,26,405,0,"2,073","1,823",655,177,"1,038",810,324,"7,330",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, soupfin",,28,0,92,28,349,137,20,84,198,0,10,57,"1,003",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, spiny dogfish",,39,0,0,7,20,28,0,0,0,0,0,0,94,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, thresher",,"6,356",481,"2,274",623,"2,244","14,049","11,929","10,421","3,858","2,379","7,216","1,899","63,729",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, unspecified",,0,10,11,0,0,0,0,0,0,0,0,0,21,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Shark, white",,0,0,0,0,60,0,0,80,110,241,628,0,"1,119",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sheephead, California",,"2,541",223,35,18,"1,318","2,916","2,515","2,346","3,594",525,"3,327","1,179","20,539",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Skate, big",,0,0,0,0,0,0,0,0,0,11,0,0,11,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Skate, unspecified",,133,"1,051","1,956",166,109,337,286,4,49,76,43,0,"4,211",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, Dover",,0,78,50,27,62,31,5,36,90,11,29,5,424,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, English",,0,38,15,3,0,0,0,0,0,134,0,0,190,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, fantail",,13,0,0,0,0,0,0,0,0,0,0,0,13,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, petrale",,0,1,0,5,0,1,0,4,0,8,0,0,18,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, rex",,6,2,4,0,26,0,0,0,0,3,0,0,41,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, rock",,0,0,0,0,0,0,0,0,0,3,0,2,5,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Sole, unspecified",,421,"3,314","6,310","4,056","3,270",78,31,6,3,144,124,36,"17,792",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Stingray,,0,0,0,0,0,45,0,0,0,0,105,75,225,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, barred",,18,0,0,0,0,0,0,0,0,0,0,13,31,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, black",,2,3,0,0,0,0,1,0,0,3,0,0,9,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, rainbow",,7,0,0,0,6,0,0,0,0,10,2,0,25,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, rubberlip",,0,0,0,0,0,0,0,0,0,20,85,0,105,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Surfperch, unspecified",,0,0,0,0,0,0,0,0,0,0,16,43,59,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Swordfish,,0,0,0,0,0,0,320,0,"1,490","1,844","6,171","3,770","13,595",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Thornyhead, longspine",,70,145,309,269,"1,403",448,"1,046",156,233,"1,026",958,"1,919","7,981",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Thornyhead, shortspine",,"1,490","1,688","4,981","1,675","7,786","2,148","2,549","5,367","4,027","4,486","4,640","7,225","48,062",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Thornyheads,,97,229,0,0,0,62,0,150,263,240,762,651,"2,454",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, albacore",,0,0,0,0,0,0,0,0,587,418,64,0,"1,069",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, bigeye",,"6,960",0,0,0,0,0,0,0,0,0,0,0,"6,960",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, bluefin",,0,0,0,0,0,0,0,0,197,590,336,98,"1,221",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, skipjack",,0,0,0,0,0,0,0,0,0,108,0,0,108,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Tuna, yellowfin",,359,0,0,0,0,0,0,0,0,0,0,0,359,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Whitefish, ocean",,517,226,120,1,95,77,234,53,174,48,523,489,"2,557",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,"Whiting, Pacific",,0,0,47,73,0,0,0,2,3,3,0,2,128,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Fishes,Yellowtail,,0,0,0,0,0,0,317,253,254,0,0,0,824,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,Crustaceans,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, Dungeness",,0,974,6,0,0,0,0,0,0,0,0,0,980,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, armed box",,0,0,8,123,72,74,62,0,9,19,69,25,462,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, box",,0,3,24,211,109,3,0,0,0,0,70,14,433,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, brown rock",,0,152,"1,362",492,"1,137","1,142","1,843","5,586","4,128","3,558","2,240","1,962","23,601",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, claws",,90,26,5,7,9,0,66,23,4,0,0,85,314,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, king",,0,8,78,382,179,2,0,0,0,0,0,0,648,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, red rock",,"19,098","9,895","17,098","23,004","26,376","24,672","23,859","19,528","22,227","15,146","13,128","16,583","230,614",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, rock unspecified",,"38,126","33,591","47,065","39,975","49,700","50,245","65,493","56,712","36,959","23,680","22,875","25,320","489,742",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, spider",,"2,697","2,103","3,309","2,320","5,508","3,990","5,581","4,195","2,525","2,611","3,458","2,926","41,223",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, spider/sheep claws",,16,21,63,34,2,6,4,37,68,2,45,0,299,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crab, yellow rock",,"22,884","12,983","17,156","20,150","32,513","27,450","30,962","29,995","29,566","26,340","18,395","22,853","291,248",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Crustacean, unspecified",,0,0,0,0,0,0,0,0,0,0,99,0,99,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Lobster, California spiny",,"28,844","24,555","14,370",0,0,0,0,0,0,"79,741","51,495","47,258","246,262",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Prawn, ridgeback",,"51,007","53,023","83,237","73,653","107,337",154,514,257,235,"32,726","43,317","18,548","464,007",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Prawn, spot",,0,"13,988","10,044","9,006","7,122","9,734","7,220","6,817","12,703","15,928",0,402,"92,963",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Crustaceans,"Shrimp, mantis",,0,0,0,1,0,0,0,0,0,0,0,0,1,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Echinoderms,Echinoderms,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea cucumber, giant red",,"23,457","10,319","12,528","14,889","13,939","37,255","46,027","27,476","12,839","13,961","3,652","6,181","222,523",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea cucumber, warty",,"25,307","33,088","38,185","29,208","45,838","22,892","12,165","4,617","4,355",0,436,870,"216,960",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Echinoderms,Sea stars,,255,0,200,0,0,0,0,0,0,0,0,0,455,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea urchin, purple",,0,0,0,0,19,65,0,41,0,0,72,16,213,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Echinoderms,"Sea urchin, red",,"677,262","473,317","401,378","445,640","566,122","549,167","535,201","534,404","645,126","499,727","647,961","630,052","6,605,357",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Mollusks,Mollusks,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Limpet, keyhole",,0,5,59,33,150,625,452,889,271,0,62,9,"2,554",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Octopus, unspecified",,6,28,63,37,103,26,22,18,11,12,77,16,418,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Snail, sea",,0,0,0,0,72,0,0,0,0,0,0,0,72,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Snail, top",,6,9,0,0,1,0,0,0,0,0,14,0,30,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Mollusks,"Squid, market",,"8,347,908","11,713,292","5,829,061","1,264,193","554,854",0,"187,881","392,039","17,052,431","27,016,974","32,676,639","30,753,305","135,788,576",
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Worms,orms,,,,,,,,,,,,,,,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Worms,Invertebrate Unspecified,,11,9,0,0,0,0,0,0,0,0,11,0,31,
2009,landings09_table12.pdf,Santa Barbara,Other Waters,Worms,"Spiders, sea",,0,0,0,0,0,3,0,0,0,0,0,0,3,
