"year","filename","port","species","landings","value"
2013,"Table16PUB.pdf","Crescent City","Crab, Dungeness",11192937,30485477
2013,"Table16PUB.pdf","Crescent City","Shrimp, ocean (pink)",6428602,2832153
2013,"Table16PUB.pdf","Crescent City","Shrimp, coonstriped",81247,328992
2013,"Table16PUB.pdf","Crescent City","Tuna, albacore",129804,164200
2013,"Table16PUB.pdf","Crescent City","Sablefish",83851,160720
2013,"Table16PUB.pdf","Crescent City","Salmon, Chinook",24214,139107
2013,"Table16PUB.pdf","Crescent City","Rockfish, black",61381,107325
2013,"Table16PUB.pdf","Crescent City","Sole, Dover",73825,33221
2013,"Table16PUB.pdf","Crescent City","Lingcod",8626,18817
2013,"Table16PUB.pdf","Crescent City","Thornyhead, longspine",21256,11080
2013,"Table16PUB.pdf","Crescent City","Thornyhead, shortspine",12577,9237
2013,"Table16PUB.pdf","Crescent City","Cabezon",2091,8475
2013,"Table16PUB.pdf","Crescent City","Greenling, kelp",1582,8068
2013,"Table16PUB.pdf","Crescent City","Rockfish, blue",4619,6413
2013,"Table16PUB.pdf","Crescent City","Smelt, night",11253,6231
2013,"Table16PUB.pdf","Crescent City","Rockfish, quillback",1081,5133
2013,"Table16PUB.pdf","Crescent City","Sole, rex",10374,4150
2013,"Table16PUB.pdf","Crescent City","Rockfish, China",484,3309
2013,"Table16PUB.pdf","Crescent City","Rockfish, grass",221,1768
2013,"Table16PUB.pdf","Crescent City","Rockfish, vermilion",943,1687
2013,"Table16PUB.pdf","Crescent City","Rockfish, copper",428,1569
2013,"Table16PUB.pdf","Crescent City","Rockfish, yellowtail",933,1195
2013,"Table16PUB.pdf","Crescent City","Flounder, arrowtooth",7004,700
2013,"Table16PUB.pdf","Crescent City","Rockfish, brown",112,399
2013,"Table16PUB.pdf","Crescent City","Rockfish, blackgill",191,287
2013,"Table16PUB.pdf","Crescent City","Skate, longnose",2225,223
2013,"Table16PUB.pdf","Crescent City","Smelt, surf",368,202
2013,"Table16PUB.pdf","Crescent City","Rockfish, redbanded",105,184
2013,"Table16PUB.pdf","Crescent City","Rockfish, black-and-yellow",77,117
2013,"Table16PUB.pdf","Crescent City","Rockfish, widow",104,111
2013,"Table16PUB.pdf","Crescent City","Rockfish, gopher",13,104
2013,"Table16PUB.pdf","Crescent City","Rockfish, group shelf",15,90
2013,"Table16PUB.pdf","Crescent City","Surfperch, redtail",55,55
2013,"Table16PUB.pdf","Crescent City","Sole, petrale",29,44
2013,"Table16PUB.pdf","Crescent City","Rockfish, group slope",383,34
2013,"Table16PUB.pdf","Crescent City","Rockfish, olive",12,16
2013,"Table16PUB.pdf","Crescent City","Rockfish, bocaccio",9,11
2013,"Table16PUB.pdf","Crescent City","Rockfish, rosy",4,5
2013,"Table16PUB.pdf","Crescent City","Rockfish, darkblotched",2,1
2013,"Table16PUB.pdf","Crescent City","Trawled fish, unspecified",60,0
2013,"Table16PUB.pdf","Crescent City","Port Totals:",18163096,34340906
2013,"Table16PUB.pdf","Eureka","Crab, Dungeness",6186991,17087727
2013,"Table16PUB.pdf","Eureka","Sole, Dover",2778477,1217867
2013,"Table16PUB.pdf","Eureka","Salmon, Chinook",187362,1006947
2013,"Table16PUB.pdf","Eureka","Sablefish",568287,988807
2013,"Table16PUB.pdf","Eureka","Shrimp, ocean (pink)",2072899,899951
2013,"Table16PUB.pdf","Eureka","Sole, petrale",499280,590251
2013,"Table16PUB.pdf","Eureka","Thornyhead, longspine",547711,275654
2013,"Table16PUB.pdf","Eureka","Thornyhead, shortspine",282652,254760
2013,"Table16PUB.pdf","Eureka","Smelt, night",291952,160750
2013,"Table16PUB.pdf","Eureka","Tuna, albacore",94111,148717
2013,"Table16PUB.pdf","Eureka","Skate, longnose",158119,61256
2013,"Table16PUB.pdf","Eureka","Smelt, surf",56473,31060
2013,"Table16PUB.pdf","Eureka","Sanddab",58872,27426
2013,"Table16PUB.pdf","Eureka","Sole, rex",64993,25942
2013,"Table16PUB.pdf","Eureka","Lingcod",28234,17235
2013,"Table16PUB.pdf","Eureka","Flounder, arrowtooth",165087,16538
2013,"Table16PUB.pdf","Eureka","Skate, big",39327,15731
2013,"Table16PUB.pdf","Eureka","Sole, English",37456,11976
2013,"Table16PUB.pdf","Eureka","Rockfish, group slope",15967,5650
2013,"Table16PUB.pdf","Eureka","Surfperch, redtail",4553,4534
2013,"Table16PUB.pdf","Eureka","Rockfish, darkblotched",4924,2281
2013,"Table16PUB.pdf","Eureka","Grenadier",13505,1325
2013,"Table16PUB.pdf","Eureka","Rockfish, chilipepper",2268,1131
2013,"Table16PUB.pdf","Eureka","Flounder, starry",2590,899
2013,"Table16PUB.pdf","Eureka","Rockfish, canary",1313,657
2013,"Table16PUB.pdf","Eureka","Rockfish, group shelf",1060,326
2013,"Table16PUB.pdf","Eureka","Turbot, curlfin",813,240
2013,"Table16PUB.pdf","Eureka","Rockfish, yellowtail",332,162
2013,"Table16PUB.pdf","Eureka","Yellowtail",29,145
2013,"Table16PUB.pdf","Eureka","Skate, unspecified",366,130
2013,"Table16PUB.pdf","Eureka","Rockfish, Pacific ocean perch",114,51
2013,"Table16PUB.pdf","Eureka","Rockfish, widow",80,36
2013,"Table16PUB.pdf","Eureka","Rockfish, bocaccio",67,33
2013,"Table16PUB.pdf","Eureka","Sole, sand",42,27
2013,"Table16PUB.pdf","Eureka","Rockfish, black",6,3
2013,"Table16PUB.pdf","Eureka","Cod, Pacific",6,3
2013,"Table16PUB.pdf","Eureka","Rockfish, blackgill",24,1
2013,"Table16PUB.pdf","Eureka","Rockfish, cowcod",1,1
2013,"Table16PUB.pdf","Eureka","Sole, unspecified",104,0
2013,"Table16PUB.pdf","Eureka","Whiting, Pacific",241,0
2013,"Table16PUB.pdf","Eureka","Trawled fish, unspecified",5110,0
2013,"Table16PUB.pdf","Eureka","Sole, rock",3,0
2013,"Table16PUB.pdf","Eureka","Port Totals:",14171801,22856227
2013,"Table16PUB.pdf","Trinidad","Crab, Dungeness",1665776,4732593
2013,"Table16PUB.pdf","Trinidad","Salmon, Chinook",7960,47572
2013,"Table16PUB.pdf","Trinidad","Lingcod",302,830
2013,"Table16PUB.pdf","Trinidad","Port Totals:",1674038,4780994
2013,"Table16PUB.pdf","Fields Landing","Crab, Dungeness",916470,2362884
2013,"Table16PUB.pdf","Fields Landing","Hagfishes",557182,351572
2013,"Table16PUB.pdf","Fields Landing","Salmon, Chinook",1404,7608
2013,"Table16PUB.pdf","Fields Landing","Smelt, night",23,13
2013,"Table16PUB.pdf","Fields Landing","Port Totals:",1475079,2722077
2013,"Table16PUB.pdf","Shelter Cove","Salmon, Chinook",53205,295411
2013,"Table16PUB.pdf","Shelter Cove","Crab, Dungeness",65495,192081
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, black",4961,11726
2013,"Table16PUB.pdf","Shelter Cove","Lingcod",3159,10038
2013,"Table16PUB.pdf","Shelter Cove","Tuna, albacore",1789,3794
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, blue",1413,3535
2013,"Table16PUB.pdf","Shelter Cove","Surfperch, unspecified",1373,3423
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, vermilion",366,1334
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, yellowtail",524,1193
2013,"Table16PUB.pdf","Shelter Cove","Surfperch, redtail",333,833
2013,"Table16PUB.pdf","Shelter Cove","Surfperch, calico",304,760
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, copper",170,607
2013,"Table16PUB.pdf","Shelter Cove","Halibut, California",60,360
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, brown",85,340
2013,"Table16PUB.pdf","Shelter Cove","Sanddab",144,288
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, quillback",75,262
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, gopher",48,192
2013,"Table16PUB.pdf","Shelter Cove","Sole, rock",76,152
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, olive",48,120
2013,"Table16PUB.pdf","Shelter Cove","Rockfish, chilipepper",40,100
2013,"Table16PUB.pdf","Shelter Cove","Port Totals:",133667,526547
2013,"Table16PUB.pdf","King Salmon","Crab, Dungeness",34088,95986
2013,"Table16PUB.pdf","King Salmon","Salmon, Chinook",4985,30280
2013,"Table16PUB.pdf","King Salmon","Port Totals:",39073,126265
2013,"Table16PUB.pdf","All Other Ports","Smelt, night",8295,6103
2013,"Table16PUB.pdf","All Other Ports","Crab, Dungeness",340,1071
2013,"Table16PUB.pdf","All Other Ports","Smelt, surf",461,392
2013,"Table16PUB.pdf","All Other Ports","Surfperch, redtail",42,42
2013,"Table16PUB.pdf","All Other Ports","Port Totals:",9138,7608
2013,"Table16PUB.pdf","All Other Ports","Area Totals",35665892,65360625
2013,"Table17PUB.pdf","San Francisco","Crab, Dungeness",3389220,10298998
2013,"Table17PUB.pdf","San Francisco","Salmon, Chinook",565537,3640714
2013,"Table17PUB.pdf","San Francisco","Swordfish",522594,1627490
2013,"Table17PUB.pdf","San Francisco","Herring, Pacific - roe",4600196,1150049
2013,"Table17PUB.pdf","San Francisco","Herring, Pacific - roe on kelp",78485,902578
2013,"Table17PUB.pdf","San Francisco","Halibut, California",142984,759813
2013,"Table17PUB.pdf","San Francisco","Sole, Dover",629466,274610
2013,"Table17PUB.pdf","San Francisco","Sablefish",111392,223412
2013,"Table17PUB.pdf","San Francisco","Squid, market",679933,220978
2013,"Table17PUB.pdf","San Francisco","Sole, petrale",106296,158553
2013,"Table17PUB.pdf","San Francisco","Tuna, albacore",66276,100395
2013,"Table17PUB.pdf","San Francisco","Thornyhead, longspine",141159,91767
2013,"Table17PUB.pdf","San Francisco","Shrimp, coonstriped",21888,90394
2013,"Table17PUB.pdf","San Francisco","Rockfish, chilipepper",63308,52688
2013,"Table17PUB.pdf","San Francisco","Rockfish, brown",6550,44309
2013,"Table17PUB.pdf","San Francisco","Shrimp, bay",8245,40990
2013,"Table17PUB.pdf","San Francisco","Thornyhead, shortspine",33849,39180
2013,"Table17PUB.pdf","San Francisco","Seaperch, striped",5817,28998
2013,"Table17PUB.pdf","San Francisco","Opah",23993,25013
2013,"Table17PUB.pdf","San Francisco","Sole, sand",20427,20768
2013,"Table17PUB.pdf","San Francisco","Sanddab",19629,20513
2013,"Table17PUB.pdf","San Francisco","Lingcod",10008,18339
2013,"Table17PUB.pdf","San Francisco","Tuna, bigeye",4361,14271
2013,"Table17PUB.pdf","San Francisco","Rockfish, gopher",1939,14169
2013,"Table17PUB.pdf","San Francisco","Skate, longnose",25674,10261
2013,"Table17PUB.pdf","San Francisco","Prawn, spot",707,8897
2013,"Table17PUB.pdf","San Francisco","Seabass, white",1708,8104
2013,"Table17PUB.pdf","San Francisco","Crab, rock unspecified",2438,7232
2013,"Table17PUB.pdf","San Francisco","Rockfish, bocaccio",6094,6442
2013,"Table17PUB.pdf","San Francisco","Surfperch, rainbow",1253,6265
2013,"Table17PUB.pdf","San Francisco","Sole, rock",4324,5160
2013,"Table17PUB.pdf","San Francisco","Greenling, kelp",1133,4670
2013,"Table17PUB.pdf","San Francisco","Octopus, unspecified",1010,4618
2013,"Table17PUB.pdf","San Francisco","Cabezon",944,4215
2013,"Table17PUB.pdf","San Francisco","Rockfish, black",1216,3743
2013,"Table17PUB.pdf","San Francisco","Rockfish, yellowtail",1650,2891
2013,"Table17PUB.pdf","San Francisco","Rockfish, group slope",4065,2818
2013,"Table17PUB.pdf","San Francisco","Sculpin, staghorn",1344,2748
2013,"Table17PUB.pdf","San Francisco","Sole, English",3878,2683
2013,"Table17PUB.pdf","San Francisco","Flounder, starry",2751,2679
2013,"Table17PUB.pdf","San Francisco","Salmon, Roe (Chinook, Coho)",554,2484
2013,"Table17PUB.pdf","San Francisco","Rockfish, vermilion",717,2283
2013,"Table17PUB.pdf","San Francisco","Rockfish, copper",325,2060
2013,"Table17PUB.pdf","San Francisco","Rockfish, widow",971,1929
2013,"Table17PUB.pdf","San Francisco","Rockfish, China",265,1916
2013,"Table17PUB.pdf","San Francisco","Sole, unspecified",1249,1863
2013,"Table17PUB.pdf","San Francisco","Oilfish",1823,1823
2013,"Table17PUB.pdf","San Francisco","Shark, leopard",1572,1529
2013,"Table17PUB.pdf","San Francisco","Escolar",1347,1148
2013,"Table17PUB.pdf","San Francisco","Surfperch, unspecified",386,1128
2013,"Table17PUB.pdf","San Francisco","Tuna, yellowfin",471,1068
2013,"Table17PUB.pdf","San Francisco","Tuna, bluefin",287,970
2013,"Table17PUB.pdf","San Francisco","Dolphin (fish)",605,952
2013,"Table17PUB.pdf","San Francisco","Rockfish, grass",124,834
2013,"Table17PUB.pdf","San Francisco","Yellowtail",191,765
2013,"Table17PUB.pdf","San Francisco","Shark, unspecified",726,727
2013,"Table17PUB.pdf","San Francisco","Eel, monkeyface (prickleback)",130,658
2013,"Table17PUB.pdf","San Francisco","Surfperch, rubberlip",128,640
2013,"Table17PUB.pdf","San Francisco","Pomfret, Pacific",558,605
2013,"Table17PUB.pdf","San Francisco","Rockfish, splitnose",1493,547
2013,"Table17PUB.pdf","San Francisco","Shark, shortfin mako",383,383
2013,"Table17PUB.pdf","San Francisco","Shark, soupfin",324,309
2013,"Table17PUB.pdf","San Francisco","Louvar",282,282
2013,"Table17PUB.pdf","San Francisco","Rockfish, greenspotted",352,246
2013,"Table17PUB.pdf","San Francisco","Smelt, night",119,237
2013,"Table17PUB.pdf","San Francisco","Rockfish, black-and-yellow",34,230
2013,"Table17PUB.pdf","San Francisco","Rockfish, kelp",53,212
2013,"Table17PUB.pdf","San Francisco","Sardine, Pacific",200,200
2013,"Table17PUB.pdf","San Francisco","Surfperch, black",30,130
2013,"Table17PUB.pdf","San Francisco","Herring, Pacific",162,130
2013,"Table17PUB.pdf","San Francisco","Sole, rex",372,129
2013,"Table17PUB.pdf","San Francisco","Flounder, arrowtooth",915,112
2013,"Table17PUB.pdf","San Francisco","Rockfish, blue",31,93
2013,"Table17PUB.pdf","San Francisco","Sole, butter",88,88
2013,"Table17PUB.pdf","San Francisco","Rockfish, blackgill",70,81
2013,"Table17PUB.pdf","San Francisco","Surfperch, pile",39,78
2013,"Table17PUB.pdf","San Francisco","Croaker, white",65,61
2013,"Table17PUB.pdf","San Francisco","Rockfish, aurora",187,60
2013,"Table17PUB.pdf","San Francisco","Midshipman, plainfin",29,58
2013,"Table17PUB.pdf","San Francisco","Surfperch, redtail",15,45
2013,"Table17PUB.pdf","San Francisco","Rockfish, bank",53,37
2013,"Table17PUB.pdf","San Francisco","Barracuda, California",12,36
2013,"Table17PUB.pdf","San Francisco","Rockfish, darkblotched",37,26
2013,"Table17PUB.pdf","San Francisco","Rockfish, cowcod",33,23
2013,"Table17PUB.pdf","San Francisco","Rockfish, unspecified",27,19
2013,"Table17PUB.pdf","San Francisco","Bonito, Pacific",18,18
