"year","filename","port","species","landings","value"
2003,"landings03_table16pub.pdf","Crescent City","Crab, Dungeness",9445871,14508409
2003,"landings03_table16pub.pdf","Crescent City","Sablefish",412401,601082
2003,"landings03_table16pub.pdf","Crescent City","Sole, Dover",717341,267843
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, black",104577,222562
2003,"landings03_table16pub.pdf","Crescent City","Shrimp, coonstriped",60527,213274
2003,"landings03_table16pub.pdf","Crescent City","Thornyhead, longspine",228504,174230
2003,"landings03_table16pub.pdf","Crescent City","Tuna, albacore",187819,121903
2003,"landings03_table16pub.pdf","Crescent City","Salmon, Chinook",38345,95521
2003,"landings03_table16pub.pdf","Crescent City","Sanddab",229367,75691
2003,"landings03_table16pub.pdf","Crescent City","Sole, petrale",79696,70964
2003,"landings03_table16pub.pdf","Crescent City","Sole, rex",125471,56453
2003,"landings03_table16pub.pdf","Crescent City","Thornyhead, shortspine",54528,53066
2003,"landings03_table16pub.pdf","Crescent City","Lingcod",26470,44393
2003,"landings03_table16pub.pdf","Crescent City","Shrimp, ocean (pink)",133319,44260
2003,"landings03_table16pub.pdf","Crescent City","Shark, thresher",35456,43076
2003,"landings03_table16pub.pdf","Crescent City","Crab, tanner",21521,30990
2003,"landings03_table16pub.pdf","Crescent City","Surfperch, redtail",19916,24878
2003,"landings03_table16pub.pdf","Crescent City","Smelt, surf",71978,19544
2003,"landings03_table16pub.pdf","Crescent City","Sole, English",52086,18918
2003,"landings03_table16pub.pdf","Crescent City","Sole, sand",22137,18401
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, quillback",3809,18163
2003,"landings03_table16pub.pdf","Crescent City","Smelt, night",67141,17688
2003,"landings03_table16pub.pdf","Crescent City","Greenling, kelp",2923,14645
2003,"landings03_table16pub.pdf","Crescent City","Cabezon",2909,10636
2003,"landings03_table16pub.pdf","Crescent City","Skate, unspecified",51662,10429
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, blue",6430,10192
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, copper",2436,9953
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, China",1106,7322
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, group slope",13709,6667
2003,"landings03_table16pub.pdf","Crescent City","Flounder, arrowtooth",38605,5019
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, vermilion",2309,4882
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, black-and-yellow",1725,4555
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, brown",1031,3576
2003,"landings03_table16pub.pdf","Crescent City","Whiting, Pacific",41791,2925
2003,"landings03_table16pub.pdf","Crescent City","Flounder, starry",3684,1658
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, darkblotched",3694,1610
2003,"landings03_table16pub.pdf","Crescent City","Crab, rock unspecified",851,1319
2003,"landings03_table16pub.pdf","Crescent City","Octopus, unspecified",1545,783
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, grass",111,767
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, yellowtail",315,412
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, rosy",536,322
2003,"landings03_table16pub.pdf","Crescent City","Grenadier",1972,296
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, gopher",66,284
2003,"landings03_table16pub.pdf","Crescent City","Fish, unspecified",80,233
2003,"landings03_table16pub.pdf","Crescent City","Turbot",575,204
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, canary",294,138
2003,"landings03_table16pub.pdf","Crescent City","Shark, shortfin mako",109,136
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, group shelf",53,122
2003,"landings03_table16pub.pdf","Crescent City","Halibut, California",33,79
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, widow",73,49
2003,"landings03_table16pub.pdf","Crescent City","Thornyheads",49,49
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, group nearshore",80,36
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, chilipepper",122,34
2003,"landings03_table16pub.pdf","Crescent City","Shark, soupfin",71,18
2003,"landings03_table16pub.pdf","Crescent City","Cod, Pacific",20,13
2003,"landings03_table16pub.pdf","Crescent City","Surfperch, barred",9,11
2003,"landings03_table16pub.pdf","Crescent City","Rockfish, blackgill",8,10
2003,"landings03_table16pub.pdf","Crescent City","Port Totals:",12319268,16840696
2003,"landings03_table16pub.pdf","Eureka","Crab, Dungeness",5212670,8119333
2003,"landings03_table16pub.pdf","Eureka","Sablefish",781300,1090024
