"year","filename","port","species","landings","value"
2011,"Table 16PUB.pdf","Crescent City","Hagfishes",34341,8024
2011,"Table 16PUB.pdf","Crescent City","Rockfish, China",965,6456
2011,"Table 16PUB.pdf","Crescent City","Rockfish, vermilion",2025,4358
2011,"Table 16PUB.pdf","Crescent City","Rockfish, copper",958,4245
2011,"Table 16PUB.pdf","Crescent City","Smelt, night",5150,2318
2011,"Table 16PUB.pdf","Crescent City","Smelt, surf",4254,1914
2011,"Table 16PUB.pdf","Crescent City","Flounder, arrowtooth",19023,1902
2011,"Table 16PUB.pdf","Crescent City","Greenling, kelp",360,1788
2011,"Table 16PUB.pdf","Crescent City","Rockfish, grass",211,1474
2011,"Table 16PUB.pdf","Crescent City","Rockfish, group slope",2486,1031
2011,"Table 16PUB.pdf","Crescent City","Rockfish, yellowtail",633,796
2011,"Table 16PUB.pdf","Crescent City","Rockfish, group shelf",57,350
2011,"Table 16PUB.pdf","Crescent City","Surfperch, redtail",251,249
2011,"Table 16PUB.pdf","Crescent City","Rockfish, brown",60,221
2011,"Table 16PUB.pdf","Crescent City","Grenadier",1976,198
2011,"Table 16PUB.pdf","Crescent City","Rockfish, black-and-yellow",21,186
2011,"Table 16PUB.pdf","Crescent City","Rockfish, gopher",28,168
2011,"Table 16PUB.pdf","Crescent City","Rockfish, darkblotched",379,159
2011,"Table 16PUB.pdf","Crescent City","Octopus, unspecified",168,108
2011,"Table 16PUB.pdf","Crescent City","Rockfish, olive",59,74
2011,"Table 16PUB.pdf","Crescent City","Rockfish, widow",55,69
2011,"Table 16PUB.pdf","Crescent City","Shark, spiny dogfish",652,65
2011,"Table 16PUB.pdf","Crescent City","Rockfish, redbanded",176,56
2011,"Table 16PUB.pdf","Crescent City","Rockfish, bocaccio",10,13
2011,"Table 16PUB.pdf","Crescent City","Rockfish, Pacific ocean perch",12,5
2011,"Table 16PUB.pdf","Crescent City","Anemones",1,0
2011,"Table 16PUB.pdf","Crescent City","Sea stars",4,0
2011,"Table 16PUB.pdf","Crescent City","Sole, unspecified",6,0
2011,"Table 16PUB.pdf","Crescent City","Trawled fish, unspecified",209,0
2011,"Table 16PUB.pdf","Crescent City","Crab, tanner",3,0
2011,"Table 16PUB.pdf","Crescent City","Shark, unspecified",3,0
2011,"Table 16PUB.pdf","Crescent City","Fish, unspecified",28,0
2011,"Table 16PUB.pdf","Crescent City","Skate, unspecified",0,0
2011,"Table 16PUB.pdf","Crescent City","Port Totals:",7517484,8472888
2011,"Table 16PUB.pdf","Trinidad","Crab, Dungeness",433634,1264908
2011,"Table 16PUB.pdf","Trinidad","Sablefish",5989,25219
2011,"Table 16PUB.pdf","Trinidad","Salmon, Chinook",4770,24338
2011,"Table 16PUB.pdf","Trinidad","Lingcod",1968,4301
2011,"Table 16PUB.pdf","Trinidad","Rockfish, black",1170,1968
2011,"Table 16PUB.pdf","Trinidad","Crab, rock unspecified",355,1101
2011,"Table 16PUB.pdf","Trinidad","Rockfish, group slope",245,123
2011,"Table 16PUB.pdf","Trinidad","Surfperch, redtail",81,81
2011,"Table 16PUB.pdf","Trinidad","Rockfish, redbanded",9,14
2011,"Table 16PUB.pdf","Trinidad","Rockfish, brown",3,5
2011,"Table 16PUB.pdf","Trinidad","Thornyhead, shortspine",1,2
2011,"Table 16PUB.pdf","Trinidad","Smelt, night",20,0
2011,"Table 16PUB.pdf","Trinidad","Port Totals:",448244,1322058
2011,"Table 16PUB.pdf","Shelter Cove","Salmon, Chinook",36607,178579
2011,"Table 16PUB.pdf","Shelter Cove","Crab, Dungeness",42819,115962
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, black",4084,8283
2011,"Table 16PUB.pdf","Shelter Cove","Lingcod",911,2956
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, blue",859,1532
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, vermilion",278,753
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, copper",140,316
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, quillback",112,252
2011,"Table 16PUB.pdf","Shelter Cove","Halibut, California",38,216
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, olive",93,211
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, yellowtail",21,34
2011,"Table 16PUB.pdf","Shelter Cove","Rockfish, group shelf",9,0
2011,"Table 16PUB.pdf","Shelter Cove","Port Totals:",85971,309093
2011,"Table 16PUB.pdf","Fields Landing","Hagfishes",332326,194146
2011,"Table 16PUB.pdf","Fields Landing","Crab, Dungeness",10689,33710
2011,"Table 16PUB.pdf","Fields Landing","Salmon, Chinook",629,3427
2011,"Table 16PUB.pdf","Fields Landing","Port Totals:",343644,231283
2011,"Table 16PUB.pdf","King Salmon","Crab, Dungeness",6976,19655
2011,"Table 16PUB.pdf","King Salmon","Sablefish",364,1187
2011,"Table 16PUB.pdf","King Salmon","Salmon, Chinook",87,429
2011,"Table 16PUB.pdf","King Salmon","Port Totals:",7427,21271
2011,"Table 16PUB.pdf","King Salmon","Area Totals",17530089,19010792
2011,"Table 17PUB.pdf","San Francisco","Crab, Dungeness",6318080,15315998
2011,"Table 17PUB.pdf","San Francisco","Swordfish",617901,2076957
2011,"Table 17PUB.pdf","San Francisco","Herring, Pacific - roe",3453089,859819
2011,"Table 17PUB.pdf","San Francisco","Tuna, albacore",451165,847107
2011,"Table 17PUB.pdf","San Francisco","Sablefish",208651,733303
2011,"Table 17PUB.pdf","San Francisco","Halibut, California",121326,618235
2011,"Table 17PUB.pdf","San Francisco","Salmon, Chinook",37455,226334
2011,"Table 17PUB.pdf","San Francisco","Sole, Dover",348212,156686
2011,"Table 17PUB.pdf","San Francisco","Sole, petrale",38771,64731
2011,"Table 17PUB.pdf","San Francisco","Tuna, bigeye",8359,50415
2011,"Table 17PUB.pdf","San Francisco","Sanddab",30939,30892
2011,"Table 17PUB.pdf","San Francisco","Thornyhead, shortspine",16335,24652
2011,"Table 17PUB.pdf","San Francisco","Rockfish, chilipepper",23610,22924
2011,"Table 17PUB.pdf","San Francisco","Shrimp, coonstriped",4576,19448
2011,"Table 17PUB.pdf","San Francisco","Sole, sand",13770,15978
2011,"Table 17PUB.pdf","San Francisco","Rockfish, brown",1564,10942
2011,"Table 17PUB.pdf","San Francisco","Thornyhead, longspine",23285,9393
2011,"Table 17PUB.pdf","San Francisco","Rockfish, grass",953,6507
2011,"Table 17PUB.pdf","San Francisco","Skate, longnose",23687,6358
2011,"Table 17PUB.pdf","San Francisco","Rockfish, gopher",899,6332
2011,"Table 17PUB.pdf","San Francisco","Shrimp, bay",1063,5330
2011,"Table 17PUB.pdf","San Francisco","Seabass, white",1183,5289
2011,"Table 17PUB.pdf","San Francisco","Lingcod",1831,3726
2011,"Table 17PUB.pdf","San Francisco","Escolar",3240,3551
2011,"Table 17PUB.pdf","San Francisco","Rockfish, black-and-yellow",497,3247
2011,"Table 17PUB.pdf","San Francisco","Rockfish, group slope",4401,3139
2011,"Table 17PUB.pdf","San Francisco","Sole, English",4732,3107
2011,"Table 17PUB.pdf","San Francisco","Flounder, starry",2928,3003
2011,"Table 17PUB.pdf","San Francisco","Sole, rock",3520,2847
2011,"Table 17PUB.pdf","San Francisco","Dolphin (fish)",2597,2841
2011,"Table 17PUB.pdf","San Francisco","Rockfish, black",934,2721
2011,"Table 17PUB.pdf","San Francisco","Surfperch, unspecified",501,2265
2011,"Table 17PUB.pdf","San Francisco","Crab, rock unspecified",571,1993
2011,"Table 17PUB.pdf","San Francisco","Shark, shortfin mako",1943,1943
2011,"Table 17PUB.pdf","San Francisco","Opah",2028,1671
2011,"Table 17PUB.pdf","San Francisco","Rockfish, blackgill",445,1294
2011,"Table 17PUB.pdf","San Francisco","Rockfish, bocaccio",1260,1201
2011,"Table 17PUB.pdf","San Francisco","Oilfish",905,905
2011,"Table 17PUB.pdf","San Francisco","Skate, unspecified",2575,874
2011,"Table 17PUB.pdf","San Francisco","Smelt, night",395,789
2011,"Table 17PUB.pdf","San Francisco","Sole, rex",1422,708
2011,"Table 17PUB.pdf","San Francisco","Cabezon",204,672
2011,"Table 17PUB.pdf","San Francisco","Surfperch, rainbow",149,671
2011,"Table 17PUB.pdf","San Francisco","Croaker, white",318,610
2011,"Table 17PUB.pdf","San Francisco","Sole, fantail",300,450
2011,"Table 17PUB.pdf","San Francisco","Rockfish, blue",122,427
2011,"Table 17PUB.pdf","San Francisco","Rockfish, copper",63,418
2011,"Table 17PUB.pdf","San Francisco","Rockfish, China",52,367
2011,"Table 17PUB.pdf","San Francisco","Shark, unspecified",434,363
2011,"Table 17PUB.pdf","San Francisco","Smelt, surf",159,328
2011,"Table 17PUB.pdf","San Francisco","Grenadier",870,321
2011,"Table 17PUB.pdf","San Francisco","Shark, leopard",283,301
2011,"Table 17PUB.pdf","San Francisco","Shark, soupfin",319,300
2011,"Table 17PUB.pdf","San Francisco","Greenling, kelp",105,251
2011,"Table 17PUB.pdf","San Francisco","Rockfish, vermilion",86,244
2011,"Table 17PUB.pdf","San Francisco","Surfperch, barred",48,240
2011,"Table 17PUB.pdf","San Francisco","Rockfish, splitnose",714,237
2011,"Table 17PUB.pdf","San Francisco","Surfperch, redtail",79,237
2011,"Table 17PUB.pdf","San Francisco","Rockfish, widow",321,209
2011,"Table 17PUB.pdf","San Francisco","Tuna, yellowfin",78,195
2011,"Table 17PUB.pdf","San Francisco","Sculpin, staghorn",47,103
2011,"Table 17PUB.pdf","San Francisco","Surfperch, rubberlip",21,95
2011,"Table 17PUB.pdf","San Francisco","Flounder, arrowtooth",91,36
2011,"Table 17PUB.pdf","San Francisco","Rockfish, aurora",147,34
2011,"Table 17PUB.pdf","San Francisco","Rockfish, yellowtail",21,29
2011,"Table 17PUB.pdf","San Francisco","Turbot",15,5
2011,"Table 17PUB.pdf","San Francisco","Eel, monkeyface (prickleback)",3,2
2011,"Table 17PUB.pdf","San Francisco","Octopus, unspecified",6,1
2011,"Table 17PUB.pdf","San Francisco","Rockfish, Pacific ocean perch",15,0
2011,"Table 17PUB.pdf","San Francisco","Sole, unspecified",16,0
2011,"Table 17PUB.pdf","San Francisco","Port Totals:",11786682,21162596
2011,"Table 17PUB.pdf","Princeton-Half Moon","Crab, Dungeness",3371188,8240626
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sablefish",158791,560346
2011,"Table 17PUB.pdf","Princeton-Half Moon","Salmon, Chinook",57804,389657
2011,"Table 17PUB.pdf","Princeton-Half Moon","Squid, market",1408943,352700
2011,"Table 17PUB.pdf","Princeton-Half Moon","Halibut, California",61301,272427
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sole, petrale",40650,51994
2011,"Table 17PUB.pdf","Princeton-Half Moon","Tuna, albacore",18055,49861
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, chilipepper",69330,35747
2011,"Table 17PUB.pdf","Princeton-Half Moon","Prawn, spot",2345,26325
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, brown",2751,22123
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, gopher",2325,18792
2011,"Table 17PUB.pdf","Princeton-Half Moon","Crab, rock unspecified",7489,16322
2011,"Table 17PUB.pdf","Princeton-Half Moon","Lingcod",4724,16176
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sanddab",24640,12429
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sole, sand",8859,9676
2011,"Table 17PUB.pdf","Princeton-Half Moon","Flounder, starry",11394,8523
2011,"Table 17PUB.pdf","Princeton-Half Moon","Seabass, white",2771,8487
2011,"Table 17PUB.pdf","Princeton-Half Moon","Thornyhead, shortspine",3779,7620
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, black",1709,6462
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, blue",1636,6438
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, vermilion",1437,6398
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sole, English",13508,5619
2011,"Table 17PUB.pdf","Princeton-Half Moon","Cabezon",866,4317
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, China",444,3583
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, copper",317,2475
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, bocaccio",3442,1891
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, olive",438,1751
2011,"Table 17PUB.pdf","Princeton-Half Moon","Skate, unspecified",2604,1561
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, blackgill",1708,1532
2011,"Table 17PUB.pdf","Princeton-Half Moon","Skate, longnose",6677,1263
2011,"Table 17PUB.pdf","Princeton-Half Moon","Octopus, unspecified",938,1114
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shrimp, bay",160,800
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shark, unspecified",791,754
2011,"Table 17PUB.pdf","Princeton-Half Moon","Greenling, kelp",126,630
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, black-and-yellow",70,560
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sole, rock",661,481
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, rosy",141,434
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, starry",103,347
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, yellowtail",197,285
2011,"Table 17PUB.pdf","Princeton-Half Moon","Thornyhead, longspine",185,238
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, group slope",362,235
2011,"Table 17PUB.pdf","Princeton-Half Moon","Jacksmelt",82,203
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sole, rex",508,199
2011,"Table 17PUB.pdf","Princeton-Half Moon","Skate, big",671,165
2011,"Table 17PUB.pdf","Princeton-Half Moon","Skate, California",776,155
2011,"Table 17PUB.pdf","Princeton-Half Moon","Turbot, curlfin",288,135
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shark, soupfin",171,127
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, treefish",14,109
2011,"Table 17PUB.pdf","Princeton-Half Moon","Croaker, white",274,108
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shark, leopard",69,96
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, unspecified",18,90
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shark, thresher",192,82
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, widow",30,75
2011,"Table 17PUB.pdf","Princeton-Half Moon","Turbot",142,70
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sole, Dover",205,60
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, group small",15,57
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sculpin, staghorn",23,46
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shad, threadfin",236,45
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, canary",79,45
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, grass",5,40
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shark, shortfin mako",30,37
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, greenstriped",57,36
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, quillback",3,24
2011,"Table 17PUB.pdf","Princeton-Half Moon","Flounder, arrowtooth",46,22
2011,"Table 17PUB.pdf","Princeton-Half Moon","Surfperch, barred",7,21
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, redbanded",2,16
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, splitnose",28,14
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, greenspotted",15,13
2011,"Table 17PUB.pdf","Princeton-Half Moon","Barracuda, California",39,13
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, cowcod",15,8
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sole, unspecified",16,5
2011,"Table 17PUB.pdf","Princeton-Half Moon","Mackerel, unspecified",11,3
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, greenblotched",4,3
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shark, spiny dogfish",19,3
2011,"Table 17PUB.pdf","Princeton-Half Moon","Sardine, Pacific",18,0
2011,"Table 17PUB.pdf","Princeton-Half Moon","Whiting, Pacific",2,0
2011,"Table 17PUB.pdf","Princeton-Half Moon","Salmon, Roe (Chinook, Coho)",4,0
2011,"Table 17PUB.pdf","Princeton-Half Moon","Salmon, chum",5,0
2011,"Table 17PUB.pdf","Princeton-Half Moon","Shark, sixgill",36,0
2011,"Table 17PUB.pdf","Princeton-Half Moon","Rockfish, group shelf",32,0
2011,"Table 17PUB.pdf","Princeton-Half Moon","Port Totals:",5299847,10151124
2011,"Table 17PUB.pdf","Vallejo","Crab, Dungeness",823559,1935897
2011,"Table 17PUB.pdf","Vallejo","Shrimp, bay",7426,37804
2011,"Table 17PUB.pdf","Vallejo","Sculpin, staghorn",2743,5508
2011,"Table 17PUB.pdf","Vallejo","Halibut, California",400,1700
2011,"Table 17PUB.pdf","Vallejo","Salmon, Chinook",195,1410
2011,"Table 17PUB.pdf","Vallejo","Rockfish, black-and-yellow",16,128
2011,"Table 17PUB.pdf","Vallejo","Rockfish, gopher",13,104
2011,"Table 17PUB.pdf","Vallejo","Sole, sand",102,102
2011,"Table 17PUB.pdf","Vallejo","Flounder, starry",110,77
2011,"Table 17PUB.pdf","Vallejo","Rockfish, brown",9,72
2011,"Table 17PUB.pdf","Vallejo","Rockfish, China",7,56
2011,"Table 17PUB.pdf","Vallejo","Shrimp, ocean (pink)",7,35
2011,"Table 17PUB.pdf","Vallejo","Rockfish, vermilion",8,24
2011,"Table 17PUB.pdf","Vallejo","Crab, rock unspecified",11,23
2011,"Table 17PUB.pdf","Vallejo","Cabezon",6,18
2011,"Table 17PUB.pdf","Vallejo","Rockfish, black",5,15
2011,"Table 17PUB.pdf","Vallejo","Sanddab",5,4
2011,"Table 17PUB.pdf","Vallejo","Turbot",6,3
2011,"Table 17PUB.pdf","Vallejo","Port Totals:",834627,1982981
2011,"Table 17PUB.pdf","Sausalito","Swordfish",87975,203565
2011,"Table 17PUB.pdf","Sausalito","Crab, Dungeness",62822,154735
2011,"Table 17PUB.pdf","Sausalito","Tuna, albacore",12767,19806
2011,"Table 17PUB.pdf","Sausalito","Tuna, bigeye",5880,14530
2011,"Table 17PUB.pdf","Sausalito","Opah",20526,12281
2011,"Table 17PUB.pdf","Sausalito","Crab, red rock",215,3271
2011,"Table 17PUB.pdf","Sausalito","Salmon, Chinook",369,2573
2011,"Table 17PUB.pdf","Sausalito","Halibut, California",382,2520
2011,"Table 17PUB.pdf","Sausalito","Sablefish",525,1838
2011,"Table 17PUB.pdf","Sausalito","Fish, unspecified",1187,1760
2011,"Table 17PUB.pdf","Sausalito","Oilfish",1532,1701
2011,"Table 17PUB.pdf","Sausalito","Dolphin (fish)",1560,1649
2011,"Table 17PUB.pdf","Sausalito","Sea urchin, red",402,446
2011,"Table 17PUB.pdf","Sausalito","Tuna, yellowfin",120,300
2011,"Table 17PUB.pdf","Sausalito","Pomfret, Pacific",149,258
2011,"Table 17PUB.pdf","Sausalito","Shark, shortfin mako",251,251
2011,"Table 17PUB.pdf","Sausalito","Eel, monkeyface (prickleback)",34,227
2011,"Table 17PUB.pdf","Sausalito","Wahoo",93,186
2011,"Table 17PUB.pdf","Sausalito","Escolar",156,156
2011,"Table 17PUB.pdf","Sausalito","Crab, rock unspecified",65,130
2011,"Table 17PUB.pdf","Sausalito","Bonito, Pacific",36,36
2011,"Table 17PUB.pdf","Sausalito","Tuna, skipjack",36,0
2011,"Table 17PUB.pdf","Sausalito","Port Totals:",197083,422218
2011,"Table 17PUB.pdf","Alameda","Crab, Dungeness",41933,114832
2011,"Table 17PUB.pdf","Alameda","Salmon, Chinook",527,2684
2011,"Table 17PUB.pdf","Alameda","Halibut, California",250,1000
2011,"Table 17PUB.pdf","Alameda","Sole, unspecified",277,192
2011,"Table 17PUB.pdf","Alameda","Port Totals:",42987,118708
2011,"Table 17PUB.pdf","Alviso","Shrimp, bay",24413,111177
2011,"Table 17PUB.pdf","Alviso","Sculpin, staghorn",1198,5325
2011,"Table 17PUB.pdf","Alviso","Surfperch, barred",45,135
2011,"Table 17PUB.pdf","Alviso","Port Totals:",25656,116637
2011,"Table 17PUB.pdf","Richmond","Crab, Dungeness",16471,58965
2011,"Table 17PUB.pdf","Richmond","Halibut, California",5716,31468
2011,"Table 17PUB.pdf","Richmond","Sablefish",4963,22179
2011,"Table 17PUB.pdf","Richmond","Salmon, Chinook",316,1936
2011,"Table 17PUB.pdf","Richmond","Seabass, white",156,823
2011,"Table 17PUB.pdf","Richmond","Rockfish, yellowtail",269,475
2011,"Table 17PUB.pdf","Richmond","Rockfish, blackgill",123,267
2011,"Table 17PUB.pdf","Richmond","Lingcod",184,257
2011,"Table 17PUB.pdf","Richmond","Rockfish, bocaccio",140,153
2011,"Table 17PUB.pdf","Richmond","Rockfish, vermilion",23,47
2011,"Table 17PUB.pdf","Richmond","Shark, unspecified",46,25
2011,"Table 17PUB.pdf","Richmond","Port Totals:",28407,116594
2011,"Table 17PUB.pdf","Berkeley","Salmon, Chinook",3054,22231
2011,"Table 17PUB.pdf","Berkeley","Crab, Dungeness",4479,17403
2011,"Table 17PUB.pdf","Berkeley","Halibut, California",3112,16854
2011,"Table 17PUB.pdf","Berkeley","Sablefish",656,1607
2011,"Table 17PUB.pdf","Berkeley","Seabass, white",96,630
2011,"Table 17PUB.pdf","Berkeley","Surfperch, unspecified",410,606
2011,"Table 17PUB.pdf","Berkeley","Rockfish, yellowtail",160,166
2011,"Table 17PUB.pdf","Berkeley","Shark, leopard",109,109
2011,"Table 17PUB.pdf","Berkeley","Crab, rock unspecified",34,81
2011,"Table 17PUB.pdf","Berkeley","Shark, thresher",18,72
2011,"Table 17PUB.pdf","Berkeley","Surfperch, rubberlip",55,55
2011,"Table 17PUB.pdf","Berkeley","Surfperch, rainbow",47,47
2011,"Table 17PUB.pdf","Berkeley","Smelt, surf",20,39
2011,"Table 17PUB.pdf","Berkeley","Topsmelt",19,29
2011,"Table 17PUB.pdf","Berkeley","Seaperch, striped",20,20
2011,"Table 17PUB.pdf","Berkeley","Salmon, Roe (Chinook, Coho)",2,19
2011,"Table 17PUB.pdf","Berkeley","Rockfish, starry",11,17
2011,"Table 17PUB.pdf","Berkeley","Rockfish, vermilion",6,9
2011,"Table 17PUB.pdf","Berkeley","Port Totals:",12307,59993
2011,"Table 17PUB.pdf","South San Francisco","Halibut, California",4099,25942
2011,"Table 17PUB.pdf","South San Francisco","Salmon, Chinook",65,422
2011,"Table 17PUB.pdf","South San Francisco","Seabass, white",25,167
