"year","filename","port","species","landings","value"
2002,"landings02_table16pub.pdf","Shelter Cove","Rockfish, brown",5,10
2002,"landings02_table16pub.pdf","Shelter Cove","Port Totals:",26491,36066
2002,"landings02_table16pub.pdf","All Other Ports","Tuna, albacore",1017489,657290
2002,"landings02_table16pub.pdf","All Other Ports","Crab, Dungeness",79243,129807
2002,"landings02_table16pub.pdf","All Other Ports","Smelt, night",6592,3296
2002,"landings02_table16pub.pdf","All Other Ports","Urchin, red",3865,3140
2002,"landings02_table16pub.pdf","All Other Ports","Smelt, surf",2210,1105
2002,"landings02_table16pub.pdf","All Other Ports","Surfperch, redtail",572,810
2002,"landings02_table16pub.pdf","All Other Ports","Halibut, California",59,118
2002,"landings02_table16pub.pdf","All Other Ports","Port Totals:",1110030,795567
2002,"landings02_table16pub.pdf","All Other Ports","Eureka Area Totals:",23070019,13215267
2002,"landings02_table16pub.pdf","All Other Ports","Total Records:",19632,NA
2002,"landings02_table17pub.pdf","San Francisco","Crab, Dungeness",1881215,3792812
2002,"landings02_table17pub.pdf","San Francisco","Herring, Roe",5228603,1259208
2002,"landings02_table17pub.pdf","San Francisco","Salmon, chinook",829488,1175178
2002,"landings02_table17pub.pdf","San Francisco","Halibut, California",193532,479602
2002,"landings02_table17pub.pdf","San Francisco","Sablefish",196113,219423
2002,"landings02_table17pub.pdf","San Francisco","Sole, Dover",396308,142143
2002,"landings02_table17pub.pdf","San Francisco","Thornyhead, longspine",110906,100527
2002,"landings02_table17pub.pdf","San Francisco","Sanddab",243135,70677
2002,"landings02_table17pub.pdf","San Francisco","Sole, petrale",65248,64369
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, group bolina",9820,46649
2002,"landings02_table17pub.pdf","San Francisco","Thornyhead, shortspine",36510,42693
2002,"landings02_table17pub.pdf","San Francisco","Croaker, white",41752,37602
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, chilipepper",65509,37317
2002,"landings02_table17pub.pdf","San Francisco","Herring roe on kelp",5640,28200
2002,"landings02_table17pub.pdf","San Francisco","Sole, sand",32874,27894
2002,"landings02_table17pub.pdf","San Francisco","Surfperch, unspecified",9523,24091
2002,"landings02_table17pub.pdf","San Francisco","Carp",17210,23985
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, group slope",51502,23300
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, bank",31870,18043
2002,"landings02_table17pub.pdf","San Francisco","Sole, rex",41586,17271
2002,"landings02_table17pub.pdf","San Francisco","Prawn, spot",1356,12066
2002,"landings02_table17pub.pdf","San Francisco","Flounder, starry",23379,11648
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, brown",2206,11256
2002,"landings02_table17pub.pdf","San Francisco","Lingcod",8893,11141
2002,"landings02_table17pub.pdf","San Francisco","Sole, English",28351,10831
2002,"landings02_table17pub.pdf","San Francisco","Anchovy, northern",37854,9464
2002,"landings02_table17pub.pdf","San Francisco","Shrimp, bay",3223,8822
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, blackgill",10937,8355
2002,"landings02_table17pub.pdf","San Francisco","Sole, rock",15805,7868
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, copper",1408,6308
2002,"landings02_table17pub.pdf","San Francisco","Crab, rock unspecified",3675,6228
2002,"landings02_table17pub.pdf","San Francisco","Tuna, albacore",6621,5868
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, black",1752,5515
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, bocaccio",6875,4898
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, quillback",964,4488
2002,"landings02_table17pub.pdf","San Francisco","Smelt, night",4065,4152
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, splitnose",9127,3808
2002,"landings02_table17pub.pdf","San Francisco","Shark, leopard",2737,3553
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, black-and-yellow",708,3250
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, unspecified",4577,3248
2002,"landings02_table17pub.pdf","San Francisco","Shark, spiny dogfish",13915,2783
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, group small",6017,2620
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, group rosefish",7648,2585
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, gopher",495,2383
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, grass",546,2248
2002,"landings02_table17pub.pdf","San Francisco","Shark, unspecified",3987,2131
2002,"landings02_table17pub.pdf","San Francisco","Blackfish, Sacramento",986,1972
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, blue",1118,1718
2002,"landings02_table17pub.pdf","San Francisco","Grenadiers",10148,1522
2002,"landings02_table17pub.pdf","San Francisco","Seabass, white",670,1402
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, yellowtail",1513,1336
2002,"landings02_table17pub.pdf","San Francisco","Skate, unspecified",3588,1286
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, vermilion",444,874
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, China",154,816
2002,"landings02_table17pub.pdf","San Francisco","Greenling, kelp",265,635
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, widow",1149,603
2002,"landings02_table17pub.pdf","San Francisco","Sculpin, staghorn",233,588
2002,"landings02_table17pub.pdf","San Francisco","Octopus, unspecified",1234,586
2002,"landings02_table17pub.pdf","San Francisco","Shark, soupfin",941,478
2002,"landings02_table17pub.pdf","San Francisco","Sheephead, California",153,459
2002,"landings02_table17pub.pdf","San Francisco","Surfperch, shiner",511,361
2002,"landings02_table17pub.pdf","San Francisco","Smelt, surf",452,357
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, rosethorn",172,352
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, canary",465,349
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, group shelf",441,326
2002,"landings02_table17pub.pdf","San Francisco","Flounder, arrowtooth",613,307
2002,"landings02_table17pub.pdf","San Francisco","Tuna, bluefin",94,282
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, rosy",86,270
2002,"landings02_table17pub.pdf","San Francisco","Thornyheads",303,240
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, group gopher",49,202
2002,"landings02_table17pub.pdf","San Francisco","Cabezon",115,187
2002,"landings02_table17pub.pdf","San Francisco","Goby, zebra",92,87
2002,"landings02_table17pub.pdf","San Francisco","Fish, unspecified",25,69
2002,"landings02_table17pub.pdf","San Francisco","Salmon, Roe (Chinook and Coho)",49,43
2002,"landings02_table17pub.pdf","San Francisco","Opah",76,38
2002,"landings02_table17pub.pdf","San Francisco","Sole, unspecified",12,36
2002,"landings02_table17pub.pdf","San Francisco","Shark, basking",67,34
2002,"landings02_table17pub.pdf","San Francisco","Barracuda, California",16,31
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, greenstriped",58,26
2002,"landings02_table17pub.pdf","San Francisco","Sole, fantail",47,24
2002,"landings02_table17pub.pdf","San Francisco","Shark, brown smoothhound",22,22
2002,"landings02_table17pub.pdf","San Francisco","Eel, California moray",4,20
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, yelloweye",20,20
2002,"landings02_table17pub.pdf","San Francisco","Rockfish, greenspotted",30,15
2002,"landings02_table17pub.pdf","San Francisco","Sucker",3,0
2002,"landings02_table17pub.pdf","San Francisco","Port Totals:",9721882,7806468
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Crab, Dungeness",1018726,2127796
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Salmon, chinook",580645,915136
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Halibut, California",124247,321915
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Squid, market",1906089,214582
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sanddab",296397,143055
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sablefish",75093,82563
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sole, petrale",63706,78014
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sole, Dover",229755,77668
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Tuna, albacore",40541,75389
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Prawn, spot",8159,69311
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Crab, rock unspecified",24341,41247
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sardine, Pacific",378530,31940
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Thornyhead, longspine",30371,28515
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, chilipepper",37742,26814
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sole, sand",32944,26544
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sole, English",48894,20133
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Lingcod",5943,11173
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, bank",20811,10491
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Flounder, starry",17287,9333
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, unspecified",16659,8759
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Thornyhead, shortspine",8234,7820
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, group bolina",2199,7636
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sole, rex",17296,7540
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sole, rock",11872,7400
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, black",1880,5094
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Skate, unspecified",13668,4842
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, group slope",7397,4774
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, group shelf",4372,3080
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, bocaccio",4128,3034
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, group rosefish",9268,2883
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Cabezon",1295,2775
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Octopus, unspecified",3270,2656
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, gopher",662,2621
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, splitnose",6545,2273
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, blue",771,2105
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, vermilion",671,1610
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Croaker, white",2347,1390
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, brown",363,976
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Seabass, white",437,838
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, blackgill",596,794
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, China",222,792
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, greenspotted",568,766
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, copper",204,743
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Turbot",2035,731
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Urchin, red",1330,665
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, widow",533,605
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Thornyheads",390,600
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, grass",159,599
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, yellowtail",341,593
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Tuna, unspecified",200,300
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, black-and-yellow",54,294
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shark, soupfin",288,261
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Butterfish (Pacific pompano)",248,255
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, olive",77,221
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shrimp, bay",154,203
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Greenling, kelp",62,184
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shark, leopard",220,177
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Smelts, true",151,166
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, group red",204,165
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Eel, monkeyface",62,164
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Tuna, bluefin",18,121
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, group small",95,114
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Smelt, surf",88,93
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Squid, jumbo",171,93
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shark, unspecified",116,81
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, greenblotched",18,72
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Jacksmelt",34,58
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Flounder, unspecified",68,51
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, darkblotched",10,45
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Salmon, Roe (Chinook and Coho)",75,40
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, canary",35,37
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Hagfishes",17,37
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Eel",11,27
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Sole, fantail",19,19
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Surfperch, unspecified",14,18
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Opah",45,18
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shark, shortfin mako",26,17
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Barracuda, California",8,16
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, flag",10,12
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Surfperch, walleye",6,11
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shark, spiny dogfish",15,10
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, yelloweye",5,10
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Herring, Roe",2,5
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, rosethorn",5,4
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shark, thresher",3,3
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Rockfish, quillback",1,2
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Anchovy, northern",2,2
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Shad, American",8,2
2002,"landings02_table17pub.pdf","Princeton-Half Moon","Mackerel, unspecified",3,2
