"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 117","Table 16",1960,"Eureka","Eureka Area Totals","Landings","Totals",43813683,4698998
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Market crab",4344736,682992
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Salmon",917859,496470
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Giant Pacific oyster",9200940,230024
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Dover sole",2983624,173647
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Albacore tuna",1220263,150336
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Rockfish",760769,28088
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","English sole",361011,25957
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Petrale sole",207374,23392
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Ocean shrimp",191437,19201
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Sablefish",311339,18774
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Rex sole",214219,12746
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Lingcod",128652,9186
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Perch",51297,7673
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Smelt",93092,5074
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","All other species",318899,16032
"FB 117","Table 16",1960,"Eureka","Eureka","Landings","Totals",21305511,1899592
"FB 117","Table 16",1960,"Eureka","Crescent City","Landings","Market crab",5136242,807417
"FB 117","Table 16",1960,"Eureka","Crescent City","Landings","Salmon",759943,411079
"FB 117","Table 16",1960,"Eureka","Crescent City","Landings","Ocean shrimp",1143003,114643
"FB 117","Table 16",1960,"Eureka","Crescent City","Landings","Perch",40300,5929
"FB 117","Table 16",1960,"Eureka","Crescent City","Landings","Lingcod",74464,5317
"FB 117","Table 16",1960,"Eureka","Crescent City","Landings","All other species",242793,15114
"FB 117","Table 16",1960,"Eureka","Crescent City","Landings","Totals",7396745,1359499
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Salmon",664075,359197
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Market crab",735725,115656
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Dover sole",1331983,77521
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Albacore tuna",502661,61928
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Ocean shrimp",507264,50879
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Sablefish",541304,32641
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Rockfish",611374,22916
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Petrale sole",121286,13681
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Lingcod",157118,11218
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","English sole",144303,10375
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Smelt",154959,8672
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Rex sole",86858,5168
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","All other species",206821,6382
"FB 117","Table 16",1960,"Eureka","Fort Bragg","Landings","Totals",5765731,776234
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Dover sole",3176168,184853
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Market crab",442858,69617
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Rockfish",1738430,64696
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Petrale sole",455225,51349
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","English sole",626348,45034
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Sablefish",495263,29864
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Lingcod",354609,25319
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Arrowtooth halibut",789222,17126
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Rex sole",157591,9377
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","All other species",402649,20186
"FB 117","Table 16",1960,"Eureka","Fields Landing","Landings","Totals",8638363,517421
"FB 117","Table 16",1960,"Eureka","Trinidad","Landings","Market crab",615377,96737
"FB 117","Table 16",1960,"Eureka","Trinidad","Landings","Salmon",87932,48237
"FB 117","Table 16",1960,"Eureka","Trinidad","Landings","All other species",2152,265
"FB 117","Table 16",1960,"Eureka","Trinidad","Landings","Totals",705461,145239
"FB 117","Table 16",1960,"Eureka","All Other Ports","Landings","Salmon",1872,1013
"FB 117","Table 16",1960,"Eureka","All Other Ports","Landings","Totals",1872,1013
"FB 117","Table 17",1960,"San Francisco","San Francisco Area Totals","Landings","Totals",44263467,7220367
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Yellowfin tuna",19433413,3167646
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Albacore tuna",4139398,701744
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Market crab",1712308,353420
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Salmon",360259,196954
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Bluefin tuna",997348,147408
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Rockfish",2352907,109326
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Petrale sole",539420,63975
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Dover sole",1215624,60781
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","English sole",442779,29533
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Sablefish",687403,23715
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Oriental tuna",211680,21126
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Rex sole",321708,18691
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Skipjack",137133,17073
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","White seabass",62943,14439
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Lingcod",187660,12892
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Sanddab",133550,7906
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","All other species",618795,27149
"FB 117","Table 17",1960,"San Francisco","San Francisco","Landings","Totals",33554328,4973778
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Salmon",1338693,731863
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Market crab",1093199,225636
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Rockfish",524954,24647
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Ocean shrimp",109052,10905
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","English sole",153590,10244
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Petrale sole",62261,7384
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Rex sole",121863,7080
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Dover sole",138677,6934
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","All other species",287661,18761
"FB 117","Table 17",1960,"San Francisco","Bodega Bay","Landings","Totals",3829950,1043454
"FB 117","Table 17",1960,"San Francisco","Sausalito","Landings","Salmon",448052,244950
"FB 117","Table 17",1960,"San Francisco","Sausalito","Landings","Albacore tuna",650562,85874
"FB 117","Table 17",1960,"San Francisco","Sausalito","Landings","Market crab",107270,22141
"FB 117","Table 17",1960,"San Francisco","Sausalito","Landings","All other species",2623,154
"FB 117","Table 17",1960,"San Francisco","Sausalito","Landings","Totals",1208507,353119
"FB 117","Table 17",1960,"San Francisco","Oakland","Landings","Albacore tuna",1263745,166814
"FB 117","Table 17",1960,"San Francisco","Oakland","Landings","Salmon",256089,140004
"FB 117","Table 17",1960,"San Francisco","Oakland","Landings","Market crab",66693,13765
"FB 117","Table 17",1960,"San Francisco","Oakland","Landings","All other species",22606,1191
"FB 117","Table 17",1960,"San Francisco","Oakland","Landings","Totals",1609133,321774
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Salmon",275405,150564
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Market crab",221125,45640
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Giant Pacific oyster",192252,24589
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Petrale sole",159570,18925
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Rockfish",405537,18193
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","English sole",132695,8851
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Lingcod",124206,8533
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Dover sole",156439,7822
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","All other species",226674,10986
"FB 117","Table 17",1960,"San Francisco","Point Reyes","Landings","Totals",1893903,294103
"FB 117","Table 17",1960,"San Francisco","Princeton","Landings","Salmon",175824,96123
"FB 117","Table 17",1960,"San Francisco","Princeton","Landings","Market crab",155747,32146
"FB 117","Table 17",1960,"San Francisco","Princeton","Landings","All other species",38323,5833
"FB 117","Table 17",1960,"San Francisco","Princeton","Landings","Totals",369894,134102
"FB 117","Table 17",1960,"San Francisco","Clear Lake","Landings","Hardhead",144335,32547
"FB 117","Table 17",1960,"San Francisco","Clear Lake","Landings","Carp",134825,6404
"FB 117","Table 17",1960,"San Francisco","Clear Lake","Landings","Totals",279160,38951
"FB 117","Table 17",1960,"San Francisco","Tomales Bay","Landings","Giant Pacific oyster",70314,8994
"FB 117","Table 17",1960,"San Francisco","Tomales Bay","Landings","Pacific herring",1154500,8774
"FB 117","Table 17",1960,"San Francisco","Tomales Bay","Landings","All other species",25632,4520
"FB 117","Table 17",1960,"San Francisco","Tomales Bay","Landings","Totals",1250446,22288
"FB 117","Table 17",1960,"San Francisco","Berkeley","Landings","Salmon",35210,19249
"FB 117","Table 17",1960,"San Francisco","Berkeley","Landings","All other species",8530,1658
"FB 117","Table 17",1960,"San Francisco","Berkeley","Landings","Totals",43740,20907
"FB 117","Table 17",1960,"San Francisco","Turlock","Landings","Hardhead",30422,6860
"FB 117","Table 17",1960,"San Francisco","Turlock","Landings","Carp",139527,6627
"FB 117","Table 17",1960,"San Francisco","Turlock","Landings","Totals",169949,13487
"FB 117","Table 17",1960,"San Francisco","All Other Ports","Landings","All other species",54457,4404
"FB 117","Table 17",1960,"San Francisco","All Other Ports","Landings","Totals",54457,4404
"FB 117","Table 18",1960,"Monterey","Monterey Area Totals","Landings","Totals",18019737,1293981
"FB 117","Table 18",1960,"Monterey","Moss Landing","Landings","Albacore tuna",2223908,281769
"FB 117","Table 18",1960,"Monterey","Moss Landing","Landings","Salmon",552703,269609
"FB 117","Table 18",1960,"Monterey","Moss Landing","Landings","Pacific herring",334494,25555
"FB 117","Table 18",1960,"Monterey","Moss Landing","Landings","Jack mackerel",1031502,22780
"FB 117","Table 18",1960,"Monterey","Moss Landing","Landings","Sardine",626970,13480
