"CRAB_YEAR","AGENCY_CODE","PACFIN_GROUP_PORT_CODE","PORT_DESCRIPTION","NOV_ROUND_WEIGHT_MTONS","NOV_ROUND_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_ROUND_WEIGHT_MTONS","DEC_ROUND_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","JAN_ROUND_WEIGHT_MTONS","JAN_ROUND_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_ROUND_WEIGHT_MTONS","FEB_ROUND_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_ROUND_WEIGHT_MTONS","MAR_ROUND_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_ROUND_WEIGHT_MTONS","APR_ROUND_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_ROUND_WEIGHT_MTONS","MAY_ROUND_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_ROUND_WEIGHT_MTONS","JUN_ROUND_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_ROUND_WEIGHT_MTONS","JUL_ROUND_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_ROUND_WEIGHT_MTONS","AUG_ROUND_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_ROUND_WEIGHT_MTONS","SEP_ROUND_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_ROUND_WEIGHT_MTONS","OCT_ROUND_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","TOTAL_ROUND_WEIGHT_MTONS","TOTAL_ROUND_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"1984","C","SFA","SAN FRANCISCO AREA PORTS",108.76,1.65,394588,"",45.18,1.6,159128,"",35.61,1.93,151666,"",33.56,2.12,157180,"",8.81,2.22,43084,"",16.28,2.35,84248,"",8.92,2.41,47408,"",7.63,2.52,42368,"",8.1,2.4,42946,"",,,,"*",,,,"*",,,,"*",272.84,1.87,1122616,"*"
"1984","C","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",.66,.57,839,"",,,,"*",.05,.75,81,"",,,,"*",,,,"*",,,,"*",,,,"*",2.45,1.62,8765,"",3.36,2.38,17672,"",.64,1.24,1742,"",.49,1.84,1999,"",7.66,1.84,31099,"*"
"1984","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",262.75,1.5,871617,"",66.42,1.77,258819,"",13.33,1.82,53455,"",8.29,1.83,33382,"",30.06,1.78,118079,"",10.6,1.78,41627,"",2.31,1.78,9056,"",1.75,1.79,6923,"",39.93,1.21,106764,"",,,,"*",0,0,0,"",435.43,1.56,1499722,"*"
"1984","O","CBA","COOS BAY AREA PORTS",.52,1.3,1477,"",251.25,1.54,851882,"",86.49,1.75,333737,"",16.55,1.75,63919,"",19.96,1.75,76935,"",33.41,1.75,129073,"",27.91,1.75,107827,"",9.82,1.76,38114,"",10.54,1.76,40976,"",60.26,1.35,179435,"",.55,1.62,1978,"",1.24,1.36,3712,"",518.5,1.6,1829065,""
"1984","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",296.29,1.45,948469,"",112.04,1.75,432163,"",42.25,1.73,160732,"",37.51,1.75,144568,"",13.01,1.75,50209,"",23,1.75,88704,"",6.26,1.75,24171,"",2.9,1.68,10743,"",4.35,1.56,14992,"",0,0,0,"",0,0,0,"",537.62,1.58,1874751,""
"1984","O","NPA","NEWPORT AREA PORTS",.23,1.78,906,"",301.38,1.56,1034315,"",108.64,1.75,420282,"",22.81,1.77,89198,"",21.95,1.81,87762,"",23.03,1.81,92073,"",16.87,1.8,66911,"",15.93,1.79,62997,"",24.63,1.77,96065,"",29.87,1.59,104390,"",,,,"*",1.16,1.95,4992,"",566.49,1.65,2059891,"*"
"1984","O","TLA","TILLAMOOK AREA PORTS",,,,"*",10.27,1.63,36846,"",8.23,1.75,31761,"",,,,"*",,,,"*",,,,"*",9.79,1.66,35858,"",4.14,1.55,14168,"",3.37,1.53,11343,"",5.4,1.5,17839,"",0,0,0,"",,,,"*",41.19,1.63,147815,"*"
"1984","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"*"
"1984","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",0,0,0,"",251.02,1.48,817207,"",87.41,1.75,337223,"",24.85,1.75,95865,"",25.43,1.74,97758,"",9.58,1.77,37395,"",19.52,1.76,75633,"",5.44,1.75,21015,"",2.48,1.67,9164,"",1.23,1.6,4323,"",5.01,1.59,17553,"",0,0,0,"",431.97,1.59,1513136,""
"1984","W","CWA","WASHINGTON COASTAL PORTS",0,0,0,"",754.58,1.5,2487864,"",356.74,1.74,1368743,"",106.84,1.74,410700,"",109.11,1.74,419440,"",53.55,1.74,205203,"",88.75,1.73,339130,"",43.06,1.7,161623,"",44.51,1.43,140162,"",34.43,1.37,104082,"",6.03,1.32,17564,"",0,0,0,"",1597.61,1.61,5654511,""
"1984","W","NPS","NORTH PUGET SOUND PORTS",55.21,1.33,161482,"",64.69,1.41,200660,"",43.68,1.57,150964,"",16.36,1.51,54420,"",19.96,1.56,68446,"",10.73,1.58,37499,"",9.49,1.65,34575,"",24.41,1.24,66598,"",19.23,1.28,54156,"",10.24,1.51,34103,"",11.59,1.59,40631,"",309.11,1.48,1010691,"",594.73,1.46,1914225,""
"1984","W","SPS","SOUTH PUGET SOUND PORTS",8.61,1.45,27440,"",10.46,1.48,34215,"",10.77,1.63,38646,"",20.86,1.68,77323,"",19.57,1.73,74824,"",11.1,1.77,43342,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",30.33,1.58,105433,"",111.7,1.63,401223,"*"
"1984","W","XXX","WITHHELD FOR CONFIDENTIALITY**",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"*"
"1985","C","BDA","BODEGA BAY AREA PORTS",26.47,2.01,117390,"",14.9,1.82,59628,"",22.92,1.98,100193,"",16.25,2.1,75194,"",4.79,2.17,22911,"",7.65,2.31,38963,"",6.29,2.44,33820,"",4.76,2.46,25855,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",104.02,2.07,473954,"*"
"1985","C","BGA","FORT BRAGG AREA PORTS",,,,"*",34.3,1.54,116140,"",20.83,1.75,80398,"",9,1.75,34698,"",4.05,1.75,15589,"",2.5,1.89,10427,"",2.05,2.07,9321,"",.33,1.99,1454,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",73.05,1.66,268027,"*"
"1985","C","CA2","OTHER OR UNKNOWN CALIFORNIA PORTS",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1985","C","CCA","CRESCENT CITY AREA PORTS",0,0,0,"",909.31,1.39,2781106,"",101.44,1.87,418061,"",40.17,1.98,175603,"",18.15,1.98,79221,"",12.92,2.06,58580,"",12.86,2.07,58631,"",5.1,2.14,23992,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",1099.95,1.48,3595194,"*"
"1985","C","ERA","EUREKA AREA PORTS",,,,"*",682.54,1.48,2222235,"",98.69,1.75,380194,"",16.75,1.77,65339,"",6.54,1.85,26697,"",19.83,1.84,80244,"",17.3,1.97,75123,"",1,1.95,4327,"",,,,"*",0,0,0,"",0,0,0,"",,,,"*",842.66,1.54,2854159,"*"
"1985","C","LAA","LOS ANGELES AREA PORTS",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1985","C","MNA","MONTEREY AREA PORTS",.2,2.24,997,"",.27,2.22,1344,"",.29,2.24,1411,"",.7,2.18,3353,"",.37,2.34,1880,"",4.03,2.49,22090,"",,,,"*",.08,2.09,371,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",5.93,2.4,31445,"*"
"1985","C","MRA","MORRO BAY AREA PORTS",.77,.41,699,"",.58,1.35,1727,"",.33,.67,486,"",1.33,1.2,3518,"",.55,1.7,2043,"",.73,1.08,1730,"",.69,.81,1240,"",.63,.82,1138,"",1.47,.68,2195,"",,,,"*",0,0,0,"",0,0,0,"",7.06,.95,14776,"*"
"1985","C","SBA","SANTA BARBARA AREA PORTS",,,,"*",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1985","C","SDA","SAN DIEGO AREA PORTS",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",.08,.57,102,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",.08,.57,102,"*"
"1985","C","SFA","SAN FRANCISCO AREA PORTS",49.69,1.98,217240,"",22.14,1.73,84591,"",33.49,1.87,137905,"",35,2.15,165769,"",9.48,2.29,47802,"",10.75,2.4,56820,"",4.82,2.47,26243,"",2.81,2.45,15139,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",168.17,2.03,751509,"*"
"1985","C","XXX","WITHHELD FOR CONFIDENTIALITY**",.54,1.44,1715,"",,,,"*",,,,"*",.24,.33,172,"",.22,.88,424,"",,,,"*",.17,1.33,507,"",,,,"*",3.05,2.13,14294,"",,,,"*",0,0,0,"",,,,"*",4.22,1.84,17113,"*"
"1985","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",374.61,1.41,1161145,"",79.76,1.75,307465,"",25.99,1.76,100813,"",12.31,1.85,50284,"",8.03,1.88,33348,"",17.56,1.98,76560,"",2.61,2,11529,"",1.22,1.99,5344,"",5.98,1.83,24077,"",0,0,0,"",0,0,0,"",528.08,1.52,1770565,""
"1985","O","CBA","COOS BAY AREA PORTS",1.66,1.28,4694,"",280.69,1.39,857908,"",86.13,1.75,332841,"",25.41,1.76,98717,"",14.1,1.86,57790,"",31.01,1.95,133390,"",19.33,2,85272,"",8.71,2.01,38670,"",5.51,2.03,24660,"",2.9,1.98,12667,"",.28,1.92,1189,"",1.26,1.64,4558,"",477.01,1.57,1652356,""
"1985","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",243.97,1.43,771247,"",60.05,1.75,231655,"",23.23,1.75,89622,"",17.15,1.75,66198,"",26.39,1.74,101459,"",17.43,1.74,66997,"",6.4,1.75,24684,"",3.93,1.68,14588,"",,,,"*",0,0,0,"",0,0,0,"",398.54,1.56,1366450,"*"
"1985","O","NPA","NEWPORT AREA PORTS",.5,1.82,2010,"",341.73,1.49,1120348,"",197.74,1.75,761658,"",60.01,1.75,231541,"",32.97,1.75,127293,"",39.9,1.75,154102,"",24.38,1.75,94198,"",7.88,1.76,30499,"",6.54,1.77,25586,"",5.33,1.82,21402,"",2.33,1.99,10224,"",2.85,1.62,10148,"",722.15,1.63,2589009,""
"1985","O","TLA","TILLAMOOK AREA PORTS",,,,"*",33.04,1.43,104050,"",18.14,1.74,69652,"",10,1.75,38574,"",6.18,1.75,23844,"",9.11,1.75,35234,"",9.24,1.76,35970,"",4.77,1.77,18635,"",5.17,1.72,19560,"",3.29,1.54,11126,"",0,0,0,"",,,,"*",98.95,1.63,356643,"*"
"1985","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",,,,"*",0,0,0,"*"
"1985","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",0,0,0,"",206.88,1.39,635628,"",54.22,1.75,209190,"",26.3,1.75,101483,"",9.18,1.75,35427,"",28.9,1.74,111163,"",25.4,1.75,97789,"",7.45,1.75,28751,"",11.86,1.68,43894,"",48.47,1.46,156126,"",13.41,1.44,42429,"",0,0,0,"",432.07,1.53,1461880,""
"1985","W","CWA","WASHINGTON COASTAL PORTS",0,0,0,"",177.82,1.46,571322,"",64.15,1.75,247201,"",34.55,1.75,133649,"",21.28,1.7,79864,"",46.69,1.62,166460,"",67.49,1.6,237730,"",61.37,1.57,212568,"",122.63,1.41,381935,"",132.75,1.43,417304,"",74.15,1.4,228171,"",0,0,0,"",802.89,1.51,2676204,""
"1985","W","NPS","NORTH PUGET SOUND PORTS",60.21,1.52,201925,"",32.91,1.35,97801,"",25.46,1.44,80772,"",19.45,1.49,63960,"",17.28,1.57,59951,"",10.51,1.69,39207,"",1.22,1.96,5270,"",7.87,1.63,28244,"",16.16,1.41,50283,"",12.14,1.45,38773,"",,,,"*",413.99,1.37,1252327,"",617.2,1.41,1918513,"*"
"1985","W","SPS","SOUTH PUGET SOUND PORTS",9.05,1.73,34438,"",71.13,1.67,262523,"",15.91,1.66,58328,"",8.17,1.71,30725,"",7.51,1.73,28665,"",6.12,1.91,25783,"",10.63,2,46827,"",4.62,1.96,20007,"",,,,"*",,,,"*",,,,"*",24.45,1.6,86458,"",157.58,1.71,593753,"*"
"1985","W","XXX","WITHHELD FOR CONFIDENTIALITY**",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"*"
"1986","C","BDA","BODEGA BAY AREA PORTS",69.88,1.97,303698,"",9.83,1.87,40623,"",3.4,1.98,14808,"",2.22,2.16,10551,"",8.23,2.24,40707,"",2.15,2.26,10674,"",5.39,2.26,26812,"",3.03,2.29,15269,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",104.13,2.02,463142,""
"1986","C","BGA","FORT BRAGG AREA PORTS",0,0,0,"",38.45,1.31,111012,"",6.32,1.72,23956,"",1.3,1.73,4966,"",1.48,1.75,5739,"",1.64,2.1,7563,"",1.52,1.99,6675,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",50.71,1.43,159911,"*"
"1986","C","CCA","CRESCENT CITY AREA PORTS",0,0,0,"",1222.66,1.29,3474010,"",96.9,1.96,417959,"",31.5,2.25,156394,"",16.49,2.29,83373,"",10.38,2.27,51968,"",21.43,2.27,107476,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",1399.37,1.39,4291180,"*"
"1986","C","ERA","EUREKA AREA PORTS",,,,"*",885.18,1.27,2487861,"",86.42,1.71,326657,"",12.59,1.73,48104,"",5.35,1.74,20523,"",11.7,1.94,50047,"",10.89,1.98,47619,"",2.98,2.18,14341,"",,,,"*",,,,"*",0,0,0,"",,,,"*",1015.1,1.34,2995153,"*"
"1986","C","LAA","LOS ANGELES AREA PORTS",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"*"
"1986","C","MNA","MONTEREY AREA PORTS",,,,"*",,,,"*",,,,"*",,,,"*",.03,1.33,96,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",.03,1.33,96,"*"
"1986","C","MRA","MORRO BAY AREA PORTS",.8,.57,1007,"",1.61,.91,3234,"",.33,.9,665,"",,,,"*",.42,.95,889,"",.44,.87,847,"",.43,1.1,1028,"",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",4.03,.86,7669,"*"
"1986","C","SBA","SANTA BARBARA AREA PORTS",0,0,0,"",,,,"*",0,0,0,"",,,,"*",0,0,0,"",.16,.71,244,"",.1,.9,207,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",.26,.79,451,"*"
"1986","C","SDA","SAN DIEGO AREA PORTS",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1986","C","SFA","SAN FRANCISCO AREA PORTS",17.38,2,76738,"",10.33,1.54,35081,"",8.06,1.95,34667,"",12.36,2.26,61617,"",11.71,2.31,59491,"",5.66,2.39,29837,"",3.71,2.42,19781,"",2.37,2.53,13195,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",71.57,2.09,330406,"*"
"1986","C","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",.28,.29,183,"",,,,"*",.44,1.06,1020,"",,,,"*",,,,"*",,,,"*",2.55,1.75,9822,"",1.43,2.09,6598,"",.08,1.11,197,"",,,,"*",,,,"*",4.78,1.69,17818,"*"
"1986","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",426.34,1.3,1218699,"",25.86,1.74,99345,"",11.49,1.75,44363,"",9.94,1.75,38395,"",3.76,1.75,14505,"",5,1.83,20159,"",5.04,1.67,18597,"",1.08,1.51,3603,"",,,,"*",0,0,0,"",0,0,0,"",488.52,1.35,1457667,"*"
"1986","O","CBA","COOS BAY AREA PORTS",2.21,1.47,7175,"",472,1.31,1367577,"",76.77,1.75,296283,"",44.45,1.81,176954,"",32.26,1.81,128975,"",9.69,1.84,39401,"",12.89,1.84,52384,"",13.56,1.84,55110,"",10.69,1.62,38260,"",8.95,1.67,32929,"",2.76,1.56,9502,"",2.59,1.6,9141,"",688.82,1.46,2213693,""
"1986","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",411.64,1.31,1189402,"",67.28,1.52,225099,"",40.72,1.72,154169,"",22.2,1.74,85045,"",9.54,1.65,34674,"",7.31,1.65,26548,"",7.81,1.51,25966,"",4.87,1.06,11363,"",,,,"*",0,0,0,"",0,0,0,"",571.37,1.39,1752267,"*"
"1986","O","NPA","NEWPORT AREA PORTS",1.22,1.73,4652,"",986.26,1.33,2897635,"",138.9,1.57,481981,"",70.62,1.75,272505,"",39.03,1.75,150730,"",9.95,1.75,38492,"",9.32,1.72,35422,"",14.09,1.57,48824,"",7.41,1.51,24724,"",2.8,1.53,9447,"",.85,1.93,3615,"",2.07,1.91,8752,"",1282.54,1.41,3976779,""
"1986","O","TLA","TILLAMOOK AREA PORTS",,,,"*",89.08,1.3,255569,"",21.95,1.5,72560,"",18.92,1.6,66911,"",13.75,1.6,48649,"",8.72,1.66,31908,"",12,1.57,41648,"",8.89,1.51,29669,"",8.89,1.16,22823,"",3.24,1.01,7209,"",,,,"*",,,,"*",185.44,1.41,576946,"*"
"1986","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",,,,"*",0,0,0,"*"
"1986","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",0,0,0,"",288.73,1.35,857129,"",79.64,1.52,266110,"",54.87,1.73,209670,"",28.11,1.73,107432,"",11.59,1.63,41631,"",14.27,1.59,50189,"",39.02,1.18,101401,"",31.77,1.18,82658,"",57.26,1.11,140559,"",25.09,1.04,57575,"",0,0,0,"",630.36,1.38,1914355,""
"1986","W","CWA","WASHINGTON COASTAL PORTS",0,0,0,"",375.2,1.35,1115073,"",152.82,1.51,508223,"",98.32,1.52,330059,"",66.94,1.53,225169,"",32.55,1.5,107873,"",33.02,1.48,108023,"",68.65,1.22,184633,"",117.04,1.09,280893,"",134.11,1.05,308989,"",66.87,1.1,162593,"",0,0,0,"",1145.53,1.32,3331529,""
"1986","W","NPS","NORTH PUGET SOUND PORTS",59.24,1.42,185710,"",40.2,1.38,122234,"",25.48,1.44,80650,"",14.45,1.5,47943,"",12.48,1.55,42546,"",13.52,1.75,52150,"",2.12,1.85,8625,"",4.09,1.44,12975,"",15.36,1.29,43791,"",4.47,1.38,13581,"",13.02,1.52,43721,"",381.35,1.27,1065666,"",585.78,1.33,1719590,""
"1986","W","SPS","SOUTH PUGET SOUND PORTS",8.91,1.56,30659,"",10.03,1.57,34735,"",5.37,1.65,19589,"",2.85,1.63,10239,"",6.1,1.67,22501,"",3.79,1.76,14703,"",,,,"*",,,,"*",3.13,1.67,11526,"",1.46,1.55,4974,"",1.42,1.8,5645,"",18.44,1.56,63303,"",61.51,1.61,217874,"*"
"1986","W","XXX","WITHHELD FOR CONFIDENTIALITY**",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1987","C","BDA","BODEGA BAY AREA PORTS",121.47,2.07,554634,"",37.08,1.47,119983,"",20.51,1.9,85694,"",17.37,1.98,75708,"",8.29,1.97,36052,"",4.99,1.97,21726,"",4.19,1.98,18255,"",6.99,1.97,30371,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",220.88,1.94,942424,"*"
"1987","C","BGA","FORT BRAGG AREA PORTS",,,,"*",35.83,1.23,97373,"",16.84,1.69,62885,"",15.68,1.73,59783,"",6.47,1.73,24666,"",8.85,1.77,34527,"",2.29,2.25,11325,"",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",85.94,1.53,290559,"*"
"1987","C","CA2","OTHER OR UNKNOWN CALIFORNIA PORTS",0,0,0,"",,,,"*",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1987","C","CCA","CRESCENT CITY AREA PORTS",0,0,0,"",1745.81,1.26,4852429,"",93.84,1.81,375085,"",23.77,1.8,94125,"",17.41,1.91,73204,"",11.81,1.96,51095,"",5.64,2.19,27176,"",,,,"*",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",1898.28,1.31,5473114,"*"
"1987","C","ERA","EUREKA AREA PORTS",,,,"*",862.84,1.24,2355314,"",86.66,1.73,331273,"",51.72,1.74,197975,"",36.39,1.73,139175,"",21.2,1.74,81192,"",26.56,1.74,101753,"",14.76,1.74,56724,"",3.46,1.75,13337,"",,,,"*",,,,"*",0,0,0,"",1103.59,1.35,3276744,"*"
"1987","C","LAA","LOS ANGELES AREA PORTS",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"*"
"1987","C","MNA","MONTEREY AREA PORTS",,,,"*",,,,"*",,,,"*",.26,2.06,1171,"",.24,2.31,1199,"",.15,2.21,750,"",,,,"*",,,,"*",.15,.82,267,"",,,,"*",,,,"*",4.49,.5,4970,"",5.29,.72,8357,"*"
"1987","C","MRA","MORRO BAY AREA PORTS",,,,"*",,,,"*",,,,"*",.32,.57,404,"",.22,.75,372,"",.22,.88,424,"",.19,.95,402,"",.2,.99,434,"",,,,"*",.12,.71,192,"",.04,.84,72,"",,,,"*",1.31,.79,2299,"*"
"1987","C","SBA","SANTA BARBARA AREA PORTS",0,0,0,"",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",0,0,0,"*"
"1987","C","SDA","SAN DIEGO AREA PORTS",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"*"
"1987","C","SFA","SAN FRANCISCO AREA PORTS",211.61,2.08,970109,"",108.5,1.45,345742,"",66.78,1.88,276077,"",63.03,2,277316,"",24.36,2.12,113647,"",19.17,2.26,95636,"",11.91,2.43,63851,"",9.1,2.38,47770,"",,,,"*",0,0,0,"",,,,"*",,,,"*",514.45,1.93,2190148,"*"
"1987","C","XXX","WITHHELD FOR CONFIDENTIALITY**",.35,2.07,1605,"",2.58,.53,3022,"",.61,1.01,1360,"",.76,1.27,2136,"",,,,"*",,,,"*",,,,"*",2.01,1.99,8800,"",2.66,1.92,11272,"",.4,.78,685,"",2.07,1.5,6846,"",.88,1.21,2340,"",12.32,1.4,38067,"*"
"1987","O","BRA","BROOKINGS AREA PORTS",0,0,0,"",326.89,1.26,908824,"",52.68,1.76,204036,"",27.72,1.76,107518,"",12.34,1.81,49362,"",14.88,1.87,61428,"",11.16,1.8,44382,"",,,,"*",,,,"*",7.33,1.5,24302,"",0,0,0,"",0,0,0,"",453,1.4,1399852,"*"
"1987","O","CBA","COOS BAY AREA PORTS",2.55,1.55,8714,"",278.87,1.26,773466,"",77.46,1.76,301139,"",43.48,1.79,171633,"",23.06,1.83,93249,"",29.81,1.87,123173,"",22.49,1.88,93379,"",14.23,1.81,56831,"",27.12,1.76,105174,"",19.6,1.72,74383,"",2.65,1.88,10978,"",5.05,1.78,19823,"",546.38,1.52,1831943,""
"1987","O","CLO","COLUMBIA RIVER PORTS (OREGON)",0,0,0,"",244.95,1.23,665202,"",71.33,1.4,219949,"",20.24,1.51,67250,"",18.79,1.57,64921,"",13.03,1.58,45514,"",7.25,1.59,25410,"",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"",375.58,1.31,1088245,"*"
"1987","O","NPA","NEWPORT AREA PORTS",1.12,1.89,4687,"",388.38,1.26,1075110,"",101.18,1.74,389032,"",49.69,1.75,191884,"",15.43,1.75,59554,"",17.42,1.75,67221,"",17.22,1.72,65135,"",13.09,1.66,48011,"",12.48,1.62,44467,"",5.29,1.6,18668,"",1.81,1.81,7193,"",7.18,1.84,29140,"",630.29,1.44,2000103,""
"1987","O","TLA","TILLAMOOK AREA PORTS",,,,"*",38.56,1.25,106097,"",22.36,1.48,72842,"",11.34,1.7,42441,"",8,1.75,30856,"",,,,"*",9.68,1.75,37352,"",6.34,1.55,21615,"",10.62,1.46,34237,"",3.43,1.27,9638,"",,,,"*",.16,1.84,662,"",110.48,1.46,355741,"*"
"1987","O","XXX","WITHHELD FOR CONFIDENTIALITY**",,,,"*",0,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"*",0,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",0,0,0,"*"
"1987","W","CLW","COLUMBIA RIVER PORTS (WASHINGTON)",0,0,0,"",271.5,1.24,739765,"",64.05,1.46,205716,"",23.16,1.51,77219,"",24.85,1.59,86979,"",23.08,1.6,81628,"",14.06,1.6,49609,"",3.48,1.57,12088,"",8.86,1.55,30306,"",23.64,1.36,70739,"",36.43,1.17,94316,"",0,0,0,"",493.11,1.33,1448365,""
"1987","W","CWA","WASHINGTON COASTAL PORTS",0,0,0,"",370.89,1.24,1015768,"",131.04,1.41,406935,"",78.17,1.49,256475,"",54.35,1.58,188954,"",43.65,1.59,153021,"",39.06,1.58,135817,"",56.86,1.48,185319,"",62.35,1.46,200739,"",65.68,1.47,213212,"",41.79,1.43,131437,"",,,,"*",943.83,1.39,2887676,"*"
