"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 80","Table 41",1949,"Eureka","Eureka Region Totals","Landings","Totals",33302917,3006388
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Sole",9273111,387306
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Albacore tuna",1622894,246309
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Crab",1994269,221563
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Salmon",902352,214218
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Shark",82433,108449
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Rockfish",1636224,59207
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Sablefish",570962,48680
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Lingcod",433833,32317
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Pacific halibut",70840,16180
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","All other species",291203,17241
"FB 80","Table 41",1949,"Eureka","Eureka","Landings","Totals",16878121,1351470
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Salmon",883300,209707
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Albacore tuna",784938,119154
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Sole",1315283,54930
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Sablefish",537487,46000
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Rockfish",929383,33622
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Lingcod",392868,29264
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Shark",18331,24116
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","All other species",123427,8463
"FB 80","Table 41",1949,"Eureka","Fort Bragg Noyo","Landings","Totals",4985017,525256
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","Crab",2802542,311362
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","Salmon",465499,110510
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","Albacore tuna",267885,40665
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","Shark",12590,16563
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","Sole",394575,16493
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","Lingcod",127079,9467
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","All other species",265773,17996
"FB 80","Table 41",1949,"Eureka","Crescent City","Landings","Totals",4335943,523056
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Crab",1563252,173677
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Sole",2884212,120560
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Shark",33889,44584
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Rockfish",589254,21331
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Sablefish",163747,14017
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Salmon",45956,10910
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Lingcod",142514,10617
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Albacore tuna",68495,10398
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","All other species",189345,12616
"FB 80","Table 41",1949,"Eureka","Fields Landing","Landings","Totals",5680664,418710
"FB 80","Table 41",1949,"Eureka","Trinidad","Landings","Crab",871283,96800
"FB 80","Table 41",1949,"Eureka","Trinidad","Landings","Salmon",37436,8887
"FB 80","Table 41",1949,"Eureka","Trinidad","Landings","All other species",1187,160
"FB 80","Table 41",1949,"Eureka","Trinidad","Landings","Totals",909906,105847
"FB 80","Table 41",1949,"Eureka","Shelter Cove","Landings","Salmon",178321,42333
"FB 80","Table 41",1949,"Eureka","Shelter Cove","Landings","Albacore tuna",46082,6995
"FB 80","Table 41",1949,"Eureka","Shelter Cove","Landings","All other species",5916,421
"FB 80","Table 41",1949,"Eureka","Shelter Cove","Landings","Totals",230319,49749
"FB 80","Table 41",1949,"Eureka","Point Arena","Landings","Salmon",88526,21016
"FB 80","Table 41",1949,"Eureka","Point Arena","Landings","Albacore tuna",24401,3704
"FB 80","Table 41",1949,"Eureka","Point Arena","Landings","Lingcod",31620,2356
"FB 80","Table 41",1949,"Eureka","Point Arena","Landings","All other species",19671,1879
"FB 80","Table 41",1949,"Eureka","Point Arena","Landings","Totals",164218,28955
"FB 80","Table 41",1949,"Eureka","All Other Ports","Landings","All species",118729,3345
"FB 80","Table 41",1949,"Eureka","All Other Ports","Landings","Totals",118729,3345
"FB 80","Table 42",1949,"Sacramento Delta","Sacramento Region Totals","Landings","Totals",4819912,366504
"FB 80","Table 42",1949,"Sacramento Delta","Pittsburg","Landings","Salmon",432013,105757
"FB 80","Table 42",1949,"Sacramento Delta","Pittsburg","Landings","Shad",657442,40721
"FB 80","Table 42",1949,"Sacramento Delta","Pittsburg","Landings","Catfish",106514,20344
"FB 80","Table 42",1949,"Sacramento Delta","Pittsburg","Landings","Carp",108368,3858
"FB 80","Table 42",1949,"Sacramento Delta","Pittsburg","Landings","All other species",3168,137
"FB 80","Table 42",1949,"Sacramento Delta","Pittsburg","Landings","Totals",1307505,170817
"FB 80","Table 42",1949,"Sacramento Delta","Sacramento","Landings","Salmon",248189,60757
"FB 80","Table 42",1949,"Sacramento Delta","Sacramento","Landings","Catfish",50134,9576
"FB 80","Table 42",1949,"Sacramento Delta","Sacramento","Landings","Hardhead",7825,2080
"FB 80","Table 42",1949,"Sacramento Delta","Sacramento","Landings","Shad",25032,2005
"FB 80","Table 42",1949,"Sacramento Delta","Sacramento","Landings","All other species",10498,429
"FB 80","Table 42",1949,"Sacramento Delta","Sacramento","Landings","Totals",341678,74847
"FB 80","Table 42",1949,"Sacramento Delta","Benicia","Landings","Sardine",1822500,32076
"FB 80","Table 42",1949,"Sacramento Delta","Benicia","Landings","Salmon",55647,13622
"FB 80","Table 42",1949,"Sacramento Delta","Benicia","Landings","Shad",35003,2804
"FB 80","Table 42",1949,"Sacramento Delta","Benicia","Landings","All other species",1837,78
"FB 80","Table 42",1949,"Sacramento Delta","Benicia","Landings","Totals",1914987,48580
"FB 80","Table 42",1949,"Sacramento Delta","Martinez","Landings","Salmon",141654,34677
"FB 80","Table 42",1949,"Sacramento Delta","Martinez","Landings","Sardine",714000,12566
"FB 80","Table 42",1949,"Sacramento Delta","Martinez","Landings","All other species",17936,1430
"FB 80","Table 42",1949,"Sacramento Delta","Martinez","Landings","Totals",873590,48673
"FB 80","Table 42",1949,"Sacramento Delta","Stockton","Landings","Salmon",20861,5107
"FB 80","Table 42",1949,"Sacramento Delta","Stockton","Landings","Catfish",22442,4286
"FB 80","Table 42",1949,"Sacramento Delta","Stockton","Landings","Totals",43303,9393
"FB 80","Table 42",1949,"Sacramento Delta","Hills Ferry","Landings","Carp",91697,3265
"FB 80","Table 42",1949,"Sacramento Delta","Hills Ferry","Landings","Hardhead",1006,267
"FB 80","Table 42",1949,"Sacramento Delta","Hills Ferry","Landings","Totals",92703,3532
"FB 80","Table 42",1949,"Sacramento Delta","All Other Ports","Landings","Carp",234460,8347
"FB 80","Table 42",1949,"Sacramento Delta","All Other Ports","Landings","All other species",11686,2315
"FB 80","Table 42",1949,"Sacramento Delta","All Other Ports","Landings","Totals",246146,10662
"FB 80","Table 43",1949,"San Francisco","San Francisco Region Totals","Landings","Totals",48361449,2922598
"FB 80","Table 43",1949,"San Francisco","San Francisco","Landings","Shark",136984,392336
"FB 80","Table 43",1949,"San Francisco","San Francisco","Landings","Crab",2424389,306443
"FB 80","Table 43",1949,"San Francisco","San Francisco","Landings","Sardine",17293420,293988
