year,filename,area,port,species,landings_lb,revenues_usd
2018,Table 21dsPUB.pdf,Sacramento Delta,All Other Ports,"Crayfish, unspecified","92,068","$210,520 "
2018,Table 21dsPUB.pdf,Sacramento Delta,All Other Ports,"Shad, threadfin","21,981","$56,293 "
2018,Table 21dsPUB.pdf,Sacramento Delta,All Other Ports,"Crayfish, signal","10,281","$20,357 "
2018,Table 21dsPUB.pdf,Sacramento Delta,All Other Ports,"Crayfish, red swamp","1,227","$3,268 "
2018,Table 21dsPUB.pdf,Sacramento Delta,All Other Ports,"Goby, yellowfin",123,$246 
2018,Table 21dsPUB.pdf,Sacramento Delta,All Other Ports,Port Totals:,"125,680","$290,684 "
2018,Table 21dsPUB.pdf,Sacramento Delta,All Other Ports,SACRAMENTO DELTA totals:,"125,680","$290,684 "
