year,filename,area,port,species,landings_lb,revenues_usd
2018,Table 18PUB.pdf,Monterey,Santa Cruz,Port Totals:,"264,349","$2,128,671 "
2018,Table 18PUB.pdf,Monterey,,,,
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Rockfish, grass","1,259","$13,938 "
2018,Table 18PUB.pdf,Monterey,All Other Ports,ER PORTS,,
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Rockfish, black-and-yellow","1,076","$10,222 "
2018,Table 18PUB.pdf,Monterey,All Other Ports,Cabezon,"1,050","$8,190 "
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Salmon, Chinook",867,"$6,728 "
2018,Table 18PUB.pdf,Monterey,All Other Ports,Lingcod,"1,371","$2,838 "
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Rockfish, black",238,$476 
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Halibut, California",44,$264 
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Greenling, kelp",85,$169 
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Rockfish, vermilion",37,$116 
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Rockfish, kelp",25,$53 
2018,Table 18PUB.pdf,Monterey,All Other Ports,"Rockfish, brown",1,$2 
2018,Table 18PUB.pdf,Monterey,All Other Ports,Port Totals:,"6,052","$42,997 "
2018,Table 18PUB.pdf,Monterey,All Other Ports,MONTEREY totals:,"63,828,070","$20,225,594 "
