"year","filename","species","type","January","Feburary","March","April","May","June","July","August","September","October","November","December","Total","flag"
"2010","Table 13 - Depoe Bay pounds landed.pdf","Cabezon...............","landings","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 13 - Depoe Bay pounds landed.pdf","Greenling sp","landings","0","0","0","8","6","6","4","1","0","0","0","0","25",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Halibut, Pacific","landings","0","0","0","0","0","102","0","0","0","0","0","0","102",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Lingcod","landings","0","0","0","0","1400","1425","1494","1239","1098","445","1157","0","8258",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, black","landings","0","0","191","381","1613","995","812","1296","2060","527","14","0","7889",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, blue","landings","0","0","30","398","128","0","3","342","417","113","6","0","1437",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, china","landings","0","0","0","33","12","9","31","11","5","0","0","0","101",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, copper","landings","0","0","0","0","0","4","3","2","4","4","0","0","17",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, quillback","landings","0","0","0","6","5","10","13","7","4","11","0","0","56",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, tiger","landings","0","0","0","2","0","3","0","0","0","0","2","0","7",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, vermillion","landings","0","0","0","0","0","5","0","0","0","3","0","0","8",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, widow","landings","0","0","0","14","1","0","0","0","0","0","0","0","15",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, yellowtail","landings","0","0","1","36","14","2","0","5","10","3","2","0","73",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Rockfish, Shelf","landings","0","0","0","0","0","0","0","0","0","10","0","0","10",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Tuna, albacore","landings","0","0","0","0","0","0","1502","1470","1120","0","0","0","4092",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","CRUSTACEANS:","landings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Crab, Dungeness ocean","landings","1671","446","485","616","817","884","599","942","0","0","0","0","6460",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","MOLLUSKS:","landings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Mussels, ocean","landings","0","0","0","20","0","0","0","0","0","0","0","0","20",""
"2010","Table 13 - Depoe Bay pounds landed.pdf","OTHER INVERTEBRATES:","landings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 13 - Depoe Bay pounds landed.pdf","Sea urchin, red","landings","0","0","0","0","0","65951","15941","29151","58879","16350","1045","564","187881",""
"2010","Table 14 - Newport pounds landed.pdf","Barracudina..Duckbill","landings","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Shark, Brown Cat","landings","0","0","0","0","0","571","10626","11554","4112","338","333","40","27574",""
"2010","Table 14 - Newport pounds landed.pdf","Cabezon","landings","0","0","0","0","13","20","5","32","44","27","0","0","141",""
"2010","Table 14 - Newport pounds landed.pdf","Clingfish Northern","landings","0","0","0","0","0","0","0","1","0","0","0","0","1",""
"2010","Table 14 - Newport pounds landed.pdf","Cod, Pacific","landings","0","0","0","0","0","2","0","5","0","0","0","0","7",""
"2010","Table 14 - Newport pounds landed.pdf","EelPout","landings","0","0","0","0","0","0","0","8","0","0","0","0","8",""
"2010","Table 14 - Newport pounds landed.pdf","Flounder, arrowtooth","landings","12163","53063","53900","37822","8216","5537","9962","8836","5323","1062","15878","2439","214201",""
"2010","Table 14 - Newport pounds landed.pdf","Greenling sp","landings","0","0","0","14","7","17","0","9","107","57","0","0","211",""
"2010","Table 14 - Newport pounds landed.pdf","Grenadier, Pacific","landings","10","0","6","0","0","0","13","0","0","0","0","11","40",""
"2010","Table 14 - Newport pounds landed.pdf","Grenadier, Unsp","landings","0","0","0","0","0","0","0","3","0","0","0","0","3",""
"2010","Table 14 - Newport pounds landed.pdf","Gunnel sp","landings","0","0","0","0","0","0","0","9","0","0","0","0","9",""
"2010","Table 14 - Newport pounds landed.pdf","Hagfish sp","landings","3564","0","0","30900","69508","58442","54697","15968","0","1212","46692","11511","292494",""
"2010","Table 14 - Newport pounds landed.pdf","Halibut, Pacific","landings","0","0","0","0","1928","80210","29794","45","102","13","0","0","112092",""
"2010","Table 14 - Newport pounds landed.pdf","Herring, Pacific","landings","0","0","0","0","0","40","0","1","0","0","0","0","41",""
"2010","Table 14 - Newport pounds landed.pdf","King of Salmon","landings","0","0","0","0","0","0","0","13","37","52","0","3","105",""
"2010","Table 14 - Newport pounds landed.pdf","Lancetfish","landings","0","0","0","0","0","0","67","0","0","0","0","0","67",""
"2010","Table 14 - Newport pounds landed.pdf","Lingcod","landings","168","695","19","121","2551","3633","5103","2329","5710","4935","2203","5","27472",""
"2010","Table 14 - Newport pounds landed.pdf","Mackerel, jack","landings","0","0","0","0","0","0","32","1401","3143","8991","3364","4","16935",""
"2010","Table 14 - Newport pounds landed.pdf","Mackerel, Pacific","landings","0","0","0","0","0","0","0","1495","5242","532","17","0","7286",""
"2010","Table 14 - Newport pounds landed.pdf","Opah","landings","0","0","0","0","0","0","0","0","31","0","0","0","31",""
"2010","Table 14 - Newport pounds landed.pdf","Pomfret, Pacific","landings","0","0","0","0","0","0","3","0","0","0","0","0","3",""
"2010","Table 14 - Newport pounds landed.pdf","Ragfish","landings","0","0","0","0","0","0","311","971","0","0","0","0","1282",""
"2010","Table 14 - Newport pounds landed.pdf","Ratfish","landings","0","0","0","0","0","1","9","5","7","10","0","0","32",""
"2010","Table 14 - Newport pounds landed.pdf","Pacific Ocean perch","landings","181","681","123","448","48","330","205","515","3106","209","524","1503","7873",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, black","landings","0","0","0","299","2479","909","342","318","1038","1578","0","0","6963",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, blue","landings","0","0","0","38","76","14","16","47","319","452","0","0","962",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, canary","landings","0","3","0","0","0","26","28","21","2301","53","0","0","2432",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, china","landings","0","0","0","0","1","2","2","0","0","0","0","0","5",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, copper","landings","0","0","0","0","0","0","0","5","0","0","0","0","5",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, darkblotched","landings","3620","7961","985","3090","963","2617","1746","1139","2523","725","2407","7576","35352",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, grass","landings","0","0","0","0","0","0","5","0","0","0","0","0","5",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, quillback","landings","0","0","0","0","0","0","5","0","0","0","0","0","5",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, shortbelly","landings","0","0","0","0","0","0","0","1","0","137","2","0","140",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, widow","landings","0","2","0","8","0","99","13992","9275","28568","24139","47593","374","124050",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, yelloweye","landings","0","0","0","0","0","18","554","0","0","0","0","0","572",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, yellowtail","landings","0","0","3","10","25","578","11877","2595","4813","4441","2505","0","26847",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, Shelf","landings","0","16","0","0","198","145","125","162","701","692","184","0","2223",""
"2010","Table 14 - Newport pounds landed.pdf","Rockfish, Slope","landings","2014","4203","2140","7706","8796","7789","7717","8701","35269","12441","1645","3086","101507",""
"2010","Table 14 - Newport pounds landed.pdf","Thornyhead, longspine","landings","13375","28932","7837","7284","7175","231","90","22457","2852","0","1943","1187","93363",""
"2010","Table 14 - Newport pounds landed.pdf","Thornyhead, shortspine","landings","10579","28273","15948","16054","14621","6977","4053","16361","4709","888","4771","6638","129872",""
"2010","Table 14 - Newport pounds landed.pdf","Sablefish","landings","26014","59778","40930","60250","103128","105880","150191","326976","382137","274618","39191","50549","1619642",""
"2010","Table 14 - Newport pounds landed.pdf","Salmon, chinook","landings","0","4","0","14911","45938","44014","16851","64727","96603","36580","1699","302","321629",""
"2010","Table 14 - Newport pounds landed.pdf","Salmon, coho","landings","0","0","0","0","0","0","0","0","0","12","0","0","12",""
"2010","Table 14 - Newport pounds landed.pdf","Sanddab, Pacific","landings","0","0","0","0","0","62","0","10","77","0","0","0","149",""
"2010","Table 14 - Newport pounds landed.pdf","Sardine, Pacific","landings","0","0","0","0","0","0","1","12","241","2","1","0","257",""
"2010","Table 14 - Newport pounds landed.pdf","Sculpin, other sp","landings","0","0","0","0","0","0","0","1","0","0","0","0","1",""
"2010","Table 14 - Newport pounds landed.pdf","Shad, American","landings","0","0","0","0","0","1","2262","29","463","213","265","8","3241",""
"2010","Table 14 - Newport pounds landed.pdf","Shark..blue...........","landings","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Shark, Pacific sleeper","landings","0","0","0","0","0","0","062","0","0",NA,"0","062","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Shark, spiny dogfish","landings","0","0","0","0","0","69","213920935","3673","20517",NA,"36881","104185255","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Shark, other sp","landings","0","0","0","0","0","0","2670","0","0",NA,"0","0267","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Skates and rays","landings","15435","37853","34516","48977","16414","5987","14083840","2626","459",NA,"6007","7532181054","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Snailfish, blacktail","landings","0","0","0","0","0","0","015","3","0",NA,"0","018","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, curlfin (turbot)","landings","0","0","0","0","0","0","06","0","0",NA,"0","06","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, deepsea","landings","0","0","20","0","0","2","00","0","0",NA,"0","022","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, Dover","landings","104908","192104","246249","413649","100093","17355","43443281","26206","255",NA,"42019","521741238727","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, English","landings","902","2980","162","83","2","0","1258","17","1",NA,"388","284822","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, flathead","landings","0","0","0","0","0","0","30","0","0",NA,"0","03","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, petrale","landings","56503","109555","7772","367","2","578","8129537","592","19",NA,"6137","9429201303","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, rex","landings","3653","7014","4709","5632","2125","1789","15197833","5373","747",NA,"3748","356947711","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sole, rock","landings","0","0","0","0","0","0","05","0","0",NA,"0","05","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sunfish, ocean","landings","0","0","0","0","0","0","00","6","0",NA,"0","06","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Surfperch spp","landings","19","0","0","0","0","0","00","0","0",NA,"0","019","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Tuna, bluefin","landings","0","0","0","0","0","0","065","0","0",NA,"0","065","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Tuna, albacore","landings","0","0","0","0","0","4934","9073252091293","1225855","800801",NA,"0","05030208","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Whiting, Pac (hake)","landings","56","56","5","22","0","883861","8524295  10826992  12831891  12816859",NA,NA,NA,"9229854","689145  55803036","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Wolf-eel","landings","0","0","0","0","10","12","126","0","0",NA,"0","040","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","CRUSTACEANS:","landings",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Crab, box","landings","364","3497","673","1493","143","0","00","0","0",NA,"0","06170","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Crab, Dungeness bay","landings","0","0","0","0","0","0","00","1623","315",NA,"379","02317","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Crab, Dungeness ocean","landings","1083971","391406","158676","94251","62595","31241","147727825","0","856",NA,"4449","1444051994447","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Crab, hermit","landings","0","0","0","0","0","0","01","0","0",NA,"0","01","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Crab, rock","landings","0","0","0","0","1500","0","00","0","0",NA,"0","01500","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Shrimp, pink","landings","0","0","0","1346267","2642441","2609801","24613102242714","1909082","1654463",NA,"0","0  14866078","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","MOLLUSKS:","landings",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Clams, cockle","landings","0","0","0","0","0","0","1030","0","0",NA,"0","0103","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Octopus","landings","125","40","95","110","170","0","01","0","0",NA,"0","0541","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Squid, other sp","landings","0","0","0","0","0","161","713211943","5345","2490",NA,"1787","4928907","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","OTHER INVERTEBRATES:","landings",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Jellyfish","landings","0","0","0","0","0","0","013","11","5",NA,"0","029","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sea anemone","landings","0","0","0","0","0","0","06","0","0",NA,"0","06","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sea cucumber","landings","0","0","0","0","0","0","01","0","0",NA,"0","01","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sea stars","landings","0","0","0","0","0","0","05","0","0",NA,"0","05","","CHECK"
"2010","Table 14 - Newport pounds landed.pdf","Sea urchin, red","landings","0","0","0","0","16","0","00","0","0",NA,"0","016","","CHECK"
"2010","Table 15 - Waldport pounds landed.pdf","CHECK","landings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","Table 15A - Yachats pounds landed.pdf","CHECK","landings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","Table 16 - Florence pounds landed.pdf","Halibut..Pacific......","landings","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 16 - Florence pounds landed.pdf","Lingcod","landings","0","0","0","0","0","52","0","0","0","0","0","0","52",""
"2010","Table 16 - Florence pounds landed.pdf","Sablefish","landings","0","0","0","0","0","115","0","0","0","0","0","0","115",""
"2010","Table 16 - Florence pounds landed.pdf","Salmon, chinook","landings","0","0","0","0","245","100","139","90","34","0","0","0","608",""
"2010","Table 16 - Florence pounds landed.pdf","Tuna, albacore","landings","0","0","0","0","0","0","3382","13401","2744","7188","0","0","26715",""
"2010","Table 16 - Florence pounds landed.pdf","CRUSTACEANS:","landings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 16 - Florence pounds landed.pdf","Crab, Dungeness bay","landings","0","0","0","0","0","0","0","0","465","0","0","0","465",""
"2010","Table 16 - Florence pounds landed.pdf","Crab, Dungeness ocean","landings","241","0","2102","640","1149","1370","1252","914","0","0","0","0","7668",""
"2010","Table 16 - Florence pounds landed.pdf","Shrimp, ghost","landings","0","15","90","85","265","450","435","0","100","250","0","0","1690",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Flounder..arrowtooth..","landings","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 17 - Winchester Bay pounds landed.pdf","Flounder, starry","landings","0","0","0","0","0","0","55","0","0","0","0","0","55",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Halibut, Pacific","landings","0","0","0","0","12","1586","4790","0","0","0","0","0","6388",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Herring, Pacific","landings","0","0","0","0","0","400","2100","0","0","0","0","0","2500",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Lingcod","landings","0","0","0","0","0","609","115","388","772","0","102","0","1986",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Pacific Ocean perch","landings","0","0","0","0","0","0","16","0","2","0","0","0","18",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Rockfish, black","landings","0","0","0","0","5","0","0","0","0","0","0","0","5",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Rockfish, darkblotched","landings","0","0","0","0","0","0","0","77","16","473","0","0","566",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Rockfish, yellowtail","landings","0","0","0","0","12","0","0","0","4","0","0","0","16",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Rockfish, Shelf","landings","0","0","0","0","0","61","0","0","36","0","0","0","97",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Rockfish, Slope","landings","0","0","0","0","0","300","364","551","411","1761","0","0","3387",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Thornyhead, shortspine","landings","0","0","0","0","0","0","105","47","127","298","0","0","577",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Sablefish","landings","0","0","0","0","0","2297","10667","17024","30939","8168","1173","0","70268",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Salmon, chinook","landings","0","0","0","529","8418","14741","1576","5318","1122","18","0","0","31722",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Salmon, pink","landings","0","0","0","0","0","0","344","0","0","0","0","0","344",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Skates and rays","landings","0","0","0","0","0","377","415","3645","1992","1015","0","0","7444",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Sole, Dover","landings","0","0","0","0","0","6","18","10","28","21","0","0","83",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Sole, English","landings","0","0","0","0","0","0","201","0","0","0","0","0","201",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Sole, petrale","landings","0","0","0","0","0","47","0","0","28","0","0","0","75",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Sole, rex","landings","0","0","0","0","0","0","656","47","0","0","0","0","703",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Sole, sand","landings","0","0","0","0","0","0","482","0","0","0","0","0","482",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Tuna, albacore","landings","0","0","0","0","0","0","16053","34147","2669","114093","0","0","166962",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","CRUSTACEANS:","landings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Crab, box","landings","0","31","0","0","0","0","0","0","0","0","0","0","31",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Crab, Dungeness bay","landings","0","0","0","0","0","0","0","0","2142","2207","35","0","4384",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Crab, Dungeness ocean","landings","139631","78010","56081","31559","15980","2664","1736","1453","0","0","0","39","327153",""
"2010","Table 17 - Winchester Bay pounds landed.pdf","Crab, Tanner","landings","0","0","0","0","0","14368","0","0","0","0","0","0","14368",""
"2010","Table 18 - Charleston pounds landed.pdf","Cabezon...............","landings","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK","CHECK"
"2010","Table 18 - Charleston pounds landed.pdf","Flounder, arrowtooth","landings","19339","12094","48069","59257","44484","11751","7154","14410","17532","10525","53635","37317","335567",""
"2010","Table 18 - Charleston pounds landed.pdf","Flounder, starry","landings","0","0","0","0","0","0","0","10","0","0","0","0","10",""
"2010","Table 18 - Charleston pounds landed.pdf","Greenling sp","landings","0","0","2","56","0","0","0","0","0","0","0","0","58",""
"2010","Table 18 - Charleston pounds landed.pdf","Grenadier, Pacific","landings","7","318","64","38","2939","14036","28835","0","0","7774","225","2013","56249",""
"2010","Table 18 - Charleston pounds landed.pdf","Grenadier, Unsp","landings","0","0","0","266","1766","0","0","0","0","0","0","0","2032",""
"2010","Table 18 - Charleston pounds landed.pdf","Hagfish sp","landings","68528","114475","92870","104101","86806","91854","157605","106939","146302","100442","98174","58136","1226232",""
"2010","Table 18 - Charleston pounds landed.pdf","Halibut, Pacific","landings","0","0","0","0","83","15695","4765","0","0","0","0","6","20549",""
"2010","Table 18 - Charleston pounds landed.pdf","Lingcod","landings","577","90","65","324","1120","3388","2773","2426","3929","2376","1751","786","19605",""
"2010","Table 18 - Charleston pounds landed.pdf","Ragfish","landings","0","0","41","0","0","0","0","0","0","0","0","0","41",""
"2010","Table 18 - Charleston pounds landed.pdf","Ratfish","landings","0","0","0","0","0","0","0","0","0","0","24","0","24",""
"2010","Table 18 - Charleston pounds landed.pdf","Pacific Ocean perch","landings","287","44","346","256","174","145","22","178","70","47","518","369","2456",""
"2010","Table 18 - Charleston pounds landed.pdf","Rockfish, black","landings","0","0","63","387","0","0","0","0","0","239","0","9","698",""
"2010","Table 18 - Charleston pounds landed.pdf","Rockfish, blue","landings","0","0","0","0","0","0","0","0","0","33","0","4","37",""
"2010","Table 18 - Charleston pounds landed.pdf","Rockfish, brown","landings","0","0","0","0","0","26","0","0","0","0","0","0","26",""
