"year","filename","port_complex","area","category","species","check","January","February","March","April","May","June","July","August","September","October","November","December","Total"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Lingcod","","65","0","0","18","1,612","3,744","10,956","2,243","2,687","1,626","483","21","23,455"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Mackerel, Pacific","","0","0","19","0","0","17","0","0","0","0","0","0","36"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Mackerel, bullet","","471","0","0","0","0","0","0","0","0","0","0","0","471"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Mackerel, jack","","0","0","0","0","0","553","28","228","93","0","0","0","902"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Mudsucker, longjaw","","0","0","0","0","0","0","0","0","0","0","5","0","5"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Mullet, striped","","0","142","0","0","19","0","0","0","0","0","0","0","161"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Opah","","0","0","0","0","0","0","11","0","0","0","0","0","11"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Queenfish","","0","0","0","0","0","0","0","0","122","0","0","0","122"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Ray, bat","","0","0","0","0","0","0","0","0","0","0","0","29","29"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Ray, unspecified","","0","0","0","0","0","0","0","0","0","0","0","250","250"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, China","","23","0","0","0","114","111","105","211","384","103","219","176","1,447"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, bank","","661","4","312","2,780","1,327","12,837","1,410","1,072","5,144","0","2,700","1,198","29,445"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, black-and-yellow","","0","0","0","0","38","81","84","122","445","22","0","22","813"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, black","","106","10","0","0","307","931","1,188","2,049","1,089","1,085","3,469","774","11,007"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, blackgill","","13","464","52","738","135","0","109","5,977","1,324","1,692","322","857","11,683"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, blue","","9","145","0","0","61","36","98","93","51","70","538","1,720","2,820"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, bocaccio","","746","141","955","2,483","2,235","2,962","1,174","1,521","3,160","1,690","1,839","908","19,814"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, brown","","0","166","0","79","115","0","66","31","104","156","350","368","1,434"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, canary","","81","60","85","110","101","699","580","564","936","1,095","514","273","5,097"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, chilipepper","","20,025","5,225","22,204","34,810","17,424","44,105","12,204","48,521","51,169","29,770","50,833","33,396","369,687"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, copper","","119","129","1","0","61","193","108","201","840","876","688","895","4,111"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, cowcod","","0","9","0","7","0","20","7","31","42","0","0","0","116"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, darkblotched","","100","0","0","0","0","0","0","0","0","0","292","0","392"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, flag","","0","0","0","0","0","0","0","0","0","166","0","7","173"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, gopher","","73","0","0","0","74","539","288","297","648","245","65","149","2,379"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, grass","","0","0","0","0","2","85","36","165","39","32","10","48","416"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, greenblotched","","0","0","0","0","0","0","0","9","0","0","0","0","9"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, greenspotted","","16","45","301","0","0","46","100","15","366","145","0","55","1,089"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, greenstriped","","0","0","228","0","0","0","0","0","0","0","0","11","239"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group black/blue","","0","0","0","0","0","0","0","48","0","0","0","0","48"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group bolina","","1,131","641","100","3","798","6,307","4,060","12,301","6,338","6,129","8,301","10,562","56,671"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group deepwater reds","","0","0","0","0","0","0","0","0","0","0","0","18","18"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group gopher","","0","0","0","0","30","296","313","196","95","158","13","18","1,119"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group nearshore","","0","31","0","0","0","228","427","814","1,006","138","42","0","2,686"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group red","","94","17","22","118","17","292","129","262","1,523","508","479","89","3,549"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group rosefish","","2,559","3,037","2,751","2,974","1,531","4,936","875","3,931","8,605","5,241","6,324","1,052","43,816"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group shelf","","0","0","0","0","0","0","66","30","230","306","111","228","971"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group slope","","0","0","0","0","0","0","26","1,304","155","26","45","880","2,436"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group small","","0","0","50","259","0","1,074","1,814","13","849","46","234","107","4,446"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, olive","","0","0","0","0","0","0","0","3","0","0","0","38","41"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, quillback","","378","0","0","0","0","219","47","24","2,927","1,779","610","1,006","6,990"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, rosethorn","","0","0","0","0","20","0","0","0","52","80","0","36","188"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, rosy","","0","0","0","0","0","0","0","0","0","0","115","0","115"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, splitnose","","0","0","0","167","0","0","0","0","0","48","0","200","415"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, unspecified","","510","43","279","1,753","93","793","640","8,376","3,371","640","258","699","17,454"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, vermilion","","10","76","0","0","78","138","292","363","439","356","372","461","2,584"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, widow","","34,842","44,191","47,308","8,682","25,997","3,899","636","1,276","6,142","10,216","8,323","1,389","192,901"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, yelloweye","","22","0","0","0","86","40","107","27","104","213","4","87","690"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, yellowtail","","26","231","167","85","127","1,195","689","746","1,554","609","497","365","6,290"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sablefish","","10,849","6,491","3,616","16,137","12,094","23,315","12,700","199,715","31,922","19,478","21,480","24,657","382,453"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Salmon, Chinook","","0","0","0","0","716,895","614,291","273,546","78,392","261,946","7,874","0","0","1,952,945"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Salmon, Roe (Chinook, Coho)","","0","0","0","0","0","1","20","75","162","0","0","1,260","1,517"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Salmon","","0","0","0","0","0","0","105","0","0","0","0","0","105"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sanddab","","30,949","6,667","79,542","89,686","58,516","139,582","146,812","256,126","196,100","259,749","115,614","50,113","1,429,456"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sardine, Pacific","","0","0","0","48","62","853","30","4","0","0","0","0","996"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Scorpionfish, California","","0","0","0","0","0","0","0","21","0","0","0","0","21"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sculpin, staghorn","","309","36","0","8","193","142","0","245","982","1,082","409","433","3,839"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Seabass, white","","53","1,141","122","9","0","63","33","28","55","1,235","392","10","3,141"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, brown smoothhound","","0","0","0","0","0","0","0","0","0","0","135","94","229"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, leopard","","472","372","355","62","617","610","404","400","329","46","12","252","3,931"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, pelagic thresher","","0","0","0","0","0","7","0","0","0","0","0","0","7"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, sevengill","","0","0","0","12","0","0","0","0","0","0","0","0","12"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, soupfin","","818","201","303","36","204","522","400","58","55","218","686","1,153","4,654"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, spiny dogfish","","0","0","21","0","0","0","0","0","0","0","0","0","21"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, thresher","","0","0","0","0","0","0","61","145","27","227","75","0","535"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Shark, unspecified","","0","103","28","270","393","342","0","0","42","0","151","581","1,910"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Skate, California","","0","0","0","0","0","0","0","0","0","0","0","3","3"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Skate, unspecified","","4,097","4,873","3,870","13,681","8,609","7,511","7,475","5,276","6,600","2,743","3,740","5,376","73,851"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Smelt, night","","0","0","0","34","0","43","21","0","0","0","0","0","98"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Smelt, surf","","0","0","0","16","36","5,723","0","0","21","0","7","0","5,803"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, Dover","","83,970","55,051","28,958","102,356","33,575","47,901","52,238","32,345","114,503","11,496","30,400","36,903","629,696"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, English","","12,182","4,228","7,676","16,525","4,595","17,786","12,580","17,933","24,745","23,875","16,689","13,057","171,871"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, fantail","","0","0","0","0","0","0","155","8","0","0","0","0","163"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, petrale","","30,620","4,291","6,846","13,435","5,366","16,681","9,825","17,115","21,575","12,801","23,979","29,791","192,325"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, rex","","8,466","5,204","2,924","8,843","2,038","4,025","2,338","2,428","9,828","2,376","5,834","1,752","56,056"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, rock","","1,134","357","1,161","1,391","3,202","3,093","865","309","1,013","464","1,138","1,427","15,553"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, sand","","6,367","7,925","4,385","5,559","2,720","21,895","5,894","3,266","1,189","7,460","2,946","6,684","76,288"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Sole, unspecified","","76","0","0","0","0","0","0","0","0","0","0","0","76"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Stickleback, threespine","","6","13","11","6","7","11","7","9","16","9","12","12","118"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, barred","","0","0","0","65","0","0","0","0","0","0","0","0","65"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, shiner","","0","0","0","0","0","0","0","82","0","0","0","0","82"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, unspecified","","549","323","2,414","1,004","3","0","160","368","973","431","1,185","1,261","8,671"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, white","","500","632","0","1,656","0","0","0","0","0","0","0","0","2,788"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Swordfish","","0","0","0","0","0","0","0","0","0","5,456","568","0","6,024"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Thornyhead, longspine","","21,957","10,992","2,379","8,397","3,795","3,100","7,150","4,555","14,695","129","11,656","6,659","95,464"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Thornyhead, shortspine","","9,795","2,747","1,462","3,095","878","1,325","1,800","7,891","5,689","902","5,050","3,306","43,940"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Thornyheads","","610","0","3,939","1,172","0","0","0","0","3,995","0","62","110","9,888"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Tuna, albacore","","0","0","0","0","0","0","1,989","770","34,256","43,677","16,895","0","97,587"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Tuna, bluefin","","0","0","0","0","0","0","0","0","64","145","0","0","209"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Tuna, skipjack, black","","0","0","0","0","0","0","0","0","0","5","0","0","5"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Tuna, unspecified","","0","0","0","0","0","0","0","0","0","649","0","0","649"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Tuna, yellowfin","","0","0","0","0","0","0","0","0","15","0","0","0","15"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Turbot","","56","6","162","183","122","86","44","0","11","85","0","0","755"
2000,"landings00_table10.pdf","San Francisco","California Waters","Fishes","Whiting, Pacific","","0","0","0","0","0","7","6","0","0","0","48","0","61"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Crustaceans","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, Dungeness","","46,262","45,696","42,948","36,368","10,164","12,266","1,945","514","0","0","423,404","174,827","794,394"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, box","","0","0","0","36","0","0","0","0","0","0","0","0","36"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, claws","","0","0","0","197","0","0","0","0","0","0","0","0","197"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, red rock","","0","60","0","0","0","0","0","0","0","400","0","0","460"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, rock unspecified","","321","265","0","1,535","2,564","4,567","7,024","5,179","7,226","3,746","4,799","2,618","39,844"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Crayfish, signal","","0","22","0","0","0","0","0","0","0","0","0","0","22"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Prawn, ridgeback","","0","0","399","0","0","0","0","0","0","0","0","0","399"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Prawn, spot","","7,970","2,059","7,015","0","0","0","0","5,008","10,744","12,606","0","0","45,401"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Shrimp, bay","","6,862","3,288","791","2,151","6,490","4,286","5,827","8,980","10,322","10,303","10,163","13,353","82,816"
2000,"landings00_table10.pdf","San Francisco","California Waters","Crustaceans","Shrimp, brine","","10,811","29,001","49,153","84,046","124,019","154,032","117,768","140,729","109,851","43,423","15,720","12,150","890,703"
2000,"landings00_table10.pdf","San Francisco","California Waters","Echinoderms","Echinoderms","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","California Waters","Echinoderms","Sea urchin, red","","2,468","0","0","1,080","1,092","2,777","0","0","0","1,487","18,449","1,584","28,937"
2000,"landings00_table10.pdf","San Francisco","California Waters","Mollusks","Mollusks","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","California Waters","Mollusks","Octopus, unspecified","","62","0","52","75","0","0","0","45","45","0","0","36","315"
2000,"landings00_table10.pdf","San Francisco","California Waters","Mollusks","Waters Area Total:","","5,179,201","1,572,877","782,840","510,488","1,161,983","1,356,813","783,571","899,061","978,712","557,606","868,118","1,457,198","16,108,470"
2000,"landings00_table10.pdf","San Francisco","Other Waters","Mollusks","ther Waters","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","Other Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2000,"landings00_table10.pdf","San Francisco","Other Waters","Fishes","Halibut, California","","0","0","0","0","0","0","139","0","0","0","0","0","139"
2000,"landings00_table10.pdf","San Francisco","Other Waters","Fishes","Stickleback, threespine","","3","0","2","0","0","0","0","0","0","0","0","0","5"
2000,"landings00_table10.pdf","San Francisco","Other Waters","Fishes","Waters Area Total:","","3","0","2","0","0","0","139","0","0","0","0","0","144"
2000,"landings00_table10.pdf","San Francisco","Other Waters","Fishes","Grand Total:","","5,179,204","1,572,877","782,842","510,488","1,161,983","1,356,813","783,710","899,061","978,712","557,606","868,118","1,457,198","16,108,613"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Anchovy, northern","","1,471,711","34,835","448,633","1,490,983","729,249","1,054,277","256,445","73,122","135,796","295,238","6,897,457","2,113,045","15,000,791"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Barracuda, California","","0","0","0","0","0","0","11","213","123","0","0","0","347"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Bonito, Pacific","","0","0","0","0","0","0","0","0","0","25","0","0","25"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Butterfish (Pacific pompano)","","2","0","0","72","133","131","5","5","1,286","1,215","230","0","3,079"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Cabezon","","2,135","1,077","11","1,362","2,220","4,589","4,118","3,536","1,137","1,207","1,102","1,357","23,851"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Cod, Pacific","","0","0","0","0","0","0","0","0","0","9","0","0","9"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Croaker, white","","80","37","27","719","1,558","789","525","243","540","341","0","6","4,865"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Eel, monkeyface (prickleback)","","5","13","0","0","0","0","4","0","1","0","0","0","23"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Flounder, arrowtooth","","0","0","0","3","0","0","0","0","0","0","0","0","3"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Flounder, starry","","42","572","550","288","81","308","374","370","424","99","25","7","3,140"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Flounder, unspecified","","183","25","110","367","95","259","392","549","371","20","3","0","2,373"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Greenling, kelp","","190","81","3","184","385","702","484","524","145","250","272","214","3,433"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Grenadier","","17,535","0","20,491","27,924","25,557","31,885","27,831","36,089","15,750","10,488","3,936","5,441","222,928"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Grouper, broomtail","","0","0","0","0","0","0","0","3","0","0","0","0","3"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Halibut, California","","2,426","4,355","2,639","2,918","1,062","8,563","14,703","5,102","3,621","582","189","0","46,158"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Herring, Pacific - roe on kelp","","0","0","0","0","0","0","0","0","0","0","0","475","475"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Herring, Pacific","","0","0","0","0","0","9,295","47,110","0","0","0","0","0","56,405"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Jacksmelt","","0","0","0","2,171","1,160","1,078","65","861","3,683","481","110","40","9,649"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Lingcod","","11","0","0","0","907","1,854","1,701","1,729","752","872","0","0","7,827"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Louvar","","0","0","0","0","0","0","0","0","0","49","0","0","49"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Mackerel, Pacific","","3","0","0","41,448","17,854","0","27,281","383","2","0","0","0","86,971"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Mackerel, jack","","0","0","0","42,392","11,464","18,434","37,894","0","0","0","0","0","110,184"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Opah","","545","0","0","0","0","0","0","0","150","472","0","0","1,167"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Queenfish","","30","0","0","0","69","0","390","3","0","0","0","0","492"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, China","","9","0","0","0","68","77","12","15","11","22","20","70","304"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, aurora","","14","0","816","56","96","0","25","0","15","0","0","43","1,064"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, bank","","3,831","262","71","1,229","3,837","4,669","2,226","2,463","4,781","6,249","1,881","9,776","41,274"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, black-and-yellow","","988","337","0","424","777","2,122","1,456","2,533","649","537","602","262","10,688"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, black","","37","0","0","0","34","100","8","81","17","27","198","33","535"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, blackgill","","2,939","1,379","2,155","4,929","2,377","1,886","3,044","6,756","2,554","1,588","4,522","7,761","41,891"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, blue","","66","2","0","8","3","105","29","195","159","347","84","83","1,080"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, bocaccio","","727","23","138","293","1,365","1,466","1,372","1,396","592","1,949","1,221","1,029","11,571"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, bronzespotted","","0","0","0","0","0","0","37","0","0","0","0","0","37"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, brown","","235","7","0","0","181","357","650","185","66","219","130","127","2,156"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, canary","","32","6","30","4","29","84","81","199","211","45","45","202","968"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, chilipepper","","14,214","2,467","2,447","8,732","5,030","17,795","9,115","8,839","9,528","10,064","22,772","29,034","140,036"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, copper","","63","2","0","0","309","186","42","167","140","13","29","133","1,083"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, cowcod","","10","0","0","25","16","7","20","42","14","17","9","27","187"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, darkblotched","","306","0","886","1,031","1,045","94","138","0","593","0","67","0","4,160"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, flag","","0","0","0","3","15","9","1","6","0","0","0","8","41"
2000,"landings00_table11.pdf","Monterey","Other Waters","Fishes","Rockfish, gopher","","2,226","567","7","24","419","779","633","836","811","1,737","2,324","2,473","12,835"
