"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 74","Table 62",1947,"Eureka","Eureka Region Totals","Landings","Totals",31054535,3346703
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Salmon",1673151,355545
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Sole",4857952,249699
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Crab",1903702,210357
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Shark",493247,176286
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Rockfish",3692196,153215
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Albacore tuna",246566,67781
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Lingcod",512014,43623
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Pacific halibut",176646,41529
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Sablefish",265351,24173
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Sanddab",194998,8092
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","All other species",359626,18745
"FB 74","Table 62",1947,"Eureka","Eureka","Landings","Totals",14375449,1349045
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Salmon",1475776,313602
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Lingcod",715827,60988
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Rockfish",1425408,59154
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Albacore tuna",210609,57896
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Sole",1045826,53755
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Crab",356959,39444
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Sablefish",167277,15239
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Shark",25705,9187
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","All other species",174562,13392
"FB 74","Table 62",1947,"Eureka","Fort Bragg","Landings","Totals",5597949,622657
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Shark",421167,150525
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Sole",2184385,112277
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Crab",1008018,111386
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Rockfish",1179884,48965
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Salmon",172270,36607
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Sablefish",243189,22155
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Lingcod",204671,17438
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Pacific halibut",36105,8488
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","All other species",292808,19964
"FB 74","Table 62",1947,"Eureka","Fields Landing","Landings","Totals",5742497,527805
"FB 74","Table 62",1947,"Eureka","Crescent City","Landings","Salmon",1153916,245207
"FB 74","Table 62",1947,"Eureka","Crescent City","Landings","Crab",2006474,221715
"FB 74","Table 62",1947,"Eureka","Crescent City","Landings","Albacore tuna",35257,9692
"FB 74","Table 62",1947,"Eureka","Crescent City","Landings","Lingcod",104476,8901
"FB 74","Table 62",1947,"Eureka","Crescent City","Landings","Whitebait",75867,7549
"FB 74","Table 62",1947,"Eureka","Crescent City","Landings","All other species",115227,6885
"FB 74","Table 62",1947,"Eureka","Crescent City","Landings","Totals",3491217,499949
"FB 74","Table 62",1947,"Eureka","Point Arena","Landings","Salmon",748260,159005
"FB 74","Table 62",1947,"Eureka","Point Arena","Landings","Crab",49017,5416
"FB 74","Table 62",1947,"Eureka","Point Arena","Landings","All other species",46286,7276
"FB 74","Table 62",1947,"Eureka","Point Arena","Landings","Totals",843563,171697
"FB 74","Table 62",1947,"Eureka","Shelter Cove","Landings","Salmon",549154,116695
"FB 74","Table 62",1947,"Eureka","Shelter Cove","Landings","Lingcod",27893,2376
"FB 74","Table 62",1947,"Eureka","Shelter Cove","Landings","All other species",5162,561
"FB 74","Table 62",1947,"Eureka","Shelter Cove","Landings","Totals",582209,119632
"FB 74","Table 62",1947,"Eureka","Trinidad","Landings","Crab",276982,30607
"FB 74","Table 62",1947,"Eureka","Trinidad","Landings","Salmon",95515,20297
"FB 74","Table 62",1947,"Eureka","Trinidad","Landings","All other species",3264,371
