"year","filename","port_complex","area","category","species","check","January","February","March","April","May","June","July","August","September","October","November","December","Total","Extra"
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, darkblotched",,"0","0","0","0","0","0","0","0","0","0","30","0","30",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, gopher",,"15","37","0","0","111","98","148","181","76","151","128","20","965",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, grass",,"0","0","0","0","0","51","81","148","37","42","17","0","376",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, greenstriped",,"0","0","0","0","0","0","0","0","0","28","66","0","94",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group bolina",,"80","24","5","19","395","310","463","690","290","318","253","77","2,925",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group gopher",,"0","0","0","0","0","33","76","48","14","0","18","0","189",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group red",,"217","9","5","32","4","0","104","2","0","0","0","0","373",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group rosefish",,"3,247","21,719","3,901","2,985","965","30","9,876","4,155","8,859","3,889","4,431","3,990","68,047",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group shelf",,"50","0","0","0","0","0","0","0","0","0","2","0","52",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group slope",,"0","1,410","3,272","2,379","49,366","0","8,246","5,932","40,137","974","443","0","112,159",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group small",,"2","25","0","0","0","32","26","22","178","0","0","0","285",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, kelp",,"0","0","0","0","0","0","23","0","0","0","0","0","23",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, olive",,"0","1","0","0","3","10","22","8","84","31","13","12","183",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, quillback",,"58","279","0","0","4","0","0","0","18","169","177","140","845",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, rosethorn",,"0","20","0","0","0","0","0","2","0","18","6","0","46",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, rosy",,"0","15","0","0","0","0","0","0","0","0","0","0","15",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, shortbelly",,"0","0","0","0","0","0","0","0","0","7","3","0","10",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, splitnose",,"1,200","0","0","851","0","0","0","0","0","0","0","0","2,051",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, starry",,"0","0","0","0","0","0","0","0","0","0","1","0","1",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, stripetail",,"0","0","0","0","0","0","0","0","0","0","1","0","1",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, treefish",,"0","0","0","0","0","0","0","0","0","1","0","0","1",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, unspecified",,"232","0","12","77","66","28","242","209","73","0","23","0","961",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, vermilion",,"60","255","2","0","101","120","483","414","822","512","39","22","2,831",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, widow",,"0","130","0","0","810","0","0","880","0","0","0","34","1,854",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, yellowtail",,"2","127","0","80","304","37","267","256","145","34","131","69","1,452",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sablefish",,"21,398","34,090","24,711","54,670","23,768","15,343","42,007","48,927","61,299","54,438","21,607","12,981","415,238",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Salmon, Chinook",,"0","0","0","35","727,929","1,353,755","462,978","62,354","38,592","14,094","0","0","2,659,737",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Salmon, Roe (Chinook and Coho)",,"0","0","0","0","10","0","37","23","76","28","0","0","173",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Salmon",,"0","0","0","0","0","0","217","0","0","0","0","0","217",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sanddab",,"203","3,132","22,142","27,027","53,072","50,911","85,120","75,476","31,309","1,140","2,352","119","352,003",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sardine, Pacific",,"0","0","0","0","205","0","300,772","184,207","29,784","300,970","0","0","815,938",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sculpin, staghorn",,"130","280","341","47","10","25","30","39","513","2,212","887","326","4,839",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Seabass, white",,"24","0","23","0","28","92","455","591","114","866","853","28","3,074",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, blue",,"0","0","0","0","28","0","0","0","0","0","0","0","28",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, brown smoothhound",,"0","0","0","0","0","10","0","0","0","0","0","0","10",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Fishes",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, horn",,"0","0","0","30","0","0","0","0","0","0","0","0","30",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, leopard",,"249","334","1,638","1,301","1,175","1,484","764","1,136","1,190","951","440","1,002","11,663",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, sevengill",,"2","0","0","0","0","0","0","0","0","0","0","0","2",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, soupfin",,"175","253","54","64","125","45","143","79","105","247","113","128","1,530",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, spiny dogfish",,"17","0","0","0","0","3","0","10","0","0","28","0","57",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, thresher",,"0","0","0","0","0","0","0","0","250","0","0","0","250",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Shark, unspecified",,"0","8,559","88","654","469","464","302","63","0","4","596","0","11,198",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Skate, unspecified",,"95","803","2,869","2,297","1,745","570","1,242","2,773","2,470","692","878","228","16,662",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Smelt, night",,"0","316","0","0","4,707","0","0","0","0","1","0","0","5,024",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Smelt, surf",,"221","36","0","0","1,270","0","0","0","0","0","0","0","1,527",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sole, Dover",,"32,803","66,402","69,129","104,127","59,143","52,817","92,038","92,820","56,945","96,054","49,534","25,171","796,983",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sole, English",,"2,140","5,663","17,729","10,988","9,061","4,364","12,524","8,331","8,821","1,053","2,540","16","83,230",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sole, petrale",,"8,748","10,823","43,382","31,691","29,326","5,480","32,730","22,769","8,843","5,406","11,964","0","211,161",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sole, rex",,"3,147","5,965","8,374","12,700","4,280","1,250","7,143","5,272","5,592","7,175","3,490","0","64,388",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sole, rock",,"4,670","6,676","4,413","5,828","2,448","182","864","571","1,910","932","139","85","28,718",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sole, sand",,"10,210","8,527","3,294","508","652","1,418","5,467","4,552","988","343","350","2,243","38,551",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Sole, unspecified",,"0","0","0","0","0","0","0","0","0","0","24","0","24",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, barred",,"161","0","0","146","0","0","0","0","0","0","0","0","307",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, black",,"0","0","0","15","0","0","0","0","0","0","0","0","15",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, pile",,"32","0","0","10","0","0","0","0","0","0","0","0","42",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, rainbow",,"0","0","0","0","0","0","0","0","8","0","0","0","8",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, rubberlip",,"0","0","0","64","0","0","0","0","0","0","0","0","64",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, unspecified",,"4,976","3,686","5,858","2,907","0","0","0","1,938","565","740","547","1,767","22,983",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, walleye",,"0","0","0","45","0","0","0","0","0","0","0","0","45",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Swordfish",,"0","55,723","31,702","37,068","0","0","266","0","0","0","0","0","124,759",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Thornyhead, longspine",,"5,232","34,694","15,449","30,206","15,187","13,995","22,884","19,263","21,348","25,127","10,142","11,099","224,626",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Thornyhead, shortspine",,"2,072","7,532","4,519","6,792","4,612","2,567","6,935","4,218","7,064","8,844","5,174","3,274","63,603",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Thornyheads",,"0","0","0","0","0","5,530","0","837","1,347","955","0","0","8,669",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Tomcod, Pacific",,"0","0","0","0","0","0","0","0","0","0","540","0","540",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Tuna, albacore",,"0","0","0","0","0","0","7,773","14,765","19,599","11,398","899","0","54,433",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Tuna, bigeye",,"0","0","3,958","80","0","0","0","0","0","0","0","0","4,038",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Tuna, bluefin",,"0","0","0","0","0","0","0","32","15","0","0","0","47",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Tuna, unspecified",,"0","925","0","0","0","0","0","0","0","0","0","0","925",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Tuna, yellowfin",,"0","0","77","0","0","0","0","0","0","0","0","0","77",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Turbot",,"96","0","96","167","1","140","101","189","173","5","58","6","1,032",
2004,"landings04_table10.pdf","San Francisco","California Waters","Fishes","Whiting, Pacific",,"0","0","0","0","58","103","37","0","0","0","0","0","198",
2004,"landings04_table10.pdf","San Francisco","California Waters","Crustaceans","Crustaceans",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, Dungeness",,"373,243","136,659","63,501","41,424","38,373","16,799","90","0","0","0","2,721,458","651,355","4,042,902",
2004,"landings04_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, rock unspecified",,"5,335","449","366","506","124","90","1,381","1,082","1,488","1,420","2,882","7,826","22,946",
2004,"landings04_table10.pdf","San Francisco","California Waters","Crustaceans","Shrimp, bay",,"7,765","6,134","2,695","2,413","4,511","7,843","9,208","9,034","4,736","3,991","3,895","4,199","66,424",
2004,"landings04_table10.pdf","San Francisco","California Waters","Crustaceans","Shrimp, brine",,"0","0","79,372","110,151","171,897","138,470","79,960","85,219","101,551","54,845","19,366","2,557","843,388",
2004,"landings04_table10.pdf","San Francisco","California Waters","Echinoderms","Echinoderms",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","California Waters","Echinoderms","Sea urchin, red",,"38,265","1,198","1,792","0","100","769","100","98","0","0","0","0","42,322",
2004,"landings04_table10.pdf","San Francisco","California Waters","Mollusks","Mollusks",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","California Waters","Mollusks","Octopus, unspecified",,"112","300","172","68","0","0","239","33","46","0","0","0","970",
2004,"landings04_table10.pdf","San Francisco","California Waters","Mollusks","Squid, jumbo",,"0","0","0","0","0","0","0","0","0","78","0","0","78",
2004,"landings04_table10.pdf","San Francisco","California Waters","Mollusks","Squid, market",,"0","0","0","0","0","0","0","323,296","39,225","47","0","0","362,568",
2004,"landings04_table10.pdf","San Francisco","California Waters","Mollusks","Waters Area Total:",,"3,572,249","633,651","483,089","511,443","1,230,290","1,726,523","1,317,667","1,092,297","554,584","624,425","2,892,524","784,694","15,423,436",
2004,"landings04_table10.pdf","San Francisco","Other Waters","Mollusks","ther Waters",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","Other Waters","Fishes","Fishes",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","Other Waters","Fishes","Carp",,"0","0","0","0","0","0","0","0","0","0","0","500","500",
2004,"landings04_table10.pdf","San Francisco","Other Waters","Fishes","Shark, leopard",,"0","0","0","0","0","0","0","0","0","0","30","0","30",
2004,"landings04_table10.pdf","San Francisco","Other Waters","Fishes","Waters Area Total:",,"0","0","0","0","0","0","0","0","0","0","30","500","530",
2004,"landings04_table10.pdf","San Francisco","Waters North Of State","Fishes","aters North Of State",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","Waters North Of State","Fishes","Fishes",,"","","","","","","","","","","","","",
2004,"landings04_table10.pdf","San Francisco","Waters North Of State","Fishes","Salmon, Chinook",,"0","0","0","0","0","2,469","0","0","0","0","0","0","2,469",
2004,"landings04_table10.pdf","San Francisco","Waters North Of State","Fishes","Waters Area Total:",,"0","0","0","0","0","2,469","0","0","0","0","0","0","2,469",
2004,"landings04_table10.pdf","San Francisco","Waters North Of State","Fishes","Grand Total:",,"3,572,249","633,651","483,089","511,443","1,230,290","1,728,992","1,317,667","1,092,297","554,584","624,425","2,892,554","785,194","15,426,435",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Fishes",,"","","","","","","","","","","","","",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Anchovy, northern",,"48,641","62,525","143,942","2,551,793","3,522,965","876,172","1,127,370","188,490","4,450","10,362","38,024","2,850","8,577,584",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Barracuda, California",,"0","0","0","0","85","0","0","0","0","0","0","0","85",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Bonito, Pacific",,"0","0","0","0","0","0","0","0","0","0","0","7","7",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Butterfish (Pacific pompano)",,"5","0","73","0","2,763","2,365","2,409","1,968","1,942","672","0","2","12,199",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Cabezon",,"269","160","0","0","3,446","2,496","3,694","2,395","735","0","0","0","13,194",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Croaker, unspecifed",,"0","0","72","0","83","0","10","303","16","0","0","0","484",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Croaker, white",,"623","410","510","681","4,847","5,364","4,430","4,520","2,953","1,170","1,705","151","27,364",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Eel, monkeyface (prickleback)",,"0","0","0","0","0","0","0","4","0","0","0","0","4",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Eel, wolf (wolf-eel)",,"0","0","0","0","25","0","14","0","0","0","0","0","39",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Eel",,"0","0","0","0","2","0","0","0","0","0","0","0","2",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Flounder, starry",,"796","503","706","606","2,114","2,632","5,656","4,577","987","119","484","1,519","20,699",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Flounder, unspecified",,"0","0","0","10","461","176","512","773","77","16","0","372","2,398",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Greenling, kelp",,"88","51","2","0","276","121","180","103","0","0","0","0","821",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Grenadier",,"1,952","3,432","23,390","39,696","9,051","13,683","8,951","14,467","15,211","30,617","27,998","10,120","198,568",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Halibut, California",,"4,430","1,214","1,906","1,635","4,902","9,864","31,879","27,158","9,497","1,547","1,915","4,671","100,618",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Herring, Pacific - roe",,"0","0","0","0","80","0","0","0","0","0","0","0","80",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Herring, Pacific",,"0","0","400","0","0","0","55,372","0","0","0","0","0","55,772",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Jacksmelt",,"660","0","1,274","970","1,329","425","561","14,908","375","261","900","1,870","23,533",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Lingcod",,"778","699","405","731","4,419","2,467","3,804","4,449","4,384","3,182","882","45","26,245",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Louvar",,"0","0","0","0","0","0","0","0","0","97","0","0","97",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Mackerel, Pacific",,"1,079,889","0","0","0","0","0","0","0","0","0","0","60","1,079,949",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Mackerel, jack",,"0","0","0","0","0","0","20","0","0","0","0","0","20",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Opah",,"0","0","0","0","0","0","0","0","0","120","83","0","203",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, China",,"5","12","0","0","3","10","8","16","3","6","7","0","68",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, aurora",,"0","11","0","59","0","0","0","30","0","0","0","0","100",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, bank",,"1,315","391","762","276","60","357","6,527","5,741","43","429","1,036","1,376","18,313",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, black-and-yellow",,"107","264","0","0","876","449","1,296","1,024","401","247","114","33","4,808",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, black",,"33","75","0","0","100","83","193","733","255","132","13","3","1,620",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, blackgill",,"1,794","4,050","3,093","2,800","1,241","959","1,430","3,507","2,813","5,149","602","1,641","29,078",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, blue",,"190","125","0","0","355","269","515","1,025","799","601","495","201","4,575",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, bocaccio",,"282","203","0","122","162","214","74","369","625","1,156","3,288","465","6,959",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, brown",,"287","123","0","0","179","206","246","675","95","109","69","0","1,989",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, canary",,"14","0","0","16","98","150","0","44","0","3","0","0","325",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, chilipepper",,"693","256","231","832","1,401","142","967","1,150","4,916","1,215","532","2,179","14,514",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, copper",,"0","9","20","95","165","34","138","59","22","119","16","1","678",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, cowcod",,"0","0","0","0","0","0","0","0","0","53","2","10","65",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Fishes",,"","","","","","","","","","","","","",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, darkblotched",,"3","3","152","73","3","4","216","546","40","91","0","0","1,131",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, flag",,"0","0","0","4","5","16","10","0","4","0","4","0","43",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, gopher",,"205","284","0","0","585","351","540","679","584","492","276","65","4,061",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, grass",,"126","58","0","0","796","397","1,112","638","280","33","0","12","3,450",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, greenblotched",,"0","0","0","0","0","0","0","0","0","7","0","0","7",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, greenspotted",,"0","0","0","7","0","4","93","200","82","68","14","1","469",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, greenstriped",,"0","0","0","0","0","0","0","0","10","39","61","4","114",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, group bolina",,"57","0","0","0","16","35","51","76","28","33","0","0","295",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, group deep nearshore",,"0","0","0","0","0","302","0","0","0","0","0","0","302",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, group deepwater reds",,"0","0","0","0","0","0","0","0","0","0","0","329","329",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, group gopher",,"175","271","0","0","184","193","359","106","62","48","0","2","1,398",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, group nearshore",,"0","0","0","0","3","0","0","0","0","0","0","0","3",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, group red",,"78","39","0","101","149","140","34","205","68","46","0","0","860",
2004,"landings04_table11.pdf","Monterey","Waters North Of State","Fishes","Rockfish, group rosefish",,"23,291","18,315","2,795","3,263","2,343","662","13,034","2,807","4,456","9,173","22,255","24,028","126,422",
