"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 121","Table 16",1961,"Eureka","Eureka Area Totals","Landings","Totals",43916045,5496818
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Salmon",1382438,712041
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Market crab",2822666,453602
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Giant Pacific oyster",8406650,210166
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Albacore tuna",927739,150943
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Dover sole",2465036,147409
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Petrale sole",492779,56226
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Ocean shrimp",527318,50042
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","English sole",440337,32628
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Rockfish",458614,19186
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Rex sole",256480,17851
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Miscellaneous (animal food)",542843,10856
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Sablefish",108278,8510
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Flounder",129646,6365
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Lingcod",90420,6257
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Smelt",119606,6171
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Whitebait smelt",76825,5339
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","All other species",176647,8561
"FB 121","Table 16",1961,"Eureka","Eureka","Landings","Totals",19424322,1902153
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","Market crab",6529921,1049358
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","Salmon",1382776,709560
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","Ocean shrimp",540153,51260
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","Albacore tuna",107708,17524
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","Lingcod",78841,5455
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","Whitebait smelt",74660,5188
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","All other species",88198,6957
"FB 121","Table 16",1961,"Eureka","Crescent City","Landings","Totals",8802257,1845302
