"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 135","Table 16",1965,"Eureka","Eureka Area Totals","Landings","Totals",30759469,5111534
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Salmon",2128056,1012689
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Market crab",1754829,359427
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Giant Pacific oyster",687092,158031
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Dover sole",2243673,140460
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Albacore tuna",841153,117098
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Ocean shrimp",553570,55362
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Sablefish",300727,29288
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","English sole",364523,29072
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Rockfish",591624,29040
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Petrale sole",181744,21455
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Rex sole",178125,12947
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Lingcod",71693,5115
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","All other species",119381,10161
"FB 135","Table 16",1965,"Eureka","Eureka","Landings","Totals",10016190,1980145
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Salmon",2150359,1020867
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Market crab",604580,123831
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Dover sole",1229128,76947
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Sablefish",663394,64607
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Petrale sole",533942,63033
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Albacore tuna",257575,35857
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Rockfish",678357,34934
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","English sole",400962,31978
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Lingcod",174785,12469
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Rex sole",162145,11786
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Miscellaneous (animal food)",402516,8050
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","All other species",147445,10559
"FB 135","Table 16",1965,"Eureka","Fort Bragg","Landings","Totals",7405188,1494918
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Salmon",786941,383818
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Market crab",1523144,311972
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Ocean shrimp",595401,59545
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","English sole",230401,18375
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Dover sole",290606,18193
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Rockfish",334414,17521
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Albacore tuna",100536,13996
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Petrale sole",86230,10180
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Lingcod",108808,7762
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","All other species",124641,10479
"FB 135","Table 16",1965,"Eureka","Crescent City","Landings","Totals",4181122,851841
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Dover sole",4198731,262851
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Sablefish",578085,56299
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Rockfish",919779,45496
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","English sole",560013,44662
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Petrale sole",246080,29050
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Miscellaneous (animal food)",1176471,23529
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Market crab",113728,23294
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Rex sole",278565,20248
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Salmon",20231,9716
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Lingcod",131668,9393
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Smelt",137592,7048
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","All other species",138007,13492
"FB 135","Table 16",1965,"Eureka","Fields Landing","Landings","Totals",8498950,545078
"FB 135","Table 16",1965,"Eureka","Point Arena","Landings","Salmon",178926,87597
"FB 135","Table 16",1965,"Eureka","Point Arena","Landings","All other species",1685,345
"FB 135","Table 16",1965,"Eureka","Point Arena","Landings","Totals",180611,87942
"FB 135","Table 16",1965,"Eureka","Albion","Landings","Salmon",154332,75556
"FB 135","Table 16",1965,"Eureka","Albion","Landings","Totals",154332,75556
"FB 135","Table 16",1965,"Eureka","Trinidad","Landings","Market crab",237485,48642
"FB 135","Table 16",1965,"Eureka","Trinidad","Landings","Salmon",65442,25510
"FB 135","Table 16",1965,"Eureka","Trinidad","Landings","All other species",1269,166
"FB 135","Table 16",1965,"Eureka","Trinidad","Landings","Totals",304196,74318
