"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 111","Table 16",1959,"Eureka","Eureka Area Totals","Landings","Totals",53009824,4886939
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Market crab",4831378,702482
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Albacore tuna",3099384,492492
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Salmon",812155,329677
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Giant Pacific oyster",11936568,238731
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Dover sole",2677330,145379
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","English sole",1264687,88781
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Petrale sole",353812,38813
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Rockfish",801356,33311
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Rex sole",386320,22832
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Flounder",326720,15650
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Sablefish",229528,14621
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Lingcod",182765,12757
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Perch",71230,10593
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Whitebait",92233,7342
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Sanddab",105135,6466
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","All other species",268317,10334
"FB 111","Table 16",1959,"Eureka","Eureka","Landings","Totals",27438918,2170261
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Market crab",5715110,830977
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Ocean shrimp",1306978,130436
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Salmon",286119,115807
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Albacore tuna",114109,18132
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Whitebait",94556,7527
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","All other species",338066,22677
"FB 111","Table 16",1959,"Eureka","Crescent City","Landings","Totals",7854938,1125556
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Salmon",734392,296691
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Albacore tuna",1376783,218771
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Market crab",733369,106632
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Dover sole",1643202,89226
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Sablefish",706280,44990
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Ocean shrimp",442800,44191
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Rockfish",949194,36440
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","English sole",329932,23161
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Lingcod",220064,15360
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Petrale sole",91106,9994
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Rex sole",150158,8874
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","All other species",267683,9379
"FB 111","Table 16",1959,"Eureka","Fort Bragg","Landings","Totals",7644963,903709
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Dover sole",2179462,118345
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","English sole",1451104,101868
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Market crab",604326,87869
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Petrale sole",557471,61155
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Rockfish",1536702,59682
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Hake",1003972,20079
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Flounder",375440,17984
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Lingcod",243208,16976
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Rex sole",265219,15674
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Sablefish",221833,14131
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Arrowtooth halibut",520739,11717
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","All other species",92609,7540
"FB 111","Table 16",1959,"Eureka","Fields Landing","Landings","Totals",9052085,533020
"FB 111","Table 16",1959,"Eureka","Trinidad","Landings","Market crab",996147,144840
"FB 111","Table 16",1959,"Eureka","Trinidad","Landings","All other species",11882,4604
"FB 111","Table 16",1959,"Eureka","Trinidad","Landings","Totals",1008029,149444
"FB 111","Table 16",1959,"Eureka","All Other Ports","Landings","All other species",10891,4949
"FB 111","Table 16",1959,"Eureka","All Other Ports","Landings","Totals",10891,4949
"FB 111","Table 17",1959,"San Francisco","San Francisco Area Totals","Landings","Totals",46686174,7346730
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Yellowfin tuna",17864734,2595746
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Albacore tuna",5043034,945572
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Salmon",1038497,483836
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Market crab",2180941,347206
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Rockfish",3878453,163085
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Petrale sole",625952,66977
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Dover sole",678327,33713
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","English sole",498869,30880
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Skipjack",343468,27020
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Rex sole",312481,17530
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Sablefish",539863,17330
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Lingcod",268335,16583
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Sanddab",134241,7249
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Bluefin tuna",52890,6463
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","California halibut",27375,5546
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Flounder",103018,5058
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","All other species",565299,36480
"FB 111","Table 17",1959,"San Francisco","San Francisco","Landings","Totals",34155777,4806274
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Salmon",1523860,709966
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Market crab",1047259,166724
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","English sole",354124,21920
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Rockfish",506296,21734
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Albacore tuna",89008,15185
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Rex sole",115843,6499
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Petrale sole",48510,5191
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Lingcod",83735,5175
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","All other species",293216,15199
"FB 111","Table 17",1959,"San Francisco","Bodega Bay","Landings","Totals",4061851,967593
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Salmon",1197094,557726
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Market crab",279439,44487
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Giant Pacific oyster",365053,32234
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Rockfish",537341,21560
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Petrale sole",92955,9946
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","English sole",132545,8205
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Rex sole",103850,5826
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Lingcod",82433,5094
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","All other species",352413,15548
"FB 111","Table 17",1959,"San Francisco","Point Reyes Drakes Bay","Landings","Totals",3143123,700626
"FB 111","Table 17",1959,"San Francisco","Oakland","Landings","Albacore tuna",1737109,296351
"FB 111","Table 17",1959,"San Francisco","Oakland","Landings","Salmon",192838,89843
"FB 111","Table 17",1959,"San Francisco","Oakland","Landings","Market crab",36132,5752
"FB 111","Table 17",1959,"San Francisco","Oakland","Landings","All other species",813,183
"FB 111","Table 17",1959,"San Francisco","Oakland","Landings","Totals",1966892,392129
"FB 111","Table 17",1959,"San Francisco","Sausalito","Landings","Salmon",449746,209552
"FB 111","Table 17",1959,"San Francisco","Sausalito","Landings","Albacore tuna",282631,48217
"FB 111","Table 17",1959,"San Francisco","Sausalito","Landings","Market crab",250944,39950
"FB 111","Table 17",1959,"San Francisco","Sausalito","Landings","All other species",173,21
"FB 111","Table 17",1959,"San Francisco","Sausalito","Landings","Totals",983494,297740
"FB 111","Table 17",1959,"San Francisco","Princeton","Landings","Salmon",153801,71656
"FB 111","Table 17",1959,"San Francisco","Princeton","Landings","Market crab",140674,22395
"FB 111","Table 17",1959,"San Francisco","Princeton","Landings","All other species",33383,5234
"FB 111","Table 17",1959,"San Francisco","Princeton","Landings","Totals",327858,99285
"FB 111","Table 17",1959,"San Francisco","Tomales Bay","Landings","Pacific herring",1330005,11704
"FB 111","Table 17",1959,"San Francisco","Tomales Bay","Landings","Giant Pacific oyster",75696,6684
"FB 111","Table 17",1959,"San Francisco","Tomales Bay","Landings","All other species",31459,5924
"FB 111","Table 17",1959,"San Francisco","Tomales Bay","Landings","Totals",1437160,24312
"FB 111","Table 17",1959,"San Francisco","Clear Lake","Landings","Carp",2976,13869
"FB 111","Table 17",1959,"San Francisco","Clear Lake","Landings","Hardhead",396,9754
"FB 111","Table 17",1959,"San Francisco","Clear Lake","Landings","Totals",3372,23623
"FB 111","Table 17",1959,"San Francisco","Berkeley","Landings","Salmon",26173,12224
"FB 111","Table 17",1959,"San Francisco","Berkeley","Landings","All other species",18211,2941
"FB 111","Table 17",1959,"San Francisco","Berkeley","Landings","Totals",44384,15165
"FB 111","Table 17",1959,"San Francisco","All Other Ports","Landings","Carp",169148,7883
"FB 111","Table 17",1959,"San Francisco","All Other Ports","Landings","Albacore tuna",21351,4945
"FB 111","Table 17",1959,"San Francisco","All Other Ports","Landings","All other species",37936,7155
"FB 111","Table 17",1959,"San Francisco","All Other Ports","Landings","Totals",228435,19983
"FB 111","Table 18",1959,"Monterey","Monterey Area Totals","Landings","Totals",66775240,2087174
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Sardine",21651801,433036
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Squid",12372060,227646
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Rockfish",4541619,207256
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Jack mackerel",8236110,192725
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Albacore tuna",643720,113681
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Pacific mackerel",1841280,40876
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Salmon",29746,13295
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Lingcod",137337,12168
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","English sole",172972,10984
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Petrale sole",70992,7135
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Anchovy",182560,6335
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Sanddab",98697,5596
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","White seabass",36135,5290
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","All other species",268881,19055
"FB 111","Table 18",1959,"Monterey","Monterey","Landings","Totals",50283910,1295078
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Albacore tuna",1617305,285616
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Sardine",8152120,163042
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Salmon",191439,85639
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Jack mackerel",2657760,62192
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Squid",1872750,34459
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","White seabass",146053,21382
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Market crab",108223,19534
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Pacific herring",287881,18396
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Pacific mackerel",436770,9696
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","All other species",144989,5728
"FB 111","Table 18",1959,"Monterey","Moss Landing","Landings","Totals",15615290,705684
"FB 111","Table 18",1959,"Monterey","Santa Cruz","Landings","Salmon",48503,21666
"FB 111","Table 18",1959,"Monterey","Santa Cruz","Landings","White seabass",131567,19261
"FB 111","Table 18",1959,"Monterey","Santa Cruz","Landings","Rockfish",142561,8421
"FB 111","Table 18",1959,"Monterey","Santa Cruz","Landings","White croaker",67667,6428
"FB 111","Table 18",1959,"Monterey","Santa Cruz","Landings","Albacore tuna",31708,5600
"FB 111","Table 18",1959,"Monterey","Santa Cruz","Landings","All other species",454034,25036
"FB 111","Table 18",1959,"Monterey","Santa Cruz","Landings","Totals",876040,86412
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara Area Totals","Landings","Totals",26207926,2013665
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Albacore tuna",3203554,599705
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Abalone",585054,79620
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Sardine",1983550,49192
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Rockfish",1036515,46253
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Petrale sole",393019,40206
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Market crab",228647,38756
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","White seabass",234702,36567
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Giant Pacific oyster",1381875,27638
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Perch",51599,11692
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Salmon",16355,7967
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","English sole",113685,7174
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","All other species",336118,25340
"FB 111","Table 19",1959,"Santa Barbara","Morro Bay","Landings","Totals",9564673,970110
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","Abalone",1816471,221175
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","Spiny lobster",97462,53614
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","California halibut",147632,33586
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","Swordfish",81816,29675
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","White seabass",188577,29380
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","Petrale sole",162370,16610
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","California barracuda",161692,16088
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","Rockfish",308809,13246
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","English sole",160041,10099
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","Albacore tuna",28285,5295
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","All other species",304870,11130
"FB 111","Table 19",1959,"Santa Barbara","Santa Barbara","Landings","Totals",3458025,439898
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Jack mackerel",5346429,116552
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Sardine",3469733,86049
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Pacific mackerel",1110238,24425
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Abalone",150468,16968
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Bluefin tuna",102230,15335
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Swordfish",37880,13739
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","California barracuda",128437,12779
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Anchovy",809776,11175
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","White seabass",66553,10369
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","All other species",129792,13841
"FB 111","Table 19",1959,"Santa Barbara","Port Hueneme","Landings","Totals",11351536,321232
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","Albacore tuna",853147,159709
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","Salmon",47469,22909
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","Petrale sole",202263,20692
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","Market crab",86391,14643
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","White seabass",65089,10141
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","Abalone",58460,7974
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","California barracuda",68398,6806
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","All other species",332302,18969
"FB 111","Table 19",1959,"Santa Barbara","Port San Luis Avila","Landings","Totals",1713519,261843
"FB 111","Table 19",1959,"Santa Barbara","All Other Ports","Landings","Abalone",102239,13946
"FB 111","Table 19",1959,"Santa Barbara","All Other Ports","Landings","All other species",17934,6636
"FB 111","Table 19",1959,"Santa Barbara","All Other Ports","Landings","Totals",120173,20582
"FB 111","Table 20",1959,"Los Angeles","Los Angeles Area Totals","Landings","Totals",433000498,43798750
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Yellowfin tuna",161274603,20811629
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Skipjack",100287974,10421372
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Albacore tuna",38315185,7075230
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Bluefin tuna",13769677,1714357
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Pacific mackerel",25608706,660705
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Sardine",29597022,562343
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Jack mackerel",13956431,344724
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Bonito",2198801,85313
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Bigeye tuna",688649,68176
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Squid",4107940,59976
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Anchovy",1943557,24489
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Swordfish",43649,12700
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Spiny lobster",8864,5464
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","All other species",65455,4443
"FB 111","Table 20",1959,"Los Angeles","Terminal Island","Landings","Totals",391866513,41850921
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","White seabass",1231083,159795
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Bluefin tuna",895532,111673
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Pacific mackerel",3006769,77575
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Spiny lobster",119592,73717
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Rockfish",473688,50834
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Grouper",239655,47643
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","California barracuda",456736,42979
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Anchovy",3075093,38746
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Sardine",1759703,33434
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Yellowfin tuna",255949,33197
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Swordfish",80443,31059
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Black sea bass",206288,29705
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Bonito",611188,23714
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Jack mackerel",958557,23676
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","White croaker",830749,22611
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Squid",957377,13978
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Albacore tuna",60747,12004
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","California halibut",42066,10037
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Sculpin",31484,9404
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Yellowtail",102514,9062
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Shark",72221,7848
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","All other species",222159,17389
"FB 111","Table 20",1959,"Los Angeles","San Pedro","Landings","Totals",15689593,880080
"FB 111","Table 20",1959,"Los Angeles","Newport Beach","Landings","Abalone",1277067,109520
"FB 111","Table 20",1959,"Los Angeles","Newport Beach","Landings","Pacific mackerel",2929670,75585
"FB 111","Table 20",1959,"Los Angeles","Newport Beach","Landings","Swordfish",160738,62061
"FB 111","Table 20",1959,"Los Angeles","Newport Beach","Landings","White seabass",307250,39881
"FB 111","Table 20",1959,"Los Angeles","Newport Beach","Landings","Spiny lobster",52488,32354
