year,filename,port_complex,area,category,species,check,January,February,March,April,May,June,July,August,September,October,November,December,Total,Extra
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, yellowtail",,422,89,0,0,189,334,"1,353","1,090","1,183","1,017",645,35,"6,357",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,Sablefish,,"7,155","15,593","5,212","3,638","16,651","42,193","37,550","61,428","45,304","38,766","11,728","18,011","303,228",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Salmon, Chinook",,0,0,0,0,"52,234","1,142","33,417","38,877","65,822","17,012",0,0,"208,504",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Salmon, Roe (Chinook, Coho)",,0,0,0,0,1,7,0,28,39,19,0,0,93,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,Sanddab,,32,509,"4,958","13,564","15,997","29,073","43,231","20,555","10,243","6,349",0,268,"144,778",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sardine, Pacific",,0,0,0,165,0,"247,724",0,0,"40,563",0,100,0,"288,552",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sculpin, staghorn",,3,0,19,13,54,51,49,119,554,787,562,265,"2,476",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Seabass, white",,0,29,0,55,0,97,110,"1,484",913,724,0,79,"3,491",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shad, American",,0,0,0,0,150,0,0,0,0,0,0,0,150,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shad, threadfin",,0,0,0,0,0,0,19,0,0,0,0,0,19,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shark, leopard",,319,386,502,174,"1,097","1,046",360,503,593,414,267,599,"6,260",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shark, shortfin mako",,0,0,0,0,0,0,0,0,0,0,334,0,334,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shark, smooth hammerhead",,0,0,0,0,0,0,0,0,0,27,102,0,129,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shark, soupfin",,199,37,115,34,132,51,57,283,248,794,895,347,"3,192",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shark, spiny dogfish",,0,0,0,0,0,0,0,0,13,0,0,430,443,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shark, thresher",,0,0,0,17,0,0,30,34,66,0,532,0,679,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Shark, unspecified",,220,103,0,0,"2,158","1,813",863,291,0,"1,062","1,785",102,"8,396",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sheephead, California",,0,0,0,0,0,0,0,0,0,0,25,0,25,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Skate, unspecified",,360,86,"1,352","1,730","2,195","1,009","2,284","2,847",351,"1,757",81,59,"14,111",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Smelt, night",,0,0,0,0,0,223,0,0,0,0,0,0,223,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Smelt, surf",,0,0,0,15,0,0,188,43,0,324,0,0,570,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sole, Dover",,569,"4,662",0,0,35,"45,024","25,620","41,703","27,228","41,388","4,500","26,008","216,737",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sole, English",,485,"1,319","5,412","8,438","8,243","6,778","10,935","12,027","7,503","12,161","6,018","1,648","80,967",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sole, petrale",,"5,211","8,578","16,819","20,285","51,125","63,552","74,415","33,201","41,416","45,592","83,431","6,121","449,746",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sole, rex",,794,"2,294",975,527,311,"5,283","2,444","5,236",868,"7,205","1,470","1,915","29,322",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sole, rock",,"2,474","1,689","1,182","1,638",439,286,971,"1,523","1,445",549,76,273,"12,545",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sole, sand",,"4,228","3,123","1,087","1,855",658,"1,056","1,170",984,99,142,18,338,"14,758",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Sole, unspecified",,0,194,0,36,41,0,0,40,177,62,52,0,602,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,Stingray,,0,88,0,0,0,0,0,0,0,0,0,0,88,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, shiner",,0,0,0,0,0,0,0,0,0,0,0,135,135,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, unspecified",,242,"2,183",373,370,0,20,2,37,61,370,397,944,"4,998",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,Swordfish,,0,0,0,0,0,0,0,0,0,0,"4,455",0,"4,455",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Thornyhead, longspine",,27,301,0,0,113,"2,198","4,271","4,041","18,485","8,907",468,"6,858","45,669",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Thornyhead, shortspine",,0,455,0,0,283,629,"1,578","1,975","6,020","6,421",470,"3,443","21,274",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,Thornyheads,,0,0,0,0,0,0,0,1,0,0,0,0,1,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, albacore",,0,0,0,0,0,0,0,"1,785",224,"2,086",0,"5,592","9,687",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, bluefin",,0,0,0,0,0,0,0,0,0,0,83,0,83,
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,Turbot,,0,11,0,131,146,203,141,186,176,14,0,0,"1,008",
2006,landings06_table10.pdf,San Francisco,California Waters,Fishes,"Whiting, Pacific",,0,0,0,0,3,0,0,0,0,0,0,0,3,
2006,landings06_table10.pdf,San Francisco,California Waters,Crustaceans,Crustaceans,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, Dungeness",,"430,159","172,474","65,775","65,738","72,095","66,533",452,0,0,0,"2,452,562","447,982","3,773,768",
2006,landings06_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, rock unspecified",,35,220,549,100,425,329,410,0,3,0,35,375,"2,479",
2006,landings06_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, spider",,0,0,0,0,0,0,0,0,0,0,0,25,25,
2006,landings06_table10.pdf,San Francisco,California Waters,Crustaceans,"Crayfish, unspecified",,0,0,0,0,0,0,0,"4,132",0,0,0,0,"4,132",
2006,landings06_table10.pdf,San Francisco,California Waters,Crustaceans,"Shrimp, bay",,104,83,460,182,"1,445","3,076","6,201","5,687","5,259","5,352","6,068","4,540","38,457",
2006,landings06_table10.pdf,San Francisco,California Waters,Crustaceans,"Shrimp, brine",,0,0,"1,874","6,714","90,384","89,961","42,770","34,784","9,505","2,034",0,0,"278,027",
2006,landings06_table10.pdf,San Francisco,California Waters,Echinoderms,Echinoderms,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,California Waters,Echinoderms,"Sea urchin, red",,0,0,0,0,"2,720",0,0,0,0,0,0,0,"2,720",
2006,landings06_table10.pdf,San Francisco,California Waters,Mollusks,Mollusks,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,California Waters,Mollusks,"Octopus, unspecified",,41,0,129,107,271,590,605,43,0,0,0,0,"1,786",
2006,landings06_table10.pdf,San Francisco,California Waters,Mollusks,"Squid, jumbo",,0,0,0,0,0,0,0,475,0,"2,250",0,0,"2,725",
2006,landings06_table10.pdf,San Francisco,California Waters,Mollusks,Mollusks,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,California Waters,Mollusks,"Squid, market",,0,0,0,100,0,0,0,0,0,0,0,0,100,
2006,landings06_table10.pdf,San Francisco,California Waters,Mollusks,Waters Area Total:,,"1,584,422","724,643","135,761","192,910","354,215","836,823","363,891","372,267","325,421","235,875","2,596,140","546,280","8,268,647",
2006,landings06_table10.pdf,San Francisco,Waters North Of State,Mollusks,aters North Of State,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,Waters North Of State,Fishes,"Tuna, albacore",,0,0,0,0,0,0,0,"3,034",0,"9,885",0,0,"12,919",
2006,landings06_table10.pdf,San Francisco,Waters North Of State,Mollusks,Mollusks,,,,,,,,,,,,,,,
2006,landings06_table10.pdf,San Francisco,Waters North Of State,Mollusks,"Squid, jumbo",,0,0,0,0,0,0,0,0,0,112,0,0,112,
2006,landings06_table10.pdf,San Francisco,Waters North Of State,Mollusks,Waters Area Total:,,0,0,0,0,0,0,0,"3,034",0,"9,997",0,0,"13,031",
2006,landings06_table10.pdf,San Francisco,Waters North Of State,Mollusks,Grand Total:,,"1,584,422","724,643","135,761","192,910","354,215","836,823","363,891","375,301","325,421","245,872","2,596,140","546,280","8,281,678",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Anchovy, northern",,"1,200","1,200","1,408,043","3,981,534","7,564,417","2,440,034","376,989","815,382","88,733","35,419","90,250","27,863","16,831,064",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Bonito, Pacific",,0,0,0,0,0,0,0,7,0,0,"2,884",0,"2,891",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Butterfish (Pacific pompano),,0,5,20,30,111,"3,735",481,50,0,10,0,0,"4,442",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Cabezon,,102,979,0,0,599,"1,051",603,469,790,604,259,288,"5,744",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Croaker, unspecifed",,0,0,0,0,0,80,0,0,0,0,0,0,80,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Croaker, white",,10,60,65,"1,170","2,750","1,505","2,170","1,015","1,960",20,0,0,"10,725",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Flounder, starry",,379,822,398,"1,514","1,808","1,647","1,359","1,308",412,0,0,0,"9,648",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Flounder, unspecified",,0,0,0,47,195,700,"1,239","2,209",98,0,0,0,"4,489",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Greenling, kelp",,12,132,0,0,76,99,76,0,2,0,0,6,404,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Grenadier,,"6,294","9,515","2,189","17,283","5,266","23,548","6,443","6,970","8,235","3,180","1,055","1,290","91,268",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Halibut, California",,757,"2,930",907,"3,557","4,169","8,612","22,033","24,657","2,251",869,0,0,"70,742",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Herring, Pacific",,0,0,0,0,0,0,"81,238",0,0,0,0,0,"81,238",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Jacksmelt,,30,140,110,435,362,676,376,140,620,112,910,0,"3,911",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Lingcod,,263,"1,400",172,"1,456",845,"2,315",919,"2,053","1,532","1,041",661,191,"12,848",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Mackerel, Pacific",,924,20,"28,417","13,657",0,"6,800","6,224",59,70,"12,328",14,80,"68,593",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Mackerel, jack",,0,0,"123,609",0,0,114,0,0,0,"108,519","77,935",0,"310,177",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Opah,,0,0,0,0,0,0,0,0,0,"1,429","1,438",0,"2,867",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, China",,1,0,0,0,21,34,15,2,6,16,5,2,101,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, aurora",,0,0,0,0,0,0,168,0,0,0,0,0,168,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, bank",,"2,150","5,107",0,"1,331",311,689,"14,601","2,613",383,669,"5,221","10,335","43,409",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, black-and-yellow",,82,412,0,0,347,495,472,536,782,359,198,117,"3,800",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, black",,10,37,0,0,23,51,82,47,8,6,12,4,279,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, blackgill",,"4,580","8,641",354,"2,313","1,144","2,388","2,374","3,034","3,360","3,117","1,290",808,"33,403",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, blue",,709,634,0,0,503,653,549,620,540,936,442,566,"6,151",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, bocaccio",,113,403,325,289,894,275,121,268,345,431,115,262,"3,839",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, brown",,51,48,0,0,375,166,218,317,154,121,29,2,"1,482",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, canary",,0,0,0,20,0,0,0,0,0,0,0,49,69,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, chilipepper",,225,755,"5,205","2,000","10,094",440,172,301,85,610,"1,098",495,"21,479",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, copper",,0,5,0,0,24,0,0,0,0,0,5,2,35,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, darkblotched",,28,0,0,0,0,0,219,132,0,295,0,39,713,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, gopher",,42,195,0,0,306,547,795,690,654,115,19,43,"3,406",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, grass",,54,220,0,0,178,400,487,663,677,901,439,93,"4,113",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, greenblotched",,0,0,0,0,0,0,0,19,0,0,61,0,80,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, greenspotted",,0,3,0,0,0,0,0,0,0,91,3,0,97,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, group bolina",,7,0,0,0,17,0,11,0,0,55,0,0,89,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, group gopher",,81,104,0,0,19,64,88,52,0,230,284,35,957,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Fishes,,,,,,,,,,,,,,,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, group red",,0,363,653,"2,375",85,715,0,0,0,8,875,0,"5,074",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, group rosefish",,"30,595","51,027","27,580","26,909","10,658","18,169","5,228","7,676",200,"3,617","2,923","7,438","192,020",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, group slope",,774,797,676,0,195,"14,060","3,895","2,967",0,"2,794",389,498,"27,045",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, group small",,0,0,0,0,4,0,0,0,0,0,0,0,4,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, kelp",,105,59,0,0,114,32,176,33,81,74,35,32,741,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, olive",,8,27,0,0,249,89,173,218,123,72,137,162,"1,257",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, speckled",,0,0,0,0,0,0,0,4,0,0,0,0,4,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, splitnose",,0,0,12,0,0,0,7,21,33,0,0,0,73,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, starry",,0,4,0,0,19,4,18,0,5,6,5,0,61,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, treefish",,0,0,0,0,9,0,4,10,4,0,0,0,27,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, unspecified",,15,"1,530",0,589,926,462,16,128,0,0,0,0,"3,666",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, vermilion",,132,286,250,0,885,332,285,515,191,661,348,222,"4,105",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, widow",,0,655,9,0,55,25,"1,012","2,356",0,"1,516",175,"2,032","7,834",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Rockfish, yellowtail",,281,0,150,0,547,10,33,59,0,581,26,260,"1,947",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Sablefish,,"50,862","69,337","24,124","60,552","47,113","95,401","53,114","38,112","41,074","23,744","22,845","19,274","545,553",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Salmon, Chinook",,0,0,0,0,"63,849",599,"4,225","2,115","2,959",220,0,0,"73,967",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,Sanddab,,399,250,91,281,466,743,"1,607",833,"1,150","1,973",456,100,"8,349",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Sardine, Pacific",,0,0,"1,197,961","2,697,073","536,388","311,061","36,402","3,336,779","3,061,160","13,732,864","10,047,101","4,088,929","39,045,718",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Seabass, white",,0,0,0,32,0,0,91,"1,680",490,0,0,0,"2,292",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, brown smoothhound",,0,0,0,129,72,0,0,0,0,0,0,0,201,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, leopard",,60,40,40,52,72,0,0,0,0,49,0,0,313,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, pelagic thresher",,0,0,0,28,0,0,14,16,0,0,0,0,58,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, shortfin mako",,0,0,0,0,0,0,0,0,0,695,803,232,"1,730",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, soupfin",,0,0,0,0,0,29,0,21,0,317,62,0,429,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, spiny dogfish",,"16,093",5,149,198,118,42,0,0,0,0,0,0,"16,605",
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, thresher",,0,0,0,0,0,25,19,0,21,195,422,188,870,
2006,landings06_table11.pdf,Monterey,Waters North Of State,Fishes,"Shark, unspecified",,0,22,0,99,4,54,0,0,0,149,0,0,328,
