"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 59","Table 10",1941,"Los Angeles","Los Angeles Region","Landings","Totals",463367413,6522100
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Sardine",NA,1708000
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Pacific mackerel",NA,554500
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Yellowfin tuna",NA,550300
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Bluefin tuna",NA,358300
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Bonito tuna",NA,219600
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Skipjack",NA,199500
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Albacore tuna",NA,58500
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Yellowtail",NA,38600
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Horse mackerel",NA,17500
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Anchovy",NA,14400
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","All other species",NA,13000
"FB 59","Table 10",1941,"Los Angeles","Terminal Island","Landings","Totals",NA,3732200
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Sardine",NA,392000
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Yellowfin tuna",NA,283000
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Skipjack",NA,86400
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Pacific mackerel",NA,78800
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Bluefin tuna",NA,73500
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Bonito tuna",NA,56700
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Yellowtail",NA,33100
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Albacore tuna",NA,10500
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","All other species",NA,17800
"FB 59","Table 10",1941,"Los Angeles","Long Beach","Landings","Totals",NA,1031800
"FB 59","Table 10",1941,"Los Angeles","Wilmington","Landings","Yellowfin tuna",NA,309600
"FB 59","Table 10",1941,"Los Angeles","Wilmington","Landings","Sardine",NA,241000
"FB 59","Table 10",1941,"Los Angeles","Wilmington","Landings","Skipjack",NA,65400
