"year","filename","port","species","landings_lb","landings_kg","landings_mt","value_usd"
2000,"landings00_table20pub.pdf","Terminal Island","Bass, giant sea",451,204.570185023164,0.204570185023164,437
2000,"landings00_table20pub.pdf","Terminal Island","Surfperch, black",425,192.776781895442,0.192776781895442,431
2000,"landings00_table20pub.pdf","Terminal Island","Surfperch, unspecified",405,183.704933335657,0.183704933335657,406
2000,"landings00_table20pub.pdf","Terminal Island","Crab, rock unspecified",440,199.580668315282,0.199580668315282,406
2000,"landings00_table20pub.pdf","Terminal Island","Whitefish, ocean",152,68.94604905437,0.06894604905437,321
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, group shelf",245,111.130144857373,0.111130144857373,271
2000,"landings00_table20pub.pdf","Terminal Island","Snails, moon",806,365.595496959357,0.365595496959357,256
2000,"landings00_table20pub.pdf","Terminal Island","Lizardfish, California",627,284.402452349276,0.284402452349276,228
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, group red",325,147.417539096515,0.147417539096515,202
2000,"landings00_table20pub.pdf","Terminal Island","Silversides",232,105.233443293512,0.105233443293512,186
2000,"landings00_table20pub.pdf","Terminal Island","Blacksmith",99,44.9056503709384,0.0449056503709384,154
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, blackgill",489,221.806697286756,0.221806697286756,146
2000,"landings00_table20pub.pdf","Terminal Island","Eel, California moray",51,23.1332138274531,0.0231332138274531,127
2000,"landings00_table20pub.pdf","Terminal Island","Shark, bigeye thresher",233,105.687035721501,0.105687035721501,117
2000,"landings00_table20pub.pdf","Terminal Island","Octopus, unspecified",97,43.9984655149598,0.0439984655149598,116
2000,"landings00_table20pub.pdf","Terminal Island","Shark, Pacific angel",203,92.0792628818231,0.0920792628818231,90
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, splitnose",70,31.7514699592493,0.0317514699592493,90
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, greenspotted",75,34.0194320991957,0.0340194320991957,90
2000,"landings00_table20pub.pdf","Terminal Island","Sole, Dover",50,22.6796213994638,0.0226796213994638,81
2000,"landings00_table20pub.pdf","Terminal Island","Cabezon",41,18.5972895475603,0.0185972895475603,71
2000,"landings00_table20pub.pdf","Terminal Island","Ray, bat",30,13.6077728396783,0.0136077728396783,55
2000,"landings00_table20pub.pdf","Terminal Island","Kelpfishes",190,86.1825613179625,0.0861825613179625,48
2000,"landings00_table20pub.pdf","Terminal Island","Butterfish (Pacific pompano)",86,39.0089488070778,0.0390089488070778,41
2000,"landings00_table20pub.pdf","Terminal Island","Shark, brown smoothhound",123,55.791868642681,0.055791868642681,41
2000,"landings00_table20pub.pdf","Terminal Island","Midshipman, plainfin",60,27.2155456793566,0.0272155456793566,29
2000,"landings00_table20pub.pdf","Terminal Island","Crab, claws",25,11.3398106997319,0.0113398106997319,21
2000,"landings00_table20pub.pdf","Terminal Island","Flounder, unspecified",40,18.1436971195711,0.0181436971195711,20
2000,"landings00_table20pub.pdf","Terminal Island","Fish, unspecified",26,11.7934031277212,0.0117934031277212,18
2000,"landings00_table20pub.pdf","Terminal Island","Shark, unspecified",18,8.16466370380697,0.00816466370380698,18
2000,"landings00_table20pub.pdf","Terminal Island","Crab, king",24,10.8862182717426,0.0108862182717426,18
2000,"landings00_table20pub.pdf","Terminal Island","Sole, petrale",20,9.07184855978553,0.00907184855978553,16
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, bocaccio",15,6.80388641983915,0.00680388641983915,13
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, copper",8,3.62873942391421,0.00362873942391421,12
2000,"landings00_table20pub.pdf","Terminal Island","Surfperch, pile",10,4.53592427989276,0.00453592427989276,10
2000,"landings00_table20pub.pdf","Terminal Island","Shark, spiny dogfish",112,50.8023519347989,0.0508023519347989,10
2000,"landings00_table20pub.pdf","Terminal Island","Sole, rex",26,11.7934031277212,0.0117934031277212,8
2000,"landings00_table20pub.pdf","Terminal Island","Skate, big",19,8.61825613179625,0.00861825613179625,6
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, widow",4,1.81436971195711,0.00181436971195711,3
2000,"landings00_table20pub.pdf","Terminal Island","Shad, American",2,0.907184855978553,0.000907184855978553,2
2000,"landings00_table20pub.pdf","Terminal Island","Shark, gray smoothhound",3,1.36077728396783,0.00136077728396783,1
2000,"landings00_table20pub.pdf","Terminal Island","Queenfish",20,9.07184855978553,0.00907184855978553,0
2000,"landings00_table20pub.pdf","Terminal Island","Rockfish, aurora",16,7.25747884782842,0.00725747884782842,0
2000,"landings00_table20pub.pdf","Terminal Island","Port Totals:",88471485,40129995.6889668,40129.9956889668,18923561
2000,"landings00_table20pub.pdf","Dana Point","Yellowtail",21,9.5254409877748,0.0095254409877748,NA
2000,"landings00_table20pub.pdf","Dana Point","Lobster, California spiny",97457,44205.7572545509,44.2057572545509,639704
2000,"landings00_table20pub.pdf","Dana Point","Swordfish",26974,12235.2021525827,12.2352021525827,147151
2000,"landings00_table20pub.pdf","Dana Point","Sea urchin, red",106985,48527.5859084327,48.5275859084327,112133
2000,"landings00_table20pub.pdf","Dana Point","Prawn, spot",9971,4522.77009948107,4.52277009948107,89886
2000,"landings00_table20pub.pdf","Dana Point","Sheephead, California",8853,4015.65376498906,4.01565376498906,31404
2000,"landings00_table20pub.pdf","Dana Point","Sablefish",10473,4750.47349833169,4.75047349833169,20840
2000,"landings00_table20pub.pdf","Dana Point","Thornyhead, shortspine",3697,1676.93120627635,1.67693120627635,11888
2000,"landings00_table20pub.pdf","Dana Point","Crab, rock unspecified",6125,2778.25362143432,2.77825362143432,6757
2000,"landings00_table20pub.pdf","Dana Point","Eel, California moray",1815,823.270256800537,0.823270256800537,6599
2000,"landings00_table20pub.pdf","Dana Point","Thornyheads",879,398.707744202574,0.398707744202574,3216
2000,"landings00_table20pub.pdf","Dana Point","Thornyhead, longspine",668,302.999741896837,0.302999741896837,1727
2000,"landings00_table20pub.pdf","Dana Point","Whelk, Kellet's",2987,1354.88058240397,1.35488058240397,1052
2000,"landings00_table20pub.pdf","Dana Point","Crab, spider",1274,577.876753258338,0.577876753258338,871
2000,"landings00_table20pub.pdf","Dana Point","Tuna, albacore",625,283.495267493298,0.283495267493298,625
2000,"landings00_table20pub.pdf","Dana Point","Shark, shortfin mako",162,73.4819733342628,0.0734819733342628,240
2000,"landings00_table20pub.pdf","Dana Point","Sea urchin, purple",2604,1181.15468248408,1.18115468248408,229
2000,"landings00_table20pub.pdf","Dana Point","Scorpionfish, California",72,32.6586548152279,0.0326586548152279,155
2000,"landings00_table20pub.pdf","Dana Point","Rockfish, unspecified",106,48.0807973668633,0.0480807973668633,141
2000,"landings00_table20pub.pdf","Dana Point","Octopus, unspecified",375,170.097160495979,0.170097160495979,106
2000,"landings00_table20pub.pdf","Dana Point","Rockfish, splitnose",30,13.6077728396783,0.0136077728396783,90
2000,"landings00_table20pub.pdf","Dana Point","Cabezon",44,19.9580668315282,0.0199580668315282,47
2000,"landings00_table20pub.pdf","Dana Point","Tuna, yellowfin",9,4.08233185190349,0.00408233185190349,0
2000,"landings00_table20pub.pdf","Dana Point","Port Totals:",282205,128006.051140714,128.006051140714,1074862
2000,"landings00_table20pub.pdf","Newport Beach","Lobster, California spiny",27021,12256.5209966982,12.2565209966982,188762
2000,"landings00_table20pub.pdf","Newport Beach","Sablefish",73169,33188.9043635474,33.1889043635474,112841
2000,"landings00_table20pub.pdf","Newport Beach","Sheephead, California",17928,8132.00504899175,8.13200504899175,64754
2000,"landings00_table20pub.pdf","Newport Beach","Swordfish",9022,4092.31088531925,4.09231088531925,53607
2000,"landings00_table20pub.pdf","Newport Beach","Thornyheads",16388,7433.47270988826,7.43347270988826,40975
2000,"landings00_table20pub.pdf","Newport Beach","Croaker, white",13983,6342.58292057405,6.34258292057405,27797
2000,"landings00_table20pub.pdf","Newport Beach","Crab, rock unspecified",21176,9605.27325510092,9.60527325510092,22354
2000,"landings00_table20pub.pdf","Newport Beach","Mackerel, Pacific",6482,2940.18611822649,2.94018611822649,6180
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, greenspotted",2305,1045.53054651528,1.04553054651528,4700
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, blackgill",2282,1035.09792067153,1.03509792067153,3923
2000,"landings00_table20pub.pdf","Newport Beach","Sea urchin, red",4901,2223.05648957544,2.22305648957544,3787
2000,"landings00_table20pub.pdf","Newport Beach","Scorpionfish, California",1709,775.189459433673,0.775189459433673,3440
2000,"landings00_table20pub.pdf","Newport Beach","Crab, spider",2725,1236.03936627078,1.23603936627078,2550
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, unspecified",1357,615.524924781448,0.615524924781448,2464
2000,"landings00_table20pub.pdf","Newport Beach","Yellowtail",1122,508.930704203968,0.508930704203968,1653
2000,"landings00_table20pub.pdf","Newport Beach","Thornyhead, shortspine",592,268.526717369652,0.268526717369652,1598
2000,"landings00_table20pub.pdf","Newport Beach","Anchovy, northern",1501,680.842234411904,0.680842234411904,1550
2000,"landings00_table20pub.pdf","Newport Beach","Shark, gray smoothhound",839,380.564047083003,0.380564047083003,1438
2000,"landings00_table20pub.pdf","Newport Beach","Prawn, spot",173,78.4714900421448,0.0784714900421448,1364
2000,"landings00_table20pub.pdf","Newport Beach","Cabezon",213,96.6151871617159,0.0966151871617159,1111
2000,"landings00_table20pub.pdf","Newport Beach","Halibut, California",324,146.963946668526,0.146963946668526,1033
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, group red",440,199.580668315282,0.199580668315282,906
2000,"landings00_table20pub.pdf","Newport Beach","Barracuda, California",1183,536.599842311314,0.536599842311314,893
2000,"landings00_table20pub.pdf","Newport Beach","Sole, Dover",542,245.847095970188,0.245847095970188,814
2000,"landings00_table20pub.pdf","Newport Beach","Shark, thresher",526,238.589617122359,0.238589617122359,737
2000,"landings00_table20pub.pdf","Newport Beach","Seabass, white",312,141.520837532654,0.141520837532654,642
2000,"landings00_table20pub.pdf","Newport Beach","Whelk, Kellet's",1378,625.050365769223,0.625050365769223,635
2000,"landings00_table20pub.pdf","Newport Beach","Guitarfish, shovelnose",476,215.909995722896,0.215909995722896,565
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, group shelf",285,129.273841976944,0.129273841976944,545
2000,"landings00_table20pub.pdf","Newport Beach","Sardine, Pacific",345,156.4893876563,0.1564893876563,525
2000,"landings00_table20pub.pdf","Newport Beach","Sanddab",232,105.233443293512,0.105233443293512,473
2000,"landings00_table20pub.pdf","Newport Beach","Whitefish, ocean",320,145.149576956568,0.145149576956568,363
2000,"landings00_table20pub.pdf","Newport Beach","Shark, soupfin",155,70.3068263383378,0.0703068263383378,310
2000,"landings00_table20pub.pdf","Newport Beach","Whiting, Pacific",283,128.366657120965,0.128366657120965,295
2000,"landings00_table20pub.pdf","Newport Beach","Sea cucumber, unspecified",347,157.396572512279,0.157396572512279,278
2000,"landings00_table20pub.pdf","Newport Beach","Lingcod",91,41.2769109470241,0.0412769109470241,255
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, bocaccio",161,73.0283809062735,0.0730283809062735,191
2000,"landings00_table20pub.pdf","Newport Beach","Mackerel, jack",176,79.8322673261126,0.0798322673261126,176
2000,"landings00_table20pub.pdf","Newport Beach","Dolphin (fish)",57,25.8547683953887,0.0258547683953887,138
2000,"landings00_table20pub.pdf","Newport Beach","Shark, brown smoothhound",54,24.4939911114209,0.0244939911114209,108
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, copper",34,15.4221425516354,0.0154221425516354,102
2000,"landings00_table20pub.pdf","Newport Beach","Tuna, yellowfin",98,44.4520579429491,0.0444520579429491,98
2000,"landings00_table20pub.pdf","Newport Beach","Flounder, unspecified",45,20.4116592595174,0.0204116592595174,85
2000,"landings00_table20pub.pdf","Newport Beach","Shark, unspecified",25,11.3398106997319,0.0113398106997319,50
2000,"landings00_table20pub.pdf","Newport Beach","Halibut, unspecified",12,5.44310913587132,0.00544310913587132,36
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, greenstriped",12,5.44310913587132,0.00544310913587132,36
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, cowcod",13,5.89670156386059,0.00589670156386059,34
2000,"landings00_table20pub.pdf","Newport Beach","Shark, shortfin mako",15,6.80388641983915,0.00680388641983915,30
2000,"landings00_table20pub.pdf","Newport Beach","Octopus, unspecified",6,2.72155456793566,0.00272155456793566,16
2000,"landings00_table20pub.pdf","Newport Beach","Rockfish, chilipepper",4,1.81436971195711,0.00181436971195711,12
2000,"landings00_table20pub.pdf","Newport Beach","Sole, unspecified",7,3.17514699592493,0.00317514699592493,9
2000,"landings00_table20pub.pdf","Newport Beach","Bonito, Pacific",11,4.98951670788204,0.00498951670788204,6
2000,"landings00_table20pub.pdf","Newport Beach","Surfperch, black",1,0.453592427989276,0.000453592427989276,3
2000,"landings00_table20pub.pdf","Newport Beach","Port Totals:",212856,96549.8698520854,96.5498698520854,557245
2000,"landings00_table20pub.pdf","Redondo Beach","Lobster, California spiny",14476,6566.20398757276,6.56620398757276,106381
2000,"landings00_table20pub.pdf","Redondo Beach","Sea urchin, red",95029,43104.4348393929,43.1044348393929,99477
2000,"landings00_table20pub.pdf","Redondo Beach","Crab, rock unspecified",31692,14375.2512278361,14.3752512278361,48308
2000,"landings00_table20pub.pdf","Redondo Beach","Mackerel, Pacific",108404,49171.2335637495,49.1712335637495,30959
2000,"landings00_table20pub.pdf","Redondo Beach","Prawn, spot",1557,706.243410379303,0.706243410379303,16541
2000,"landings00_table20pub.pdf","Redondo Beach","Halibut, California",4449,2018.03271212429,2.01803271212429,13687
2000,"landings00_table20pub.pdf","Redondo Beach","Crab, spider",6342,2876.68317830799,2.87668317830799,9094
2000,"landings00_table20pub.pdf","Redondo Beach","Barracuda, California",5002,2268.86932480236,2.26886932480236,4041
2000,"landings00_table20pub.pdf","Redondo Beach","Seabass, white",1095,496.683708648258,0.496683708648258,2641
2000,"landings00_table20pub.pdf","Redondo Beach","Sheephead, California",685,310.710813172654,0.310710813172654,1973
2000,"landings00_table20pub.pdf","Redondo Beach","Yellowtail",1197,542.950136303164,0.542950136303164,1796
2000,"landings00_table20pub.pdf","Redondo Beach","Dolphin (fish)",409,185.519303047614,0.185519303047614,1079
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, unspecified",686,311.164405600644,0.311164405600644,1071
2000,"landings00_table20pub.pdf","Redondo Beach","Sea cucumber, unspecified",629,285.309637205255,0.285309637205255,849
2000,"landings00_table20pub.pdf","Redondo Beach","Squid, market",2281,1034.64432824354,1.03464432824354,811
2000,"landings00_table20pub.pdf","Redondo Beach","Shark, shortfin mako",415,188.24085761555,0.18824085761555,784
2000,"landings00_table20pub.pdf","Redondo Beach","Tuna, albacore",507,229.971360990563,0.229971360990563,712
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, bocaccio",502,227.703398850617,0.227703398850617,560
2000,"landings00_table20pub.pdf","Redondo Beach","Tuna, yellowfin",291,131.995396544879,0.131995396544879,534
2000,"landings00_table20pub.pdf","Redondo Beach","Sea urchin, purple",475,215.456403294906,0.215456403294906,521
2000,"landings00_table20pub.pdf","Redondo Beach","Shark, thresher",287,130.181026832922,0.130181026832922,494
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, greenspotted",287,130.181026832922,0.130181026832922,474
2000,"landings00_table20pub.pdf","Redondo Beach","Whelk, Kellet's",1040,471.736125108847,0.471736125108847,460
2000,"landings00_table20pub.pdf","Redondo Beach","Sanddab",466,211.374071443003,0.211374071443003,350
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, starry",147,66.6780869144236,0.0666780869144236,331
2000,"landings00_table20pub.pdf","Redondo Beach","Crab, box",163,73.935565762252,0.073935565762252,311
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, greenblotched",185,83.9145991780161,0.0839145991780161,305
2000,"landings00_table20pub.pdf","Redondo Beach","Sardine, Pacific",780,353.802093831636,0.353802093831636,273
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, chilipepper",145,65.7709020584451,0.0657709020584451,219
2000,"landings00_table20pub.pdf","Redondo Beach","Lingcod",81,36.7409866671314,0.0367409866671314,203
2000,"landings00_table20pub.pdf","Redondo Beach","Anchovy, northern",527,239.043209550349,0.239043209550349,184
2000,"landings00_table20pub.pdf","Redondo Beach","Mackerel, jack",566,256.73331424193,0.25673331424193,176
2000,"landings00_table20pub.pdf","Redondo Beach","Octopus, unspecified",118,53.5239065027346,0.0535239065027346,171
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, group red",100,45.3592427989276,0.0453592427989276,160
2000,"landings00_table20pub.pdf","Redondo Beach","Scorpionfish, California",78,35.3802093831636,0.0353802093831636,156
2000,"landings00_table20pub.pdf","Redondo Beach","Whitefish, ocean",182,82.5538218940483,0.0825538218940483,137
2000,"landings00_table20pub.pdf","Redondo Beach","Crab, shore",9,4.08233185190349,0.00408233185190349,104
2000,"landings00_table20pub.pdf","Redondo Beach","Crab, sand",11,4.98951670788204,0.00498951670788204,97
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, vermilion",26,11.7934031277212,0.0117934031277212,59
2000,"landings00_table20pub.pdf","Redondo Beach","Rockfish, cowcod",18,8.16466370380697,0.00816466370380698,30
2000,"landings00_table20pub.pdf","Redondo Beach","Shark, leopard",18,8.16466370380697,0.00816466370380698,27
2000,"landings00_table20pub.pdf","Redondo Beach","Shark, soupfin",20,9.07184855978553,0.00907184855978553,20
2000,"landings00_table20pub.pdf","Redondo Beach","Snail, sea",28,12.7005879836997,0.0127005879836997,14
2000,"landings00_table20pub.pdf","Redondo Beach","Croaker, white",15,6.80388641983915,0.00680388641983915,11
2000,"landings00_table20pub.pdf","Redondo Beach","Bonito, Pacific",11,4.98951670788204,0.00498951670788204,11
2000,"landings00_table20pub.pdf","Redondo Beach","Blacksmith",3,1.36077728396783,0.00136077728396783,3
2000,"landings00_table20pub.pdf","Redondo Beach","Sole, unspecified",1,0.453592427989276,0.000453592427989276,0
2000,"landings00_table20pub.pdf","Redondo Beach","Snail, top",4,1.81436971195711,0.00181436971195711,0
2000,"landings00_table20pub.pdf","Redondo Beach","Port Totals:",281438,127658.145748446,127.658145748446,346597
2000,"landings00_table20pub.pdf","Avalon","Swordfish",14533,6592.05875596815,6.59205875596815,102135
2000,"landings00_table20pub.pdf","Avalon","Lobster, California spiny",12293,5576.01171727217,5.57601171727217,78013
2000,"landings00_table20pub.pdf","Avalon","Sanddab",9120,4136.7629432622,4.1367629432622,29081
2000,"landings00_table20pub.pdf","Avalon","Squid, market",55877,25345.3840987568,25.3453840987568,5599
2000,"landings00_table20pub.pdf","Avalon","Seabass, white",876,397.346966918606,0.397346966918606,2863
2000,"landings00_table20pub.pdf","Avalon","Yellowtail",1233,559.279463710778,0.559279463710778,2729
2000,"landings00_table20pub.pdf","Avalon","Crab, rock unspecified",581,263.53720066177,0.26353720066177,2027
2000,"landings00_table20pub.pdf","Avalon","Prawn, spot",182,82.5538218940483,0.0825538218940483,1560
2000,"landings00_table20pub.pdf","Avalon","Rockfish, unspecified",418,189.601634899518,0.189601634899518,1047
2000,"landings00_table20pub.pdf","Avalon","Tuna, albacore",511,231.78573070252,0.23178573070252,890
2000,"landings00_table20pub.pdf","Avalon","Barracuda, California",814,369.224236383271,0.369224236383271,804
2000,"landings00_table20pub.pdf","Avalon","Rockfish, group shelf",220,99.7903341576408,0.0997903341576408,440
2000,"landings00_table20pub.pdf","Avalon","Shark, shortfin mako",188,85.275376461984,0.085275376461984,363
2000,"landings00_table20pub.pdf","Avalon","Halibut, California",112,50.8023519347989,0.0508023519347989,301
2000,"landings00_table20pub.pdf","Avalon","Lingcod",77,34.9266169551743,0.0349266169551743,192
2000,"landings00_table20pub.pdf","Avalon","Tuna, yellowfin",39,17.6901046915818,0.0176901046915818,146
2000,"landings00_table20pub.pdf","Avalon","Rockfish, group red",83,37.6481715231099,0.0376481715231099,100
2000,"landings00_table20pub.pdf","Avalon","Rockfish, chilipepper",88,39.9161336630563,0.0399161336630563,75
2000,"landings00_table20pub.pdf","Avalon","Dolphin (fish)",9,4.08233185190349,0.00408233185190349,45
2000,"landings00_table20pub.pdf","Avalon","Ray, Pacific electric",40,18.1436971195711,0.0181436971195711,40
2000,"landings00_table20pub.pdf","Avalon","Whitefish, ocean",17,7.7110712758177,0.0077110712758177,34
2000,"landings00_table20pub.pdf","Avalon","Scorpionfish, California",11,4.98951670788204,0.00498951670788204,28
2000,"landings00_table20pub.pdf","Avalon","Sole, unspecified",22,9.97903341576408,0.00997903341576408,11
2000,"landings00_table20pub.pdf","Avalon","Port Totals:",97344,44154.5013101881,44.1545013101881,228520
2000,"landings00_table20pub.pdf","Marina Del Rey","Sablefish",26825,12167.6168808123,12.1676168808123,43129
2000,"landings00_table20pub.pdf","Marina Del Rey","Thornyhead, shortspine",12286,5572.83657027625,5.57283657027625,37882
2000,"landings00_table20pub.pdf","Marina Del Rey","Lobster, California spiny",5238,2375.91713780783,2.37591713780783,37426
2000,"landings00_table20pub.pdf","Marina Del Rey","Prawn, ridgeback",25696,11655.5110296124,11.6555110296124,28019
2000,"landings00_table20pub.pdf","Marina Del Rey","Thornyheads",6650,3016.38964612869,3.01638964612869,20539
2000,"landings00_table20pub.pdf","Marina Del Rey","Prawn, spot",2116,959.801577625309,0.959801577625309,16620
2000,"landings00_table20pub.pdf","Marina Del Rey","Thornyhead, longspine",1516,687.646120831743,0.687646120831743,5325
2000,"landings00_table20pub.pdf","Marina Del Rey","Sea urchin, red",967,438.62387786563,0.43862387786563,1022
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, speckled",169,76.6571203301877,0.0766571203301877,506
2000,"landings00_table20pub.pdf","Marina Del Rey","Surfperch, unspecified",191,86.6361537459518,0.0866361537459518,478
2000,"landings00_table20pub.pdf","Marina Del Rey","Squid, market",2942,1334.46892314445,1.33446892314445,441
2000,"landings00_table20pub.pdf","Marina Del Rey","Scorpionfish, California",76,34.473024527185,0.034473024527185,190
2000,"landings00_table20pub.pdf","Marina Del Rey","Shark, shortfin mako",275,124.737917697051,0.124737917697051,189
2000,"landings00_table20pub.pdf","Marina Del Rey","Crab, spider",167,75.7499354742092,0.0757499354742091,182
2000,"landings00_table20pub.pdf","Marina Del Rey","Cabezon",36,16.3293274076139,0.016329327407614,127
2000,"landings00_table20pub.pdf","Marina Del Rey","Halibut, California",38,17.2365122635925,0.0172365122635925,115
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, unspecified",277,125.64510255303,0.12564510255303,114
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, vermilion",51,23.1332138274531,0.0231332138274531,77
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, stripetail",15,6.80388641983915,0.00680388641983915,44
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, blackgill",48,21.7724365434853,0.0217724365434853,27
2000,"landings00_table20pub.pdf","Marina Del Rey","Whitefish, ocean",3,1.36077728396783,0.00136077728396783,6
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, group shelf",19,8.61825613179625,0.00861825613179625,6
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, splitnose",12,5.44310913587132,0.00544310913587132,4
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, bocaccio",4,1.81436971195711,0.00181436971195711,3
2000,"landings00_table20pub.pdf","Marina Del Rey","Rockfish, group red",1,0.453592427989276,0.000453592427989276,1
2000,"landings00_table20pub.pdf","Marina Del Rey","Octopus, unspecified",1,0.453592427989276,0.000453592427989276,1
2000,"landings00_table20pub.pdf","Marina Del Rey","Whiting, Pacific",1,0.453592427989276,0.000453592427989276,0
2000,"landings00_table20pub.pdf","Marina Del Rey","Sole, unspecified",1,0.453592427989276,0.000453592427989276,0
2000,"landings00_table20pub.pdf","Marina Del Rey","Port Totals:",85620,38836.5836844418,38.8365836844418,192472
2000,"landings00_table20pub.pdf","Huntington Beach","Prawn, spot",11287,5119.69773471496,5.11969773471496,88965
2000,"landings00_table20pub.pdf","Huntington Beach","Croaker, white",19753,8959.81123007218,8.95981123007218,20803
2000,"landings00_table20pub.pdf","Huntington Beach","Mackerel, Pacific",25700,11657.3253993244,11.6573253993244,13824
2000,"landings00_table20pub.pdf","Huntington Beach","Crab, rock unspecified",4211,1910.07771426284,1.91007771426284,5966
2000,"landings00_table20pub.pdf","Huntington Beach","Lobster, California spiny",705,319.78266173244,0.31978266173244,5013
2000,"landings00_table20pub.pdf","Huntington Beach","Swordfish",795,360.605980251475,0.360605980251475,3260
2000,"landings00_table20pub.pdf","Huntington Beach","Crab, box",942,427.284067165898,0.427284067165898,1092
2000,"landings00_table20pub.pdf","Huntington Beach","Halibut, California",254,115.212476709276,0.115212476709276,889
2000,"landings00_table20pub.pdf","Huntington Beach","Sablefish",568,257.640499097909,0.257640499097909,875
2000,"landings00_table20pub.pdf","Huntington Beach","Crab, red rock",415,188.24085761555,0.18824085761555,720
2000,"landings00_table20pub.pdf","Huntington Beach","Clam, California jackknife",312,141.520837532654,0.141520837532654,702
2000,"landings00_table20pub.pdf","Huntington Beach","Octopus, unspecified",275,124.737917697051,0.124737917697051,410
2000,"landings00_table20pub.pdf","Huntington Beach","Opah",627,284.402452349276,0.284402452349276,314
2000,"landings00_table20pub.pdf","Huntington Beach","Mussel",1264,573.340828978445,0.573340828978445,310
2000,"landings00_table20pub.pdf","Huntington Beach","Rockfish, group shelf",155,70.3068263383378,0.0703068263383378,193
2000,"landings00_table20pub.pdf","Huntington Beach","Worms, marine",26,11.7934031277212,0.0117934031277212,173
2000,"landings00_table20pub.pdf","Huntington Beach","Crab, spider",165,74.8427506182306,0.0748427506182306,165
2000,"landings00_table20pub.pdf","Huntington Beach","Shark, thresher",70,31.7514699592493,0.0317514699592493,105
2000,"landings00_table20pub.pdf","Huntington Beach","Barracuda, California",72,32.6586548152279,0.0326586548152279,72
2000,"landings00_table20pub.pdf","Huntington Beach","Thornyheads",27,12.2469955557105,0.0122469955557105,68
2000,"landings00_table20pub.pdf","Huntington Beach","Guitarfish, shovelnose",167,75.7499354742092,0.0757499354742091,51
2000,"landings00_table20pub.pdf","Huntington Beach","Sheephead, California",17,7.7110712758177,0.0077110712758177,43
2000,"landings00_table20pub.pdf","Huntington Beach","Crab, sand",9,4.08233185190349,0.00408233185190349,37
2000,"landings00_table20pub.pdf","Huntington Beach","Shrimp, bay",2,0.907184855978553,0.000907184855978553,26
2000,"landings00_table20pub.pdf","Huntington Beach","Rockfish, unspecified",15,6.80388641983915,0.00680388641983915,11
2000,"landings00_table20pub.pdf","Huntington Beach","Whelk, Kellet's",10,4.53592427989276,0.00453592427989276,10
2000,"landings00_table20pub.pdf","Huntington Beach","Shrimp, ghost",1,0.453592427989276,0.000453592427989276,1
2000,"landings00_table20pub.pdf","Huntington Beach","Port Totals:",67843,30773.0710920765,30.7730710920765,144096
2000,"landings00_table20pub.pdf","Long Beach","Prawn, ridgeback",21280,9652.4468676118,9.6524468676118,28867
2000,"landings00_table20pub.pdf","Long Beach","Thornyhead, longspine",3361,1524.52415047196,1.52452415047196,13671
2000,"landings00_table20pub.pdf","Long Beach","Tuna, bluefin",4272,1937.74685237019,1.93774685237019,12334
2000,"landings00_table20pub.pdf","Long Beach","Sea urchin, red",13068,5927.54584896386,5.92754584896386,12039
2000,"landings00_table20pub.pdf","Long Beach","Sheephead, California",1590,721.211960502949,0.721211960502949,5499
2000,"landings00_table20pub.pdf","Long Beach","Thornyheads",1492,676.75990256,0.67675990256,4856
2000,"landings00_table20pub.pdf","Long Beach","Scorpionfish, California",1603,727.10866206681,0.72710866206681,4518
