"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Salmon",2925324,1445212
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Market crab",5580346,814047
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Albacore tuna",1081106,186418
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Dover sole",2227772,156433
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Giant Pacific oyster",535908,123259
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Ocean shrimp",240645,25144
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Petrale sole",177102,22899
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","English sole",255521,22715
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Sablefish",220513,22505
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Rockfish",417423,20887
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Rex sole",211440,17973
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","All other species",141736,13250
"FB 138","Table 16",1966,"Eureka","Eureka","Landings","Port totals",14014836,2870742
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Salmon",2262365,1095932
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Market crab",732232,106816
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Dover sole",1281617,89994
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Albacore tuna",498360,85934
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Sablefish",720951,73578
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Petrale sole",412247,53302
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","English sole",336230,29889
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Rockfish",466219,25407
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Lingcod",148922,12724
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Rex sole",147658,12551
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Whitebait smelt",52965,5259
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Miscellaneous (animal food)",305231,5257
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","All other species",91772,6170
"FB 138","Table 16",1966,"Eureka","Fort Bragg","Landings","Port totals",7456769,1602813
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Market crab",4710724,687189
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Salmon",1101693,551752
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Ocean shrimp",944776,98715
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","English sole",294638,26192
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Rockfish",156144,8724
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Albacore tuna",40268,6944
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Petrale sole",49540,6405
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Sablefish",58025,5922
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Lingcod",66079,5646
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Dover sole",69402,4873
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","All other species",155241,11734
"FB 138","Table 16",1966,"Eureka","Crescent City","Landings","Port totals",7646530,1414096
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Dover sole",3999949,280874
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","English sole",1048101,93172
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Petrale sole",558096,72160
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Sablefish",589403,60153
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Market crab",394171,57501
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Rockfish",872475,45930
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Rex sole",498727,42393
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Miscellaneous (animal food)",968599,16683
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Lingcod",139392,11910
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Salmon",23692,11802
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Sanddab",104759,9803
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Smelt",97697,6549
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Whitebait smelt",62597,6215
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","All other species",30117,3200
"FB 138","Table 16",1966,"Eureka","Fields Landing","Landings","Port totals",9387775,718345
"FB 138","Table 16",1966,"Eureka","Albion","Landings","Salmon",284532,144286
"FB 138","Table 16",1966,"Eureka","Albion","Landings","All other species",3098,452
"FB 138","Table 16",1966,"Eureka","Albion","Landings","Port totals",287630,144738
"FB 138","Table 16",1966,"Eureka","Trinidad","Landings","Market crab",626131,91338
"FB 138","Table 16",1966,"Eureka","Trinidad","Landings","Salmon",130399,52869
"FB 138","Table 16",1966,"Eureka","Trinidad","Landings","Port totals",756530,144207
"FB 138","Table 16",1966,"Eureka","Point Arena","Landings","Salmon",208245,105750
"FB 138","Table 16",1966,"Eureka","Point Arena","Landings","Port totals",208245,105750
"FB 138","Table 16",1966,"Eureka","All Other Ports","Landings","All species",9815,1065
"FB 138","Table 16",1966,"Eureka","All Other Ports","Landings","Totals",9815,1065
"FB 138","Table 16",1966,"Eureka","Eureka Area Totals","Landings","Totals",39768130,7001756
"FB 138","Table 17",1966,"San Francisco","San Francisco","Landings","Dover sole",2100640,118812
"FB 138","Table 17",1966,"San Francisco","San Francisco","Landings","Petrale sole",867062,118738
"FB 138","Table 17",1966,"San Francisco","San Francisco","Landings","Yellowfin tuna",699448,118458
"FB 138","Table 17",1966,"San Francisco","San Francisco","Landings","Salmon",190738,111803
