"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 95","Table 21",1952,"Eureka","Eureka Region Totals","Landings","Totals",35041011,3806175
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Sole",11224070,756502
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Albacore tuna",2345669,360764
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Crab",2172433,322172
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Salmon",526471,126458
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Rockfish",1216298,59234
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Sablefish",339301,32437
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Lingcod",193303,16624
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Pacific halibut",64964,15851
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Flounder",136759,6824
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","All other species",275622,17246
"FB 95","Table 21",1952,"Eureka","Eureka","Landings","Totals",18494890,1714112
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","Crab",4667065,692126
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","Salmon",877206,210705
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","Sole",1686850,113694
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","Albacore tuna",174503,26839
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","Lingcod",231311,19893
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","Rockfish",313411,15263
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","All other species",207601,13842
"FB 95","Table 21",1952,"Eureka","Crescent City","Landings","Totals",8157947,1092362
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Salmon",1024536,246094
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Albacore tuna",770949,118572
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Sole",1399100,94299
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Rockfish",991065,48265
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Sablefish",279494,26720
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Lingcod",162594,13983
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Crab",37915,5623
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","All other species",109519,7768
"FB 95","Table 21",1952,"Eureka","Fort Bragg","Landings","Totals",4775172,561324
"FB 95","Table 21",1952,"Eureka","Fields Landing","Landings","Crab",839794,124541
"FB 95","Table 21",1952,"Eureka","Fields Landing","Landings","Sole",954102,64306
"FB 95","Table 21",1952,"Eureka","Fields Landing","Landings","Albacore tuna",164256,25263
"FB 95","Table 21",1952,"Eureka","Fields Landing","Landings","Rockfish",113933,5549
"FB 95","Table 21",1952,"Eureka","Fields Landing","Landings","All other species",99491,8076
"FB 95","Table 21",1952,"Eureka","Fields Landing","Landings","Totals",2171576,227735
"FB 95","Table 21",1952,"Eureka","Trinidad","Landings","Crab",1279641,189771
"FB 95","Table 21",1952,"Eureka","Trinidad","Landings","Salmon",15734,3779
"FB 95","Table 21",1952,"Eureka","Trinidad","Landings","All other species",936,69
"FB 95","Table 21",1952,"Eureka","Trinidad","Landings","Totals",1296311,193619
"FB 95","Table 21",1952,"Eureka","Point Arena","Landings","Salmon",39918,9588
"FB 95","Table 21",1952,"Eureka","Point Arena","Landings","All other species",9612,825
"FB 95","Table 21",1952,"Eureka","Point Arena","Landings","Totals",49530,10413
"FB 95","Table 21",1952,"Eureka","All Other Ports","Landings","All species",95585,6610
"FB 95","Table 21",1952,"Eureka","All Other Ports","Landings","Totals",95585,6610
"FB 95","Table 22",1952,"Sacramento Delta","Sacramento Region Totals","Landings","Totals",2164593,290832
"FB 95","Table 22",1952,"Sacramento Delta","Pittsburg","Landings","Salmon",455716,101807
"FB 95","Table 22",1952,"Sacramento Delta","Pittsburg","Landings","Shad",426631,31784
"FB 95","Table 22",1952,"Sacramento Delta","Pittsburg","Landings","Catfish",102782,20971
"FB 95","Table 22",1952,"Sacramento Delta","Pittsburg","Landings","All other species",35952,2178
"FB 95","Table 22",1952,"Sacramento Delta","Pittsburg","Landings","Totals",1021081,156740
"FB 95","Table 22",1952,"Sacramento Delta","Martinez","Landings","Salmon",129246,28874
"FB 95","Table 22",1952,"Sacramento Delta","Martinez","Landings","Shad",107552,8013
"FB 95","Table 22",1952,"Sacramento Delta","Martinez","Landings","Carp",1229,72
"FB 95","Table 22",1952,"Sacramento Delta","Martinez","Landings","Totals",238027,36959
"FB 95","Table 22",1952,"Sacramento Delta","Benicia","Landings","Salmon",102240,22840
"FB 95","Table 22",1952,"Sacramento Delta","Benicia","Landings","Shad",100744,7505
"FB 95","Table 22",1952,"Sacramento Delta","Benicia","Landings","All other species",1572,272
"FB 95","Table 22",1952,"Sacramento Delta","Benicia","Landings","Totals",204556,30617
"FB 95","Table 22",1952,"Sacramento Delta","Sacramento","Landings","Salmon",40009,8938
"FB 95","Table 22",1952,"Sacramento Delta","Sacramento","Landings","Carp",133299,7811
"FB 95","Table 22",1952,"Sacramento Delta","Sacramento","Landings","Hardhead",15550,5128
"FB 95","Table 22",1952,"Sacramento Delta","Sacramento","Landings","Catfish",22797,4792
"FB 95","Table 22",1952,"Sacramento Delta","Sacramento","Landings","All other species",5968,519
"FB 95","Table 22",1952,"Sacramento Delta","Sacramento","Landings","Totals",217623,27188
"FB 95","Table 22",1952,"Sacramento Delta","Clear Lake","Landings","Carp",331010,19397
"FB 95","Table 22",1952,"Sacramento Delta","Clear Lake","Landings","Totals",331010,19397
"FB 95","Table 22",1952,"Sacramento Delta","Bethel Island","Landings","Catfish",35674,7277
"FB 95","Table 22",1952,"Sacramento Delta","Bethel Island","Landings","Totals",35674,7277
"FB 95","Table 22",1952,"Sacramento Delta","Antioch","Landings","Carp",80493,4717
"FB 95","Table 22",1952,"Sacramento Delta","Antioch","Landings","Totals",80493,4717
"FB 95","Table 22",1952,"Sacramento Delta","All Other Ports","Landings","Catfish",16904,3449
"FB 95","Table 22",1952,"Sacramento Delta","All Other Ports","Landings","Salmon",10960,2448
"FB 95","Table 22",1952,"Sacramento Delta","All Other Ports","Landings","All other species",8265,2040
"FB 95","Table 22",1952,"Sacramento Delta","All Other Ports","Landings","Totals",36129,7937
"FB 95","Table 23",1952,"San Francisco","San Francisco Region Totals","Landings","Totals",37221692,3876140
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Albacore tuna",6105596,1101629
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Crab",2564702,355211
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Skipjack",1322382,165200
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Sole",2091722,140355
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Anchovy",5826865,124695
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Yellowfin tuna",756563,117775
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Salmon",435719,108940
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Rockfish",1790056,88608
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Bay shrimp",596282,44900
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Pacific halibut",139671,28011
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Sablefish",276524,19761
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Swordfish",47540,18084
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Lingcod",212445,14319
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Sanddab",241802,12332
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Smelt",134775,10971
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","All other species",1044591,44360
"FB 95","Table 23",1952,"San Francisco","San Francisco","Landings","Totals",23587235,2395151
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","Salmon",1601198,396136
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","Crab",321360,44508
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","Sole",692294,46452
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","Rockfish",839695,41565
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","Lingcod",219404,14788
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","Pacific halibut",34915,7137
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","All other species",287485,11856
"FB 95","Table 23",1952,"San Francisco","Point Reyes","Landings","Totals",3996351,562442
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Salmon",484708,119917
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Sole",1151466,77263
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Crab",518234,71775
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Rockfish",947293,46891
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Albacore tuna",180715,30505
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Lingcod",151523,10213
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Smelt",112722,9176
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","All other species",292019,16040
"FB 95","Table 23",1952,"San Francisco","Bodega Bay","Landings","Totals",3838680,381780
"FB 95","Table 23",1952,"San Francisco","Sausalito","Landings","Albacore tuna",1379659,232886
"FB 95","Table 23",1952,"San Francisco","Sausalito","Landings","Crab",323923,44863
"FB 95","Table 23",1952,"San Francisco","Sausalito","Landings","Salmon",52219,12919
"FB 95","Table 23",1952,"San Francisco","Sausalito","Landings","Totals",1755801,290668
"FB 95","Table 23",1952,"San Francisco","Princeton Halfmoon Bay","Landings","Salmon",314062,77699
"FB 95","Table 23",1952,"San Francisco","Princeton Halfmoon Bay","Landings","Crab",42071,5827
"FB 95","Table 23",1952,"San Francisco","Princeton Halfmoon Bay","Landings","All other species",78058,7791
"FB 95","Table 23",1952,"San Francisco","Princeton Halfmoon Bay","Landings","Totals",434191,91317
"FB 95","Table 23",1952,"San Francisco","Tomales Bay Marshall","Landings","Pacific herring",2722036,42191
"FB 95","Table 23",1952,"San Francisco","Tomales Bay Marshall","Landings","Eastern oyster",128607,24461
"FB 95","Table 23",1952,"San Francisco","Tomales Bay Marshall","Landings","Pacific oyster",88069,9679
"FB 95","Table 23",1952,"San Francisco","Tomales Bay Marshall","Landings","Perch",30725,5319
"FB 95","Table 23",1952,"San Francisco","Tomales Bay Marshall","Landings","All other species",15210,1943
"FB 95","Table 23",1952,"San Francisco","Tomales Bay Marshall","Landings","Totals",2984647,83593
"FB 95","Table 23",1952,"San Francisco","Richmond","Landings","Bay shrimp",272245,20422
"FB 95","Table 23",1952,"San Francisco","Richmond","Landings","All other species",783,77
"FB 95","Table 23",1952,"San Francisco","Richmond","Landings","Totals",273028,20499
"FB 95","Table 23",1952,"San Francisco","Berkeley","Landings","Salmon",53160,13152
"FB 95","Table 23",1952,"San Francisco","Berkeley","Landings","Crab",37368,5175
"FB 95","Table 23",1952,"San Francisco","Berkeley","Landings","All other species",13873,1185
"FB 95","Table 23",1952,"San Francisco","Berkeley","Landings","Totals",104401,19512
"FB 95","Table 23",1952,"San Francisco","Drakes Bay","Landings","Eastern oyster",32150,6115
"FB 95","Table 23",1952,"San Francisco","Drakes Bay","Landings","Pacific oyster",49399,5429
"FB 95","Table 23",1952,"San Francisco","Drakes Bay","Landings","Totals",81549,11544
"FB 95","Table 23",1952,"San Francisco","Oakland","Landings","Crab",72749,10076
"FB 95","Table 23",1952,"San Francisco","Oakland","Landings","All other species",4944,749
"FB 95","Table 23",1952,"San Francisco","Oakland","Landings","Totals",77693,10825
"FB 95","Table 23",1952,"San Francisco","All Other Ports","Landings","All species",88116,8815
"FB 95","Table 23",1952,"San Francisco","All Other Ports","Landings","Totals",88116,8815
"FB 95","Table 24",1952,"Monterey","Monterey Region Total","Landings","Totals",62575844,2860297
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Anchovy",37370280,784776
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Albacore tuna",2020120,372514
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Yellowfin tuna",1291394,207098
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Squid",3470084,162747
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Rockfish",2573901,155464
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Salmon",477110,134354
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Pacific herring",558467,15805
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Skipjack",117718,15284
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Kingfish",171169,14156
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Sole",183795,13288
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Jack mackerel",260210,10617
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Sablefish",208029,10360
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Pacific mackerel",232136,9959
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Japanese clam",36000,7200
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Lingcod",60089,5510
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","All other species",201534,18339
"FB 95","Table 24",1952,"Monterey","Monterey","Landings","Totals",49232036,1937471
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","Albacore tuna",1853159,303362
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","Pacific herring",5075450,143635
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","Salmon",303425,85444
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","Anchovy",2352405,49400
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","Kingfish",148214,12257
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","Sole",59166,4278
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","All other species",56668,4722
"FB 95","Table 24",1952,"Monterey","Moss Landing","Landings","Totals",9848487,603098
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Salmon",313420,88259
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Rockfish",1115059,67350
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Sole",826851,59781
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Albacore tuna",267486,43787
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Sablefish",224749,11192
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Sanddab",135319,9567
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Pacific herring",267295,7564
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","California pompano",13658,6589
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","All other species",331484,25639
"FB 95","Table 24",1952,"Monterey","Santa Cruz","Landings","Totals",3495321,319728
"FB 95","Table 25",1952,"Santa Barbara","Santa Barbara Region Totals","Landings","Totals",25100440,1435196
"FB 95","Table 25",1952,"Santa Barbara","Santa Barbara","Landings","Jack mackerel",4460170,128453
"FB 95","Table 25",1952,"Santa Barbara","Santa Barbara","Landings","Spiny lobster",298153,106828
"FB 95","Table 25",1952,"Santa Barbara","Santa Barbara","Landings","Sardine",1981732,85611
