"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 108","Table 34",1958,"Eureka","Eureka Area Totals","Landings","Totals",42648570,3534597
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Crab",3181314,357258
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Salmon",440632,195025
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Giant Pacific oyster",7402950,148059
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Dover sole",2545034,134123
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Albacore tuna",625332,117250
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","English sole",1182234,83347
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Petrale sole",559507,59476
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Rockfish",941427,37655
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Ocean shrimp",266520,24013
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Rex sole",318841,18812
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Sablefish",247856,16978
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Perch",71728,10580
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Lingcod",156375,10008
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Flounder",120894,5996
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","All other species",370603,17494
"FB 108","Table 34",1958,"Eureka","Eureka","Landings","Totals",18431247,1236074
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Salmon",963192,426318
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Albacore tuna",617796,115837
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Dover sole",2107223,110907
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Rockfish",1560352,60402
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Crab",508985,57158
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Sablefish",805015,54692
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","English sole",724203,50697
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Petrale sole",386014,41027
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Ocean shrimp",327878,29542
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Lingcod",366666,23048
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Rex sole",216046,12704
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","All other species",371984,14351
"FB 108","Table 34",1958,"Eureka","Fort Bragg","Landings","Totals",8955354,996683
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Crab",4622430,519099
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Salmon",165808,74257
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Ocean shrimp",812134,73173
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Albacore tuna",128332,24062
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Whitebait",71805,5170
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","All other species",146473,10905
"FB 108","Table 34",1958,"Eureka","Crescent City","Landings","Totals",5946982,706666
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Dover sole",2375691,125199
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Petrale sole",856493,91045
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","English sole",1289336,90898
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Crab",547029,61394
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Rockfish",1291849,51164
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Rex sole",303073,17881
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Hake",957818,16762
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Lingcod",186423,11931
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Sablefish",151109,10351
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Arrowtooth halibut",437578,9277
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Ocean shrimp",60581,5458
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","All other species",86938,7026
"FB 108","Table 34",1958,"Eureka","Fields Landing","Landings","Totals",8543918,498386
"FB 108","Table 34",1958,"Eureka","Trinidad","Landings","Crab",720338,80894
"FB 108","Table 34",1958,"Eureka","Trinidad","Landings","Salmon",16389,7356
"FB 108","Table 34",1958,"Eureka","Trinidad","Landings","All other species",1343,86
"FB 108","Table 34",1958,"Eureka","Trinidad","Landings","Totals",738070,88336
"FB 108","Table 34",1958,"Eureka","Point Arena","Landings","Salmon",16328,7227
"FB 108","Table 34",1958,"Eureka","Point Arena","Landings","All other species",2627,294
"FB 108","Table 34",1958,"Eureka","Point Arena","Landings","Totals",18955,7521
"FB 108","Table 34",1958,"Eureka","All Other Ports","Landings","All other species",14044,931
"FB 108","Table 34",1958,"Eureka","All Other Ports","Landings","Totals",14044,931
"FB 108","Table 35",1958,"San Francisco","San Francisco Area Totals","Landings","Totals",44025180,5574516
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Yellowfin tuna",12742442,1706500
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Albacore tuna",6443821,1073221
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Crab",4496665,572334
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Rockfish",3198188,127515
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Skipjack",655820,82269
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Salmon",159994,71149
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Petrale sole",558009,57686
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Bigeye tuna",392838,48869
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Dover sole",892662,43950
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","English sole",454910,28318
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Sablefish",399508,13820
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Rex sole",228661,12894
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Lingcod",202194,11775
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","Sanddab",138039,7907
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","All other species",696234,25986
"FB 108","Table 35",1958,"San Francisco","San Francisco","Landings","TotalsI",31659985,3884193
"FB 108","Table 35",1958,"San Francisco","Bodega Bay","Landings","Salmon",1009973,449135
"FB 108","Table 35",1958,"San Francisco","Bodega Bay","Landings","Crab",1351781,172082
"FB 108","Table 35",1958,"San Francisco","Bodega Bay","Landings","English sole",680757,42342
"FB 108","Table 35",1958,"San Francisco","Bodega Bay","Landings","Albacore tuna",88190,17444
"FB 108","Table 35",1958,"San Francisco","Bodega Bay","Landings","Rockfish",342839,14972
