"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 108","Table 17",1957,"Eureka","Eureka Area Totals","Landings","Totals",47850358,3722348
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Salmon",1045642,347107
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Crab",2886730,241908
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Albacore tuna",1831983,228998
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Giant Pacific oyster",9400135,188003
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Dover sole",2504642,123980
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","English sole",980095,67235
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Petrale sole",535447,54027
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Rockfish",1017030,37940
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Sablefish",310657,26903
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Perch",123800,17613
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Rex sole",246822,14192
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Lingcod",161707,11562
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Sanddab",140139,8100
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","All other species",359487,18480
"FB 108","Table 17",1957,"Eureka","Eureka","Landings","Totals",21544316,1386048
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Salmon",1264098,417916
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Dover sole",2106514,104149
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Sablefish",938345,81161
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Petrale sole",778681,78635
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","English sole",791249,54243
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Rockfish",1436438,49078
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Lingcod",580392,41140
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Albacore tuna",172945,21618
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Ocean shrimp",224621,19452
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Rex sole",237919,13678
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Crab",98515,8256
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Arrowtooth halibut",262919,5303
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","All other species",288273,10581
"FB 108","Table 17",1957,"Eureka","Fort Bragg","Landings","Totals",9180909,905210
"FB 108","Table 17",1957,"Eureka","Crescent City","Landings","Crab",5593860,468765
"FB 108","Table 17",1957,"Eureka","Crescent City","Landings","Salmon",939256,305611
"FB 108","Table 17",1957,"Eureka","Crescent City","Landings","Ocean shrimp",701266,60730
"FB 108","Table 17",1957,"Eureka","Crescent City","Landings","Albacore tuna",325340,40668
"FB 108","Table 17",1957,"Eureka","Crescent City","Landings","All other species",188581,14396
"FB 108","Table 17",1957,"Eureka","Crescent City","Landings","Totals",7748303,890170
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Dover sole",2768083,137020
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Petrale sole",776412,78340
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Crab",785971,65864
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Rockfish",1318555,47411
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","English sole",682823,46842
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Hake",834881,14610
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Arrowtooth halibut",650131,13133
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Rex sole",222508,12794
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Lingcod",175504,12549
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Sablefish",116367,10077
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","All other species",78983,5422
"FB 108","Table 17",1957,"Eureka","Fields Landing","Landings","Totals",8410218,444062
"FB 108","Table 17",1957,"Eureka","Trinidad","Landings","Crab",833475,69845
"FB 108","Table 17",1957,"Eureka","Trinidad","Landings","Salmon",34912,9981
"FB 108","Table 17",1957,"Eureka","Trinidad","Landings","All other species",2386,254
"FB 108","Table 17",1957,"Eureka","Trinidad","Landings","Totals",870773,80080
"FB 108","Table 17",1957,"Eureka","Point Arena","Landings","Salmon",36068,12054
"FB 108","Table 17",1957,"Eureka","Point Arena","Landings","All other species",5810,482
"FB 108","Table 17",1957,"Eureka","Point Arena","Landings","Totals",41878,12536
"FB 108","Table 17",1957,"Eureka","All Other Ports","Landings","All other species",53961,4242
"FB 108","Table 17",1957,"Eureka","All Other Ports","Landings","Totals",53961,4242
"FB 108","Table 18",1957,"Sacramento Delta","Sacramento Area Totals","Landings","Totals",1349059,172246
"FB 108","Table 18",1957,"Sacramento Delta","Pittsburg","Landings","Salmon",192599,59320
"FB 108","Table 18",1957,"Sacramento Delta","Pittsburg","Landings","Shad",340000,25707
"FB 108","Table 18",1957,"Sacramento Delta","Pittsburg","Landings","All other species",508,24
"FB 108","Table 18",1957,"Sacramento Delta","Pittsburg","Landings","Totals",533107,85051
"FB 108","Table 18",1957,"Sacramento Delta","Clear Lake","Landings","Carp",393210,18402
"FB 108","Table 18",1957,"Sacramento Delta","Clear Lake","Landings","Hardhead",31062,9387
"FB 108","Table 18",1957,"Sacramento Delta","Clear Lake","Landings","Totals",424272,27789
"FB 108","Table 18",1957,"Sacramento Delta","Martinez","Landings","Salmon",40999,12628
"FB 108","Table 18",1957,"Sacramento Delta","Martinez","Landings","Shad",84586,6959
"FB 108","Table 18",1957,"Sacramento Delta","Martinez","Landings","All other species",1089,37
"FB 108","Table 18",1957,"Sacramento Delta","Martinez","Landings","Totals",126674,19624
"FB 108","Table 18",1957,"Sacramento Delta","Sacramento","Landings","Salmon",36854,11351
"FB 108","Table 18",1957,"Sacramento Delta","Sacramento","Landings","All other species",13709,3182
"FB 108","Table 18",1957,"Sacramento Delta","Sacramento","Landings","Totals",50563,14533
"FB 108","Table 18",1957,"Sacramento Delta","Benicia","Landings","Salmon",23562,7257
"FB 108","Table 18",1957,"Sacramento Delta","Benicia","Landings","All other species",24229,1899
"FB 108","Table 18",1957,"Sacramento Delta","Benicia","Landings","Totals",47791,9156
"FB 108","Table 18",1957,"Sacramento Delta","Port Costa","Landings","Salmon",27810,8565
"FB 108","Table 18",1957,"Sacramento Delta","Port Costa","Landings","Totals",27810,8565
"FB 108","Table 18",1957,"Sacramento Delta","All Other Ports","Landings","Carp",134809,6309
"FB 108","Table 18",1957,"Sacramento Delta","All Other Ports","Landings","Hardhead",4033,1219
"FB 108","Table 18",1957,"Sacramento Delta","All Other Ports","Landings","Totals",138842,7528
"FB 108","Table 19",1957,"San Francisco","San Francisco Area Totals","Landings","Totals",37495750,4203464
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Albacore tuna",8314566,1229981
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Yellowfin tuna",8839868,1125067
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Crab",4716801,410340
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Salmon",386430,130356
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Rockfish",2051952,85681
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","English sole",856423,51746
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Petrale sole",412624,39865
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Bigeye tuna",329325,31714
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Dover sole",486547,21152
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Rex sole",235489,12639
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Sablefish",368106,12635
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Lingcod",155531,10314
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Skipjack",84916,9757
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Sanddab",180185,9528
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Bay shrimp",78670,8426
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Flounder",152699,7326
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Smelt",61649,5618
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","All other species",458205,19899
"FB 108","Table 19",1957,"San Francisco","San Francisco","Landings","Totals",28169986,3222044
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","Crab",1770487,154032
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","Salmon",279855,94339
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","Ocean shrimp",426079,34768
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","English sole",540300,32688
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","Petrale sole",89469,8634
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","Rockfish",198208,8599
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","Whitebait",50316,6571
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","All other species",452718,25417
"FB 108","Table 19",1957,"San Francisco","Bodega Bay","Landings","Totals",3807432,365048
"FB 108","Table 19",1957,"San Francisco","Point Reyes Drakes Bay","Landings","Salmon",483801,163089
"FB 108","Table 19",1957,"San Francisco","Point Reyes Drakes Bay","Landings","Crab",723072,62905
"FB 108","Table 19",1957,"San Francisco","Point Reyes Drakes Bay","Landings","Giant Pacific oyster",257256,24799
"FB 108","Table 19",1957,"San Francisco","Point Reyes Drakes Bay","Landings","Rockfish",567291,21989
"FB 108","Table 19",1957,"San Francisco","Point Reyes Drakes Bay","Landings","Petrale sole",180166,17226
