"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 129","Table 17",1963,"Eureka","Eureka Area Totals","Landings","Totals",31037042,4360788
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Salmon",1487323,669580
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Albacore tuna",4303424,589569
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Dover sole",3378354,212498
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Giant Pacific oyster",942412,169634
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Market crab",317326,105352
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Ocean shrimp",1014325,97375
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Petrale sole",533809,62029
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Rockfish",910841,44312
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","English sole",402285,31861
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Sablefish",231842,20286
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Rex sole",215134,15726
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Lingcod",108844,8359
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Perch",38893,5282
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","All other species",184862,11048
"FB 129","Table 17",1963,"Eureka","Eureka","Landings","Totals",14069674,2042911
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Salmon",1235181,558416
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Ocean shrimp",2005236,274717
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Albacore tuna",198362,65856
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Dover sole",1046384,65818
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Petrale sole",360603,41902
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Rockfish",762689,37934
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","English sole",281620,22304
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Sablefish",180565,15799
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Lingcod",165943,12744
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Rex sole",126860,9273
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","All other species",158733,10782
"FB 129","Table 17",1963,"Eureka","Fort Bragg","Landings","Totals",6522176,1115545
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Salmon",779170,315437
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Ocean shrimp",742761,71305
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Albacore tuna",341950,46847
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Market crab",92934,30854
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","English sole",280183,22190
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Rockfish",407080,20525
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Petrale sole",142161,16519
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Dover sole",227537,14312
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Lingcod",180667,13875
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","All other species",228844,17062
"FB 129","Table 17",1963,"Eureka","Crescent City","Landings","Totals",3423287,568926
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Dover sole",2881563,181250
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Petrale sole",808428,93939
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Rockfish",1289831,64542
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","English sole",522126,41352
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Sablefish",219501,19206
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Rex sole",231057,16890
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Lingcod",192565,14789
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Ocean shrimp",93930,9017
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Market crab",23753,7886
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Smelt",129462,6733
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Albacore tuna",37038,5074
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","All other species",205310,17993
"FB 129","Table 17",1963,"Eureka","Fields Landing","Landings","Totals",6634564,478671
"FB 129","Table 17",1963,"Eureka","Albion","Landings","Salmon",136359,63478
"FB 129","Table 17",1963,"Eureka","Albion","Landings","All other species",3446,186
"FB 129","Table 17",1963,"Eureka","Albion","Landings","Totals",139805,63664
"FB 129","Table 17",1963,"Eureka","Trinidad","Landings","Market crab",97654,32421
"FB 129","Table 17",1963,"Eureka","Trinidad","Landings","Salmon",46365,18074
"FB 129","Table 17",1963,"Eureka","Trinidad","Landings","All other species",2525,304
