"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 105","Table 25",1955,"Eureka","Eureka Region Totals","Landings","Totals",24169544,2905700
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Salmon",1772344,619322
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Dover sole",3590313,177002
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Crab",341326,60517
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Petrale sole",560295,47625
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Rockfish",1205929,37504
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","English sole",631371,37125
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Sablefish",371880,34176
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Rex sole",231109,12734
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Pacific halibut",51292,9894
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Lingcod",123849,8669
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Albacore tuna",46942,7220
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Sanddab",106748,5636
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","All other species",445839,18151
"FB 105","Table 25",1955,"Eureka","Eureka","Landings","Totals",9479237,1075575
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Salmon",1884487,661154
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Dover sole",1646062,81151
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Sablefish",552142,50742
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Petrale sole",390949,33231
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Rockfish",501605,15286
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Lingcod",188209,13175
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","English sole",205712,12096
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Rex sole",120869,6660
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Crab",15670,2778
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","All other species",122659,5847
"FB 105","Table 25",1955,"Eureka","Fort Bragg","Landings","Totals",5628364,882120
"FB 105","Table 25",1955,"Eureka","Crescent City","Landings","Salmon",985831,342227
"FB 105","Table 25",1955,"Eureka","Crescent City","Landings","Crab",846816,150140
"FB 105","Table 25",1955,"Eureka","Crescent City","Landings","Ocean shrimp",505803,48254
"FB 105","Table 25",1955,"Eureka","Crescent City","Landings","Dover sole",94748,4671
"FB 105","Table 25",1955,"Eureka","Crescent City","Landings","All other species",161958,11071
"FB 105","Table 25",1955,"Eureka","Crescent City","Landings","Totals",2595156,556363
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Dover sole",2295926,113189
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Petrale sole",638311,54256
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Rockfish",1225103,37810
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Salmon",73197,25356
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","English sole",238904,14048
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Crab",77377,13719
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Arrowtooth halibut",572518,11279
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Sablefish",112814,10368
"FB 105","Table 25",1955,"Eureka","Fields Landing","Landings","Lingcod",130031,9102
