"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Dover sole",12200654,998297
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Salmon",1136028,801096
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Giant Pacific oyster",751832,654094
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Dungeness crab",462009,246917
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Rockfish",2959965,198890
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Sablefish",2102161,167646
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Albacore tuna",512255,163065
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Petrale sole",769160,129396
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Rex sole",796511,96297
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","English sole",728427,84564
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Lingcod",605097,63369
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Sanddab",387721,46625
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Pink (ocean) shrimp",129112,19367
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Smelt",259046,19026
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Whitebait smelt",92258,10423
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Perch",42990,8311
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Flounder",78763,5758
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Sand sole",38131,4885
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Arrowtooth flounder",87681,4398
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Grenadiers",64023,3204
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","All other species",25916,1307
"FB 161","Table 16",1972,"Eureka","Eureka","Landings","Port totals",24229740,3726935
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Salmon",1580623,61103742
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Dover sole",2865904,234498
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Sablefish",2382721,190021
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Rockfish",1758480,125438
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Lingcod",769388,80574
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Petrale sole",401867,67606
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Dungeness crab",96453,51548
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Albacore tuna",127083,40454
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Rex sole",217700,26320
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","English sole",182033,21132
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Pink (ocean) shrimp",95852,14378
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Whitebait smelt",36744,4151
"FB 161","Table 16",1972,"Eureka","Fort Bragg","Landings","Smelt",31107,2743
