"year","filename","port_complex","area","category","species","check","January","February","March","April","May","June","July","August","September","October","November","December","Total"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Halibut, California","","21,982","5,572","28,902","7,903","5,074","8,645","27,072","23,864","10,207","4,040","1,926","617","145,803"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Herring, Pacific - roe on kelp","","0","7,898","10,828","0","0","0","0","0","0","0","0","0","18,726"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Herring, Pacific - roe","","488,752","87,458","0","0","0","0","0","0","0","0","0","0","576,210"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Jacksmelt","","0","2","40","0","0","0","7","1,288","518","170","0","0","2,024"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Lingcod","","266","26","155","241","3,799","3,219","3,433","2,866","4,009","3,573","1,794","23","23,404"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Mackerel, Pacific","","0","0","0","0","0","0","2","0","14","3","0","0","18"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Mackerel, jack","","0","0","0","0","0","0","0","0","8","0","0","0","8"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Mackerel, unspecified","","0","0","0","0","3","1","0","5","3","0","0","0","11"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Midshipman, plainfin","","0","0","0","0","97","147","0","0","0","0","0","0","244"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, China","","22","12","0","0","49","126","97","340","26","164","14","28","878"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, Mexican","","0","0","0","0","0","0","5","0","0","0","0","0","5"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, aurora","","0","0","0","0","0","458","0","6,234","0","498","0","0","7,190"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, bank","","0","1,563","1,635","430","10,852","3,642","762","1,869","290","2,762","260","1,393","25,458"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, black-and-yellow","","0","4","0","0","82","117","100","95","61","104","34","0","597"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, black","","43","100","4","4","290","390","400","386","393","348","247","2","2,607"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, blackgill","","24","19","94","0","0","0","83","94","538","44","302","0","1,198"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, blue","","166","180","3","0","37","66","279","122","142","97","128","115","1,335"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, bocaccio","","56","42","0","0","401","11","7","29","175","20","100","100","941"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, brown","","139","9","0","2","463","592","1,053","555","1,290","932","320","150","5,505"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, canary","","96","0","98","0","23","672","40","24","0","94","105","5","1,157"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, chilipepper","","826","0","1,564","610","11,052","6,423","732","9,448","1,826","5,500","2,014","72","40,065"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, copper","","33","15","0","0","14","74","94","94","65","33","10","31","462"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, darkblotched","","0","0","0","0","0","475","25","10","0","56","0","0","566"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, gopher","","102","43","0","0","345","378","459","793","350","583","308","58","3,420"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, grass","","0","0","0","0","89","93","31","35","113","60","74","0","495"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, greenblotched","","0","0","890","0","0","0","59","9","0","0","0","0","958"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, greenspotted","","0","0","0","0","0","53","115","0","58","82","0","0","308"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group bolina","","398","78","5","0","329","0","0","21","0","0","0","0","831"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group gopher","","81","40","0","0","74","75","305","2","260","3","0","0","840"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group red","","394","4,632","0","1,227","12,120","0","0","29","0","0","0","0","18,402"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group rosefish","","0","265","2,444","0","0","7,697","0","30","0","0","0","0","10,436"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group shelf","","0","0","0","0","29","0","0","0","0","0","0","0","29"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group slope","","398","264","1,406","179","751","106","0","409","1,526","155","950","736","6,880"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, group small","","0","0","0","0","0","34","0","0","0","0","0","0","34"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, kelp","","0","0","0","0","0","0","0","5","0","0","0","0","5"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, olive","","7","9","1","0","56","50","62","99","202","101","87","0","674"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, quillback","","41","41","0","0","0","164","530","485","191","75","114","229","1,870"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, redbanded","","0","0","1,700","0","0","3","0","118","0","0","0","0","1,821"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, rosethorn","","0","0","0","0","0","0","0","0","0","0","0","5","5"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, rosy","","0","0","0","0","2","7","3","1","205","210","101","70","600"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, splitnose","","4,983","5,209","832","630","6,934","3,205","0","4,265","4,561","12,462","6,747","2,674","52,502"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, starry","","0","0","0","0","0","14","18","28","0","20","0","5","85"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, treefish","","0","0","0","0","0","0","2","0","0","0","2","0","4"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, unspecified","","0","0","0","76","12","4","2","0","0","17,643","9,635","0","27,372"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, vermilion","","123","40","0","0","370","259","694","533","771","232","48","42","3,113"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, widow","","3,995","851","0","0","806","9","5","0","0","0","0","771","6,437"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, yelloweye","","0","0","0","0","0","1","0","0","0","0","0","0","1"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Rockfish, yellowtail","","78","32","299","0","463","1,001","384","892","922","731","291","40","5,132"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sablefish","","10,590","13,228","33,498","21,554","27,826","10,218","22,502","44,551","54,573","47,346","26,213","19,817","331,915"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Salmon, Chinook","","0","0","0","0","232,409","15,115","119,716","14,764","17,701","6,077","0","0","405,781"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Salmon, Roe (Chinook, Coho)","","0","0","0","0","0","1","14","20","19","21","0","0","74"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Salmon","","0","0","0","0","17","0","0","0","0","86","0","0","103"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sanddab, Pacific","","0","0","0","0","0","2,056","0","0","0","0","0","0","2,056"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sanddab","","2,280","0","9,644","26,885","46,324","43,139","54,248","21,218","13,705","10,291","12,292","36","240,062"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sardine, Pacific","","0","0","0","0","0","0","0","2,500","1,800","0","0","0","4,300"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sculpin, staghorn","","309","226","240","140","29","23","159","81","370","700","612","258","3,147"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Seabass, white","","0","0","99","0","56","153","467","3,756","3,368","340","0","0","8,239"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Shad, threadfin","","0","0","0","18","0","0","0","0","0","0","0","0","18"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Shark, leopard","","1,669","150","182","865","870","267","390","362","368","421","150","151","5,844"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Shark, shortfin mako","","0","0","0","0","0","1,096","0","0","0","0","0","0","1,096"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Shark, soupfin","","309","42","0","75","40","0","0","0","55","54","420","0","995"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Shark, spiny dogfish","","575","20","231","1,379","900","0","235","15","4","318","0","0","3,677"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Shark, thresher","","0","0","0","0","0","0","30","0","0","0","35","0","65"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Shark, unspecified","","268","0","49","0","223","1,052","0","92","108","99","840","72","2,803"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Skate, unspecified","","532","24","2,486","2,553","1,311","745","1,139","2,377","2,393","1,414","1,802","0","16,776"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Smelt, surf","","0","0","0","0","0","0","0","0","0","50","0","0","50"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Smelts, true","","0","0","0","0","0","0","159","0","0","0","0","1,721","1,880"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sole, Dover","","1,966","31,244","72,806","45,975","88,805","72,973","13,290","85,444","104,690","106,359","44,553","23,286","691,391"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sole, English","","955","1,455","9,438","4,589","3,981","5,323","5,965","8,384","9,055","14,843","14,504","261","78,753"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sole, petrale","","36,829","3,854","66,699","23,676","62,708","30,659","62,507","43,911","37,377","67,505","92,167","30,235","558,127"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sole, rex","","807","500","3,988","696","910","1,142","318","4,572","8,251","5,283","6,449","1,762","34,678"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sole, rock","","2,420","408","1,345","1,257","746","1","157","513","2,253","1,723","622","2","11,446"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sole, sand","","2,248","346","1,866","247","387","1,210","1,940","1,868","2,796","135","326","26","13,395"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Sole, unspecified","","0","0","180","0","0","0","0","0","0","0","39","0","219"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Surfperch, unspecified","","412","74","450","67","0","0","38","106","0","23","119","321","1,609"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Thornyhead, longspine","","144","11,608","13,413","8,662","11,257","9,725","1,697","5,688","21,245","17,509","3,401","5,913","110,262"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Thornyhead, shortspine","","340","5,519","5,327","2,285","5,263","4,127","340","3,002","11,402","13,072","2,849","3,668","57,193"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Thornyheads","","0","0","0","348","96","0","0","0","0","0","0","0","444"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Tuna, albacore","","344","0","0","0","0","0","1,970","23,051","21,992","230","0","0","47,587"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Tuna, skipjack","","0","0","0","0","0","0","0","0","0","26","0","0","26"
2007,"landings07_table10.pdf","San Francisco","California Waters","Fishes","Turbot","","14","0","171","180","85","37","10","73","97","47","88","10","812"
2007,"landings07_table10.pdf","San Francisco","California Waters","Crustaceans","Crustaceans","","","","","","","","","","","","","",""
2007,"landings07_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, Dungeness","","273,886","181,313","126,415","131,953","95,618","35,044","0","0","0","0","1,351","647,543","1,493,123"
2007,"landings07_table10.pdf","San Francisco","California Waters","Crustaceans","Crab, rock unspecified","","216","158","690","497","150","207","422","647","1,529","902","411","1,987","7,815"
2007,"landings07_table10.pdf","San Francisco","California Waters","Crustaceans","Crayfish, unspecified","","0","0","0","0","0","0","0","0","4,835","0","0","0","4,835"
2007,"landings07_table10.pdf","San Francisco","California Waters","Crustaceans","Shrimp, bay","","5,545","4,355","4,222","2,957","2,499","3,186","4,091","5,460","3,960","5,176","5,103","3,560","50,114"
2007,"landings07_table10.pdf","San Francisco","California Waters","Crustaceans","Shrimp, brine","","0","0","0","6,407","64,429","57,432","34,887","45,061","91,192","0","0","0","299,409"
2007,"landings07_table10.pdf","San Francisco","California Waters","Mollusks","Mollusks","","","","","","","","","","","","","",""
2007,"landings07_table10.pdf","San Francisco","California Waters","Mollusks","Octopus, unspecified","","0","45","17","0","75","120","120","45","30","0","0","0","452"
2007,"landings07_table10.pdf","San Francisco","California Waters","Mollusks","Squid, jumbo","","0","0","0","0","70","605","0","0","528","0","48","415","1,666"
2007,"landings07_table10.pdf","San Francisco","California Waters","Mollusks","Squid, market","","0","35","0","0","0","0","0","36,834","0","0","0","0","36,869"
2007,"landings07_table10.pdf","San Francisco","California Waters","Mollusks","Waters Area Total:","","871,160","371,699","409,727","297,519","704,646","336,450","367,626","411,814","453,148","361,112","241,767","754,326","5,580,994"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Anchovy, northern","","1,058,143","1,501,049","3,203,050","4,248,014","4,524,520","1,828,397","59,273","161,695","251,925","10,082","44,756","94,147","16,985,051"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Barracuda, California","","0","0","0","0","0","0","0","0","77","0","0","0","77"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Butterfish (Pacific pompano)","","0","0","0","0","11","35","350","0","0","0","0","0","396"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Cabezon","","273","193","0","0","713","597","681","710","931","349","287","97","4,829"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Croaker, white","","110","0","450","50","70","1,850","1,400","1,000","210","0","40","300","5,480"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Dolphin (fish)","","0","0","0","0","0","0","0","9","20","10","0","0","39"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Eel, monkeyface (prickleback)","","0","0","0","0","0","3","0","0","0","0","0","0","3"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Flounder, starry","","204","0","0","0","0","0","0","154","0","32","0","9","399"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Flounder, unspecified","","0","0","0","0","0","5","0","0","0","0","0","0","5"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Greenling, kelp","","62","38","0","0","115","84","73","0","0","0","0","0","371"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Greenling, rock","","0","0","0","0","0","1","0","0","0","0","0","0","1"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Grenadier","","9,496","6,044","12,652","11,408","11,586","17,359","1,328","16,689","15,756","12,389","9,092","3,713","127,512"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Hagfishes","","0","989","22,582","25,533","20,768","37,671","34,747","37,328","32,067","26,511","14,457","7,619","260,272"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Halibut, California","","3,045","0","0","0","231","993","1,445","1,362","769","187","0","0","8,032"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Herring, Pacific","","0","0","0","69,519","0","0","0","671,964","0","0","0","0","741,483"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Jacksmelt","","160","220","1,000","300","1,450","510","250","700","10,919","0","50","340","15,899"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Lingcod","","520","9","65","35","1,094","1,367","1,366","2,374","1,079","1,098","2,652","250","11,909"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Mackerel, Pacific","","55","102","0","0","100","0","35,238","1,641","387","3,268","36,756","193,650","271,197"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Mackerel, jack","","0","340","0","171,476","44,019","0","32,542","600","0","0","52,509","66,148","367,634"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Mackerel, unspecified","","150","555","0","0","0","0","0","34","117","0","0","0","856"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Midshipman, plainfin","","0","0","0","0","0","90","0","0","0","0","0","0","90"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Opah","","204","0","0","0","0","0","0","0","26","167","1,666","0","2,063"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Ray, unspecified","","0","0","0","0","0","0","0","0","0","0","275","30","305"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, China","","5","10","0","0","4","5","0","10","3","4","0","0","41"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, bank","","7,776","0","865","130","186","14","830","0","0","53","5","0","9,859"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, black-and-yellow","","59","101","0","0","509","664","823","1,111","1,253","274","412","87","5,294"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, black","","13","34","0","0","49","19","61","27","38","14","18","7","280"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, blackgill","","1,129","36","175","140","282","639","173","1,077","757","1,398","2,406","1,677","9,888"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, blue","","516","358","50","150","588","678","628","488","261","177","400","205","4,499"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, bocaccio","","537","25","150","250","644","332","7","126","137","484","294","87","3,073"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, brown","","6","50","0","0","161","215","72","165","63","37","20","246","1,034"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, canary","","0","0","0","35","10","18","40","35","50","15","0","0","203"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, chilipepper","","1,051","130","1,019","553","7,984","610","4,679","1,681","1,078","3,149","6,169","828","28,930"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, copper","","3","3","0","0","6","26","7","18","8","4","11","11","96"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, darkblotched","","0","0","35","0","0","0","163","66","0","0","0","0","264"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, gopher","","349","301","0","0","561","510","441","1,129","1,186","422","208","252","5,359"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, grass","","28","113","0","0","392","389","448","839","1,114","166","334","147","3,969"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, greenspotted","","176","0","0","0","0","0","0","0","0","0","0","1","177"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, group bolina","","6","0","0","0","0","45","23","0","0","0","0","0","74"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, group deep nearshore","","0","133","0","0","0","0","0","0","0","0","0","0","133"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, group gopher","","0","0","0","0","0","0","0","0","0","38","16","21","75"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, group red","","79","84","190","0","468","363","149","459","344","6","34","165","2,341"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, group rosefish","","12,857","462","2,315","35","156","0","590","70","5,480","6,606","615","60","29,246"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, group shelf","","0","0","0","0","0","0","0","0","0","56","0","0","56"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, group slope","","2,684","41","568","82","0","670","575","43","217","0","0","0","4,880"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, kelp","","33","42","0","0","109","65","3","46","88","40","58","16","499"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, olive","","181","65","0","0","136","182","193","45","65","28","131","80","1,106"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, rosy","","0","0","0","0","0","108","0","0","0","0","0","0","108"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, speckled","","0","0","0","0","0","0","0","0","0","0","5","0","5"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, splitnose","","0","0","0","0","450","550","35","715","3","1,560","2,847","240","6,400"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, starry","","11","0","0","0","6","19","3","0","9","8","5","0","59"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, treefish","","1","3","0","0","2","4","18","4","9","0","0","0","40"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, unspecified","","0","0","0","0","11","0","0","0","0","0","0","0","11"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, vermilion","","365","96","0","0","475","219","219","336","217","502","419","121","2,968"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, widow","","2,682","26","87","0","0","0","1,492","476","1,597","1,238","450","52","8,100"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, yelloweye","","0","0","0","0","400","0","0","0","0","0","0","0","400"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Rockfish, yellowtail","","295","0","200","200","420","220","12","150","60","332","0","56","1,945"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Sablefish","","37,582","19,417","36,861","25,217","33,207","41,260","20,180","36,597","35,933","28,892","46,208","23,480","384,833"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Salmon, Chinook","","0","0","0","0","107,657","11,714","21,952","4,811","1,196","104","0","0","147,434"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Salmon","","0","0","0","0","667","0","1,668","11","0","0","0","0","2,346"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Sanddab, Pacific","","0","0","0","0","0","0","5,523","1,285","71","21","0","0","6,900"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Sanddab","","0","0","0","0","18","3,200","23","7","0","0","0","0","3,248"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Sardine, Pacific","","6,387,430","1,812,640","474,749","0","1,959,041","2,622,851","5,268,115","9,358,364","9,407,752","15,380,452","16,597,843","7,354,152","76,623,389"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Seabass, white","","0","0","0","0","0","0","101","1,692","1,096","0","0","0","2,889"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, Pacific angel","","0","0","20","0","0","0","0","0","0","0","0","0","20"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, blue","","0","0","0","0","0","0","0","0","0","0","57","0","57"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, leopard","","0","21","0","0","0","0","0","0","0","0","0","0","21"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, pelagic thresher","","0","0","0","0","0","0","0","0","0","279","0","0","279"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, shortfin mako","","0","0","0","0","0","0","0","0","0","1,419","303","0","1,722"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, smooth hammerhead","","0","158","0","0","0","0","0","0","0","0","0","0","158"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, soupfin","","0","0","0","0","0","0","0","0","72","0","0","0","72"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, spiny dogfish","","15,593","0","0","0","0","5,568","0","0","0","0","0","2,890","24,051"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Fishes","","","","","","","","","","","","","",""
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, thresher","","0","0","0","0","16","0","25","20","0","590","3,973","0","4,624"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Shark, unspecified","","0","0","0","0","0","0","135","0","0","0","0","0","135"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Sheephead, California","","0","8","0","0","14","0","0","0","0","0","0","0","22"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Skate, unspecified","","455","0","165","115","186","295","300","107","232","98","88","0","2,041"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Smelt, surf","","0","0","0","0","51","0","0","0","0","0","0","0","51"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Sole, Dover","","0","0","14,415","12,267","1,234","10,617","9,529","0","62","1,485","0","1,750","51,359"
2007,"landings07_table11.pdf","Monterey","California Waters","Fishes","Sole, English","","70","0","665","314","1,564","820","285","435","485","262","1,595","390","6,885"
