"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 132","Table 16",1964,"Eureka","Eureka Area Totals","Landings","Totals",27998593,4887273
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Salmon",2086528,1013872
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Albacore tuna",2710631,372662
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Giant Pacific oyster",894512,161012
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Dover sole",2532157,158237
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Market crab",389221,117761
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Ocean shrimp",732660,73266
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Petrale sole",397911,45547
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","English sole",521987,41067
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Sablefish",370211,35563
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Rockfish",527929,25877
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Rex sole",272763,19690
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Lingcod",126184,9195
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Sanddab",74464,5937
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","All other species",204403,11348
"FB 132","Table 16",1964,"Eureka","Eureka","Landings","Totals",11841561,2091034
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Salmon",2311101,1185121
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Albacore tuna",1932928,265742
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Market crab",273212,82662
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Dover sole",1031358,64450
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Petrale sole",349919,40054
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","English sole",400190,31485
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Rockfish",456413,22822
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Sablefish",209295,20105
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Rex sole",130076,9390
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Lingcod",126474,9216
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","All other species",394824,14876
"FB 132","Table 16",1964,"Eureka","Fort Bragg","Landings","Totals",7615790,1745923
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Salmon",568697,236347
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Market crab",225372,68188
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Ocean shrimp",332025,33202
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","English sole",247605,19480
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Albacore tuna",106051,14580
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Dover sole",210603,13161
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Petrale sole",106479,12188
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Rockfish",202595,10569
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Lingcod",85291,6215
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","All other species",142735,11319
"FB 132","Table 16",1964,"Eureka","Crescent City","Landings","Totals",2227453,425249
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Dover sole",2478125,154860
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Sablefish",540138,51886
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","English sole",612648,48200
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Rockfish",698223,34765
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Petrale sole",236378,27057
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Salmon",45437,20411
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Rex sole",214207,15463
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Miscellaneous (animal food)",612593,12251
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Market crab",29419,8901
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Lingcod",119783,8729
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Smelt",94643,5328
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","All other species",143781,11238
"FB 132","Table 16",1964,"Eureka","Fields Landing","Landings","Totals",5825375,399089
"FB 132","Table 16",1964,"Eureka","Albion","Landings","Salmon",206469,106343
"FB 132","Table 16",1964,"Eureka","Albion","Landings","Totals",206469,106343
"FB 132","Table 16",1964,"Eureka","Point Arena","Landings","Salmon",148777,76631
"FB 132","Table 16",1964,"Eureka","Point Arena","Landings","All other species",282,14
"FB 132","Table 16",1964,"Eureka","Point Arena","Landings","Totals",149059,76645
"FB 132","Table 16",1964,"Eureka","Trinidad","Landings","Salmon",56062,21852
"FB 132","Table 16",1964,"Eureka","Trinidad","Landings","Market crab",67216,20337
"FB 132","Table 16",1964,"Eureka","Trinidad","Landings","All other species",108,8
"FB 132","Table 16",1964,"Eureka","Trinidad","Landings","Totals",123386,42197
"FB 132","Table 16",1964,"Eureka","All Other Ports","Landings","All species",9500,793
"FB 132","Table 16",1964,"Eureka","All Other Ports","Landings","Totals",9500,793
"FB 132","Table 17",1964,"San Francisco","San Francisco Area Totals","Landings","Totals",31223268,8013674
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Yellowfin tuna",10117655,1929318
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Albacore tuna",2491364,484219
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Salmon",633132,370888
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Market crab",370505,142410
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Dover sole",2277585,128214
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Skipjack",1195011,127925
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","English sole",1325525,102746
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Petrale sole",749124,93243
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Rockfish",1498619,81640
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Bigeye tuna",457228,55406
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","California halibut",151135,35768
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Sablefish",724401,27935
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Sand sole",234464,27048
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Rex sole",330644,22446
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Sanddab",279993,18354
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Lingcod",166605,13178
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Flounder",160761,8980
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Smelt",52790,5300
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","All other species",334281,18263
"FB 132","Table 17",1964,"San Francisco","San Francisco","Landings","Totals",23550822,3693281
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Salmon",909742,531319
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Market crab",257318,98905
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","English sole",604580,46863
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Petrale sole",169910,21148
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Dover sole",285110,16050
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Rex sole",108494,7365
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Rockfish",127547,7231
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Albacore tuna",46934,6470
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","All other species",333455,21437
"FB 132","Table 17",1964,"San Francisco","Bodega Bay","Landings","Totals",2843090,756788
"FB 132","Table 17",1964,"San Francisco","Sausalito","Landings","Salmon",890937,515683
"FB 132","Table 17",1964,"San Francisco","Sausalito","Landings","Albacore tuna",561074,77345
"FB 132","Table 17",1964,"San Francisco","Sausalito","Landings","All other species",67431,8637
"FB 132","Table 17",1964,"San Francisco","Sausalito","Landings","Totals",1519442,601665
"FB 132","Table 17",1964,"San Francisco","Point Reyes","Landings","Salmon",503883,295177
"FB 132","Table 17",1964,"San Francisco","Point Reyes","Landings","Giant Pacific oyster",172338,31020
"FB 132","Table 17",1964,"San Francisco","Point Reyes","Landings","Market crab",69747,26809
"FB 132","Table 17",1964,"San Francisco","Point Reyes","Landings","Rockfish",98447,5184
"FB 132","Table 17",1964,"San Francisco","Point Reyes","Landings","All other species",256172,22529
"FB 132","Table 17",1964,"San Francisco","Point Reyes","Landings","Totals",1100587,380719
"FB 132","Table 17",1964,"San Francisco","Princeton","Landings","Salmon",400336,234518
"FB 132","Table 17",1964,"San Francisco","Princeton","Landings","Market crab",89844,34533
"FB 132","Table 17",1964,"San Francisco","Princeton","Landings","Abalone",38721,7238
"FB 132","Table 17",1964,"San Francisco","Princeton","Landings","All other species",20789,1757
"FB 132","Table 17",1964,"San Francisco","Princeton","Landings","Totals",549690,278046
"FB 132","Table 17",1964,"San Francisco","Oakland","Landings","Albacore tuna",697555,96159
"FB 132","Table 17",1964,"San Francisco","Oakland","Landings","Salmon",155348,91003
"FB 132","Table 17",1964,"San Francisco","Oakland","Landings","Dover sole",155070,8730
"FB 132","Table 17",1964,"San Francisco","Oakland","Landings","Market crab",20391,7838
"FB 132","Table 17",1964,"San Francisco","Oakland","Landings","All other species",44707,1856
"FB 132","Table 17",1964,"San Francisco","Oakland","Landings","Totals",1073071,205586
"FB 132","Table 17",1964,"San Francisco","Clear Lake","Landings","Hardhead",153078,40517
"FB 132","Table 17",1964,"San Francisco","Clear Lake","Landings","Carp",154100,9083
"FB 132","Table 17",1964,"San Francisco","Clear Lake","Landings","Totals",307178,49600
"FB 132","Table 17",1964,"San Francisco","Tomales Bay","Landings","Eastern oyster",4910,10277
"FB 132","Table 17",1964,"San Francisco","Tomales Bay","Landings","Giant Pacific oyster",30602,5508
"FB 132","Table 17",1964,"San Francisco","Tomales Bay","Landings","All other species",84473,9754
"FB 132","Table 17",1964,"San Francisco","Tomales Bay","Landings","Totals",119985,25539
"FB 132","Table 17",1964,"San Francisco","Richmond","Landings","All species",94165,9953
"FB 132","Table 17",1964,"San Francisco","Richmond","Landings","Totals",94165,9953
"FB 132","Table 17",1964,"San Francisco","Berkeley","Landings","Salmon",13302,7614
"FB 132","Table 17",1964,"San Francisco","Berkeley","Landings","All other species",2251,472
"FB 132","Table 17",1964,"San Francisco","Berkeley","Landings","Totals",15553,8086
"FB 132","Table 17",1964,"San Francisco","All Other Ports","Landings","All species",49685,4411
"FB 132","Table 17",1964,"San Francisco","All Other Ports","Landings","Totals",49685,4411
"FB 132","Table 18",1964,"Monterey","Monterey Area Totals","Landings","Totals",22116055,1219259
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Albacore tuna",2004169,275814
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Salmon",247014,140617
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Jack mackerel",1940974,49659
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Anchovy",2649980,41449
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Squid",1324900,35461
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Pacific herring",203753,19074
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Sardine",249680,12556
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Pacific pompano",35427,11982
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","All other species",335645,29212
"FB 132","Table 18",1964,"Monterey","Moss Landing","Landings","Totals",8991542,615824
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Squid",7706949,205621
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Rockfish",2163894,118530
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Albacore tuna",262804,36167
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Salmon",62228,35288
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","English sole",332149,26188
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Petrale sole",165099,21558
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Jack mackerel",639533,16364
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Sablefish",339382,14867
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Rex sole",179185,8968
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Sardine",164276,8261
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Sanddab",94995,5882
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","All other species",506730,29809
"FB 132","Table 18",1964,"Monterey","Monterey","Landings","Totals",12617224,527503
"FB 132","Table 18",1964,"Monterey","Santa Cruz","Landings","Salmon",69179,39513
"FB 132","Table 18",1964,"Monterey","Santa Cruz","Landings","Pacific herring",98920,9260
"FB 132","Table 18",1964,"Monterey","Santa Cruz","Landings","California halibut",28517,6883
"FB 132","Table 18",1964,"Monterey","Santa Cruz","Landings","All other species",310673,20276
"FB 132","Table 18",1964,"Monterey","Santa Cruz","Landings","Totals",507289,75932
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara Area Totals","Landings","Totals",26137895,1801947
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Albacore tuna",3800201,525361
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Abalone",1102677,169066
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Jack mackerel",3456235,67804
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Rockfish",1031772,60978
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Giant Pacific oyster",243483,43826
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Salmon",39693,21145
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Petrale sole",146203,17054
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Sardine",565465,16571
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Dover sole",150455,8896
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Miscellaneous (animal food)",364113,7288
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Perch",25743,5576
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","All other species",314296,25514
"FB 132","Table 19",1964,"Santa Barbara","Morro Bay","Landings","Totals",11240336,969079
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Abalone",1484959,223359
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Spiny lobster",85319,54529
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","California halibut",235305,51886
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Rockfish",289453,15933
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","English sole",215422,14441
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Shark",100612,10140
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","California barracuda",58718,8876
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Rock crab",111805,6944
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Petrale sole",53127,6197
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Swordfish",12130,6083
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","White seabass",21409,5517
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Miscellaneous (animal food)",259694,5198
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","All other species",77272,3103
"FB 132","Table 19",1964,"Santa Barbara","Santa Barbara","Landings","Totals",3005225,412206
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","Jack mackerel",8444160,165656
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","Pacific mackerel",838180,17478
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","Albacore tuna",88960,12298
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","California halibut",54803,12084
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","Abalone",72792,10779
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","Spiny lobster",13101,8373
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","Sardine",265900,7792
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","All other species",498380,7341
"FB 132","Table 19",1964,"Santa Barbara","Port Hueneme","Landings","Totals",10276276,241801
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","Salmon",131812,68402
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","Petrale sole",257238,30006
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","Rockfish",251676,13126
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","English sole",154751,10374
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","California halibut",38498,8489
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","White seabass",30424,7840
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","Sand sole",43854,5099
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","All other species",354164,16503
"FB 132","Table 19",1964,"Santa Barbara","Avila","Landings","Totals",1262417,159839
"FB 132","Table 19",1964,"Santa Barbara","Ventura","Landings","California halibut",27110,5978
"FB 132","Table 19",1964,"Santa Barbara","Ventura","Landings","All other species",25119,4295
"FB 132","Table 19",1964,"Santa Barbara","Ventura","Landings","Totals",52229,10273
"FB 132","Table 19",1964,"Santa Barbara","Oxnard","Landings","Jack mackerel",278400,5462
"FB 132","Table 19",1964,"Santa Barbara","Oxnard","Landings","All other species",12110,1408
"FB 132","Table 19",1964,"Santa Barbara","Oxnard","Landings","Totals",290510,6870
"FB 132","Table 19",1964,"Santa Barbara","All Other Ports","Landings","All species",10902,1879
"FB 132","Table 19",1964,"Santa Barbara","All Other Ports","Landings","Totals",10902,1879
"FB 132","Table 20",1964,"Los Angeles","Los Angeles Area Totals","Landings","Totals",426112417,44660619
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Yellowfin tuna",164313293,22989448
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Albacore tuna",49373713,8378861
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Skipjack",56797811,5603327
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Bluefin tuna",23587494,2982517
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Jack mackerel",61622726,1483776
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Pacific mackerel",21100386,526810
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Sardine",9460475,349369
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Squid",4706215,58300
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Pacific bonito",1043223,25424
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Bigeye tuna",120757,12012
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","All other species",10826,930
"FB 132","Table 20",1964,"Los Angeles","Terminal Island","Landings","Totals",392136919,42410774
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","White seabass",977528,221224
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","Jack mackerel",3451323,83102
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","Sardine",2221616,82043
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","Abalone",589831,72456
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","California halibut",284673,67123
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","Bluefin tuna",545256,66326
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","Spiny lobster",82665,58668
"FB 132","Table 20",1964,"Los Angeles","San Pedro","Landings","Rockfish",451328,57375
