"SPECIES","CA_JETTY_TOTAL_MORTALITY_NUM","CA_JETTY_TOTAL_MORTALITY_MT","CA_BEACH_TOTAL_MORTALITY_NUM","CA_BEACH_TOTAL_MORTALITY_MT","CA_CHARTER_TOTAL_MORTALITY_NUM","CA_CHARTER_TOTAL_MORTALITY_MT","CA_PRIVATE_TOTAL_MORTALITY_NUM","CA_PRIVATE_TOTAL_MORTALITY_MT","OR_CHARTER_TOTAL_MORTALITY_NUM","OR_CHARTER_TOTAL_MORTALITY_MT","OR_PRIVATE_TOTAL_MORTALITY_NUM","OR_PRIVATE_TOTAL_MORTALITY_MT","WA_CHARTER_TOTAL_MORTALITY_NUM","WA_CHARTER_TOTAL_MORTALITY_MT","WA_PRIVATE_TOTAL_MORTALITY_NUM","WA_PRIVATE_TOTAL_MORTALITY_MT"
"Abalone Genus",,,,,,,,,,,74
"Albacore",,,,,,,,,2907,22.24857751771291645169245221412752510132,34222,255.611265129104900047262510991842321471,20085.13,168.094461483,27394.54,229.267644714
"American Shad",,,,,,,0,0,,,0,0
"Arrowtooth Flounder",,,,,.3325,0,28.143086993,0,30,.05715,15,.028575
"Bank Rockfish",,,,,5825.88138536,2.058860326549,282.042694051,.099222316438
"Barred Sandbass",989.70967266,.91975201794,0,0,11366.38977517,11.00119470768,8022.310160502,8.562393741313
"Barred Surfperch",19247.499578145,6.458322490972,442396.46886637,162.98645091579,16.80682016,.0055700224,37.512140215,.014774464731
"Bat Ray",505.16505107,2.9726352713,1195.5667728,7.249561889,0,0,563.410300839,3.74426050113
"Big Skate",70.39581303,0,,,2.054932127,0,4.234157751,0,3,.016865,21,.1180550000000000000000000000000000000001
"Bigmouth Sole",,,,,159.64139529,.04614342158,6.400557941,.001885457433
"Billfish Family",,,,,,,0,0
"Black And Yellow Rockfish",548.664998557,.20205845564,2017.747993553,.924806305339,1985.66973807,.865297276738,7768.853489141,3.596042858214
"Black Croaker",79.90553451,.02387113508,,,190.84518857,.058506851544,66.224618293,.023012134467
"Black Perch",4447.18698012,1.123772481553,11103.29369287,4.48121304592,420.073507543,.093568507308,442.349653237,.163728184287
"Black Rockfish",2532.451699889,1.770676631078,4669.631427378,2.138062008462,88187.427990061,60.575485576345,110204.082638716,100.559937398427,240954,265.10641,146483,159.17896,194902.6914,235.44510900627,102815.5282,123.82755778588
"Blacksmith",145.48432346,.031964256735,,,9249.34599557,1.78433187079,686.241413267,.080940845115
"Blue Rockfish",967.470290881,.137981735694,3338.93280052,1.389969307523,270333.057152904,100.897711256907,80700.251536742,42.139649972449,5964,3.92948174463451810036267227029260205671,2729,1.71971146726008888684005413048887828586,1844.6564,1.71570163906,998.0442,.93333617132
"Blue Shark",,,,,,,,,0,0,11,.1066375675675675675675675675675675675675
"Bluntnose Sixgill Shark",,,,,,,0,0
"Bocaccio",474.929783837,.582843503694,,,76324.783907129,62.741820015323,7328.013457635,8.341725453564,154,.0450650288288288288288288288288288288289,36,.0146367621621621621621621621621621621622,26.592,.1256164512,173.3478,.81751308358
"Bonefish",133.0443896,0,0,0,47.27930977,0,0,0
"Bottomfish (Groundfish)",,,,,,,24.20407341,0
"Brown Irish Lord",,,,,0,0,0,0,,,2,.001125
"Brown Rockfish",1536.387834613,.164315490255,10185.05565804,1.230418740328,62699.094277295,41.716746164414,60363.575100202,38.855672175254,9,.00509645327102803738317757009345794392523,27,.0219594953271028037383177570093457943925
"Brown Smoothhound",35.05745896,.04803589997,,,0,0,242.307220778,.3463391365
"Buffalo Sculpin",0,0,0,0,0,0,107.239691604,.06838601624,0,0,6,.00449192307692307692307692307692307692307
"Bull Sculpin",0,0,,,,,6.187166629,0
"Bullet Mackerel",,,,,0,0
"Butter Sole",,,,,,,,,,,34,.0132735298078827490592196474549415725887
"Cabezon",849.563352927,.923369932849,11648.191502381,14.673180896637,5326.439373337,10.177968438778,10092.8461031,20.793841957714,1786,5.22586296611662379788362514765887425042,2287,6.37298577601918979684090729598743290584,218.6827,.63215591028,1531.19,4.57123194217
"Calico Rockfish",,,,,5645.89207842,.332839721599,340.637907981,.024609769638
"Calico Surfperch",1005.34661888,.220416544579,31856.97779687,9.730778889366
"California Corbina",1130.11590556,.96677643375,17782.0761957,14.1952698958,,,13.03131356,.01114681766
"California Flyingfish",,,,,,,0,0
"California Halibut",1221.11794639,3.3188500659,2502.2371639,6.3256470652,4479.035077287,22.43660010797,12266.802527382,55.553603409483,,,8,.0214975661375661375661375661375661375662
"California Lizardfish",45987.81792556,.965113687669,0,0,214.02082838,.012992345657,2331.955913516,.180031699047
"California Moray",,,,,0,0,0,0
"California Needlefish",0,0,0,0,,,0,0
"California Scorpionfish",645.831042449,.340696772741,228.97903232,.11710206416,153601.318796756,74.369502506309,7083.604245959,4.00055761351
"California Sheephead",239.8539227,.328372809,,,19281.628531005,21.783422357038,11785.01661399,17.899699414727
"California Skate",28.49750665,0,96.60833576,0,,,12.6477374,0
"Canary Rockfish",,,0,0,24008.41594644,13.151956541064,19033.793722619,10.557923713641,7708,6.28986,4332,3.39778,1556.7657,1.62686859271,981.3983,1.02732374714
"Chilipepper",,,,,22318.300261525,5.242212952358,380.804016198,.138849303696,0,0,0,0
"China Rockfish",,,37.26461015,.02538506496,14788.711903714,8.94366825707,10093.547475149,6.269294777752,113,.0881598082352941176470588235294117647082,235,.1902848428135698723934018051665110488674,321.2267,.28480679974,1836.2472,1.64152265204
"Cod Family",,,,,,,,,,,,,11.34,.03628233,34.34,.10987083
