"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Market crab",6892868,1727261
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Salmon",1692601,1255187
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Albacore tuna",4784464,1209713
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Dover sole",8363247,686862
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Giant Pacific oyster",663455,597109
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Ocean shrimp",1039418,145519
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Petrale sole",796235,125106
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Rockfish",1982723,118960
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Sablefish",1371608,104518
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Rex sole",770119,84922
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","English sole",743164,76095
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Sanddab",246123,27037
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Smelt",289990,23925
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Lingcod",189132,18090
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Whitebait smelt",115075,14129
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Miscellaneous (animal food)",522214,10445
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Perch",39010,7999
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Sand sole",21041,2321
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Flounder",37244,2090
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","All other species",61490,397
"FB 154","Table 16",1970,"Eureka","Eureka","Landings","Port totals",30621221,6237685
"FB 154","Table 16",1970,"Eureka","Crescent City","Landings","Market crab",6061228,1518863
"FB 154","Table 16",1970,"Eureka","Crescent City","Landings","Salmon",848871,580841
"FB 154","Table 16",1970,"Eureka","Crescent City","Landings","Ocean shrimp",2642707,369979
"FB 154","Table 16",1970,"Eureka","Crescent City","Landings","Dover sole",2576726,211623
"FB 154","Table 16",1970,"Eureka","Crescent City","Landings","Albacore tuna",257075,64999
"FB 154","Table 16",1970,"Eureka","Crescent City","Landings","Petrale sole",365067,57360
"FB 154","Table 16",1970,"Eureka","Crescent City","Landings","English sole",506620,51874
