"source","table","year","port_complex","port","type","species","landings_lb","value_usd"
"FB 89","Table 25",1951,"Eureka","Eureka Region Totals","Landings","Totals",32094326,3144182
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Sole",9818196,648001
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Crab",2774807,370437
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Salmon",703705,182752
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Rockfish",1825315,93639
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Sablefish",713283,69117
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Albacore tuna",364797,46056
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Lingcod",327081,29061
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Flounder",390077,20635
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Sanddab",101659,6567
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","All other species",223138,19663
"FB 89","Table 25",1951,"Eureka","Eureka","Landings","Totals",17242058,1485928
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Albacore tuna",1672311,211129
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Salmon",707179,183654
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Rockfish",2438021,125070
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Sole",1340328,88462
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Sablefish",478761,46392
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Lingcod",416590,37014
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Smelt",164227,10363
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Crab",30174,4028
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","All other species",60718,4387
"FB 89","Table 25",1951,"Eureka","Fort Bragg","Landings","Totals",7308309,710499
"FB 89","Table 25",1951,"Eureka","Crescent City","Landings","Crab",2882773,384850
"FB 89","Table 25",1951,"Eureka","Crescent City","Landings","Salmon",412494,107125
"FB 89","Table 25",1951,"Eureka","Crescent City","Landings","Sole",360986,23825
"FB 89","Table 25",1951,"Eureka","Crescent City","Landings","Lingcod",144106,12804
"FB 89","Table 25",1951,"Eureka","Crescent City","Landings","Rockfish",163799,8403
"FB 89","Table 25",1951,"Eureka","Crescent City","Landings","All other species",216184,15142
"FB 89","Table 25",1951,"Eureka","Crescent City","Landings","Totals",4180342,552149
"FB 89","Table 25",1951,"Eureka","Fields Landing","Landings","Crab",1217144,162489
"FB 89","Table 25",1951,"Eureka","Fields Landing","Landings","Sole",728082,48053
"FB 89","Table 25",1951,"Eureka","Fields Landing","Landings","Salmon",29184,7579
"FB 89","Table 25",1951,"Eureka","Fields Landing","Landings","Rockfish",146011,7490
"FB 89","Table 25",1951,"Eureka","Fields Landing","Landings","All other species",127775,10829
"FB 89","Table 25",1951,"Eureka","Fields Landing","Landings","Totals",2248196,236440
"FB 89","Table 25",1951,"Eureka","Trinidad","Landings","Crab",883412,117935
"FB 89","Table 25",1951,"Eureka","Trinidad","Landings","Salmon",22340,5918
"FB 89","Table 25",1951,"Eureka","Trinidad","Landings","All other species",1710,180
"FB 89","Table 25",1951,"Eureka","Trinidad","Landings","Totals",907462,124033
"FB 89","Table 25",1951,"Eureka","Shelter Cove","Landings","Salmon",103247,26813
"FB 89","Table 25",1951,"Eureka","Shelter Cove","Landings","All other species",7668,600
"FB 89","Table 25",1951,"Eureka","Shelter Cove","Landings","Totals",110915,27413
"FB 89","Table 25",1951,"Eureka","All Other Ports","Landings","All species",97044,7720
"FB 89","Table 25",1951,"Eureka","All Other Ports","Landings","Totals",97044,7720
"FB 89","Table 26",1951,"Sacramento Delta","Sacramento Region Totals","Landings","Totals",3052876,438812
"FB 89","Table 26",1951,"Sacramento Delta","Pittsburg","Landings","Salmon",690364,155056
"FB 89","Table 26",1951,"Sacramento Delta","Pittsburg","Landings","Catfish",116858,24926
"FB 89","Table 26",1951,"Sacramento Delta","Pittsburg","Landings","Shad",240918,15250
"FB 89","Table 26",1951,"Sacramento Delta","Pittsburg","Landings","Carp",201994,9635
"FB 89","Table 26",1951,"Sacramento Delta","Pittsburg","Landings","All other species",8021,1750
"FB 89","Table 26",1951,"Sacramento Delta","Pittsburg","Landings","Totals",1258155,206617
"FB 89","Table 26",1951,"Sacramento Delta","Benicia","Landings","Salmon",225619,50674
"FB 89","Table 26",1951,"Sacramento Delta","Benicia","Landings","Shad",309868,19615
"FB 89","Table 26",1951,"Sacramento Delta","Benicia","Landings","All other species",8478,1223
"FB 89","Table 26",1951,"Sacramento Delta","Benicia","Landings","Totals",543965,71512
"FB 89","Table 26",1951,"Sacramento Delta","Rio Vista","Landings","Salmon",202843,45559
"FB 89","Table 26",1951,"Sacramento Delta","Rio Vista","Landings","All other species",8644,1829
"FB 89","Table 26",1951,"Sacramento Delta","Rio Vista","Landings","Totals",211487,47388
"FB 89","Table 26",1951,"Sacramento Delta","Martinez","Landings","Salmon",184386,41413
"FB 89","Table 26",1951,"Sacramento Delta","Martinez","Landings","All other species",4369,306
"FB 89","Table 26",1951,"Sacramento Delta","Martinez","Landings","Totals",188755,41719
"FB 89","Table 26",1951,"Sacramento Delta","Clear Lake","Landings","Carp",606578,28934
"FB 89","Table 26",1951,"Sacramento Delta","Clear Lake","Landings","Totals",606578,28934
"FB 89","Table 26",1951,"Sacramento Delta","Sacramento","Landings","Catfish",34276,7311
"FB 89","Table 26",1951,"Sacramento Delta","Sacramento","Landings","Salmon",28347,6367
"FB 89","Table 26",1951,"Sacramento Delta","Sacramento","Landings","All other species",1259,200
"FB 89","Table 26",1951,"Sacramento Delta","Sacramento","Landings","Totals",63882,13878
"FB 89","Table 26",1951,"Sacramento Delta","Bethel Island","Landings","Catfish",52396,11176
"FB 89","Table 26",1951,"Sacramento Delta","Bethel Island","Landings","Carp",885,42
"FB 89","Table 26",1951,"Sacramento Delta","Bethel Island","Landings","Totals",53281,11218
"FB 89","Table 26",1951,"Sacramento Delta","All Other Ports","Landings","Catfish",35280,7525
"FB 89","Table 26",1951,"Sacramento Delta","All Other Ports","Landings","All other species",91493,10021
"FB 89","Table 26",1951,"Sacramento Delta","All Other Ports","Landings","Totals",126773,17546
"FB 89","Table 27",1951,"San Francisco","San Francisco Region Totals","Landings","Totals",31615362,3808210
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Albacore tuna",7044383,1127806
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Crab",2419364,372098
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Salmon",865869,253180
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Sole",2438662,179241
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Yellowfin tuna",1131309,167490
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Skipjack",265190,38187
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Shrimp",555678,38064
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Rockfish",554687,26625
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Sablefish",319526,22015
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Lingcod",274614,21832
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Flounder",407637,18262
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Pacific halibut",80082,16012
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Smelt",159262,11228
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Sanddab",176864,10117
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","All other species",991011,40319
"FB 89","Table 27",1951,"San Francisco","San Francisco","Landings","Totals",17684138,2342476
"FB 89","Table 27",1951,"San Francisco","Point Reyes","Landings","Salmon",1484131,433960
"FB 89","Table 27",1951,"San Francisco","Point Reyes","Landings","Sole",1060574,77952
