year,filename,port_complex,area,category,species,check,January,February,March,April,May,June,July,August,September,October,November,December,Total
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, black",,687,485,"1,370",0,375,963,"1,367","1,548","1,896","4,229",381,7,"13,308"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, blackgill",,341,167,26,115,103,0,81,376,"3,648","1,948",291,208,"7,303"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, blue",,129,414,42,0,76,155,251,588,"1,212",201,268,0,"3,337"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, bocaccio",,834,775,760,"1,268","2,345","1,183","2,324","1,309",640,906,0,35,"12,379"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, brown",,50,2,46,0,264,79,391,425,"1,130",661,"1,052",0,"4,101"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, canary",,117,362,82,83,376,210,272,570,"1,001",303,56,0,"3,433"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, chilipepper",,"16,454","18,609","12,940","20,459","54,462","15,268","36,084","16,823","9,378","52,495","23,997","11,846","288,814"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, copper",,210,"1,060",0,0,32,124,534,928,"1,384","1,249",559,16,"6,096"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, cowcod",,0,0,0,0,0,0,56,0,0,0,0,0,56
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, darkblotched",,29,9,18,0,0,0,0,0,0,0,0,0,55
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, flag",,0,0,0,0,0,0,0,0,12,0,0,0,12
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, gopher",,80,85,12,0,446,372,568,472,500,730,326,0,"3,590"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, grass",,10,5,43,0,0,9,297,224,219,25,32,0,863
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, greenspotted",,34,0,0,0,64,0,46,10,113,255,0,0,522
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group black/blue",,5,0,0,0,0,0,0,0,0,798,0,0,803
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group bocaccio/ch",,0,0,26,0,0,0,0,0,0,0,0,0,26
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group bolina",,462,976,118,0,743,528,"3,918","5,982","7,402","7,893","1,439",49,"29,511"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group gopher",,0,74,0,0,0,8,165,94,121,171,93,0,726
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group nearshore",,43,3,0,0,0,0,0,0,0,0,87,0,133
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group red",,0,313,23,0,359,0,338,"1,724","3,949",0,0,148,"6,854"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group rosefish",,504,"1,189","5,044","6,473","2,577","2,829","1,576","1,194",232,"4,159","2,911",382,"29,070"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group shelf",,87,401,96,345,0,0,46,115,332,15,1,0,"1,438"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group slope",,642,0,"3,448",481,152,76,0,0,"2,466",26,0,"1,017","8,308"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, group small",,383,0,0,80,108,"1,060","1,698",433,"1,650",459,0,120,"5,990"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, kelp",,0,0,0,0,0,0,0,5,1,0,0,0,6
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, olive",,14,24,0,0,5,6,22,10,19,34,5,0,139
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, quillback",,182,992,0,0,8,0,134,393,919,"3,286",765,0,"6,679"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, rosethorn",,27,42,0,0,0,0,38,131,190,0,0,0,428
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, rosy",,137,0,0,0,0,0,0,0,0,0,0,0,137
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, splitnose",,"3,105","4,205",0,0,0,0,0,0,0,"1,066",66,681,"9,123"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,ishes,,,,,,,,,,,,,,
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, starry",,0,0,0,0,0,0,0,23,134,0,0,0,156
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, treefish",,0,0,0,0,0,0,0,0,0,30,0,0,30
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, unspecified",,324,938,463,49,240,0,143,207,"7,584","2,152",83,110,"12,293"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, vermilion",,"2,989","1,668","1,822",0,8,0,622,702,865,0,0,0,"8,676"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, widow",,"3,029","5,094",727,"1,854","3,018",817,"3,934","5,255","3,172","6,328","23,553",0,"56,781"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, yelloweye",,0,5,0,0,0,0,2,83,92,57,0,0,239
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Rockfish, yellowtail",,10,643,302,0,"1,767",76,124,326,422,74,1,0,"3,746"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,Sablefish,,"3,787","8,150","14,525","11,232","14,050","14,178","23,352","64,158","101,277","35,572","7,917","1,960","300,158"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Salmon, Roe (Chinook and C",,0,0,0,0,0,0,0,5,74,52,0,"1,057","1,187"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Salmon, chinook",,0,0,0,0,"397,622","30,381","246,836","50,977","86,688","49,636",0,0,"862,139"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,Salmon,,0,0,0,0,0,0,0,0,0,98,0,0,98
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,Sanddab,,"128,732","38,590","119,302","99,753","60,568","94,872","203,488","138,140","151,491","138,885","82,019","35,992","1,291,832"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sardine, Pacific",,0,0,0,0,0,0,0,76,23,0,0,0,99
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sculpin, staghorn",,296,7,53,449,"1,077",136,38,333,483,"2,205","1,311",401,"6,789"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sculpin, yellowchin",,0,0,0,0,0,0,0,0,0,40,0,0,40
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Seabass, white",,209,35,331,0,32,17,100,286,"1,704","1,875",296,562,"5,446"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shad, threadfin",,0,0,0,0,0,0,0,0,0,0,0,6,6
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, blue",,0,0,0,0,0,0,0,0,0,25,0,0,25
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, brown smoothhound",,11,0,0,23,0,0,0,0,0,0,0,0,34
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, leopard",,289,134,321,593,"1,937","1,580",520,390,302,323,220,220,"6,829"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, shortfin mako",,0,0,0,0,140,0,96,0,0,0,107,0,343
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, sixgill",,0,0,52,0,0,0,0,0,0,0,0,0,52
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, soupfin",,250,288,40,32,288,153,233,211,74,412,"1,331",248,"3,560"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, spiny dogfish",,24,0,0,0,0,0,0,0,0,0,0,"1,650","1,674"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, thresher",,180,0,0,564,0,0,0,0,119,0,0,0,863
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Shark, unspecified",,149,85,10,274,845,397,396,0,29,380,927,141,"3,633"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sheephead, California",,0,0,0,0,0,0,0,0,0,14,0,0,14
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Skate, big",,0,0,0,0,52,0,78,5,0,0,0,0,135
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Skate, unspecified",,"2,631","4,518","7,265","4,972","5,793","2,255","3,666","6,648","4,872","2,061","1,535","2,569","48,784"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Smelt, surf",,0,0,0,0,0,0,0,40,0,0,0,0,40
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Smelts, true",,0,0,0,0,0,0,0,0,242,315,0,0,557
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,ishes,,,,,,,,,,,,,,
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sole, Dover",,"3,190","47,151","73,046","21,537","37,050","29,478","36,101","91,219","55,264","4,930",0,"3,560","402,526"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sole, English",,"8,297","5,077","14,213","6,290","26,203","10,385","11,634","13,624","17,282","14,591","12,163","8,454","148,213"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sole, petrale",,"18,405","5,791","19,066","7,961","41,715","20,235","12,164","10,811","14,385","22,256","27,574","30,021","230,384"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sole, rex",,"2,875","4,124","4,261","2,925","1,275",307,"1,442","1,850","1,899",477,"1,472","1,631","24,538"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sole, rock",,175,145,"1,515","2,384","5,277",450,"2,115",688,153,522,"1,806",79,"15,309"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Sole, sand",,"6,905","8,449","13,152","3,563","18,803","10,374","17,576","5,812","3,883","7,043","4,923","3,262","103,746"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Stickleback, threespine",,12,7,9,7,9,8,7,5,7,6,7,26,111
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, barred",,0,0,0,4,0,0,0,0,35,0,0,0,39
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, redtail",,0,0,0,0,0,0,0,4,0,0,0,0,4
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, rubberlip",,0,0,0,178,0,0,0,0,0,0,0,0,178
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, shiner",,0,0,0,0,0,0,8,20,6,8,37,16,95
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, unspecified",,787,"1,756","2,066","1,338",148,4,198,237,213,267,564,854,"8,431"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Surfperch, walleye",,0,0,0,124,0,0,0,0,0,0,0,0,124
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,Swordfish,,727,0,0,"3,155","5,558",0,"9,090",0,0,0,537,0,"19,067"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Thornyhead, longspine",,0,"9,268","11,802",215,"5,019","2,400","4,038","8,790","5,420","2,490",0,94,"49,536"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Thornyhead, shortspine",,561,"2,651","2,855",49,"2,021","1,025","2,805","4,619","3,524","1,678",0,0,"21,788"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,Thornyheads,,60,0,58,0,0,"2,530",543,170,716,0,0,0,"4,077"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Trawled fish, unspecified",,0,0,0,0,0,0,0,0,0,21,0,0,21
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, albacore",,0,0,0,"1,276",208,"1,571","8,145","17,438","29,527","44,011","2,609",66,"104,851"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, bigeye",,0,0,0,0,"1,826",0,438,0,0,0,0,0,"2,264"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, bluefin",,0,0,0,"3,640",174,0,0,0,0,59,167,0,"4,040"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, skipjack, black",,0,0,0,0,0,0,0,0,0,0,74,0,74
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, skipjack",,0,0,0,0,0,0,0,"1,783",0,0,0,0,"1,783"
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, unspecified",,0,0,0,0,0,0,0,0,188,0,0,0,188
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Tuna, yellowfin",,0,0,0,655,186,0,0,0,0,0,0,0,841
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,Turbot,,0,0,65,0,0,8,5,107,0,25,36,5,252
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,Wahoo,,0,0,0,383,64,0,0,0,0,0,0,0,447
2001,landings01_table10.pdf,San Francisco,California Waters,Fishes,"Whiting, Pacific",,0,0,0,0,4,0,0,0,0,0,0,552,556
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,rustaceans,,,,,,,,,,,,,,
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, Dungeness",,"62,866","46,148","65,142","69,647","103,842","73,602","2,158",0,0,0,"10,114","674,915","1,108,433"
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, box",,93,0,0,0,0,0,0,0,0,0,0,0,93
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, brown rock",,0,0,0,0,0,0,0,0,0,0,4,0,4
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,rustaceans,,,,,,,,,,,,,,
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, red rock",,0,70,76,0,0,0,0,0,0,60,73,0,279
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Crab, rock unspecified",,"1,911","2,429","2,902","2,934","2,657","3,949","6,510","5,395","4,884","3,327","1,240",381,"38,520"
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Crayfish, signal",,0,0,0,0,0,0,235,0,0,0,0,0,235
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Prawn, spot",,0,"7,493","15,684","6,392","4,773","6,897","4,302","2,118","1,925","2,961",0,0,"52,544"
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Shrimp, bay",,"8,297","7,076","10,520","5,734","5,799","9,820","8,754","8,443","4,988","7,414","9,081","8,152","94,077"
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Shrimp, brine",,"6,217",970,"8,435","61,973","226,566","212,038","130,743","81,200","87,783","23,548","21,109","3,134","863,716"
2001,landings01_table10.pdf,San Francisco,California Waters,Crustaceans,"Shrimp, red rock",,0,0,0,942,0,0,0,0,0,0,0,0,942
2001,landings01_table10.pdf,San Francisco,California Waters,Echinoderms,chinoderms,,,,,,,,,,,,,,
2001,landings01_table10.pdf,San Francisco,California Waters,Echinoderms,"Urchin, red",,"8,641","5,386","1,030",0,0,0,0,0,0,354,0,0,"15,411"
2001,landings01_table10.pdf,San Francisco,California Waters,Mollusks,ollusks,,,,,,,,,,,,,,
2001,landings01_table10.pdf,San Francisco,California Waters,Mollusks,"Clam, rosy razor",,33,0,0,0,0,0,0,0,0,0,0,0,33
2001,landings01_table10.pdf,San Francisco,California Waters,Mollusks,Mussel,,0,0,0,0,16,0,0,0,0,0,0,0,16
2001,landings01_table10.pdf,San Francisco,California Waters,Mollusks,"Octopus, unspecified",,0,35,197,308,526,238,320,0,37,87,0,59,"1,807"
2001,landings01_table10.pdf,San Francisco,California Waters,Mollusks,"Squid, jumbo",,0,0,0,0,0,0,0,0,0,30,0,0,30
2001,landings01_table10.pdf,San Francisco,California Waters,Mollusks,"Squid, market",,16,0,0,0,0,34,"19,682",0,0,0,0,0,"19,732"
2001,landings01_table10.pdf,San Francisco,California Waters,urtles,urtles,,,,,,,,,,,,,,
2001,landings01_table10.pdf,San Francisco,California Waters,urtles,Turtle,,0,0,0,0,0,0,0,8,0,0,0,0,8
2001,landings01_table10.pdf,San Francisco,California Waters,urtles,Waters Area Total:,,"5,380,293","326,018","530,932","371,224","1,053,699","573,714","864,595","592,847","664,576","500,129","271,194","1,028,349","12,157,569"
2001,landings01_table10.pdf,San Francisco,California Waters,urtles,Grand Total,,"5,380,293","326,018","530,932","371,224","1,053,699","573,714","864,595","592,847","664,576","500,129","271,194","1,028,349","12,157,569"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,ishes,,,,,,,,,,,,,,
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Anchovy, northern",,"4,065,693","2,764,702","58,984","8,263,489","9,975,211","386,502",200,"2,050","3,920","89,302","1,260","94,810","25,706,123"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Barracuda, California",,0,0,0,0,0,0,0,13,4,54,54,0,125
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Bonito, Pacific",,0,0,0,0,0,0,0,0,"11,666",0,0,0,"11,666"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Butterfish (Pacific pompano),,0,0,110,828,"2,192","1,336","1,190",175,892,"2,177",40,43,"8,983"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Cabezon,,522,"1,441",18,0,"2,915","3,048","4,349","2,869","1,539",0,12,0,"16,713"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Cod, Pacific",,0,0,0,0,0,762,0,0,0,0,0,0,762
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Croaker, unspecifed",,0,23,132,18,0,0,0,0,0,0,0,0,173
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Croaker, white",,0,0,328,349,"1,070","1,510",180,"1,063","1,082",814,70,183,"6,649"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Eel, monkeyface",,0,0,0,0,0,0,0,0,3,2,0,0,4
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Flounder, starry",,290,91,78,170,855,476,627,644,346,143,46,189,"3,956"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Flounder, unspecified",,0,41,248,472,"1,241","1,761","1,845","1,241",857,296,178,126,"8,306"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Greenling, kelp",,120,343,12,0,384,200,288,325,0,0,0,0,"1,672"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Grenadiers,,"5,713","3,945","8,094","16,001","30,049","26,525","47,343","12,044","49,244","11,260","11,701","12,673","234,592"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Halibut, California",,814,639,925,556,"5,158","3,386","15,097","6,070","4,735","1,671","4,623","2,156","45,830"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Halibut, unspecified",,0,0,0,0,0,0,0,0,0,169,0,0,169
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Herring, Pacific",,0,0,0,21,0,0,220,0,0,0,0,0,241
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Jacksmelt,,0,0,"1,031","3,241","2,217","3,005","1,914","2,425","4,380","1,073","2,100","37,074","58,460"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Lingcod,,0,0,0,0,397,365,"3,476","2,017","2,783","1,478",187,0,"10,702"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Louvar,,0,0,0,0,0,0,0,0,0,0,66,0,66
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Mackerel, Pacific",,0,0,0,0,50,"1,024","1,046",120,42,300,"376,812",22,"379,415"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Mackerel, unspecified",,0,0,0,0,0,0,175,0,0,0,4,0,179
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Opah,,0,0,0,0,0,0,0,0,112,0,292,0,404
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,Queenfish,,0,2,0,0,0,145,0,0,0,0,0,0,147
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Ray, unspecified",,0,0,0,0,0,49,0,0,0,0,0,0,49
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, China",,22,26,5,0,5,123,408,163,177,109,96,151,"1,284"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, Pacific ocean perc",,0,0,0,0,0,0,0,0,0,0,0,3,3
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, bank",,80,0,113,252,699,"7,965","7,908",14,74,48,291,"6,015","23,459"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, black-and-yellow",,93,604,1,0,"1,410","1,386","1,606",748,373,351,137,119,"6,827"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, black",,30,180,5,0,41,92,137,246,73,206,19,33,"1,061"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, blackgill",,"3,364","1,540","3,828","3,727",792,"9,086","2,852",257,"3,152","6,501","4,229","1,087","40,414"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, blue",,74,120,0,0,35,183,63,311,75,139,196,20,"1,216"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, bocaccio",,885,"2,261",911,634,441,"1,193","2,181","1,186","1,983","1,022",0,0,"12,698"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,ishes,,,,,,,,,,,,,,
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, brown",,113,857,16,0,907,"1,228","1,077",939,790,601,287,"1,227","8,042"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, canary",,14,129,0,3,0,41,111,162,305,0,0,0,765
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, chilipepper",,"13,850","22,174","8,113","2,114","16,118","14,556","12,691","4,133","2,248","16,185","12,987","27,846","153,015"
2001,landings01_table11.pdf,Monterey,California Waters,Fishes,"Rockfish, copper (whitebelly)",,0,0,0,0,53,0,0,0,0,0,0,0,53
