"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"2010","GREN","BRG","TWL","N","BORROW T-1","13206"
"2010","GREN","CRS","TWL","N","BORROW T-1","8554"
"2010","GREN","ERK","TWL","N","ACTUAL","64000"
"2011","GREN","ERK","TWL","N","ACTUAL","45801"
"2012","GREN","CRS","TWL","N","BORROW T-1","10725"
"2012","GREN","ERK","TWL","N","ACTUAL","31575"
"2013","GREN","ERK","TWL","N","ACTUAL","13503"
"2014","GREN","ERK","TWL","N","ACTUAL","9167"
"2015","GREN","BRG","TWL","N","ACTUAL","2609"
"2016","GREN","BRG","TWL","N","ACTUAL","4907"
"2016","GREN","ERK","TWL","N","ACTUAL","37390"
"2016","GREN","MNT","HKL","N","ACTUAL","76268"
"2016","GREN","OSB","HKL","N","ACTUAL","583"
"2016","GREN","OSD","HKL","N","ACTUAL","3906"
"2017","GREN","BRG","TWL","N","ACTUAL","832"
"2017","GREN","OSD","HKL","N","ACTUAL","2099"
"2018","GREN","MNT","HKL","N","ACTUAL","23697"
"2018","GREN","MRO","HKL","N","BORROW T-1","7038"
