"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","YMTH","BRG","HKL","N","BORROW T-3","29"
"1978","YMTH","OLA","NET","N","RATIO","252"
"1979","YMTH","BRG","HKL","N","BORROW T-3","22"
"1979","YMTH","BRG","TWL","N","ACTUAL","1535"
"1979","YMTH","OLA","NET","N","RATIO","578"
"1980","YMTH","OLA","NET","N","RATIO","536"
"1981","YMTH","OLA","NET","N","RATIO","687"
"1982","YMTH","OLA","NET","N","RATIO","550"
"1983","YMTH","ERK","TWL","N","ACTUAL","4197"
"1983","YMTH","ERK","TWL","N","ACTUAL (a)","506"
"1983","YMTH","OLA","NET","N","RATIO","289"
"1984","YMTH","BRG","TWL","N","ACTUAL","6087"
"1984","YMTH","BRG","TWL","N","ACTUAL (a)","73"
"1984","YMTH","ERK","TWL","N","ACTUAL","14943"
"1984","YMTH","ERK","TWL","N","ACTUAL (a)","1567"
"1984","YMTH","OLA","NET","N","ACTUAL","1432"
"1984","YMTH","OLA","NET","N","ACTUAL (a)","13"
"1985","YMTH","BRG","TWL","N","ACTUAL","2"
"1985","YMTH","ERK","TWL","N","ACTUAL","23260"
"1985","YMTH","ERK","TWL","N","ACTUAL (a)","59"
"1985","YMTH","OLA","NET","N","ACTUAL","754"
"1986","YMTH","ERK","HKL","N","BORROW T-3","206"
"1986","YMTH","ERK","NET","N","BORROW T-3","6"
"1986","YMTH","ERK","TWL","N","ACTUAL","24403"
"1986","YMTH","ERK","TWL","N","ACTUAL (a)","268"
"1986","YMTH","OSF","HKL","N","BORROW T-3","215"
"1986","YMTH","OSF","HKL","N","BORROW T-3(a)","8"
"1987","YMTH","BDG","NET","N","BORROW T-1","63"
"1987","YMTH","ERK","HKL","N","BORROW T-3","303"
"1987","YMTH","MNT","NET","N","BORROW T-1","14033"
"1987","YMTH","MNT","NET","N","BORROW T-1(a)","581"
"1987","YMTH","OSF","NET","N","ACTUAL","4616"
"1987","YMTH","OSF","NET","N","ACTUAL (a)","19"
"1988","YMTH","ERK","HKL","N","BORROW T-3","232"
"1988","YMTH","OSF","HKL","N","BORROW T-3(a)","1"
"1989","YMTH","ERK","HKL","N","BORROW T-3","262"
"1989","YMTH","ERK","TWL","N","ACTUAL","809"
"1990","YMTH","ERK","HKL","N","BORROW T-3","827"
"1990","YMTH","ERK","TWL","N","ACTUAL","6043"
"1992","YMTH","BRG","TWL","N","ACTUAL","1733"
"1992","YMTH","ERK","HKL","N","ACTUAL","3281"
"1993","YMTH","ERK","HKL","N","ACTUAL","2208"
"1993","YMTH","ERK","TWL","N","ACTUAL","5977"
"1994","YMTH","BRG","TWL","N","ACTUAL","10741"
"1996","YMTH","ERK","TWL","N","ACTUAL","12340"
"1996","YMTH","OSF","NET","N","BORROW T-3","3"
"1997","YMTH","OSF","TWL","N","ACTUAL","1414"
"1998","YMTH","CRS","HKL","N","BORROW T-3","5"
"1998","YMTH","CRS","TWL","N","ACTUAL","327"
"2001","YMTH","CRS","TWL","N","BORROW T-6","2"
"2006","YMTH","BRG","HKL","N","BORROW T-1","27"
"2006","YMTH","ERK","HKL","N","ACTUAL","66"
"2007","YMTH","ERK","HKL","N","ACTUAL","62"
"2009","YMTH","BRG","HKL","N","BORROW T-1","91"
"2009","YMTH","ERK","HKL","N","ACTUAL","88"
"2012","YMTH","MNT","TWL","N","ACTUAL","103"
"2016","YMTH","BRG","TWL","N","ACTUAL","21"
"2019","YMTH","BRG","TWL","N","ACTUAL","4"
