"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1981","UTRB","BDG","TWL","N","Nominal","643"
"1981","UTRB","BRG","TWL","N","Nominal","305"
"1981","UTRB","CRS","TWL","N","Nominal","252"
"1981","UTRB","ERK","TWL","N","Nominal","11556"
"1981","UTRB","MNT","NET","N","Nominal","11"
"1981","UTRB","MNT","TWL","N","Nominal","6340"
"1981","UTRB","MRO","HKL","N","Nominal","1"
"1981","UTRB","MRO","NET","N","Nominal","86"
"1981","UTRB","MRO","TWL","N","Nominal","12577"
"1981","UTRB","OSB","NET","N","Nominal","17"
"1981","UTRB","OSB","TWL","N","Nominal","92"
"1981","UTRB","OSF","NET","N","Nominal","10"
"1981","UTRB","OSF","TWL","N","Nominal","1880"
"1982","UTRB","BDG","TWL","N","Nominal","25"
"1982","UTRB","CRS","TWL","N","Nominal","26962"
"1982","UTRB","ERK","TWL","N","Nominal","8065"
"1982","UTRB","MNT","TWL","N","Nominal","149"
"1982","UTRB","MRO","NET","N","Nominal","250"
"1982","UTRB","MRO","TWL","N","Nominal","8777"
"1982","UTRB","OLA","NET","N","Nominal","6"
"1982","UTRB","OSB","NET","N","Nominal","4"
"1982","UTRB","OSB","TWL","N","Nominal","5"
"1982","UTRB","OSF","NET","N","Nominal","99"
"1982","UTRB","OSF","TWL","N","Nominal","3016"
"1983","UTRB","BDG","NET","N","Nominal","6"
"1983","UTRB","BDG","TWL","N","Nominal","221"
"1983","UTRB","BRG","TWL","N","Nominal","405"
"1983","UTRB","CRS","TWL","N","Nominal","18262"
"1983","UTRB","ERK","TWL","N","Nominal","17925"
"1983","UTRB","MNT","TWL","N","Nominal","312"
"1983","UTRB","MRO","NET","N","Nominal","269"
"1983","UTRB","MRO","TWL","N","Nominal","2838"
"1983","UTRB","OLA","NET","N","Nominal","2"
"1983","UTRB","OLA","OTH","N","Nominal","710"
"1983","UTRB","OSB","NET","N","Nominal","62"
"1983","UTRB","OSB","TWL","N","Nominal","109"
"1983","UTRB","OSF","NET","N","Nominal","5"
"1983","UTRB","OSF","TWL","N","Nominal","5677"
"1984","UTRB","BDG","HKL","N","Nominal","9"
"1984","UTRB","BDG","NET","N","Nominal","18"
"1984","UTRB","BDG","TWL","N","Nominal","476"
"1984","UTRB","BRG","TWL","N","Nominal","15"
"1984","UTRB","CRS","TWL","N","Nominal","290"
"1984","UTRB","ERK","TWL","N","Nominal","16416"
"1984","UTRB","MNT","NET","N","Nominal","4"
"1984","UTRB","MNT","TWL","N","Nominal","2427"
"1984","UTRB","MRO","NET","N","Nominal","53"
"1984","UTRB","MRO","TWL","N","Nominal","311"
"1984","UTRB","OLA","HKL","N","Nominal","11"
"1984","UTRB","OLA","NET","N","Nominal","4"
"1984","UTRB","OLA","TWL","N","Nominal","105"
"1984","UTRB","OSB","NET","N","Nominal","37"
"1984","UTRB","OSB","TWL","N","Nominal","249"
"1984","UTRB","OSF","NET","N","Nominal","62"
"1984","UTRB","OSF","OTH","N","Nominal","12"
"1984","UTRB","OSF","TWL","N","Nominal","2554"
"1985","UTRB","BDG","NET","N","Nominal","11"
"1985","UTRB","BDG","TWL","N","Nominal","150"
"1985","UTRB","BRG","TWL","N","Nominal","7"
"1985","UTRB","ERK","TWL","N","Nominal","21626"
"1985","UTRB","MNT","NET","N","Nominal","90"
"1985","UTRB","MNT","TWL","N","Nominal","1411"
"1985","UTRB","MRO","NET","N","Nominal","52"
"1985","UTRB","MRO","TWL","N","Nominal","421"
"1985","UTRB","OLA","NET","N","Nominal","2"
"1985","UTRB","OSB","NET","N","Nominal","186"
"1985","UTRB","OSB","TWL","N","Nominal","448"
"1985","UTRB","OSD","NET","N","Nominal","14"
"1985","UTRB","OSF","NET","N","Nominal","24"
"1985","UTRB","OSF","TWL","N","Nominal","5287"
"1986","UTRB","BDG","TWL","N","Nominal","90"
"1986","UTRB","BRG","TWL","N","Nominal","7"
"1986","UTRB","CRS","TWL","N","Nominal","378"
"1986","UTRB","ERK","FPT","N","Nominal","479"
"1986","UTRB","ERK","TWL","N","Nominal","14125"
"1986","UTRB","MNT","NET","N","Nominal","14"
"1986","UTRB","MNT","TWL","N","Nominal","221"
"1986","UTRB","MRO","NET","N","Nominal","93"
"1986","UTRB","MRO","TWL","N","Nominal","1809"
"1986","UTRB","OSB","NET","N","Nominal","92"
"1986","UTRB","OSB","TWL","N","Nominal","8"
"1986","UTRB","OSF","FPT","N","Nominal","32"
"1986","UTRB","OSF","HKL","N","Nominal","18"
"1986","UTRB","OSF","NET","N","Nominal","8"
"1986","UTRB","OSF","TWL","N","Nominal","2473"
"1987","UTRB","BDG","TWL","N","Nominal","435"
"1987","UTRB","BRG","TWL","N","Nominal","1725"
"1987","UTRB","CRS","TWL","N","Nominal","343"
"1987","UTRB","ERK","TWL","N","Nominal","36438"
"1987","UTRB","MNT","NET","N","Nominal","23"
