"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","URCK","BDG","FPT","N","NOMINAL","640"
"1978","URCK","BDG","HKL","N","NOMINAL","810"
"1978","URCK","BDG","HKL","N","NOMINAL(a)","486"
"1978","URCK","BDG","NET","N","NOMINAL","133"
"1978","URCK","BRG","FPT","N","NOMINAL","36"
"1978","URCK","BRG","HKL","N","NOMINAL","4650"
"1978","URCK","BRG","OTH","N","NOMINAL","84"
"1978","URCK","BRG","TWL","N","NOMINAL","103"
"1978","URCK","CRS","FPT","N","NOMINAL","995"
"1978","URCK","CRS","HKL","N","BORROW T-3","1092"
"1978","URCK","CRS","HKL","N","NOMINAL","5410"
"1978","URCK","CRS","HKL","N","NOMINAL(a)","674"
"1978","URCK","CRS","NET","N","NOMINAL","26"
"1978","URCK","CRS","TWL","N","NOMINAL","20"
"1978","URCK","ERK","FPT","N","NOMINAL","2119"
"1978","URCK","ERK","HKL","N","NOMINAL","14031"
"1978","URCK","ERK","HKL","N","NOMINAL(a)","966"
"1978","URCK","ERK","OTH","N","NOMINAL","4845"
"1978","URCK","MNT","FPT","N","NOMINAL","14107"
"1978","URCK","MNT","HKL","N","NOMINAL(a)","100"
"1978","URCK","MNT","NET","N","NOMINAL","9127"
"1978","URCK","MNT","OTH","N","NOMINAL","5860"
"1978","URCK","MNT","TWL","N","ACTUAL","412"
"1978","URCK","MNT","TWL","N","NOMINAL","17853"
"1978","URCK","MRO","FPT","N","NOMINAL","8098"
"1978","URCK","MRO","NET","N","NOMINAL","1561"
"1978","URCK","MRO","TWL","N","BORROW T-1","224"
"1978","URCK","MRO","TWL","N","NOMINAL","17229"
"1978","URCK","OLA","FPT","N","RATIO","3024"
"1978","URCK","OLA","HKL","N","RATIO","954"
"1978","URCK","OLA","NET","N","RATIO","252"
"1978","URCK","OLA","OTH","N","RATIO","6651"
"1978","URCK","OSB","FPT","N","RATIO","3054"
"1978","URCK","OSB","HKL","N","RATIO","581"
"1978","URCK","OSB","NET","N","RATIO","40"
"1978","URCK","OSB","OTH","N","RATIO","516"
"1978","URCK","OSB","TWL","N","RATIO","3181"
"1978","URCK","OSD","FPT","N","RATIO","376"
"1978","URCK","OSD","HKL","N","RATIO","712"
"1978","URCK","OSD","NET","N","RATIO","1174"
"1978","URCK","OSD","OTH","N","RATIO","476"
"1978","URCK","OSF","FPT","N","NOMINAL","1611"
"1978","URCK","OSF","HKL","N","NOMINAL","32758"
"1978","URCK","OSF","HKL","N","NOMINAL(a)","389"
"1978","URCK","OSF","OTH","N","NOMINAL","1253"
"1978","URCK","OSF","TWL","N","NOMINAL","1340"
"1979","URCK","BDG","FPT","N","NOMINAL","147"
"1979","URCK","BDG","HKL","N","NOMINAL","64"
"1979","URCK","BDG","HKL","N","NOMINAL(a)","191"
"1979","URCK","BDG","NET","N","NOMINAL","1896"
"1979","URCK","BRG","FPT","N","NOMINAL","1511"
"1979","URCK","BRG","HKL","N","NOMINAL","8434"
"1979","URCK","BRG","HKL","N","NOMINAL(a)","238"
"1979","URCK","BRG","OTH","N","NOMINAL","3140"
"1979","URCK","CRS","FPT","N","NOMINAL","800"
"1979","URCK","CRS","HKL","N","BORROW T-3","1084"
"1979","URCK","CRS","HKL","N","NOMINAL","1160"
"1979","URCK","CRS","HKL","N","NOMINAL(a)","278"
"1979","URCK","CRS","NET","N","NOMINAL","602"
"1979","URCK","CRS","OTH","N","NOMINAL","657"
"1979","URCK","CRS","TWL","N","NOMINAL","41"
"1979","URCK","CRS","TWL","N","NOMINAL(a)","211"
"1979","URCK","ERK","FPT","N","NOMINAL","2299"
"1979","URCK","ERK","HKL","N","NOMINAL","14045"
"1979","URCK","ERK","HKL","N","NOMINAL(a)","181"
"1979","URCK","ERK","NET","N","NOMINAL","773"
"1979","URCK","ERK","OTH","N","NOMINAL","2968"
"1979","URCK","ERK","TWL","N","NOMINAL","846"
"1979","URCK","MNT","FPT","N","NOMINAL","10843"
"1979","URCK","MNT","NET","N","NOMINAL","3165"
"1979","URCK","MNT","OTH","N","NOMINAL","8569"
"1979","URCK","MNT","TWL","N","NOMINAL","6190"
"1979","URCK","MNT","TWL","N","NOMINAL(a)","114"
"1979","URCK","MRO","FPT","N","NOMINAL","13785"
"1979","URCK","MRO","NET","N","NOMINAL","227"
"1979","URCK","MRO","OTH","N","NOMINAL","1654"
