"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","PTRL","BDG","HKL","N","NOMINAL","43"
"1978","PTRL","BDG","TWL","N","NOMINAL","58515"
"1978","PTRL","BDG","UNK","N","NOMINAL","195"
"1978","PTRL","BRG","HKL","N","NOMINAL","75"
"1978","PTRL","BRG","TWL","N","NOMINAL","363426"
"1978","PTRL","CRS","HKL","N","NOMINAL","13"
"1978","PTRL","CRS","TWL","N","NOMINAL","214142"
"1978","PTRL","ERK","HKL","N","NOMINAL","13"
"1978","PTRL","ERK","TWL","N","NOMINAL","582821"
"1978","PTRL","MNT","HKL","N","NOMINAL","204"
"1978","PTRL","MNT","NET","N","NOMINAL","68"
"1978","PTRL","MNT","OTH","N","NOMINAL","1500"
"1978","PTRL","MNT","TWL","N","NOMINAL","272896"
"1978","PTRL","MNT","UNK","N","NOMINAL","21"
"1978","PTRL","MRO","HKL","N","NOMINAL","20"
"1978","PTRL","MRO","NET","N","NOMINAL","33"
"1978","PTRL","MRO","TWL","N","NOMINAL","324822"
"1978","PTRL","OLA","HKL","N","NOMINAL","62"
"1978","PTRL","OSB","HKL","N","NOMINAL","10"
"1978","PTRL","OSB","NET","N","NOMINAL","41"
"1978","PTRL","OSB","TWL","N","NOMINAL","134675"
"1978","PTRL","OSF","HKL","N","NOMINAL","22"
"1978","PTRL","OSF","NET","N","NOMINAL","16"
"1978","PTRL","OSF","TWL","N","NOMINAL","680408"
"1979","PTRL","BDG","NET","N","NOMINAL","94"
"1979","PTRL","BDG","TWL","N","NOMINAL","62489"
"1979","PTRL","BDG","UNK","N","NOMINAL","47"
"1979","PTRL","BRG","HKL","N","NOMINAL","15"
"1979","PTRL","BRG","TWL","N","NOMINAL","501113"
"1979","PTRL","CRS","TWL","N","NOMINAL","282047"
"1979","PTRL","ERK","HKL","N","NOMINAL","30"
"1979","PTRL","ERK","TWL","N","NOMINAL","743126"
"1979","PTRL","ERK","UNK","N","NOMINAL","15"
"1979","PTRL","MNT","HKL","N","NOMINAL","148"
"1979","PTRL","MNT","NET","N","NOMINAL","243"
"1979","PTRL","MNT","TWL","N","ACTUAL","357"
"1979","PTRL","MNT","TWL","N","NOMINAL","263649"
"1979","PTRL","MNT","UNK","N","NOMINAL","25"
"1979","PTRL","MRO","FPT","N","NOMINAL","16"
"1979","PTRL","MRO","HKL","N","NOMINAL","86"
"1979","PTRL","MRO","NET","N","NOMINAL","382"
"1979","PTRL","MRO","TWL","N","NOMINAL","438747"
"1979","PTRL","OLA","TWL","N","NOMINAL","155"
"1979","PTRL","OSB","NET","N","NOMINAL","486"
"1979","PTRL","OSB","TWL","N","NOMINAL","94828"
"1979","PTRL","OSB","UNK","N","NOMINAL","5"
"1979","PTRL","OSD","HKL","N","NOMINAL","352"
"1979","PTRL","OSD","NET","N","NOMINAL","264"
"1979","PTRL","OSD","UNK","N","NOMINAL","294"
"1979","PTRL","OSF","HKL","N","NOMINAL","4"
