"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","RCK3","OSD","HKL","N","RATIO","6379"
"1979","RCK3","OSD","HKL","N","RATIO","8025"
"1979","RCK3","OSD","UNK","N","RATIO","74"
"1980","RCK3","OSD","HKL","N","RATIO","11535"
"1980","RCK3","OSD","UNK","N","RATIO","11194"
"1981","RCK3","OSD","HKL","N","RATIO","3419"
"1982","RCK3","OSD","HKL","N","RATIO","4734"
"1983","RCK3","OSD","HKL","N","RATIO","4288"
"1984","RCK3","MNT","NET","N","NOMINAL","205"
"1984","RCK3","OSD","UNK","N","NOMINAL(a)","200"
"1985","RCK3","OSD","HKL","N","NOMINAL","17917"
"1985","RCK3","OSD","HKL","N","NOMINAL(a)","22068"
"1986","RCK3","MNT","NET","N","NOMINAL","681"
"1987","RCK3","MNT","NET","N","NOMINAL","840"
"1990","RCK3","BDG","HKL","N","NOMINAL","173"
"1990","RCK3","ERK","HKL","N","NOMINAL","27"
"1990","RCK3","OSF","HKL","N","NOMINAL","369"
"1991","RCK3","ERK","TWL","N","NOMINAL","237"
"1991","RCK3","MNT","NET","N","NOMINAL","20"
"1992","RCK3","MNT","HKL","N","NOMINAL","152"
"1992","RCK3","MNT","TWL","N","NOMINAL","910"
"1992","RCK3","OSF","HKL","N","NOMINAL","1"
"1993","RCK3","MNT","TWL","N","NOMINAL","500"
"1994","RCK3","MNT","TWL","N","NOMINAL","80"
"1994","RCK3","OSB","HKL","N","NOMINAL","175"
"1995","RCK3","ERK","HKL","N","NOMINAL","9"
"1995","RCK3","MNT","TWL","N","NOMINAL","36563"
"1996","RCK3","BRG","HKL","N","NOMINAL","161"
"1996","RCK3","ERK","HKL","N","NOMINAL","48"
"1996","RCK3","MNT","TWL","N","NOMINAL","2479"
"1998","RCK3","CRS","TWL","N","NOMINAL","326"
"1998","RCK3","ERK","TWL","N","NOMINAL","53"
"2000","RCK3","ERK","HKL","N","NOMINAL","15"
"2000","RCK3","MNT","HKL","N","NOMINAL","25"
"2000","RCK3","OSD","HKL","N","NOMINAL","213"
"2000","RCK3","OSF","HKL","Y","NOMINAL","18"
"2002","RCK3","OLA","HKL","N","NOMINAL","21"
"2003","RCK3","OLA","HKL","N","NOMINAL","52"
"2003","RCK3","OSD","HKL","N","NOMINAL","4"
"2004","RCK3","BRG","FPT","N","NOMINAL","25"
"2004","RCK3","MNT","TWL","N","NOMINAL","329"
"2019","RCK3","ERK","HKL","N","NOMINAL","209"
