"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","STRY","BRG","HKL","N","NOMINAL","5"
"1978","STRY","MNT","NET","N","NOMINAL","11"
"1978","STRY","MRO","NET","N","NOMINAL","46"
"1978","STRY","OSB","HKL","N","NOMINAL","8"
"1979","STRY","BDG","HKL","N","NOMINAL","52"
"1979","STRY","BDG","NET","N","NOMINAL","302"
"1979","STRY","MRO","HKL","N","NOMINAL","8"
"1979","STRY","MRO","NET","N","NOMINAL","25"
"1979","STRY","MRO","TWL","N","NOMINAL","13"
"1979","STRY","OSB","HKL","N","NOMINAL","5"
"1979","STRY","OSB","NET","N","NOMINAL","188"
"1980","STRY","MNT","HKL","N","NOMINAL","20"
"1980","STRY","MRO","HKL","N","NOMINAL","62"
"1980","STRY","MRO","NET","N","NOMINAL","2627"
"1980","STRY","MRO","TWL","N","NOMINAL","108"
"1980","STRY","MRO","UNK","N","NOMINAL","189"
"1980","STRY","OSB","HKL","N","NOMINAL","2"
"1980","STRY","OSB","NET","N","NOMINAL","1"
"1980","STRY","OSF","NET","N","NOMINAL","496"
"1981","STRY","MNT","HKL","N","Nominal","36"
"1981","STRY","MRO","NET","N","Nominal","11"
"1981","STRY","MRO","TWL","N","Nominal","220"
"1981","STRY","OLA","HKL","N","Nominal","12"
"1981","STRY","OSB","NET","N","Nominal","7"
"1981","STRY","OSF","NET","N","Nominal","5505"
"1982","STRY","BDG","HKL","N","Nominal","5"
"1982","STRY","BDG","NET","N","Nominal","286"
"1982","STRY","MNT","NET","N","Nominal","206"
"1982","STRY","MRO","NET","N","Nominal","645"
"1982","STRY","MRO","TWL","N","Nominal","111"
"1982","STRY","OLA","NET","N","Nominal","28"
"1982","STRY","OSB","NET","N","Nominal","61"
"1982","STRY","OSF","HKL","N","Nominal","83"
"1982","STRY","OSF","NET","N","Nominal","1126"
"1983","STRY","BDG","NET","N","Nominal","1461"
"1983","STRY","BDG","TWL","N","Nominal","16227"
"1983","STRY","BRG","TWL","N","Nominal","305"
"1983","STRY","CRS","TWL","N","Nominal","5885"
"1983","STRY","ERK","TWL","N","Nominal","29432"
"1983","STRY","MNT","NET","N","Nominal","16"
"1983","STRY","MNT","TWL","N","Nominal","1562"
"1983","STRY","MRO","NET","N","Nominal","2735"
"1983","STRY","MRO","TWL","N","Nominal","1128"
"1983","STRY","OSB","NET","N","Nominal","141"
"1983","STRY","OSB","TWL","N","Nominal","12"
"1983","STRY","OSF","HKL","N","Nominal","2"
"1983","STRY","OSF","NET","N","Nominal","1866"
"1983","STRY","OSF","TWL","N","Nominal","43294"
"1984","STRY","BDG","FPT","N","Nominal","3"
"1984","STRY","BDG","HKL","N","Nominal","636"
"1984","STRY","BDG","NET","N","Nominal","6975"
"1984","STRY","BDG","TWL","N","Nominal","17211"
"1984","STRY","BRG","TWL","N","Nominal","416"
"1984","STRY","CRS","TWL","N","Nominal","25609"
"1984","STRY","ERK","TWL","N","Nominal","73222"
"1984","STRY","MNT","HKL","N","Nominal","53"
"1984","STRY","MNT","NET","N","Nominal","483"
"1984","STRY","MNT","TWL","N","Nominal","14047"
"1984","STRY","MRO","NET","N","Nominal","7855"
"1984","STRY","MRO","TWL","N","Nominal","9452"
"1984","STRY","OLA","NET","N","Nominal","2"
"1984","STRY","OSB","NET","N","Nominal","368"
"1984","STRY","OSB","TWL","N","Nominal","7"
"1984","STRY","OSF","NET","N","Nominal","2380"
"1984","STRY","OSF","OTH","N","Nominal","392"
"1984","STRY","OSF","TWL","N","Nominal","309642"
"1985","STRY","BDG","HKL","N","Nominal","5"
"1985","STRY","BDG","NET","N","Nominal","537"
"1985","STRY","BDG","TWL","N","Nominal","29347"
"1985","STRY","BRG","TWL","N","Nominal","993"
"1985","STRY","CRS","TWL","N","Nominal","46464"
"1985","STRY","ERK","TWL","N","Nominal","65695"
"1985","STRY","MNT","HKL","N","Nominal","16"
"1985","STRY","MNT","NET","N","Nominal","2907"
"1985","STRY","MNT","TWL","N","Nominal","18964"
"1985","STRY","MRO","NET","N","Nominal","2300"
"1985","STRY","MRO","TWL","N","Nominal","5179"
"1985","STRY","OSB","NET","N","Nominal","75"
"1985","STRY","OSB","TWL","N","Nominal","1"
"1985","STRY","OSD","NET","N","Nominal","30"
"1985","STRY","OSF","HKL","N","Nominal","1"
"1985","STRY","OSF","NET","N","Nominal","917"
