"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","SSOL","BDG","TWL","N","NOMINAL","1368"
"1978","SSOL","BDG","UNK","N","NOMINAL","8"
"1978","SSOL","BRG","TWL","N","NOMINAL","430"
"1978","SSOL","CRS","TWL","N","NOMINAL","48953"
"1978","SSOL","ERK","TWL","N","NOMINAL","29042"
"1978","SSOL","MNT","HKL","N","NOMINAL","19"
"1978","SSOL","MNT","TWL","N","NOMINAL","523"
"1978","SSOL","MRO","FPT","N","NOMINAL","15"
"1978","SSOL","MRO","HKL","N","NOMINAL","49"
"1978","SSOL","MRO","NET","N","NOMINAL","575"
"1978","SSOL","MRO","TWL","N","NOMINAL","12053"
"1978","SSOL","OSB","NET","N","NOMINAL","7"
"1978","SSOL","OSF","NET","N","NOMINAL","9"
"1978","SSOL","OSF","TWL","N","NOMINAL","156464"
"1979","SSOL","BDG","HKL","N","NOMINAL","10"
"1979","SSOL","BDG","NET","N","NOMINAL","44"
"1979","SSOL","BDG","TWL","N","NOMINAL","300"
"1979","SSOL","BRG","TWL","N","NOMINAL","861"
"1979","SSOL","CRS","HKL","N","NOMINAL","6"
"1979","SSOL","CRS","TWL","N","NOMINAL","355196"
"1979","SSOL","ERK","TWL","N","NOMINAL","96431"
"1979","SSOL","MNT","HKL","N","NOMINAL","6"
"1979","SSOL","MNT","NET","N","NOMINAL","75"
"1979","SSOL","MNT","TWL","N","NOMINAL","12461"
"1979","SSOL","MRO","HKL","N","NOMINAL","16"
"1979","SSOL","MRO","NET","N","NOMINAL","264"
"1979","SSOL","MRO","TWL","N","NOMINAL","5510"
"1979","SSOL","OSB","HKL","N","NOMINAL","405"
"1979","SSOL","OSB","NET","N","NOMINAL","31"
"1979","SSOL","OSF","TWL","N","NOMINAL","198640"
"1979","SSOL","OSF","UNK","N","NOMINAL","208"
"1980","SSOL","BDG","HKL","N","NOMINAL","75"
"1980","SSOL","BDG","NET","N","NOMINAL","60"
