"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","SLGR","ERK","HKL","N","BORROW T-3","31"
"1978","SLGR","OSB","HKL","N","RATIO","153"
"1979","SLGR","CRS","TWL","N","BORROW T-1","1518"
"1979","SLGR","ERK","HKL","N","BORROW T-3","16"
"1979","SLGR","ERK","TWL","N","ACTUAL","1894"
"1979","SLGR","OSB","HKL","N","RATIO","281"
"1980","SLGR","ERK","HKL","N","BORROW T-3","5"
"1980","SLGR","OSB","HKL","N","RATIO","256"
"1981","SLGR","OSB","HKL","N","RATIO","222"
"1982","SLGR","OSB","HKL","N","RATIO","351"
"1983","SLGR","OSB","HKL","N","RATIO","249"
"1983","SLGR","OSF","TWL","N","ACTUAL","2"
"1984","SLGR","BDG","TWL","N","ACTUAL","4784"
"1984","SLGR","BDG","TWL","N","ACTUAL (a)","81"
"1984","SLGR","ERK","TWL","N","ACTUAL","1426"
"1984","SLGR","ERK","TWL","N","ACTUAL (a)","199"
"1984","SLGR","OSB","HKL","N","ACTUAL","750"
"1984","SLGR","OSD","NET","N","ACTUAL","19"
"1984","SLGR","OSF","TWL","N","ACTUAL","4411"
"1984","SLGR","OSF","TWL","N","ACTUAL (a)","1270"
"1985","SLGR","BDG","TWL","N","ACTUAL","1785"
"1985","SLGR","BDG","TWL","N","ACTUAL (a)","169"
"1985","SLGR","ERK","TWL","N","ACTUAL","7511"
"1985","SLGR","ERK","TWL","N","ACTUAL (a)","2"
"1985","SLGR","OSD","NET","N","ACTUAL","36"
"1985","SLGR","OSF","HKL","N","BORROW T-3","197"
"1985","SLGR","OSF","HKL","N","BORROW T-3(a)","10"
"1985","SLGR","OSF","TWL","N","ACTUAL","3650"
"1985","SLGR","OSF","TWL","N","ACTUAL (a)","370"
"1986","SLGR","BDG","TWL","N","BORROW T-4","5"
"1986","SLGR","BRG","HKL","N","BORROW T-3","127"
"1986","SLGR","BRG","HKL","N","BORROW T-3(a)","1"
"1986","SLGR","BRG","TWL","N","ACTUAL","1650"
"1986","SLGR","BRG","TWL","N","ACTUAL (a)","17"
"1986","SLGR","CRS","HKL","N","BORROW T-5","264"
"1986","SLGR","ERK","HKL","N","BORROW T-3","28"
"1986","SLGR","ERK","HKL","N","BORROW T-4","12"
"1986","SLGR","ERK","NET","N","BORROW T-3","1"
"1986","SLGR","ERK","TWL","N","ACTUAL","337"
"1987","SLGR","BRG","HKL","N","BORROW T-3","297"
"1987","SLGR","CRS","HKL","N","BORROW T-5","289"
"1987","SLGR","CRS","TWL","N","BORROW T-1","39"
"1987","SLGR","ERK","HKL","N","BORROW T-3","39"
"1987","SLGR","ERK","HKL","N","BORROW T-4","329"
"1987","SLGR","ERK","HKL","N","BORROW T-4(a)","7"
"1987","SLGR","ERK","TWL","N","ACTUAL","667"
"1987","SLGR","ERK","TWL","N","ACTUAL (a)","2"
"1987","SLGR","ERK","TWL","N","BORROW T-4","4"
"1988","SLGR","BDG","TWL","N","BORROW T-1","21"
"1988","SLGR","BRG","HKL","N","BORROW T-3","547"
"1988","SLGR","BRG","TWL","N","ACTUAL","4531"
"1988","SLGR","CRS","HKL","N","BORROW T-5","321"
"1988","SLGR","CRS","TWL","N","BORROW T-2","1601"
"1988","SLGR","ERK","HKL","N","BORROW T-3","29"
"1988","SLGR","ERK","HKL","N","BORROW T-4","165"
"1988","SLGR","ERK","TWL","N","ACTUAL","2134"
"1988","SLGR","ERK","TWL","N","BORROW T-1","80"
"1988","SLGR","OSF","TWL","N","BORROW T-2","330"
"1989","SLGR","BRG","HKL","N","BORROW T-3","631"
"1989","SLGR","CRS","HKL","N","BORROW T-3","196"
"1989","SLGR","CRS","HKL","N","BORROW T-5","314"
"1989","SLGR","ERK","HKL","N","BORROW T-4","128"
"1989","SLGR","OSD","HKL","N","ACTUAL","23"
"1990","SLGR","BDG","TWL","N","BORROW T-1","56"
"1990","SLGR","BRG","HKL","N","BORROW T-3","377"
"1990","SLGR","BRG","TWL","N","ACTUAL","4682"
"1990","SLGR","CRS","HKL","N","BORROW T-3","187"
"1990","SLGR","CRS","HKL","N","BORROW T-5","224"
"1990","SLGR","CRS","TWL","N","ACTUAL","457"
"1990","SLGR","CRS","TWL","N","BORROW T-2","57"
"1990","SLGR","ERK","HKL","N","BORROW T-4","207"
"1990","SLGR","OSF","TWL","N","BORROW T-2","319"
"1991","SLGR","OSD","HKL","N","BORROW T-3","9"
"1991","SLGR","OSD","NET","N","BORROW T-3","1"
"1992","SLGR","BRG","TWL","N","ACTUAL","609"
"1992","SLGR","CRS","TWL","N","BORROW T-2","61"
"1992","SLGR","ERK","HKL","N","ACTUAL","194"
"1992","SLGR","ERK","TWL","N","BORROW T-1","508"
"1993","SLGR","CRS","TWL","N","ACTUAL","5602"
"1993","SLGR","ERK","HKL","N","ACTUAL","1611"
"1993","SLGR","ERK","TWL","N","ACTUAL","663"
"1994","SLGR","BDG","HKL","N","BORROW T-1","47"
"1994","SLGR","BRG","HKL","N","ACTUAL","150"
"1994","SLGR","BRG","TWL","N","ACTUAL","552"
"1995","SLGR","BDG","HKL","N","ACTUAL","4405"
"1996","SLGR","BDG","HKL","N","BORROW T-1","748"
"1996","SLGR","BRG","HKL","N","ACTUAL","660"
"1996","SLGR","ERK","HKL","N","BORROW T-1","880"
"1997","SLGR","BDG","TWL","N","ACTUAL","332"
"1999","SLGR","BDG","HKL","N","ACTUAL","352"
"1999","SLGR","BDG","TWL","N","ACTUAL","793"
"1999","SLGR","BRG","TWL","N","BORROW T-1","299"
"1999","SLGR","ERK","TWL","N","ACTUAL","1009"
"2000","SLGR","BDG","HKL","N","ACTUAL","60"
"2000","SLGR","CRS","TWL","N","ACTUAL","25"
"2000","SLGR","ERK","TWL","N","ACTUAL","586"
"2007","SLGR","BDG","HKL","N","ACTUAL","13"
"2009","SLGR","ERK","HKL","N","ACTUAL","25"
"2011","SLGR","ERK","TWL","N","ACTUAL","2"
"2013","SLGR","BRG","TWL","N","ACTUAL","429"
"2016","SLGR","BRG","TWL","N","ACTUAL","234"
"2017","SLGR","BRG","TWL","N","ACTUAL","86"
"2018","SLGR","ERK","TWL","N","ACTUAL","156"
