"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1984","HBRK","OSD","NET","N","ACTUAL","25"
"1985","HBRK","OSD","NET","N","ACTUAL","48"
"1985","HBRK","OSD","NET","N","ACTUAL (a)","1"
"1987","HBRK","OLA","NET","N","ACTUAL","180"
"1987","HBRK","OLA","NET","N","ACTUAL (a)","14"
"1995","HBRK","CRS","HKL","N","BORROW T-3","6"
"1997","HBRK","CRS","TWL","N","ACTUAL","10630"
"2000","HBRK","CRS","TWL","N","ACTUAL","1124"
"2001","HBRK","MNT","HKL","N","BORROW T-3","1506"
"2002","HBRK","BDG","TWL","N","BORROW T-2","7616"
"2002","HBRK","MNT","TWL","N","ACTUAL","1235"
"2002","HBRK","OLA","HKL","N","ACTUAL","529"
"2002","HBRK","OSD","HKL","N","BORROW T-1","562"
"2019","HBRK","OSB","TWL","N","ACTUAL","28"
