"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","LSPN","BDG","TWL","N","BORROW T-1","51548"
"1978","LSPN","BRG","HKL","N","BORROW T-3","8"
"1978","LSPN","BRG","TWL","N","ACTUAL","148545"
"1978","LSPN","CRS","TWL","N","ACTUAL","6574"
"1978","LSPN","ERK","TWL","N","ACTUAL","34066"
"1978","LSPN","OSD","NET","N","RATIO","55"
"1978","LSPN","OSF","TWL","N","ACTUAL","192243"
"1979","LSPN","BDG","TWL","N","BORROW T-1","10704"
"1979","LSPN","BRG","HKL","N","BORROW T-3","6"
"1979","LSPN","BRG","TWL","N","ACTUAL","147689"
"1979","LSPN","CRS","TWL","N","BORROW T-1","3944"
"1979","LSPN","ERK","TWL","N","ACTUAL","63245"
"1979","LSPN","MNT","TWL","N","BORROW T-1","54944"
"1979","LSPN","MRO","TWL","N","BORROW T-2","1972"
"1979","LSPN","OSD","NET","N","RATIO","70"
"1979","LSPN","OSF","TWL","N","ACTUAL","30351"
"1980","LSPN","BDG","TWL","N","BORROW T-1","16723"
"1980","LSPN","BRG","TWL","N","ACTUAL","279010"
"1980","LSPN","CRS","TWL","N","ACTUAL","7101"
"1980","LSPN","ERK","TWL","N","ACTUAL","396239"
"1980","LSPN","OSD","NET","N","RATIO","24"
"1980","LSPN","OSF","TWL","N","BORROW T-2","53095"
"1981","LSPN","BDG","TWL","N","BORROW T-1","1486"
"1981","LSPN","CRS","TWL","N","ACTUAL","187689"
"1981","LSPN","ERK","TWL","N","ACTUAL","41564"
"1981","LSPN","MNT","TWL","N","BORROW T-1","2819"
"1981","LSPN","OSD","NET","N","RATIO","135"
"1981","LSPN","OSF","TWL","N","ACTUAL","6331"
"1982","LSPN","BDG","TWL","N","ACTUAL","47929"
"1982","LSPN","BRG","TWL","N","ACTUAL","285128"
"1982","LSPN","CRS","TWL","N","ACTUAL","7478"
"1982","LSPN","ERK","TWL","N","ACTUAL","453153"
"1982","LSPN","MNT","TWL","N","ACTUAL","3805"
"1982","LSPN","MRO","TWL","N","BORROW T-1","193"
"1982","LSPN","OSD","NET","N","RATIO","139"
"1982","LSPN","OSF","TWL","N","ACTUAL","44189"
"1983","LSPN","BRG","TWL","N","ACTUAL","91589"
"1983","LSPN","CRS","TWL","N","ACTUAL","234895"
"1983","LSPN","ERK","TWL","N","ACTUAL","69645"
"1983","LSPN","MNT","TWL","N","ACTUAL","2458"
"1983","LSPN","OSD","NET","N","RATIO","133"
"1983","LSPN","OSF","TWL","N","ACTUAL","37574"
"1983","LSPN","OSF","TWL","N","ACTUAL (a)","309"
"1984","LSPN","BDG","TWL","N","ACTUAL","5904"
"1984","LSPN","BRG","TWL","N","ACTUAL","206113"
"1984","LSPN","CRS","TWL","N","ACTUAL","118610"
"1984","LSPN","ERK","TWL","N","ACTUAL","249717"
"1984","LSPN","MNT","TWL","N","ACTUAL","3612"
"1984","LSPN","OSD","NET","N","ACTUAL","93"
"1984","LSPN","OSD","NET","N","ACTUAL (a)","2"
"1984","LSPN","OSF","TWL","N","BORROW T-1","24841"
"1985","LSPN","BDG","TWL","N","BORROW T-1","24637"
"1985","LSPN","BRG","TWL","N","ACTUAL","336717"
"1985","LSPN","CRS","TWL","N","ACTUAL","230855"
"1985","LSPN","ERK","TWL","N","ACTUAL","559435"
"1985","LSPN","ERK","TWL","N","ACTUAL (a)","15"
"1985","LSPN","MNT","TWL","N","ACTUAL","13638"
"1985","LSPN","OSD","NET","N","ACTUAL","174"
"1985","LSPN","OSD","NET","N","ACTUAL (a)","1"
"1986","LSPN","BDG","TWL","N","BORROW T-1","67217"
"1986","LSPN","BDG","TWL","N","BORROW T-2","9"
"1986","LSPN","BRG","TWL","N","ACTUAL","293557"
"1986","LSPN","BRG","TWL","N","ACTUAL (a)","451"
"1986","LSPN","BRG","TWL","N","BORROW T-1","9"
"1986","LSPN","CRS","TWL","N","BORROW T-1","317752"
"1986","LSPN","CRS","TWL","N","BORROW T-2","2495"
"1986","LSPN","ERK","HKL","N","BORROW T-3","10"
"1986","LSPN","ERK","TWL","N","ACTUAL","474059"
"1986","LSPN","MNT","TWL","N","ACTUAL","38923"
"1986","LSPN","MRO","TWL","N","BORROW T-1","79824"
"1986","LSPN","OSD","NET","N","ACTUAL","378"
"1986","LSPN","OSD","NET","N","ACTUAL (a)","3"
"1986","LSPN","OSF","TWL","N","BORROW T-1","34063"
"1987","LSPN","BDG","TWL","N","BORROW T-1","60330"
"1987","LSPN","BRG","TWL","N","ACTUAL","249618"
"1987","LSPN","CRS","TWL","N","BORROW T-1","499183"
"1987","LSPN","ERK","HKL","N","BORROW T-3","14"
"1987","LSPN","ERK","TWL","N","ACTUAL","902893"
"1987","LSPN","ERK","TWL","N","ACTUAL (a)","2"
"1987","LSPN","OSF","TWL","N","BORROW T-2","104611"
"1988","LSPN","BRG","TWL","N","BORROW T-2","485146"
"1988","LSPN","CRS","TWL","N","ACTUAL","2262467"
"1988","LSPN","ERK","HKL","N","BORROW T-3","12"
"1988","LSPN","ERK","TWL","N","ACTUAL","69"
"1988","LSPN","ERK","TWL","N","BORROW T-1","2839020"
"1988","LSPN","MRO","TWL","N","ACTUAL","800"
"1989","LSPN","CRS","TWL","N","ACTUAL","1884772"
"1989","LSPN","ERK","HKL","N","BORROW T-3","67"
"1989","LSPN","ERK","TWL","N","ACTUAL","2035872"
"1989","LSPN","ERK","TWL","N","ACTUAL (a)","104"
"1989","LSPN","MNT","TWL","N","ACTUAL","2467"
"1989","LSPN","MRO","TWL","N","ACTUAL","976309"
"1989","LSPN","OSF","TWL","N","BORROW T-1","11829"
"1990","LSPN","BDG","TWL","N","BORROW T-1","85530"
"1990","LSPN","BRG","TWL","N","ACTUAL","100762"
"1990","LSPN","CRS","TWL","N","ACTUAL","2506642"
"1990","LSPN","ERK","HKL","N","BORROW T-3","215"
"1990","LSPN","ERK","TWL","N","ACTUAL","2872020"
"1990","LSPN","MNT","TWL","N","ACTUAL","1184"
"1990","LSPN","MNT","TWL","N","ACTUAL (a)","113"
"1990","LSPN","MRO","TWL","N","ACTUAL","1999349"
"1990","LSPN","OSF","TWL","N","BORROW T-1","32191"
"1991","LSPN","BDG","TWL","N","ACTUAL","155158"
"1991","LSPN","BRG","TWL","N","ACTUAL","95088"
"1991","LSPN","CRS","TWL","N","ACTUAL","742224"
"1991","LSPN","ERK","TWL","N","ACTUAL","2086012"
"1991","LSPN","MNT","TWL","N","BORROW T-1","22958"
"1991","LSPN","MRO","TWL","N","ACTUAL","754445"
"1991","LSPN","OSF","TWL","N","ACTUAL","239687"
"1992","LSPN","BDG","HKL","N","BORROW T-1","1"
"1992","LSPN","BDG","TWL","N","ACTUAL","211234"
"1992","LSPN","BRG","HKL","N","BORROW T-2","41"
"1992","LSPN","BRG","TWL","N","ACTUAL","389600"
"1992","LSPN","CRS","TWL","N","ACTUAL","500012"
"1992","LSPN","CRS","TWL","N","BORROW T-4","76"
"1992","LSPN","ERK","TWL","N","ACTUAL","3320586"
"1992","LSPN","MNT","NET","N","BORROW T-3","58"
"1992","LSPN","MNT","TWL","N","ACTUAL","1098"
"1992","LSPN","MNT","TWL","N","BORROW T-1","218150"
"1992","LSPN","MRO","TWL","N","ACTUAL","1155083"
"1992","LSPN","MRO","TWL","N","BORROW T-1","473"
"1992","LSPN","OSF","HKL","N","ACTUAL","89"
"1992","LSPN","OSF","TWL","N","ACTUAL","549065"
"1993","LSPN","BDG","TWL","N","BORROW T-1","270986"
"1993","LSPN","BRG","TWL","N","BORROW T-1","710253"
