"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","URAY","OLA","NET","N","NOMINAL","20"
"1979","URAY","BDG","NET","N","NOMINAL","209"
"1979","URAY","ERK","UNK","N","NOMINAL","202"
"1980","URAY","ERK","UNK","N","NOMINAL","18"
"1980","URAY","MNT","NET","N","NOMINAL","25"
"1980","URAY","OSF","NET","N","NOMINAL","23"
"1981","URAY","OSB","NET","N","Nominal","74"
"1981","URAY","OSB","TWL","N","Nominal","969"
"1981","URAY","OSF","HKL","N","Nominal","45"
"1982","URAY","ERK","TWL","N","Nominal","11160"
"1982","URAY","OLA","FPT","N","Nominal","8"
"1982","URAY","OLA","HKL","N","Nominal","439"
"1982","URAY","OLA","NET","N","Nominal","40"
"1982","URAY","OLA","OTH","N","Nominal","560"
"1982","URAY","OLA","TWL","N","Nominal","120"
"1982","URAY","OSD","OTH","N","Nominal","10"
"1982","URAY","OSF","NET","N","Nominal","79"
"1983","URAY","ERK","TWL","N","Nominal","8970"
"1983","URAY","MNT","TWL","N","Nominal","1"
"1983","URAY","OLA","HKL","N","Nominal","455"
"1983","URAY","OLA","NET","N","Nominal","71"
"1983","URAY","OLA","OTH","N","Nominal","398"
"1983","URAY","OLA","TWL","N","Nominal","100"
"1983","URAY","OSB","NET","N","Nominal","56"
"1983","URAY","OSF","NET","N","Nominal","5503"
"1984","URAY","BDG","NET","N","Nominal","71"
"1984","URAY","MRO","HKL","N","Nominal","145"
"1984","URAY","MRO","NET","N","Nominal","103"
"1984","URAY","OLA","HKL","N","Nominal","840"
"1984","URAY","OLA","OTH","N","Nominal","955"
"1984","URAY","OLA","TWL","N","Nominal","100"
"1984","URAY","OSB","TWL","N","Nominal","22"
"1985","URAY","MNT","HKL","N","Nominal","25"
"1985","URAY","OCA","OTH","N","Nominal","45"
"1985","URAY","OLA","OTH","N","Nominal","950"
"1985","URAY","OSD","HKL","N","Nominal","29"
"1985","URAY","OSF","HKL","N","Nominal","269"
"1986","URAY","OLA","NET","N","Nominal","34"
"1986","URAY","OLA","OTH","N","Nominal","828"
"1986","URAY","OSB","TWL","N","Nominal","523"
"1987","URAY","MNT","HKL","N","Nominal","135"
"1987","URAY","MNT","NET","N","Nominal","130"
"1987","URAY","MRO","HKL","N","Nominal","130"
"1987","URAY","OLA","HKL","N","Nominal","1"
"1987","URAY","OLA","OTH","N","Nominal","617"
"1987","URAY","OSB","TWL","N","Nominal","94"
"1988","URAY","MNT","NET","N","Nominal","25"
"1988","URAY","OLA","OTH","N","Nominal","1730"
"1990","URAY","OLA","NET","N","Nominal","240"
"1992","URAY","OLA","NET","N","Nominal","40"
"1993","URAY","OLA","HKL","N","Nominal","90"
"1993","URAY","OSB","NET","N","Nominal","4290"
"1993","URAY","OSB","TWL","N","Nominal","40"
"1994","URAY","OLA","HKL","N","Nominal","210"
"1994","URAY","OLA","NET","N","Nominal","85"
"1994","URAY","OLA","NET","Y","Nominal","83"
"1994","URAY","OLA","TWL","N","Nominal","120"
"1994","URAY","OSB","TWL","N","Nominal","405"
"1994","URAY","OSB","TWL","Y","Nominal","365"
"1994","URAY","OSF","HKL","N","Nominal","543"
"1995","URAY","ERK","UNK","N","NOMINAL","1099"
"1995","URAY","MRO","TWL","N","NOMINAL","48"
"1995","URAY","OLA","FPT","N","NOMINAL","40"
"1995","URAY","OLA","FPT","Y","NOMINAL","20"
"1995","URAY","OLA","HKL","N","NOMINAL","30"
"1995","URAY","OLA","NET","N","NOMINAL","485"
"1995","URAY","OLA","NET","Y","NOMINAL","170"
"1995","URAY","OLA","OTH","N","NOMINAL","35"
"1995","URAY","OSB","HKL","N","NOMINAL","34"
"1995","URAY","OSB","TWL","N","NOMINAL","2303"
"1995","URAY","OSB","TWL","Y","NOMINAL","422"
"1995","URAY","OSB","UNK","N","NOMINAL","100"
"1995","URAY","OSF","HKL","N","NOMINAL","275"
"1996","URAY","MNT","HKL","N","NOMINAL","86"
"1996","URAY","OLA","HKL","N","NOMINAL","10"
"1996","URAY","OLA","NET","N","NOMINAL","2219"
"1996","URAY","OLA","NET","Y","NOMINAL","35"
"1996","URAY","OSB","FPT","N","NOMINAL","10"
"1996","URAY","OSB","FPT","Y","NOMINAL","30"
"1996","URAY","OSB","HKL","N","NOMINAL","25"
"1996","URAY","OSB","TWL","N","NOMINAL","1557"
"1996","URAY","OSB","TWL","Y","NOMINAL","115"
"1996","URAY","OSB","UNK","N","NOMINAL","25"
"1996","URAY","OSF","HKL","N","NOMINAL","55"
"1997","URAY","BDG","TWL","N","NOMINAL","49"
"1997","URAY","MNT","HKL","N","NOMINAL","445"
"1997","URAY","MNT","TWL","N","NOMINAL","443"
"1997","URAY","MRO","TWL","N","NOMINAL","144"
"1997","URAY","OLA","HKL","N","NOMINAL","327"
"1997","URAY","OLA","NET","N","NOMINAL","10388"
"1997","URAY","OSB","TWL","N","NOMINAL","540"
"1997","URAY","OSB","UNK","N","NOMINAL","350"
"1998","URAY","BDG","HKL","N","NOMINAL","30"
"1998","URAY","BDG","HKL","Y","NOMINAL","7"
"1998","URAY","CRS","TWL","N","NOMINAL","17"
"1998","URAY","MNT","HKL","Y","NOMINAL","49"
"1998","URAY","OLA","HKL","N","NOMINAL","936"
"1998","URAY","OLA","NET","N","NOMINAL","4782"
"1998","URAY","OLA","TWL","N","NOMINAL","33"
"1998","URAY","OSB","NET","N","NOMINAL","1329"
"1998","URAY","OSB","OTH","N","NOMINAL","2500"
"1998","URAY","OSB","TWL","N","NOMINAL","170"
"1998","URAY","OSB","TWL","Y","NOMINAL","180"
"1998","URAY","OSB","UNK","N","NOMINAL","270"
"1998","URAY","OSF","HKL","N","NOMINAL","124"
"1999","URAY","ERK","HKL","N","NOMINAL","1527"
"1999","URAY","ERK","UNK","N","NOMINAL","530"
"1999","URAY","MRO","TWL","N","NOMINAL","10"
"1999","URAY","OLA","NET","N","NOMINAL","1448"
"1999","URAY","OLA","TWL","N","NOMINAL","130"
"1999","URAY","OSB","HKL","N","NOMINAL","15"
"1999","URAY","OSB","NET","Y","NOMINAL","10"
"1999","URAY","OSB","TWL","N","NOMINAL","320"
