"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","USKT","BDG","FPT","N","NOMINAL","58"
"1978","USKT","BDG","HKL","N","NOMINAL","10"
"1978","USKT","BDG","NET","N","NOMINAL","215"
"1978","USKT","BDG","TWL","N","NOMINAL","6383"
"1978","USKT","BDG","UNK","N","NOMINAL","177"
"1978","USKT","BRG","TWL","N","NOMINAL","20777"
"1978","USKT","CRS","TWL","N","NOMINAL","70850"
"1978","USKT","ERK","HKL","N","NOMINAL","21"
"1978","USKT","ERK","TWL","N","NOMINAL","53802"
"1978","USKT","ERK","UNK","N","NOMINAL","10"
"1978","USKT","MNT","FPT","N","NOMINAL","75"
"1978","USKT","MNT","HKL","N","NOMINAL","2230"
"1978","USKT","MNT","NET","N","NOMINAL","22805"
"1978","USKT","MNT","TWL","N","NOMINAL","22966"
"1978","USKT","MNT","UNK","N","NOMINAL","522"
"1978","USKT","MRO","FPT","N","NOMINAL","2"
"1978","USKT","MRO","HKL","N","NOMINAL","31"
"1978","USKT","MRO","NET","N","NOMINAL","14536"
"1978","USKT","MRO","TWL","N","NOMINAL","26732"
"1978","USKT","MRO","UNK","N","NOMINAL","120"
"1978","USKT","OLA","NET","N","NOMINAL","417"
"1978","USKT","OSB","NET","N","NOMINAL","3840"
"1978","USKT","OSB","TWL","N","NOMINAL","376"
"1978","USKT","OSF","HKL","N","NOMINAL","86"
"1978","USKT","OSF","NET","N","NOMINAL","4518"
"1978","USKT","OSF","TWL","N","NOMINAL","23283"
"1978","USKT","OSF","UNK","N","NOMINAL","287"
"1979","USKT","BDG","NET","N","NOMINAL","202"
"1979","USKT","BDG","TWL","N","NOMINAL","18557"
"1979","USKT","BRG","TWL","N","NOMINAL","11033"
"1979","USKT","CRS","HKL","N","NOMINAL","14"
"1979","USKT","CRS","TWL","N","NOMINAL","76423"
"1979","USKT","ERK","FPT","N","NOMINAL","38"
"1979","USKT","ERK","HKL","N","NOMINAL","16"
"1979","USKT","ERK","TWL","N","NOMINAL","13672"
"1979","USKT","MNT","FPT","N","NOMINAL","210"
"1979","USKT","MNT","HKL","N","NOMINAL","4991"
"1979","USKT","MNT","NET","N","NOMINAL","18380"
"1979","USKT","MNT","TWL","N","NOMINAL","55326"
"1979","USKT","MNT","UNK","N","NOMINAL","952"
"1979","USKT","MRO","FPT","N","NOMINAL","79"
"1979","USKT","MRO","HKL","N","NOMINAL","672"
"1979","USKT","MRO","NET","N","NOMINAL","32869"
"1979","USKT","MRO","TWL","N","NOMINAL","43093"
"1979","USKT","MRO","UNK","N","NOMINAL","461"
"1979","USKT","OLA","NET","N","NOMINAL","187"
"1979","USKT","OLA","UNK","N","NOMINAL","93"
"1979","USKT","OSB","NET","N","NOMINAL","1115"
"1979","USKT","OSB","TWL","N","NOMINAL","1269"
"1979","USKT","OSF","FPT","N","NOMINAL","14"
"1979","USKT","OSF","HKL","N","NOMINAL","27"
"1979","USKT","OSF","NET","N","NOMINAL","340"
"1979","USKT","OSF","TWL","N","NOMINAL","29444"
"1979","USKT","OSF","UNK","N","NOMINAL","41"
"1980","USKT","BDG","HKL","N","NOMINAL","183"
"1980","USKT","BDG","NET","N","NOMINAL","195"
"1980","USKT","BDG","TWL","N","NOMINAL","3608"
"1980","USKT","BDG","UNK","N","NOMINAL","146"
"1980","USKT","BRG","HKL","N","NOMINAL","101"
"1980","USKT","BRG","TWL","N","NOMINAL","1410"
"1980","USKT","BRG","UNK","N","NOMINAL","362"
"1980","USKT","CRS","TWL","N","NOMINAL","19984"
"1980","USKT","ERK","TWL","N","NOMINAL","43303"
"1980","USKT","MNT","FPT","N","NOMINAL","120"
"1980","USKT","MNT","HKL","N","NOMINAL","1742"
"1980","USKT","MNT","NET","N","NOMINAL","17511"
"1980","USKT","MNT","OTH","N","NOMINAL","3"
"1980","USKT","MNT","TWL","N","NOMINAL","36339"
"1980","USKT","MNT","UNK","N","NOMINAL","475"
"1980","USKT","MRO","FPT","N","NOMINAL","18"
"1980","USKT","MRO","HKL","N","NOMINAL","374"
"1980","USKT","MRO","NET","N","NOMINAL","5570"
"1980","USKT","MRO","TWL","N","NOMINAL","3615"
"1980","USKT","MRO","UNK","N","NOMINAL","687"
"1980","USKT","OLA","NET","N","NOMINAL","644"
"1980","USKT","OLA","UNK","N","NOMINAL","214"
"1980","USKT","OSB","HKL","N","NOMINAL","4"
"1980","USKT","OSB","NET","N","NOMINAL","557"
"1980","USKT","OSB","TWL","N","NOMINAL","461"
"1980","USKT","OSB","UNK","N","NOMINAL","1041"
"1980","USKT","OSF","NET","N","NOMINAL","96"
"1980","USKT","OSF","TWL","N","NOMINAL","16286"
"1980","USKT","OSF","UNK","N","NOMINAL","145"
