"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","PWHT","BRG","HKL","N","NOMINAL","262"
"1978","PWHT","BRG","TWL","N","NOMINAL","5585"
"1978","PWHT","CRS","HKL","N","NOMINAL","1285"
"1978","PWHT","CRS","TWL","N","NOMINAL","42587"
"1978","PWHT","CRS","UNK","N","NOMINAL","255"
"1978","PWHT","ERK","HKL","N","NOMINAL","6"
"1978","PWHT","ERK","TWL","N","NOMINAL","591394"
"1978","PWHT","OSF","TWL","N","NOMINAL","106335"
"1979","PWHT","BRG","TWL","N","NOMINAL","43136"
"1979","PWHT","CRS","HKL","N","NOMINAL","60"
"1979","PWHT","CRS","TWL","N","NOMINAL","187198"
"1979","PWHT","ERK","TWL","N","NOMINAL","1600106"
"1979","PWHT","OLA","HKL","N","NOMINAL","3"
"1979","PWHT","OLA","TWL","N","NOMINAL","430"
"1979","PWHT","OSD","NET","N","NOMINAL","626"
"1979","PWHT","OSF","HKL","N","NOMINAL","75"
"1979","PWHT","OSF","NET","N","NOMINAL","5"
"1979","PWHT","OSF","TWL","N","NOMINAL","4625"
"1980","PWHT","BRG","TWL","N","NOMINAL","20225"
"1980","PWHT","CRS","TWL","N","NOMINAL","158"
"1980","PWHT","ERK","TWL","N","NOMINAL","1507355"
"1980","PWHT","OLA","HKL","N","NOMINAL","35"
"1980","PWHT","OSF","HKL","N","NOMINAL","217"
"1981","PWHT","BDG","TWL","N","NOMINAL","140"
"1981","PWHT","BRG","HKL","N","NOMINAL","42"
"1981","PWHT","BRG","TWL","N","NOMINAL","3740"
"1981","PWHT","CRS","TWL","N","NOMINAL","90"
"1981","PWHT","ERK","TWL","N","NOMINAL","1438552"
"1981","PWHT","MNT","FPT","N","NOMINAL","85"
"1981","PWHT","OSB","TWL","N","NOMINAL","26"
"1981","PWHT","OSD","NET","N","NOMINAL","72"
"1981","PWHT","OSF","HKL","N","NOMINAL","10"
"1981","PWHT","OSF","NET","N","NOMINAL","189"
"1981","PWHT","OSF","TWL","N","NOMINAL","24330"
"1982","PWHT","BDG","NET","N","NOMINAL","112"
"1982","PWHT","BDG","TWL","N","NOMINAL","65"
"1982","PWHT","CRS","TWL","N","NOMINAL","364362"
"1982","PWHT","ERK","TWL","N","NOMINAL","1870499"
"1982","PWHT","MNT","TWL","N","NOMINAL","500"
"1982","PWHT","OLA","HKL","N","NOMINAL","6"
"1982","PWHT","OSF","NET","N","NOMINAL","255"
"1982","PWHT","OSF","TWL","N","NOMINAL","15454"
"1983","PWHT","BDG","NET","N","NOMINAL","50"
"1983","PWHT","BDG","TWL","N","NOMINAL","2450"
"1983","PWHT","BRG","HKL","N","NOMINAL","1"
"1983","PWHT","CRS","TWL","N","NOMINAL","518354"
"1983","PWHT","ERK","TWL","N","NOMINAL","1634992"
"1983","PWHT","OLA","TWL","N","NOMINAL","934"
"1983","PWHT","OSB","TWL","N","NOMINAL","17"
"1983","PWHT","OSD","HKL","N","NOMINAL","3"
"1983","PWHT","OSF","NET","N","NOMINAL","786"
"1983","PWHT","OSF","TWL","N","NOMINAL","3317"
"1984","PWHT","BDG","NET","N","NOMINAL","142"
