"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1994","CSKT","MNT","TWL","N","Nominal","155"
"2000","CSKT","OSB","TWL","N","Nominal","1779"
"2000","CSKT","OSF","HKL","N","Nominal","3"
"2008","CSKT","OLA","OTH","N","NOMINAL","6"
"2008","CSKT","OSB","NET","N","NOMINAL","20"
"2010","CSKT","ERK","TWL","N","ACTUAL","125"
"2011","CSKT","OSF","TWL","N","NOMINAL","776"
"2012","CSKT","OLA","NET","N","NOMINAL","26"
"2012","CSKT","OSB","HKL","N","ACTUAL","12"
"2012","CSKT","OSF","TWL","N","NOMINAL","2578"
"2013","CSKT","OSB","HKL","N","ACTUAL","16"
"2013","CSKT","OSB","HKL","N","NOMINAL","13"
"2015","CSKT","BRG","TWL","N","NOMINAL","38"
"2015","CSKT","ERK","TWL","N","NOMINAL","4"
"2015","CSKT","MNT","HKL","N","NOMINAL","22"
"2015","CSKT","MNT","TWL","N","NOMINAL","373"
"2015","CSKT","MRO","HKL","N","NOMINAL","40"
"2015","CSKT","OSB","TWL","N","NOMINAL","5"
"2016","CSKT","BRG","TWL","N","ACTUAL","90"
"2016","CSKT","ERK","TWL","N","ACTUAL","77"
"2017","CSKT","OLA","NET","N","NOMINAL","613"
"2017","CSKT","OSB","FPT","N","NOMINAL","12"
"2017","CSKT","OSB","HKL","N","ACTUAL","9"
"2017","CSKT","OSF","TWL","N","ACTUAL","2364"
"2017","CSKT","OSF","TWL","N","NOMINAL","46"
"2018","CSKT","BRG","HKL","N","NOMINAL","40"
"2018","CSKT","OLA","NET","N","NOMINAL","816"
"2018","CSKT","OLA","TWL","N","NOMINAL","6"
"2018","CSKT","OSD","NET","N","NOMINAL","263"
"2018","CSKT","OSF","TWL","N","ACTUAL","162"
"2019","CSKT","MRO","TWL","N","NOMINAL","28"
"2019","CSKT","OLA","NET","N","NOMINAL","2572"
"2019","CSKT","OSB","TWL","N","NOMINAL","237"
"2019","CSKT","OSD","NET","N","NOMINAL","186"
"2019","CSKT","OSF","TWL","N","NOMINAL","205"
