"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"2009","LSKT","BRG","TWL","N","ACTUAL","28486"
"2009","LSKT","BRG","TWL","N","NOMINAL","12334"
"2009","LSKT","CRS","TWL","N","ACTUAL","15664"
"2009","LSKT","CRS","TWL","N","BORROW T-1","13774"
"2009","LSKT","ERK","HKL","N","ACTUAL","2761"
"2009","LSKT","ERK","TWL","N","ACTUAL","180549"
"2009","LSKT","MNT","HKL","N","NOMINAL","80"
"2009","LSKT","MNT","TWL","N","ACTUAL","3349"
"2009","LSKT","MRO","FPT","N","NOMINAL","82"
"2009","LSKT","MRO","HKL","N","NOMINAL","5718"
"2009","LSKT","OSF","TWL","N","NOMINAL","5816"
"2010","LSKT","BRG","HKL","N","NOMINAL","1720"
"2010","LSKT","BRG","TWL","N","ACTUAL","39497"
"2010","LSKT","BRG","TWL","N","BORROW T-1","14663"
"2010","LSKT","CRS","TWL","N","ACTUAL","17164"
"2010","LSKT","ERK","HKL","N","ACTUAL","2709"
"2010","LSKT","ERK","TWL","N","ACTUAL","186879"
"2010","LSKT","MNT","HKL","N","NOMINAL","488"
"2010","LSKT","MNT","TWL","N","NOMINAL","792"
"2010","LSKT","MRO","HKL","N","ACTUAL","5109"
"2010","LSKT","OSB","HKL","N","ACTUAL","1813"
"2010","LSKT","OSF","TWL","N","NOMINAL","64643"
"2011","LSKT","BDG","TWL","N","NOMINAL","538"
"2011","LSKT","BRG","HKL","N","NOMINAL","1059"
"2011","LSKT","BRG","TWL","N","BORROW T-1","76322"
"2011","LSKT","CRS","TWL","N","ACTUAL","21444"
"2011","LSKT","ERK","HKL","N","ACTUAL","4437"
"2011","LSKT","ERK","TWL","N","ACTUAL","216142"
"2011","LSKT","MNT","HKL","N","NOMINAL","8800"
"2011","LSKT","MNT","TWL","N","NOMINAL","6815"
"2011","LSKT","MRO","HKL","N","ACTUAL","1755"
"2011","LSKT","MRO","TWL","N","ACTUAL","8379"
"2011","LSKT","OSB","HKL","N","ACTUAL","721"
"2011","LSKT","OSF","TWL","N","NOMINAL","30364"
"2012","LSKT","BRG","HKL","N","NOMINAL","1002"
"2012","LSKT","BRG","TWL","N","ACTUAL","110379"
"2012","LSKT","CRS","HKL","N","NOMINAL","98"
"2012","LSKT","CRS","TWL","N","NOMINAL","2011"
"2012","LSKT","ERK","HKL","N","ACTUAL","2987"
"2012","LSKT","ERK","TWL","N","ACTUAL","222455"
"2012","LSKT","MNT","FPT","N","NOMINAL","298"
"2012","LSKT","MNT","HKL","N","NOMINAL","9848"
"2012","LSKT","MNT","TWL","N","ACTUAL","11175"
"2012","LSKT","MRO","HKL","N","ACTUAL","5695"
"2012","LSKT","MRO","HKL","Y","NOMINAL","287"
"2012","LSKT","MRO","TWL","N","ACTUAL","38176"
"2012","LSKT","MRO","TWL","Y","NOMINAL","2956"
"2012","LSKT","OLA","HKL","N","NOMINAL","125"
"2012","LSKT","OSB","HKL","N","ACTUAL","1276"
"2013","LSKT","BRG","TWL","N","ACTUAL","46992"
"2013","LSKT","CRS","TWL","N","ACTUAL","2225"
"2013","LSKT","ERK","HKL","N","ACTUAL","1364"
"2013","LSKT","ERK","TWL","N","ACTUAL","156669"
"2013","LSKT","MNT","FPT","N","NOMINAL","59"
"2013","LSKT","MNT","HKL","N","NOMINAL","5607"
"2013","LSKT","MNT","TWL","N","ACTUAL","7886"
"2013","LSKT","MRO","FPT","N","NOMINAL","8"
"2013","LSKT","MRO","HKL","N","ACTUAL","7884"
"2013","LSKT","MRO","TWL","N","ACTUAL","26977"
"2013","LSKT","OSB","HKL","N","ACTUAL","1571"
"2013","LSKT","OSF","TWL","N","BORROW T-1","27775"
"2014","LSKT","BRG","HKL","N","NOMINAL","2854"
"2014","LSKT","BRG","TWL","N","ACTUAL","110366"
"2014","LSKT","CRS","TWL","N","BORROW T-1","9810"
"2014","LSKT","ERK","HKL","N","NOMINAL","198"
"2014","LSKT","ERK","TWL","N","ACTUAL","165018"
"2014","LSKT","MNT","FPT","N","NOMINAL","103"
"2014","LSKT","MNT","HKL","N","ACTUAL","7599"
"2014","LSKT","MNT","TWL","N","ACTUAL","26232"
"2014","LSKT","MRO","HKL","N","NOMINAL","998"
"2014","LSKT","MRO","NET","N","NOMINAL","192"
"2014","LSKT","MRO","TWL","N","ACTUAL","1808"
"2014","LSKT","OLA","HKL","N","NOMINAL","52"
"2014","LSKT","OSB","HKL","N","ACTUAL","984"
"2014","LSKT","OSF","TWL","N","BORROW T-1","45574"
"2015","LSKT","BRG","HKL","N","NOMINAL","2895"
"2015","LSKT","BRG","TWL","N","ACTUAL","105517"
"2015","LSKT","ERK","TWL","N","ACTUAL","236145"
"2015","LSKT","MNT","HKL","N","BORROW T-1","5174"
"2015","LSKT","MNT","TWL","N","BORROW T-1","16645"
"2015","LSKT","MRO","HKL","N","NOMINAL","949"
"2015","LSKT","MRO","TWL","N","ACTUAL","2051"
"2015","LSKT","OLA","HKL","N","ACTUAL","532"
"2015","LSKT","OSB","HKL","N","ACTUAL","369"
"2015","LSKT","OSD","HKL","N","NOMINAL","408"
"2015","LSKT","OSF","HKL","N","ACTUAL","1149"
"2015","LSKT","OSF","TWL","N","ACTUAL","2406"
"2016","LSKT","BDG","HKL","N","NOMINAL","259"
"2016","LSKT","BRG","FPT","N","NOMINAL","65"
"2016","LSKT","BRG","HKL","N","ACTUAL","518"
"2016","LSKT","BRG","TWL","N","ACTUAL","35805"
"2016","LSKT","CRS","FPT","N","NOMINAL","951"
"2016","LSKT","CRS","HKL","N","NOMINAL","369"
"2016","LSKT","CRS","TWL","N","ACTUAL","31939"
"2016","LSKT","ERK","FPT","N","NOMINAL","297"
"2016","LSKT","ERK","HKL","N","NOMINAL","1177"
"2016","LSKT","ERK","OTH","N","NOMINAL","1143"
"2016","LSKT","ERK","TWL","N","ACTUAL","227213"
"2016","LSKT","MNT","HKL","N","ACTUAL","951"
"2016","LSKT","MNT","TWL","N","NOMINAL","854"
"2016","LSKT","MRO","HKL","N","NOMINAL","385"
"2016","LSKT","OLA","HKL","N","ACTUAL","687"
"2016","LSKT","OLA","HKL","N","NOMINAL","26"
"2016","LSKT","OSB","HKL","N","ACTUAL","2182"
"2016","LSKT","OSD","HKL","N","NOMINAL","77"
"2016","LSKT","OSF","HKL","N","NOMINAL","80"
"2016","LSKT","OSF","TWL","N","ACTUAL","4279"
"2017","LSKT","BRG","FPT","N","NOMINAL","62"
"2017","LSKT","BRG","HKL","N","NOMINAL","863"
"2017","LSKT","BRG","TWL","N","ACTUAL","33463"
"2017","LSKT","CRS","HKL","N","NOMINAL","318"
"2017","LSKT","CRS","HKL","Y","NOMINAL","12"
"2017","LSKT","CRS","TWL","N","ACTUAL","26834"
"2017","LSKT","ERK","HKL","N","ACTUAL","1671"
"2017","LSKT","ERK","OTH","N","NOMINAL","3165"
"2017","LSKT","ERK","TWL","N","ACTUAL","246343"
"2017","LSKT","MNT","HKL","N","ACTUAL","156"
"2017","LSKT","MNT","OTH","N","NOMINAL","20"
"2017","LSKT","MNT","TWL","N","NOMINAL","107"
"2017","LSKT","MRO","HKL","N","NOMINAL","277"
"2017","LSKT","MRO","OTH","N","NOMINAL","9"
"2017","LSKT","OLA","HKL","N","NOMINAL","60"
"2017","LSKT","OSB","HKL","N","ACTUAL","3887"
"2017","LSKT","OSB","TWL","N","NOMINAL","20"
"2017","LSKT","OSF","TWL","N","ACTUAL","9654"
"2017","LSKT","OSF","TWL","Y","NOMINAL","152"
"2018","LSKT","BRG","HKL","N","NOMINAL","278"
"2018","LSKT","BRG","TWL","N","ACTUAL","25972"
"2018","LSKT","CRS","TWL","N","BORROW T-1","2645"
"2018","LSKT","ERK","HKL","N","ACTUAL","2820"
"2018","LSKT","ERK","TWL","N","ACTUAL","215111"
"2018","LSKT","MNT","HKL","N","ACTUAL","1271"
"2018","LSKT","MRO","HKL","N","NOMINAL","699"
"2018","LSKT","OLA","HKL","N","NOMINAL","372"
"2018","LSKT","OLA","NET","N","ACTUAL","668"
"2018","LSKT","OSB","HKL","N","ACTUAL","1905"
"2018","LSKT","OSB","TWL","N","ACTUAL","9"
"2018","LSKT","OSD","NET","N","NOMINAL","10"
"2018","LSKT","OSF","TWL","N","ACTUAL","11522"
"2019","LSKT","BRG","HKL","N","NOMINAL","818"
"2019","LSKT","BRG","HKL","Y","NOMINAL","4"
"2019","LSKT","BRG","TWL","N","ACTUAL","13166"
"2019","LSKT","CRS","HKL","N","NOMINAL","2134"
"2019","LSKT","ERK","HKL","N","ACTUAL","1583"
"2019","LSKT","ERK","TWL","N","ACTUAL","228116"
"2019","LSKT","MNT","HKL","N","NOMINAL","3332"
"2019","LSKT","MRO","FPT","N","NOMINAL","1"
"2019","LSKT","MRO","HKL","N","NOMINAL","26"
"2019","LSKT","OSB","HKL","N","NOMINAL","2313"
"2019","LSKT","OSB","TWL","N","ACTUAL","985"
"2019","LSKT","OSF","TWL","N","ACTUAL","32"
"2019","LSKT","OSF","TWL","N","BORROW T-2","11338"
