"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","ARRA","BDG","TWL","N","BORROW T-1","13"
"1978","ARRA","BRG","HKL","N","BORROW T-3","44"
"1978","ARRA","BRG","TWL","N","ACTUAL","224"
"1978","ARRA","ERK","HKL","N","BORROW T-3","54"
"1978","ARRA","OLA","NET","N","RATIO","29"
"1979","ARRA","BDG","TWL","N","BORROW T-1","621"
"1979","ARRA","BRG","HKL","N","BORROW T-3","35"
"1979","ARRA","CRS","TWL","N","BORROW T-1","50"
"1979","ARRA","ERK","HKL","N","BORROW T-3","28"
"1979","ARRA","ERK","TWL","N","ACTUAL","363"
"1979","ARRA","MRO","TWL","N","ACTUAL","3477"
"1979","ARRA","OLA","NET","N","RATIO","71"
"1979","ARRA","OSF","TWL","N","ACTUAL","19250"
"1980","ARRA","BRG","TWL","N","ACTUAL","2096"
"1980","ARRA","ERK","HKL","N","BORROW T-3","11"
"1980","ARRA","ERK","TWL","N","ACTUAL","2907"
"1980","ARRA","ERK","TWL","N","ACTUAL (a)","2"
"1980","ARRA","MNT","HKL","N","BORROW T-6","31"
"1980","ARRA","MRO","TWL","N","ACTUAL","4102"
"1980","ARRA","OLA","NET","N","RATIO","65"
"1980","ARRA","OSF","TWL","N","ACTUAL","1155"
"1981","ARRA","ERK","TWL","N","ACTUAL","11213"
"1981","ARRA","MNT","HKL","N","BORROW T-3","56"
"1981","ARRA","MNT","NET","N","BORROW T-3","8"
"1981","ARRA","OLA","NET","N","RATIO","83"
"1982","ARRA","BDG","TWL","N","ACTUAL","11290"
"1982","ARRA","BRG","TWL","N","BORROW T-1","30082"
"1982","ARRA","CRS","TWL","N","ACTUAL","13055"
"1982","ARRA","CRS","TWL","N","BORROW T-1","50"
"1982","ARRA","ERK","TWL","N","ACTUAL","5579"
"1982","ARRA","ERK","TWL","N","BORROW T-6","33"
"1982","ARRA","MNT","NET","N","BORROW T-3","112"
"1982","ARRA","MNT","NET","N","BORROW T-3(a)","1"
"1982","ARRA","MNT","TWL","N","ACTUAL","5541"
"1982","ARRA","MNT","TWL","N","ACTUAL (a)","13"
"1982","ARRA","MRO","TWL","N","ACTUAL","1501"
"1982","ARRA","MRO","TWL","N","BORROW T-1","89"
"1982","ARRA","OLA","NET","N","RATIO","67"
"1983","ARRA","BDG","TWL","N","BORROW T-1","7752"
"1983","ARRA","BDG","TWL","N","BORROW T-1(a)","4"
"1983","ARRA","BRG","HKL","N","BORROW T-3","3"
"1983","ARRA","BRG","TWL","N","ACTUAL","71579"
"1983","ARRA","BRG","TWL","N","ACTUAL (a)","59"
"1983","ARRA","CRS","HKL","N","BORROW T-5","4"
"1983","ARRA","CRS","TWL","N","ACTUAL","67553"
"1983","ARRA","CRS","TWL","N","ACTUAL (a)","9557"
"1983","ARRA","CRS","TWL","N","BORROW T-2","71"
"1983","ARRA","CRS","TWL","N","BORROW T-5(a)","3"
"1983","ARRA","ERK","TWL","N","ACTUAL","20547"
"1983","ARRA","ERK","TWL","N","ACTUAL (a)","466"
"1983","ARRA","ERK","TWL","N","BORROW T-1","10"
"1983","ARRA","MNT","HKL","N","BORROW T-3","43"
"1983","ARRA","MNT","NET","N","BORROW T-3","17"
"1983","ARRA","MNT","TWL","N","ACTUAL","60240"
"1983","ARRA","MNT","TWL","N","ACTUAL (a)","11"
"1983","ARRA","MRO","HKL","N","BORROW T-3","5"
"1983","ARRA","OLA","NET","N","RATIO","31"
"1983","ARRA","OSF","TWL","N","BORROW T-2","38"
"1983","ARRA","OSF","TWL","N","BORROW T-2(a)","5"
"1984","ARRA","BDG","TWL","N","BORROW T-2","1576"
"1984","ARRA","BRG","HKL","N","BORROW T-3","2"
"1984","ARRA","BRG","TWL","N","ACTUAL","23425"
"1984","ARRA","BRG","TWL","N","ACTUAL (a)","3"
"1984","ARRA","CRS","TWL","N","ACTUAL","5318"
"1984","ARRA","CRS","TWL","N","ACTUAL (a)","2068"
"1984","ARRA","ERK","TWL","N","ACTUAL","20560"
"1984","ARRA","ERK","TWL","N","ACTUAL (a)","454"
"1984","ARRA","ERK","TWL","N","BORROW T-4","2"
"1984","ARRA","MNT","NET","N","BORROW T-3","1099"
"1984","ARRA","MNT","NET","N","BORROW T-3(a)","16"
"1984","ARRA","MNT","TWL","N","ACTUAL","879"
"1984","ARRA","MNT","TWL","N","ACTUAL (a)","91"
"1984","ARRA","MRO","NET","N","BORROW T-3","16"
"1984","ARRA","MRO","TWL","N","ACTUAL","561"
"1984","ARRA","MRO","TWL","N","ACTUAL (a)","1"
"1984","ARRA","OLA","NET","N","ACTUAL","294"
"1984","ARRA","OLA","NET","N","ACTUAL (a)","1"
"1984","ARRA","OSD","NET","N","ACTUAL","62"
"1985","ARRA","BRG","HKL","N","BORROW T-3","12"
"1985","ARRA","BRG","TWL","N","ACTUAL","17217"
"1985","ARRA","BRG","TWL","N","ACTUAL (a)","36"
"1985","ARRA","CRS","HKL","N","BORROW T-3","161"
"1985","ARRA","CRS","HKL","N","BORROW T-5","101"
"1985","ARRA","CRS","TWL","N","ACTUAL","4106"
"1985","ARRA","CRS","TWL","N","BORROW T-2","52"
"1985","ARRA","ERK","HKL","N","BORROW T-4","3"
"1985","ARRA","ERK","TWL","N","ACTUAL","34454"
"1985","ARRA","ERK","TWL","N","ACTUAL (a)","21"
"1985","ARRA","ERK","TWL","N","BORROW T-1","30"
"1985","ARRA","MNT","HKL","N","BORROW T-3(a)","2"
"1985","ARRA","MNT","NET","N","ACTUAL","136"
"1985","ARRA","MNT","NET","N","ACTUAL (a)","5"
"1985","ARRA","MNT","NET","N","BORROW T-3","21"
"1985","ARRA","MNT","TWL","N","ACTUAL","8347"
"1985","ARRA","MNT","TWL","N","ACTUAL (a)","252"
"1985","ARRA","MRO","TWL","N","ACTUAL","49384"
"1985","ARRA","MRO","TWL","N","ACTUAL (a)","2"
"1985","ARRA","OLA","HKL","N","ACTUAL","20"
"1985","ARRA","OLA","NET","N","ACTUAL","365"
"1985","ARRA","OLA","NET","N","ACTUAL (a)","1"
"1985","ARRA","OSD","HKL","N","ACTUAL","58"
"1985","ARRA","OSD","HKL","N","ACTUAL (a)","1"
"1985","ARRA","OSD","NET","N","ACTUAL","81"
"1986","ARRA","BDG","HKL","N","BORROW T-3","101"
"1986","ARRA","BDG","HKL","N","BORROW T-3(a)","3"
"1986","ARRA","BDG","TWL","N","BORROW T-1","13345"
"1986","ARRA","BDG","TWL","N","BORROW T-2","601"
"1986","ARRA","BDG","TWL","N","BORROW T-4","1"
"1986","ARRA","BRG","HKL","N","BORROW T-3","1744"
"1986","ARRA","BRG","HKL","N","BORROW T-3(a)","24"
"1986","ARRA","BRG","TWL","N","ACTUAL","14270"
