"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1981","TIGR","BDG","TWL","N","ACTUAL","7892"
"1981","TIGR","BDG","TWL","N","BORROW T-1","750"
"1981","TIGR","OSF","TWL","N","ACTUAL","14311"
"1982","TIGR","BDG","NET","N","BORROW T-3","12"
"1989","TIGR","MNT","HKL","N","BORROW T-3","32"
"1989","TIGR","OSF","HKL","N","BORROW T-4","188"
"1990","TIGR","BDG","TWL","N","BORROW T-2","2118"
"1990","TIGR","MNT","HKL","N","BORROW T-3","31"
"1990","TIGR","MNT","NET","N","ACTUAL","332"
"1990","TIGR","MNT","NET","N","ACTUAL (a)","25"
"1990","TIGR","MNT","TWL","N","ACTUAL","2443"
"1990","TIGR","OSF","HKL","N","BORROW T-4","133"
"1990","TIGR","OSF","NET","N","BORROW T-1","13"
"1990","TIGR","OSF","TWL","N","BORROW T-1","22215"
"1990","TIGR","OSF","TWL","N","BORROW T-4(a)","5"
"1991","TIGR","MNT","HKL","N","BORROW T-3","1"
"1991","TIGR","MNT","NET","N","BORROW T-3","2"
"1992","TIGR","BDG","HKL","N","ACTUAL","179"
"1992","TIGR","CRS","HKL","N","ACTUAL","1167"
"1992","TIGR","OSF","HKL","N","ACTUAL","821"
"1992","TIGR","OSF","HKL","N","ACTUAL (a)","2"
"1993","TIGR","BDG","HKL","N","ACTUAL","447"
"1993","TIGR","BRG","HKL","N","ACTUAL","7"
"1994","TIGR","BDG","HKL","N","BORROW T-1","12"
"1994","TIGR","BRG","HKL","N","ACTUAL","72"
"1994","TIGR","OSF","HKL","N","ACTUAL","117"
"1996","TIGR","BDG","HKL","N","ACTUAL","434"
"1996","TIGR","CRS","HKL","N","ACTUAL","1114"
"1997","TIGR","BRG","HKL","N","ACTUAL","389"
"1997","TIGR","OSF","HKL","N","ACTUAL","250"
"1998","TIGR","CRS","HKL","N","BORROW T-3","20"
"1998","TIGR","OSF","TWL","N","ACTUAL","679"
"1999","TIGR","BDG","HKL","N","ACTUAL","46"
"1999","TIGR","CRS","HKL","N","ACTUAL","1353"
"1999","TIGR","CRS","HKL","Y","ACTUAL","186"
"2001","TIGR","CRS","HKL","N","ACTUAL","112"
"2001","TIGR","CRS","HKL","Y","ACTUAL","217"
"2005","TIGR","CRS","HKL","N","ACTUAL","12"
"2006","TIGR","CRS","HKL","Y","ACTUAL","196"
"2007","TIGR","CRS","HKL","Y","ACTUAL","697"
"2007","TIGR","ERK","HKL","N","ACTUAL","9"
"2008","TIGR","CRS","HKL","N","ACTUAL","109"
"2008","TIGR","CRS","HKL","Y","ACTUAL","580"
"2009","TIGR","BDG","HKL","Y","ACTUAL","2"
"2009","TIGR","CRS","HKL","Y","ACTUAL","34"
"2010","TIGR","BRG","HKL","Y","ACTUAL","21"
"2013","TIGR","MRO","HKL","Y","ACTUAL","2"
"2015","TIGR","CRS","HKL","N","ACTUAL","22"
"2016","TIGR","CRS","HKL","N","ACTUAL","15"
"2018","TIGR","CRS","HKL","N","ACTUAL","18"
