"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"2007","RCKG","MNT","HKL","N","NOMINAL","1"
"2009","RCKG","CRS","HKL","Y","ACTUAL","26"
"2010","RCKG","MRO","HKL","Y","ACTUAL","76"
"2011","RCKG","MNT","HKL","Y","NOMINAL","2"
"2011","RCKG","MRO","HKL","Y","ACTUAL","34"
"2012","RCKG","MNT","HKL","N","ACTUAL","101"
"2012","RCKG","MNT","HKL","Y","NOMINAL","6"
"2012","RCKG","OSF","HKL","N","NOMINAL","4"
"2013","RCKG","BRG","HKL","N","ACTUAL","12"
"2013","RCKG","BRG","HKL","Y","ACTUAL","37"
"2013","RCKG","MNT","HKL","N","NOMINAL","6"
"2013","RCKG","OLA","HKL","N","NOMINAL","29"
"2014","RCKG","BRG","HKL","Y","ACTUAL","175"
"2014","RCKG","MNT","FPT","N","NOMINAL","15"
"2014","RCKG","MNT","HKL","N","NOMINAL","6"
"2014","RCKG","MNT","HKL","Y","NOMINAL","1"
"2014","RCKG","OSF","HKL","N","NOMINAL","475"
"2015","RCKG","MNT","FPT","N","NOMINAL","72"
"2015","RCKG","MNT","FPT","Y","NOMINAL","16"
"2015","RCKG","MNT","HKL","N","NOMINAL","29"
"2015","RCKG","OSF","HKL","N","NOMINAL","147"
"2018","RCKG","OSF","HKL","N","NOMINAL","31"
"2019","RCKG","BRG","HKL","N","NOMINAL","14"
"2019","RCKG","BRG","HKL","Y","NOMINAL","62"
"2019","RCKG","CRS","HKL","Y","NOMINAL","7"
"2019","RCKG","MNT","HKL","N","NOMINAL","2"
"2019","RCKG","MRO","HKL","N","NOMINAL","9"
"2019","RCKG","MRO","HKL","Y","NOMINAL","3"
"2019","RCKG","OSF","HKL","N","NOMINAL","415"
"2019","RCKG","OSF","HKL","Y","NOMINAL","145"
