"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"2011","BSPR","ERK","HKL","N","ACTUAL","136"
"2011","BSPR","ERK","TWL","N","ACTUAL","26"
"2012","BSPR","BRG","HKL","N","ACTUAL","19465"
"2012","BSPR","BRG","TWL","N","ACTUAL","66"
"2012","BSPR","ERK","HKL","N","ACTUAL","66"
"2012","BSPR","ERK","TWL","N","ACTUAL","100"
"2013","BSPR","BRG","HKL","N","BORROW T-1","608"
"2013","BSPR","ERK","HKL","N","ACTUAL","54"
"2013","BSPR","ERK","TWL","N","ACTUAL","97"
"2014","BSPR","BRG","HKL","N","ACTUAL","489"
"2014","BSPR","ERK","TWL","N","ACTUAL","122"
"2014","BSPR","MRO","TWL","N","ACTUAL","10"
"2015","BSPR","BDG","HKL","N","BORROW T-1","1303"
"2015","BSPR","ERK","HKL","N","ACTUAL","516"
"2015","BSPR","ERK","TWL","N","ACTUAL","37"
"2015","BSPR","OSF","HKL","N","ACTUAL","485"
"2016","BSPR","BDG","HKL","N","BORROW T-1","162"
"2016","BSPR","BRG","HKL","N","ACTUAL","393"
"2016","BSPR","BRG","TWL","N","ACTUAL","8"
"2016","BSPR","ERK","HKL","N","ACTUAL","70"
"2016","BSPR","ERK","TWL","N","ACTUAL","135"
"2017","BSPR","ERK","TWL","N","ACTUAL","37"
"2018","BSPR","BRG","HKL","N","BORROW T-1","298"
"2018","BSPR","BRG","TWL","N","BORROW T-1","38"
"2018","BSPR","ERK","HKL","N","ACTUAL","3"
"2018","BSPR","ERK","TWL","N","ACTUAL","59"
"2019","BSPR","ERK","TWL","N","ACTUAL","10"
