"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1994","RCK8","BDG","HKL","N","NOMINAL","2"
"1995","RCK8","CRS","HKL","N","NOMINAL","227"
"1996","RCK8","BRG","HKL","N","NOMINAL","33"
"1997","RCK8","ERK","HKL","N","NOMINAL","14"
"1997","RCK8","ERK","HKL","Y","NOMINAL","44"
"1999","RCK8","OSF","HKL","N","NOMINAL","164"
"2000","RCK8","OSB","HKL","N","NOMINAL","23"
"2001","RCK8","MNT","HKL","Y","NOMINAL","5"
"2013","RCK8","OSF","TWL","N","NOMINAL","3"
"2019","RCK8","BRG","HKL","N","NOMINAL","9"
"2019","RCK8","BRG","HKL","Y","NOMINAL","8"
"2019","RCK8","ERK","HKL","N","NOMINAL","9"
"2019","RCK8","MNT","HKL","N","NOMINAL","3"
"2019","RCK8","OSB","HKL","N","NOMINAL","9"
"2019","RCK8","OSF","TWL","N","NOMINAL","9"
