"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","GRDR","BRG","TWL","N","NOMINAL","2248"
"1978","GRDR","ERK","TWL","N","NOMINAL","57685"
"1978","GRDR","MNT","TWL","N","NOMINAL","360"
"1978","GRDR","OSF","TWL","N","NOMINAL","10969"
"1979","GRDR","BRG","TWL","N","NOMINAL","7923"
"1979","GRDR","ERK","TWL","N","NOMINAL","57505"
"1979","GRDR","MNT","FPT","N","NOMINAL","40"
"1979","GRDR","MNT","TWL","N","NOMINAL","5585"
"1979","GRDR","OSF","TWL","N","NOMINAL","8745"
"1980","GRDR","BRG","TWL","N","NOMINAL","4418"
"1980","GRDR","ERK","TWL","N","NOMINAL","94110"
"1980","GRDR","OSF","TWL","N","NOMINAL","3340"
"1981","GRDR","BRG","TWL","N","Nominal","1934"
"1981","GRDR","CRS","TWL","N","Nominal","1323"
"1981","GRDR","ERK","TWL","N","Nominal","69181"
"1982","GRDR","BRG","TWL","N","Nominal","47321"
"1982","GRDR","CRS","TWL","N","Nominal","986"
"1982","GRDR","ERK","TWL","N","Nominal","50076"
"1983","GRDR","BRG","TWL","N","Nominal","118358"
"1983","GRDR","CRS","TWL","N","Nominal","2843"
"1983","GRDR","ERK","TWL","N","Nominal","47079"
"1983","GRDR","MNT","TWL","N","Nominal","1090"
"1984","GRDR","BRG","TWL","N","Nominal","24180"
"1984","GRDR","CRS","TWL","N","Nominal","2699"
"1984","GRDR","ERK","TWL","N","Nominal","41858"
"1984","GRDR","MNT","TWL","N","Nominal","13713"
"1984","GRDR","OSF","TWL","N","Nominal","204"
"1985","GRDR","BRG","TWL","N","Nominal","27738"
"1985","GRDR","CRS","TWL","N","Nominal","5324"
"1985","GRDR","ERK","TWL","N","Nominal","100292"
"1985","GRDR","MNT","TWL","N","Nominal","399"
"1985","GRDR","MRO","TWL","N","Nominal","10"
"1985","GRDR","OSF","TWL","N","Nominal","170"
"1986","GRDR","BRG","TWL","N","Nominal","26169"
"1986","GRDR","CRS","FPT","N","Nominal","176"
"1986","GRDR","CRS","TWL","N","Nominal","9519"
"1986","GRDR","ERK","TWL","N","Nominal","100126"
"1986","GRDR","MRO","TWL","N","Nominal","153"
"1986","GRDR","OSF","TWL","N","Nominal","208"
"1987","GRDR","BRG","TWL","N","Nominal","13004"
"1987","GRDR","CRS","TWL","N","Nominal","9869"
"1987","GRDR","ERK","TWL","N","Nominal","95901"
"1987","GRDR","OSF","TWL","N","Nominal","8330"
"1988","GRDR","BRG","TWL","N","Nominal","25100"
"1988","GRDR","CRS","TWL","N","Nominal","74132"
"1988","GRDR","ERK","TWL","N","Nominal","163065"
"1988","GRDR","MNT","FPT","N","Nominal","39"
"1988","GRDR","MRO","TWL","N","Nominal","133"
"1988","GRDR","OSF","TWL","N","Nominal","310"
"1989","GRDR","BRG","TWL","N","Nominal","1074"
"1989","GRDR","CRS","TWL","N","Nominal","44769"
"1989","GRDR","ERK","HKL","N","Nominal","1214"
"1989","GRDR","ERK","TWL","N","Nominal","52950"
"1989","GRDR","MNT","FPT","N","Nominal","12"
"1989","GRDR","MNT","NET","N","Nominal","50"
"1989","GRDR","MRO","TWL","N","Nominal","553"
"1990","GRDR","BRG","TWL","N","Nominal","20163"
"1990","GRDR","CRS","TWL","N","Nominal","37317"
"1990","GRDR","ERK","TWL","N","Nominal","96958"
"1990","GRDR","MNT","HKL","N","Nominal","387"
"1990","GRDR","MRO","TWL","N","Nominal","21705"
"1990","GRDR","OSF","TWL","N","Nominal","433"
"1991","GRDR","BDG","TWL","N","Nominal","1777"
"1991","GRDR","BRG","TWL","N","Nominal","43027"
"1991","GRDR","CRS","TWL","N","Nominal","20458"
"1991","GRDR","ERK","TWL","N","Nominal","89712"
"1991","GRDR","MRO","TWL","N","Nominal","566"
"1991","GRDR","OSF","TWL","N","Nominal","750"
"1992","GRDR","BDG","TWL","N","Nominal","3505"
"1992","GRDR","BRG","TWL","N","Nominal","49070"
"1992","GRDR","CRS","TWL","N","Nominal","11568"
"1992","GRDR","ERK","HKL","N","Nominal","8"
"1992","GRDR","ERK","NET","N","Nominal","17"
"1992","GRDR","ERK","TWL","N","Nominal","241913"
"1992","GRDR","MRO","HKL","N","Nominal","11"
"1992","GRDR","MRO","TWL","N","Nominal","7920"
"1993","GRDR","BDG","HKL","N","Nominal","390"
"1993","GRDR","BDG","TWL","N","Nominal","48344"
