"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","SWSP","OSD","NET","N","RATIO","110"
"1979","SWSP","OSD","NET","N","RATIO","142"
"1980","SWSP","OSD","NET","N","RATIO","50"
"1981","SWSP","OSD","NET","N","RATIO","273"
"1982","SWSP","OSD","NET","N","RATIO","279"
"1983","SWSP","OSD","NET","N","RATIO","270"
"1984","SWSP","OLA","NET","N","ACTUAL","33"
"1984","SWSP","OSD","NET","N","ACTUAL","214"
"1984","SWSP","OSD","NET","N","ACTUAL (a)","10"
"1985","SWSP","OLA","NET","N","ACTUAL","93"
"1985","SWSP","OSD","NET","N","ACTUAL","735"
"1985","SWSP","OSD","NET","N","ACTUAL (a)","25"
"1989","SWSP","OSB","HKL","N","ACTUAL","11"
"1989","SWSP","OSB","HKL","N","ACTUAL (a)","1"
"1993","SWSP","BDG","TWL","N","BORROW T-1","7"
"1993","SWSP","OSF","TWL","N","ACTUAL","39"
"1994","SWSP","BDG","HKL","N","ACTUAL","344"
"1996","SWSP","BRG","TWL","N","NOMINAL","1423"
"1997","SWSP","CRS","HKL","N","NOMINAL","2"
"1999","SWSP","MNT","HKL","N","NOMINAL","10"
"1999","SWSP","MNT","HKL","Y","NOMINAL","285"
"2000","SWSP","MNT","TWL","N","NOMINAL","1778"
"2001","SWSP","ERK","TWL","N","NOMINAL","46"
"2003","SWSP","OSD","HKL","N","NOMINAL","10"
"2006","SWSP","OSB","HKL","N","ACTUAL","26"
"2007","SWSP","OSB","HKL","N","ACTUAL","10"
"2008","SWSP","OSB","HKL","N","NOMINAL","6"
"2018","SWSP","OSB","HKL","N","NOMINAL","1"
