"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","BRWN","BDG","FPT","N","NOMINAL","18"
"1978","BRWN","BDG","HKL","N","NOMINAL","342"
"1978","BRWN","BDG","TWL","N","NOMINAL","5667"
"1978","BRWN","BRG","HKL","N","BORROW T-3","26"
"1978","BRWN","BRG","TWL","N","NOMINAL","34"
"1978","BRWN","MNT","HKL","N","NOMINAL","6511"
"1978","BRWN","MNT","TWL","N","NOMINAL","250"
"1978","BRWN","MRO","FPT","N","NOMINAL","283"
"1978","BRWN","MRO","HKL","N","BORROW T-3","23605"
"1978","BRWN","MRO","HKL","N","NOMINAL","2102"
"1978","BRWN","MRO","NET","N","NOMINAL","640"
"1978","BRWN","MRO","TWL","N","NOMINAL","17252"
"1978","BRWN","OLA","HKL","N","RATIO","336"
"1978","BRWN","OLA","NET","N","RATIO","346"
"1978","BRWN","OSB","HKL","N","RATIO","36"
"1978","BRWN","OSB","NET","N","RATIO","95"
"1978","BRWN","OSB","TWL","N","RATIO","121"
"1978","BRWN","OSD","NET","N","RATIO","167"
"1978","BRWN","OSF","FPT","N","NOMINAL","3780"
"1978","BRWN","OSF","HKL","N","BORROW T-3","33543"
"1978","BRWN","OSF","HKL","N","NOMINAL","1395"
"1978","BRWN","OSF","NET","N","NOMINAL","2699"
"1978","BRWN","OSF","TWL","N","NOMINAL","80979"
"1979","BRWN","BDG","HKL","N","NOMINAL","151"
"1979","BRWN","BDG","NET","N","NOMINAL","57"
"1979","BRWN","BDG","TWL","N","NOMINAL","12488"
"1979","BRWN","BRG","HKL","N","BORROW T-3","20"
"1979","BRWN","ERK","TWL","N","NOMINAL","15"
"1979","BRWN","MNT","HKL","N","NOMINAL","2530"
"1979","BRWN","MNT","TWL","N","NOMINAL","1245"
"1979","BRWN","MRO","FPT","N","NOMINAL","2338"
"1979","BRWN","MRO","HKL","N","NOMINAL","5422"
"1979","BRWN","MRO","NET","N","NOMINAL","704"
"1979","BRWN","MRO","TWL","N","NOMINAL","28658"
"1979","BRWN","OLA","HKL","N","RATIO","440"
"1979","BRWN","OLA","NET","N","RATIO","796"
"1979","BRWN","OSB","HKL","N","RATIO","69"
"1979","BRWN","OSB","NET","N","RATIO","325"
"1979","BRWN","OSB","TWL","N","RATIO","77"
"1979","BRWN","OSD","NET","N","RATIO","214"
"1979","BRWN","OSF","FPT","N","NOMINAL","904"
"1979","BRWN","OSF","HKL","N","NOMINAL","805"
"1979","BRWN","OSF","NET","N","NOMINAL","462"
"1979","BRWN","OSF","TWL","N","NOMINAL","81703"
"1980","BRWN","BDG","HKL","N","BORROW T-1","16060"
"1980","BRWN","BDG","TWL","N","NOMINAL","9391"
"1980","BRWN","BRG","HKL","N","BORROW T-2","72248"
"1980","BRWN","BRG","TWL","N","ACTUAL","1385"
"1980","BRWN","BRG","TWL","N","NOMINAL","4075"
"1980","BRWN","MNT","HKL","N","NOMINAL","7919"
"1980","BRWN","MNT","NET","N","NOMINAL","110"
"1980","BRWN","MNT","TWL","N","NOMINAL","2005"
"1980","BRWN","MRO","FPT","N","NOMINAL","753"
"1980","BRWN","MRO","HKL","N","NOMINAL","3376"
"1980","BRWN","MRO","NET","N","BORROW T-3","2605"
"1980","BRWN","MRO","NET","N","NOMINAL","3161"
"1980","BRWN","MRO","TWL","N","ACTUAL","144491"
"1980","BRWN","MRO","TWL","N","NOMINAL","37064"
"1980","BRWN","OLA","HKL","N","RATIO","419"
"1980","BRWN","OLA","NET","N","RATIO","737"
"1980","BRWN","OSB","HKL","N","RATIO","62"
"1980","BRWN","OSB","NET","N","RATIO","266"
"1980","BRWN","OSB","TWL","N","RATIO","11"
"1980","BRWN","OSD","NET","N","RATIO","77"
"1980","BRWN","OSF","FPT","N","NOMINAL","546"
"1980","BRWN","OSF","HKL","N","ACTUAL","98436"
"1980","BRWN","OSF","HKL","N","ACTUAL (a)","755"
"1980","BRWN","OSF","HKL","N","NOMINAL","51334"
"1980","BRWN","OSF","HKL","N","NOMINAL(a)","2539"
"1980","BRWN","OSF","NET","N","BORROW T-3","629"
"1980","BRWN","OSF","NET","N","NOMINAL","701"
"1980","BRWN","OSF","TWL","N","NOMINAL","49406"
"1980","BRWN","OSF","TWL","N","NOMINAL(a)","1982"
"1981","BRWN","BDG","HKL","N","NOMINAL","884"
"1981","BRWN","BDG","NET","N","NOMINAL","2841"
"1981","BRWN","BDG","TWL","N","NOMINAL(a)","136"
"1981","BRWN","BRG","HKL","N","NOMINAL","10093"
"1981","BRWN","BRG","NET","N","NOMINAL","2541"
"1981","BRWN","BRG","TWL","N","ACTUAL","2930"
"1981","BRWN","CRS","TWL","N","NOMINAL","4401"
"1981","BRWN","ERK","TWL","N","NOMINAL","716"
"1981","BRWN","MNT","HKL","N","NOMINAL","4272"
"1981","BRWN","MNT","NET","N","NOMINAL","535"
"1981","BRWN","MNT","TWL","N","NOMINAL","415"
"1981","BRWN","MRO","FPT","N","NOMINAL","841"
"1981","BRWN","MRO","HKL","N","NOMINAL","18638"
"1981","BRWN","MRO","NET","N","NOMINAL","3061"
"1981","BRWN","MRO","TWL","N","NOMINAL","67335"
"1981","BRWN","OLA","HKL","N","RATIO","507"
"1981","BRWN","OLA","NET","N","RATIO","946"
"1981","BRWN","OSB","HKL","N","RATIO","54"
"1981","BRWN","OSB","NET","N","RATIO","255"
"1981","BRWN","OSB","TWL","N","RATIO","20"
"1981","BRWN","OSD","NET","N","RATIO","411"
"1981","BRWN","OSF","FPT","N","NOMINAL","487"
"1981","BRWN","OSF","HKL","N","NOMINAL","16331"
"1981","BRWN","OSF","NET","N","NOMINAL","482"
"1981","BRWN","OSF","OTH","N","NOMINAL","1139"
"1982","BRWN","BDG","FPT","N","NOMINAL","168"
"1982","BRWN","BDG","HKL","N","NOMINAL","27"
