"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","BYEL","OSD","NET","N","RATIO","55"
"1979","BYEL","OSD","NET","N","RATIO","70"
"1979","BYEL","OSF","HKL","N","NOMINAL","515"
"1980","BYEL","OSD","NET","N","RATIO","24"
"1981","BYEL","OSD","NET","N","RATIO","135"
"1982","BYEL","OSD","NET","N","RATIO","139"
"1983","BYEL","OSD","NET","N","RATIO","133"
"1984","BYEL","MNT","HKL","N","BORROW T-6","15791"
"1984","BYEL","OSD","NET","N","ACTUAL","224"
"1984","BYEL","OSD","NET","N","ACTUAL (a)","3"
"1985","BYEL","MNT","HKL","N","BORROW T-6","15450"
"1985","BYEL","MNT","NET","N","BORROW T-6","2044"
"1985","BYEL","OSD","NET","N","ACTUAL","282"
"1985","BYEL","OSD","NET","N","ACTUAL (a)","1"
"1986","BYEL","BRG","HKL","N","NOMINAL","68"
"1986","BYEL","MNT","HKL","N","BORROW T-3","22393"
"1986","BYEL","MNT","NET","N","BORROW T-3","1709"
"1986","BYEL","MRO","HKL","N","BORROW T-4","19974"
"1986","BYEL","OSF","NET","N","BORROW T-4","11801"
"1987","BYEL","BDG","HKL","N","BORROW T-2","2590"
"1987","BYEL","MNT","HKL","N","ACTUAL","41542"
"1987","BYEL","MNT","HKL","N","NOMINAL","162"
"1987","BYEL","MRO","HKL","N","BORROW T-4","25769"
"1987","BYEL","OSF","NET","N","BORROW T-4","5364"
"1988","BYEL","BDG","HKL","N","BORROW T-5","9234"
"1988","BYEL","ERK","HKL","N","NOMINAL","44"
"1988","BYEL","MNT","HKL","N","BORROW T-3","84720"
"1988","BYEL","MRO","HKL","N","BORROW T-4","28907"
"1989","BYEL","MNT","HKL","N","BORROW T-6","3386"
"1989","BYEL","MNT","HKL","N","NOMINAL","13"
"1989","BYEL","MNT","NET","N","BORROW T-6","197"
"1989","BYEL","MRO","HKL","N","BORROW T-6","2576"
"1989","BYEL","OSF","HKL","N","BORROW T-6","11"
"1990","BYEL","MNT","HKL","N","BORROW T-6","3058"
"1990","BYEL","MRO","HKL","N","BORROW T-6","3503"
"1990","BYEL","OSF","HKL","N","BORROW T-6","50"
"1991","BYEL","BRG","HKL","N","NOMINAL","41"
"1991","BYEL","MNT","HKL","N","BORROW T-6","3590"
"1991","BYEL","MRO","HKL","N","BORROW T-6","6104"
"1991","BYEL","OSF","HKL","N","BORROW T-6","37"
"1992","BYEL","BRG","HKL","N","ACTUAL","2702"
"1992","BYEL","MNT","HKL","N","BORROW T-1","1594"
"1992","BYEL","MRO","HKL","N","ACTUAL","2582"
"1992","BYEL","MRO","HKL","N","BORROW T-2","8"
"1992","BYEL","MRO","HKL","N","BORROW T-2(a)","1"
"1992","BYEL","OSB","HKL","N","BORROW T-6","1052"
"1992","BYEL","OSB","NET","N","BORROW T-6","455"
"1992","BYEL","OSF","HKL","N","ACTUAL","104"
"1993","BYEL","MNT","HKL","N","ACTUAL","2601"
"1993","BYEL","MRO","HKL","N","ACTUAL","4818"
"1993","BYEL","OSB","HKL","N","BORROW T-6","945"
"1993","BYEL","OSB","HKL","N","BORROW T-6(a)","4"
"1993","BYEL","OSB","NET","N","BORROW T-6","262"
"1993","BYEL","OSF","HKL","N","BORROW T-1","480"
"1993","BYEL","OSF","HKL","N","NOMINAL","80"
"1994","BYEL","MNT","HKL","N","ACTUAL","3348"
"1994","BYEL","MNT","HKL","N","BORROW T-1","402"
"1994","BYEL","MRO","HKL","N","ACTUAL","9967"
"1994","BYEL","OSB","HKL","N","BORROW T-6","82"
"1994","BYEL","OSB","NET","N","BORROW T-6","269"
"1994","BYEL","OSF","HKL","N","ACTUAL","1933"
"1994","BYEL","OSF","HKL","Y","NOMINAL","5"
"1995","BYEL","BDG","HKL","N","ACTUAL","6249"
"1995","BYEL","BDG","HKL","Y","BORROW T-4","5405"
"1995","BYEL","MNT","HKL","N","BORROW T-1","6"
"1995","BYEL","MNT","HKL","Y","BORROW T-6","640"
"1995","BYEL","MRO","HKL","N","ACTUAL","7765"
"1995","BYEL","MRO","HKL","Y","BORROW T-6","39969"
"1995","BYEL","OLA","HKL","N","BORROW T-1","228"
"1995","BYEL","OSB","HKL","N","ACTUAL","679"
"1995","BYEL","OSB","HKL","N","ACTUAL (a)","3"
"1995","BYEL","OSF","HKL","N","ACTUAL","40"
"1995","BYEL","OSF","HKL","N","BORROW T-1","1552"
"1995","BYEL","OSF","HKL","Y","BORROW T-5","2655"
"1996","BYEL","BDG","HKL","N","ACTUAL","167"
"1996","BYEL","BDG","HKL","N","BORROW T-3","606"
"1996","BYEL","BDG","HKL","Y","BORROW T-4","1798"
"1996","BYEL","BRG","HKL","Y","BORROW T-3","2065"
"1996","BYEL","BRG","HKL","Y","NOMINAL","7"
"1996","BYEL","MNT","HKL","N","ACTUAL","2174"
"1996","BYEL","MNT","HKL","Y","BORROW T-6","4296"
"1996","BYEL","MNT","NET","N","BORROW T-3","21"
"1996","BYEL","MRO","HKL","N","ACTUAL","5893"
"1996","BYEL","MRO","HKL","Y","BORROW T-6","64313"
"1996","BYEL","MRO","NET","N","BORROW T-3","2"
"1996","BYEL","OSF","HKL","Y","BORROW T-5","2679"
"1997","BYEL","BDG","HKL","N","ACTUAL","1900"
"1997","BYEL","BDG","HKL","Y","BORROW T-1","2249"
"1997","BYEL","BDG","HKL","Y","NOMINAL","1"
"1997","BYEL","BRG","HKL","N","NOMINAL","49"
"1997","BYEL","BRG","HKL","Y","ACTUAL","2729"
"1997","BYEL","MNT","HKL","Y","BORROW T-6","5081"
"1997","BYEL","MRO","HKL","N","ACTUAL","4005"
"1997","BYEL","MRO","HKL","Y","BORROW T-6","33716"
"1997","BYEL","OSB","NET","N","BORROW T-3","22"
"1997","BYEL","OSF","HKL","Y","BORROW T-2","3417"
"1997","BYEL","OSF","NET","N","BORROW T-3","1"
"1998","BYEL","BDG","HKL","Y","BORROW T-2","1990"
"1998","BYEL","BDG","HKL","Y","NOMINAL","1"
"1998","BYEL","BRG","HKL","N","NOMINAL","14"
"1998","BYEL","BRG","HKL","Y","ACTUAL","5456"
"1998","BYEL","MNT","HKL","N","ACTUAL","3194"
"1998","BYEL","MNT","HKL","Y","ACTUAL","13910"
"1998","BYEL","MNT","HKL","Y","BORROW T-3","241"
"1998","BYEL","MRO","HKL","N","ACTUAL","4258"
"1998","BYEL","MRO","HKL","Y","ACTUAL","23710"
"1998","BYEL","MRO","HKL","Y","NOMINAL","6"
"1998","BYEL","OLA","HKL","N","NOMINAL","1144"
"1998","BYEL","OSF","HKL","N","BORROW T-1","1245"
"1998","BYEL","OSF","HKL","N","NOMINAL","21"
"1998","BYEL","OSF","HKL","Y","NOMINAL","75"
"1998","BYEL","OSF","NET","N","BORROW T-4","2843"
"1999","BYEL","BDG","HKL","Y","NOMINAL","264"
"1999","BYEL","BRG","FPT","Y","NOMINAL","41"
"1999","BYEL","BRG","HKL","N","NOMINAL","1461"
"1999","BYEL","BRG","HKL","Y","ACTUAL","3899"
"1999","BYEL","CRS","HKL","Y","NOMINAL","12"
"1999","BYEL","ERK","HKL","N","NOMINAL","1"
"1999","BYEL","MNT","FPT","N","NOMINAL","46"
"1999","BYEL","MNT","FPT","Y","NOMINAL","8418"
"1999","BYEL","MNT","HKL","N","ACTUAL","329"
"1999","BYEL","MNT","HKL","Y","ACTUAL","5800"
"1999","BYEL","MRO","FPT","Y","NOMINAL","951"
"1999","BYEL","MRO","HKL","N","ACTUAL","2047"
"1999","BYEL","MRO","HKL","N","NOMINAL","138"
