"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","SPKL","MNT","HKL","N","BORROW T-3","1263"
"1978","SPKL","MNT","NET","N","ACTUAL","3673"
"1978","SPKL","MNT","TWL","N","ACTUAL","41"
"1978","SPKL","MRO","NET","N","BORROW T-1","205"
"1978","SPKL","MRO","TWL","N","BORROW T-1","40"
"1978","SPKL","OLA","HKL","N","RATIO","6468"
"1978","SPKL","OSB","HKL","N","RATIO","4655"
"1978","SPKL","OSB","NET","N","RATIO","3023"
"1978","SPKL","OSB","TWL","N","RATIO","3915"
"1978","SPKL","OSD","HKL","N","RATIO","221"
"1978","SPKL","OSD","NET","N","RATIO","2070"
"1978","SPKL","OSF","NET","N","BORROW T-1","388"
"1979","SPKL","BDG","HKL","N","BORROW T-2","3278"
"1979","SPKL","MNT","HKL","N","ACTUAL","19142"
"1979","SPKL","MNT","HKL","N","ACTUAL (a)","4"
"1979","SPKL","MNT","NET","N","ACTUAL","605"
"1979","SPKL","MNT","TWL","N","ACTUAL","319"
"1979","SPKL","MRO","HKL","N","ACTUAL","3761"
"1979","SPKL","OLA","HKL","N","RATIO","8474"
"1979","SPKL","OLA","TWL","N","RATIO","13"
"1979","SPKL","OSB","HKL","N","RATIO","8483"
"1979","SPKL","OSB","NET","N","RATIO","10203"
"1979","SPKL","OSB","TWL","N","RATIO","2517"
"1979","SPKL","OSD","HKL","N","RATIO","278"
"1979","SPKL","OSD","NET","N","RATIO","2665"
"1979","SPKL","OSF","HKL","N","BORROW T-1","6145"
"1979","SPKL","OSF","TWL","N","NOMINAL","140"
"1980","SPKL","MNT","NET","N","BORROW T-3","35"
"1980","SPKL","MRO","HKL","N","ACTUAL","1542"
"1980","SPKL","OLA","HKL","N","RATIO","8068"
"1980","SPKL","OSB","HKL","N","RATIO","7711"
"1980","SPKL","OSB","NET","N","RATIO","8345"
"1980","SPKL","OSB","TWL","N","RATIO","452"
"1980","SPKL","OSD","HKL","N","RATIO","401"
"1980","SPKL","OSD","NET","N","RATIO","961"
"1981","SPKL","MNT","HKL","N","BORROW T-3","274"
"1981","SPKL","MNT","HKL","N","NOMINAL","330"
"1981","SPKL","MNT","NET","N","BORROW T-3","40"
"1981","SPKL","MRO","HKL","N","ACTUAL","12829"
"1981","SPKL","MRO","NET","N","BORROW T-3","9"
"1981","SPKL","MRO","TWL","N","ACTUAL","30039"
"1981","SPKL","OLA","HKL","N","RATIO","9759"
"1981","SPKL","OLA","TWL","N","RATIO","2"
"1981","SPKL","OSB","HKL","N","RATIO","6705"
"1981","SPKL","OSB","NET","N","RATIO","7996"
"1981","SPKL","OSB","TWL","N","RATIO","707"
"1981","SPKL","OSD","HKL","N","RATIO","117"
"1981","SPKL","OSD","NET","N","RATIO","5090"
"1982","SPKL","MNT","NET","N","BORROW T-3","307"
