"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","ROSY","ERK","TWL","N","NOMINAL","718"
"1978","ROSY","MNT","HKL","N","BORROW T-4","19"
"1978","ROSY","MRO","HKL","N","BORROW T-3","129"
"1978","ROSY","OLA","HKL","N","RATIO","449"
"1978","ROSY","OLA","NET","N","RATIO","29"
"1978","ROSY","OSD","NET","N","RATIO","558"
"1979","ROSY","MNT","HKL","N","BORROW T-1","22"
"1979","ROSY","MRO","HKL","N","ACTUAL","146"
"1979","ROSY","MRO","TWL","N","NOMINAL","1064"
"1979","ROSY","OLA","HKL","N","RATIO","587"
"1979","ROSY","OLA","NET","N","RATIO","71"
"1979","ROSY","OSD","NET","N","RATIO","719"
"1980","ROSY","MRO","HKL","N","ACTUAL","60"
"1980","ROSY","OLA","HKL","N","RATIO","559"
"1980","ROSY","OLA","NET","N","RATIO","65"
"1980","ROSY","OSD","NET","N","RATIO","258"
"1981","ROSY","MNT","HKL","N","BORROW T-4","13"
"1981","ROSY","MRO","HKL","N","ACTUAL","136"
"1981","ROSY","OLA","HKL","N","RATIO","676"
"1981","ROSY","OLA","NET","N","RATIO","83"
"1981","ROSY","OSD","NET","N","RATIO","1374"
"1982","ROSY","MRO","HKL","N","ACTUAL","153"
"1982","ROSY","OLA","HKL","N","RATIO","1023"
"1982","ROSY","OLA","NET","N","RATIO","67"
"1982","ROSY","OSD","NET","N","RATIO","1405"
"1983","ROSY","MRO","HKL","N","ACTUAL","58"
"1983","ROSY","MRO","TWL","N","NOMINAL","5366"
"1983","ROSY","OLA","HKL","N","RATIO","396"
"1983","ROSY","OLA","NET","N","RATIO","31"
"1983","ROSY","OSD","NET","N","RATIO","1361"
"1984","ROSY","OLA","HKL","N","ACTUAL","497"
"1984","ROSY","OLA","HKL","N","ACTUAL (a)","8"
"1984","ROSY","OLA","NET","N","ACTUAL","115"
"1984","ROSY","OLA","NET","N","ACTUAL (a)","3"
"1984","ROSY","OSB","NET","N","ACTUAL","2"
"1984","ROSY","OSD","HKL","N","BORROW T-1","91"
"1984","ROSY","OSD","NET","N","ACTUAL","291"
"1984","ROSY","OSD","NET","N","ACTUAL (a)","8"
"1985","ROSY","MRO","HKL","N","NOMINAL","178"
"1985","ROSY","OLA","HKL","N","ACTUAL","400"
"1985","ROSY","OLA","NET","N","ACTUAL","324"
"1985","ROSY","OSD","NET","N","ACTUAL","260"
"1985","ROSY","OSD","NET","N","ACTUAL (a)","9"
"1985","ROSY","OSD","NET","N","NOMINAL","1751"
"1986","ROSY","BDG","HKL","N","BORROW T-3","3"
"1986","ROSY","BDG","TWL","N","BORROW T-4","2"
"1986","ROSY","BRG","HKL","N","BORROW T-3","35"
"1986","ROSY","BRG","TWL","N","ACTUAL","282"
"1986","ROSY","CRS","HKL","N","BORROW T-3","406"
"1986","ROSY","CRS","HKL","N","BORROW T-3(a)","1"
"1986","ROSY","CRS","HKL","N","BORROW T-5","95"
"1986","ROSY","ERK","HKL","N","BORROW T-4","4"
"1986","ROSY","MNT","HKL","N","BORROW T-3","1"
"1986","ROSY","MNT","NET","N","NOMINAL","100"
"1986","ROSY","OLA","HKL","N","ACTUAL","247"
"1986","ROSY","OSD","NET","N","ACTUAL","537"
"1986","ROSY","OSD","NET","N","ACTUAL (a)","3"
"1986","ROSY","OSD","NET","N","NOMINAL","1504"
"1987","ROSY","BDG","TWL","N","ACTUAL","40"
"1987","ROSY","BRG","HKL","N","BORROW T-3","107"
"1987","ROSY","BRG","TWL","N","ACTUAL","1774"
"1987","ROSY","CRS","HKL","N","BORROW T-3","341"
"1987","ROSY","CRS","HKL","N","BORROW T-5","103"
"1987","ROSY","CRS","TWL","N","BORROW T-2","21"
"1987","ROSY","ERK","HKL","N","BORROW T-4","117"
"1987","ROSY","ERK","HKL","N","BORROW T-4(a)","3"
"1987","ROSY","ERK","TWL","N","BORROW T-4","2"
"1987","ROSY","OLA","HKL","N","ACTUAL","10"
"1987","ROSY","OSB","HKL","N","BORROW T-1","45"
"1987","ROSY","OSB","NET","N","NOMINAL","1930"
"1987","ROSY","OSD","NET","N","NOMINAL","3083"
"1988","ROSY","BRG","HKL","N","BORROW T-3","189"
"1988","ROSY","CRS","HKL","N","BORROW T-3","433"
"1988","ROSY","CRS","HKL","N","BORROW T-5","115"
"1988","ROSY","CRS","TWL","N","ACTUAL","7399"
"1988","ROSY","ERK","HKL","N","BORROW T-4","59"
"1988","ROSY","MNT","NET","N","NOMINAL","118"
"1988","ROSY","MNT","TWL","N","ACTUAL","100"
"1988","ROSY","OLA","HKL","N","BORROW T-3(a)","75"
"1988","ROSY","OLA","NET","N","ACTUAL","15212"
"1988","ROSY","OSB","HKL","N","ACTUAL","263"
"1988","ROSY","OSB","HKL","N","ACTUAL (a)","52"
"1989","ROSY","BRG","HKL","N","BORROW T-3","263"
"1989","ROSY","BRG","TWL","N","BORROW T-1","71"
"1989","ROSY","ERK","HKL","N","BORROW T-3","74"
"1989","ROSY","ERK","TWL","N","ACTUAL","2666"
"1989","ROSY","ERK","TWL","N","ACTUAL (a)","4"
"1989","ROSY","MRO","HKL","N","BORROW T-6","9"
"1989","ROSY","MRO","TWL","N","NOMINAL","760"
"1989","ROSY","OSB","HKL","N","ACTUAL","1195"
"1989","ROSY","OSB","HKL","N","ACTUAL (a)","91"
"1989","ROSY","OSB","NET","N","ACTUAL","653"
"1989","ROSY","OSB","NET","N","ACTUAL (a)","54"
"1990","ROSY","BDG","HKL","N","BORROW T-2","1755"
"1990","ROSY","BRG","HKL","N","BORROW T-3","411"
"1990","ROSY","ERK","HKL","N","BORROW T-3","225"
"1990","ROSY","MNT","HKL","N","ACTUAL","2398"
"1990","ROSY","MRO","HKL","N","BORROW T-1","5264"
"1990","ROSY","MRO","HKL","N","BORROW T-6","12"
"1990","ROSY","MRO","TWL","N","NOMINAL","278"
"1990","ROSY","OLA","HKL","N","BORROW T-1","234"
"1990","ROSY","OLA","HKL","N","NOMINAL","400"
"1990","ROSY","OSB","HKL","N","ACTUAL","1443"
"1990","ROSY","OSB","HKL","N","ACTUAL (a)","44"
"1990","ROSY","OSB","NET","N","BORROW T-3","143"
"1990","ROSY","OSF","HKL","N","BORROW T-1","8491"
"1990","ROSY","OSF","TWL","N","NOMINAL","650"
"1991","ROSY","BDG","HKL","N","BORROW T-1","1513"
"1991","ROSY","BRG","HKL","N","ACTUAL","8618"
"1991","ROSY","ERK","HKL","N","BORROW T-1","620"
"1991","ROSY","ERK","HKL","N","NOMINAL","64"
"1991","ROSY","MNT","NET","N","BORROW T-3","267"
"1991","ROSY","MRO","HKL","N","BORROW T-6","23"
"1991","ROSY","MRO","NET","N","BORROW T-4","133"
"1991","ROSY","MRO","TWL","N","ACTUAL","194"
"1991","ROSY","OSB","NET","N","BORROW T-3","95"
"1991","ROSY","OSF","HKL","N","ACTUAL","16358"
"1991","ROSY","OSF","NET","N","BORROW T-3","387"
"1992","ROSY","BDG","HKL","N","ACTUAL","7973"
"1992","ROSY","BDG","HKL","N","ACTUAL (a)","2"
"1992","ROSY","BDG","HKL","N","BORROW T-1","88"
"1992","ROSY","BDG","TWL","N","ACTUAL","399"
"1992","ROSY","BRG","HKL","N","ACTUAL","5384"
"1992","ROSY","BRG","HKL","N","BORROW T-2","149"
"1992","ROSY","BRG","TWL","N","BORROW T-1","679"
"1992","ROSY","ERK","HKL","N","BORROW T-1","2088"
"1992","ROSY","ERK","TWL","N","BORROW T-2","268"
"1992","ROSY","MNT","HKL","N","BORROW T-1","20"
"1992","ROSY","MRO","HKL","N","ACTUAL","740"
"1992","ROSY","MRO","NET","N","NOMINAL","276"
"1992","ROSY","OSB","HKL","N","BORROW T-6","1962"
"1992","ROSY","OSB","NET","N","BORROW T-6","848"
"1992","ROSY","OSF","HKL","N","ACTUAL","11984"
"1992","ROSY","OSF","HKL","N","ACTUAL (a)","61"
"1992","ROSY","OSF","HKL","N","BORROW T-3","6"
"1992","ROSY","OSF","NET","N","BORROW T-3","3"
"1992","ROSY","OSF","TWL","N","ACTUAL","96"
"1993","ROSY","BDG","HKL","N","ACTUAL","1626"
"1993","ROSY","BDG","NET","N","BORROW T-3","2"
"1993","ROSY","BRG","HKL","N","ACTUAL","2519"
"1993","ROSY","CRS","HKL","N","ACTUAL","83"
"1993","ROSY","MNT","HKL","N","ACTUAL","6701"
"1993","ROSY","MNT","TWL","N","ACTUAL","286"
"1993","ROSY","MRO","HKL","N","ACTUAL","1192"
"1993","ROSY","OSB","HKL","N","BORROW T-6","1761"
"1993","ROSY","OSB","HKL","N","BORROW T-6(a)","8"
"1993","ROSY","OSB","NET","N","BORROW T-6","488"
"1993","ROSY","OSF","HKL","N","BORROW T-1","13080"
"1994","ROSY","BDG","HKL","N","ACTUAL","2337"
"1994","ROSY","BDG","HKL","N","BORROW T-1","894"
"1994","ROSY","BDG","TWL","N","BORROW T-1","167"
"1994","ROSY","BRG","TWL","N","NOMINAL","444"
"1994","ROSY","ERK","HKL","N","NOMINAL","4"
"1994","ROSY","MNT","HKL","N","ACTUAL","2777"
"1994","ROSY","MRO","HKL","N","ACTUAL","339"
"1994","ROSY","OLA","HKL","N","NOMINAL","15"
"1994","ROSY","OSB","HKL","N","BORROW T-6","153"
"1994","ROSY","OSB","NET","N","BORROW T-6","502"
"1994","ROSY","OSD","HKL","N","NOMINAL","539"
"1994","ROSY","OSF","HKL","N","ACTUAL","42814"
"1994","ROSY","OSF","HKL","N","ACTUAL (a)","96"
"1994","ROSY","OSF","TWL","N","ACTUAL","186"
"1995","ROSY","BDG","HKL","N","ACTUAL","779"
"1995","ROSY","BDG","HKL","N","BORROW T-1","950"
"1995","ROSY","BRG","HKL","N","ACTUAL","46"
"1995","ROSY","CRS","HKL","N","ACTUAL","7"
"1995","ROSY","CRS","TWL","N","ACTUAL","7"
"1995","ROSY","ERK","HKL","N","ACTUAL","1240"
"1995","ROSY","ERK","HKL","N","BORROW T-1","3"
"1995","ROSY","MNT","HKL","N","BORROW T-1","2609"
"1995","ROSY","MRO","HKL","N","ACTUAL","42"
"1995","ROSY","OLA","HKL","N","BORROW T-1","228"
"1995","ROSY","OSB","HKL","N","ACTUAL","679"
"1995","ROSY","OSB","HKL","N","ACTUAL (a)","3"
"1995","ROSY","OSD","HKL","N","ACTUAL","4"
