"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","OLVE","MNT","HKL","N","BORROW T-3","1518"
"1978","OLVE","MNT","NET","N","ACTUAL","25355"
"1978","OLVE","OLA","HKL","N","RATIO","167"
"1978","OLVE","OLA","NET","N","RATIO","157"
"1978","OLVE","OSB","HKL","N","RATIO","13622"
"1978","OLVE","OSB","NET","N","RATIO","1745"
"1978","OLVE","OSB","TWL","N","RATIO","6363"
"1978","OLVE","OSD","NET","N","RATIO","390"
"1979","OLVE","MNT","NET","N","ACTUAL","17562"
"1979","OLVE","MRO","HKL","N","ACTUAL","4165"
"1979","OLVE","OLA","HKL","N","RATIO","219"
"1979","OLVE","OLA","NET","N","RATIO","360"
"1979","OLVE","OLA","TWL","N","RATIO","23"
"1979","OLVE","OSB","HKL","N","RATIO","24819"
"1979","OLVE","OSB","NET","N","RATIO","5897"
"1979","OLVE","OSB","TWL","N","RATIO","4091"
"1979","OLVE","OSD","NET","N","RATIO","503"
"1980","OLVE","MNT","HKL","N","ACTUAL","26098"
"1980","OLVE","MNT","NET","N","BORROW T-3","42"
"1980","OLVE","MRO","HKL","N","ACTUAL","371"
"1980","OLVE","OLA","HKL","N","RATIO","208"
"1980","OLVE","OLA","NET","N","RATIO","335"
"1980","OLVE","OSB","HKL","N","RATIO","22556"
"1980","OLVE","OSB","NET","N","RATIO","4822"
"1980","OLVE","OSB","TWL","N","RATIO","737"
"1980","OLVE","OSD","NET","N","RATIO","181"
"1981","OLVE","MNT","HKL","N","BORROW T-3","75"
"1981","OLVE","MNT","NET","N","BORROW T-3","10"
"1981","OLVE","MRO","HKL","N","ACTUAL","374"
"1981","OLVE","MRO","HKL","N","NOMINAL","1660"
"1981","OLVE","OLA","HKL","N","RATIO","252"
"1981","OLVE","OLA","NET","N","RATIO","429"
"1981","OLVE","OLA","TWL","N","RATIO","3"
"1981","OLVE","OSB","HKL","N","RATIO","19615"
"1981","OLVE","OSB","NET","N","RATIO","4620"
"1981","OLVE","OSB","TWL","N","RATIO","1150"
"1981","OLVE","OSD","NET","N","RATIO","961"
"1982","OLVE","MNT","HKL","N","NOMINAL","552"
"1982","OLVE","MNT","NET","N","BORROW T-3","83"
"1982","OLVE","MNT","NET","N","BORROW T-3(a)","1"
