"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","GRAS","OSB","HKL","N","RATIO","75"
"1979","GRAS","OSB","HKL","N","RATIO","140"
"1980","GRAS","OSB","HKL","N","RATIO","127"
"1981","GRAS","MNT","HKL","N","NOMINAL","134"
"1981","GRAS","OSB","HKL","N","RATIO","110"
"1982","GRAS","ERK","TWL","N","ACTUAL","1251"
"1982","GRAS","MNT","HKL","N","NOMINAL","34"
"1982","GRAS","OSB","HKL","N","RATIO","175"
"1983","GRAS","OSB","HKL","N","RATIO","124"
"1984","GRAS","MNT","HKL","N","BORROW T-6","801"
"1984","GRAS","MNT","HKL","N","NOMINAL","115"
"1984","GRAS","OLA","NET","N","ACTUAL","103"
"1984","GRAS","OLA","NET","N","ACTUAL (a)","1"
"1985","GRAS","MNT","HKL","N","BORROW T-6","783"
"1985","GRAS","MNT","NET","N","BORROW T-6","104"
"1985","GRAS","OLA","NET","N","ACTUAL","142"
"1985","GRAS","OSB","HKL","N","ACTUAL","339"
"1985","GRAS","OSB","HKL","N","ACTUAL (a)","4"
"1986","GRAS","MNT","HKL","N","BORROW T-3","1135"
"1986","GRAS","MNT","HKL","N","NOMINAL","7"
"1986","GRAS","MNT","NET","N","BORROW T-3","87"
"1986","GRAS","MRO","HKL","N","BORROW T-4","1013"
"1986","GRAS","MRO","HKL","N","NOMINAL","34"
"1986","GRAS","OSF","NET","N","BORROW T-4","598"
"1987","GRAS","BDG","HKL","N","BORROW T-2","130"
"1987","GRAS","MNT","HKL","N","ACTUAL","2106"
"1987","GRAS","MRO","HKL","N","BORROW T-4","1306"
"1987","GRAS","OSF","NET","N","BORROW T-4","272"
"1988","GRAS","BDG","HKL","N","BORROW T-5","469"
"1988","GRAS","MNT","HKL","N","BORROW T-3","4295"
"1988","GRAS","MRO","HKL","N","BORROW T-4","1465"
"1989","GRAS","MRO","HKL","N","BORROW T-6","210"
"1990","GRAS","MRO","HKL","N","BORROW T-6","286"
"1991","GRAS","MNT","HKL","N","NOMINAL","18"
"1991","GRAS","MRO","HKL","N","BORROW T-6","498"
"1991","GRAS","MRO","HKL","N","NOMINAL","3637"
"1992","GRAS","MNT","HKL","N","BORROW T-1","460"
"1992","GRAS","MNT","HKL","N","NOMINAL","108"
"1992","GRAS","MNT","NET","N","NOMINAL","3415"
"1992","GRAS","MRO","HKL","N","ACTUAL","734"
"1992","GRAS","MRO","HKL","N","BORROW T-2","87"
"1992","GRAS","MRO","HKL","N","BORROW T-2(a)","12"
"1992","GRAS","MRO","HKL","N","NOMINAL","7380"
"1992","GRAS","MRO","OTH","N","NOMINAL","1"
"1992","GRAS","OSB","HKL","N","NOMINAL","214"
"1992","GRAS","OSF","HKL","N","ACTUAL","231"
"1992","GRAS","OSF","HKL","N","NOMINAL","200"
"1993","GRAS","MRO","HKL","N","ACTUAL","20245"
"1993","GRAS","MRO","HKL","Y","NOMINAL","986"
"1993","GRAS","MRO","OTH","N","NOMINAL","26"
"1993","GRAS","OLA","HKL","N","NOMINAL","970"
"1993","GRAS","OLA","OTH","N","NOMINAL","61"
"1993","GRAS","OSB","HKL","N","NOMINAL","342"
"1993","GRAS","OSF","HKL","N","NOMINAL","9"
"1994","GRAS","MNT","HKL","N","NOMINAL","193"
"1994","GRAS","MNT","HKL","Y","NOMINAL","28"
"1994","GRAS","MRO","FPT","N","NOMINAL","67"
"1994","GRAS","MRO","FPT","Y","NOMINAL","763"
"1994","GRAS","MRO","HKL","N","ACTUAL","8590"
"1994","GRAS","MRO","HKL","Y","NOMINAL","39951"
"1994","GRAS","MRO","NET","Y","NOMINAL","24"
"1994","GRAS","MRO","OTH","Y","NOMINAL","118"
"1994","GRAS","MRO","TWL","N","NOMINAL","3"
"1994","GRAS","MRO","TWL","Y","NOMINAL","27"
"1994","GRAS","OSB","FPT","Y","NOMINAL","1425"
"1994","GRAS","OSB","HKL","N","NOMINAL","2111"
"1994","GRAS","OSB","HKL","Y","NOMINAL","22988"
