"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"1978","SBLY","BDG","TWL","N","BORROW T-1","58"
"1978","SBLY","BRG","HKL","N","BORROW T-3","7"
"1978","SBLY","BRG","TWL","N","ACTUAL","387"
"1978","SBLY","BRG","TWL","N","BORROW T-2","95"
"1978","SBLY","MNT","TWL","N","ACTUAL","2841"
"1978","SBLY","MRO","TWL","N","BORROW T-1","3665"
"1978","SBLY","OSF","TWL","N","ACTUAL","265"
"1979","SBLY","BRG","HKL","N","BORROW T-3","6"
"1979","SBLY","MNT","TWL","N","ACTUAL","13328"
"1980","SBLY","BDG","TWL","N","BORROW T-1","169"
"1980","SBLY","OSF","TWL","N","ACTUAL","6428"
"1980","SBLY","OSF","TWL","N","ACTUAL (a)","1"
"1981","SBLY","MNT","HKL","N","BORROW T-3","54"
"1981","SBLY","MNT","NET","N","BORROW T-3","8"
"1981","SBLY","MNT","TWL","N","NOMINAL","360"
"1981","SBLY","MRO","TWL","N","ACTUAL","249"
"1982","SBLY","BDG","NET","N","BORROW T-3","12"
"1982","SBLY","BDG","TWL","N","ACTUAL","7980"
"1982","SBLY","BDG","TWL","N","ACTUAL (a)","16"
"1982","SBLY","CRS","TWL","N","NOMINAL","5217"
"1982","SBLY","MNT","NET","N","BORROW T-3","60"
"1982","SBLY","MNT","NET","N","BORROW T-3(a)","1"
"1982","SBLY","MNT","TWL","N","ACTUAL","1219"
"1982","SBLY","MNT","TWL","N","ACTUAL (a)","13"
"1983","SBLY","MNT","HKL","N","BORROW T-3","14"
"1983","SBLY","MNT","NET","N","BORROW T-3","1"
"1983","SBLY","MNT","TWL","N","ACTUAL","2459"
"1983","SBLY","MNT","TWL","N","ACTUAL (a)","4"
"1983","SBLY","MNT","TWL","N","NOMINAL","700"
"1983","SBLY","OSF","TWL","N","NOMINAL","4498"
"1984","SBLY","BDG","TWL","N","NOMINAL","115"
"1984","SBLY","ERK","TWL","N","NOMINAL","85"
"1984","SBLY","MNT","NET","N","BORROW T-3","350"
"1984","SBLY","MNT","NET","N","BORROW T-3(a)","5"
"1984","SBLY","MNT","TWL","N","ACTUAL","91"
"1984","SBLY","MNT","TWL","N","ACTUAL (a)","37"
"1984","SBLY","MRO","TWL","N","NOMINAL","4801"
"1984","SBLY","OSD","NET","N","ACTUAL","52"
"1985","SBLY","BRG","TWL","N","ACTUAL","465"
