"year","species_code","port_complex_code","gear_code","live_yn","source","landings_lb"
"2010","SPSK","BRG","TWL","N","BORROW T-1","1188"
"2010","SPSK","ERK","TWL","N","ACTUAL","419"
"2011","SPSK","BRG","TWL","N","BORROW T-1","57"
"2011","SPSK","ERK","TWL","N","ACTUAL","187"
"2012","SPSK","ERK","TWL","N","ACTUAL","84"
"2012","SPSK","MRO","TWL","N","ACTUAL","20"
"2015","SPSK","BRG","TWL","N","ACTUAL","709"
"2015","SPSK","ERK","TWL","N","ACTUAL","43"
"2016","SPSK","BRG","TWL","N","ACTUAL","21"
